FyRL,FR,ay,sideslipFR,gas,slip,FL,RR,FxFL,RL,yaw,FyFR,longslipFL,FyRR,brake,slip1,pitch,steeringangel,FxFR,sideslipRR,FyFL,FxRR,y,signal,sideslipFL,pitchrate,sideslipRL,vx,x,longslipFR,longslipRL,signal,rollrate,vy,longslipRR,FxRL,roll,az,yawrate,ax
-165.59706772014997,14.14665206453121,-3.101983155905682e-06,-0.0024172372780024,0.0651446629897985,-2.567959184674123e-07,14.146640985864275,14.160822324392273,-78.12796923831029,14.160826061131395,-0.034262156322777,199.81605695638385,-0.0004728379785982,165.59504071391456,0.0,6.283185050383668,-0.0006019024296697,0.0,-78.127055436247,-0.0019837338174145,-199.81899291745637,87.8502451364428,-4851.926187318074,1.6577291825402745,0.0024172459979536,1.975848344444917e-05,0.0019837348269888,4.6847783958741855,4594.038764204469,-0.0004728377644845,0.0005263203667499,0.0,3.123305737607288e-07,-1.204723394636267e-06,0.0005263323988543,87.84926865496648,-5.430344563301327e-07,-6.895128830147501e-07,-6.884504359362297e-07,0.0061827741435831
-165.59762348937883,14.146838378553838,-3.1072253640230365e-06,-0.0024172334824305,0.0651414778165079,-2.5652875730731125e-07,14.146827290636349,14.161004862789554,-78.12732454214104,14.16100859878555,-0.0342621632121321,199.8161654128692,-0.000472833122241,165.5955889389884,0.0,6.283185050650829,-0.0006017057971534,0.0,-78.12641547740745,-0.001983744309674,-199.81910197027705,87.80636392994154,-4851.927792134256,1.575410453968236,0.0024172423542836,1.9585564708901693e-05,0.0019837455479097,4.684839980094919,4594.085584840963,-0.000472832909501,0.0005260596881101,0.0,3.085996450323057e-07,-1.2035010380668266e-06,0.0005260716488302,87.80539300570332,-5.399317026560501e-07,-6.862969337823103e-07,-6.893318682986763e-07,0.0061286017424591
-165.59817466727793,14.14702306017602,-3.113109973846148e-06,-0.0024172297185976,0.0651383205535621,-2.562647112674123e-07,14.147011962965946,14.161185801640736,-78.12668550854578,14.16118953692989,-0.0342621701102704,199.81627278849268,-0.0004728283084689,165.5961321468697,0.0,6.283185050914875,-0.0006015108854211,0.0,-78.12578112278099,-0.0019837547078679,-199.8192104718848,87.76286715760511,-4851.929396971742,1.4853753657906992,0.0024172387467152,1.941417147770153e-05,0.0019837561778417,4.684901024724613,4594.13240608995,-0.0004728280970702,0.0005258012919295,0.0,3.0492420719394224e-07,-1.2022929630477982e-06,0.0005258131821959,87.7619017151596,-5.36865961409025e-07,-6.826210283768998e-07,-6.90207669521711e-07,0.006074903900645
-165.59872127495044,14.147206123702206,-3.1195908263987934e-06,-0.0024172259861945,0.0651351909564738,-2.560051520200126e-07,14.1471950171549,14.16136515495718,-78.12605208713059,14.161368889593197,-0.0342621770171363,199.8163790900266,-0.0004728235369022,165.5966703966418,0.0,6.283185051174434,-0.0006013176793042,0.0,-78.12515232396818,-0.0019837650130039,-199.81931839900807,87.71975145061685,-4851.931001830348,1.38806490982395,0.0024172351745826,1.924428808422388e-05,0.0019837667173371,4.684961534490174,4594.179227946067,-0.0004728233268176,0.0005255451582451,0.0,3.013137992603669e-07,-1.201105600652718e-06,0.0005255569789553,87.7187914172613,-5.33836624255642e-07,-6.784841370694329e-07,-6.910779619176031e-07,0.0060216764609713
-165.59926333117505,14.147387583310914,-3.1266160668376613e-06,-0.0024172222849538,0.0651320887828745,-2.557513442919475e-07,14.14737646738018,14.161542936628214,-78.12542422769553,14.161546670680666,-0.0342621839326757,199.81648432659844,-0.0004728188071637,165.59720374837622,0.0,6.283185051428242,-0.0006011261637896,0.0,-78.12452903317237,-0.001983775226092,-199.81942572578677,87.67701346989789,-4851.932606709893,1.2839557126320202,0.0024172316371893,1.907589904118183e-05,0.0019837771669273,4.685021514077115,4594.22605040399,-0.0004728185983827,0.0005252912672654,0.0,2.977767827751568e-07,-1.199944881528489e-06,0.000525303019289,87.67605877565893,-5.30842993917122e-07,-6.73889973749117e-07,-6.919429231874266e-07,0.0059689153030699
-165.59980085293523,14.147567453056128,-3.1341297503632877e-06,-0.0024172186146331,0.0651290137925224,-2.555044356713021e-07,14.14755632769476,14.161719160422193,-78.12480188076894,14.161722893974934,-0.0342621908568364,199.81658850902372,-0.0004728141188808,165.59773226270397,0.0,6.283185051675151,-0.0006009363240181,0.0,-78.12391120259494,-0.0019837853481415,-199.81953242473745,87.6346499056284,-4851.934211610198,1.1735577010100184,0.0024172281338269,1.8908989057291057e-05,0.001983787527125,4.685080968129906,4594.272873458449,-0.0004728139114044,0.0005250395993775,0.0,2.943202906450939e-07,-1.198816188139733e-06,0.0005250512835479,87.63370048353502,-5.27884296227263e-07,-6.6884680093645e-07,-6.928027813038645e-07,0.0059166163430116
-165.6003338558005,14.147745746868145,-3.142072232842724e-06,-0.0024172149750334,0.065125965747274,-2.5526544832226945e-07,14.147734612028929,14.161893839987618,-78.12418499789003,14.16189757313699,-0.0342621977895689,199.81669165027944,-0.0004728094716837,165.59825600051752,0.0,6.283185051914138,-0.0006007481452821,0.0,-78.12329878423706,-0.0019837953801593,-199.8196384665636,87.59265747722989,-4851.935816531085,1.0574116043629456,0.0024172246637605,1.874354305224524e-05,0.0019837977984289,4.685139901252333,4594.319697104215,-0.0004728092655237,0.0005247901351414,0.0,2.9095020570831425e-07,-1.1977243162589828e-06,0.0005248017522616,87.59171326324635,-5.249596925698937e-07,-6.633672372584346e-07,-6.936578063004573e-07,0.0058647755330404
-165.60086235433485,14.14792247855542,-3.1503823748194325e-06,-0.0024172113659374,0.0651229444110411,-2.550352717252799e-07,14.147911334190542,14.162066988854162,-78.12357353077603,14.162070721707224,-0.0342622047308264,199.8167937645893,-0.0004728048652194,165.59877502265542,0.0,6.283185052144314,-0.0006005616130239,0.0,-78.12269173069188,-0.0019838053231451,-199.8197438213248,87.5510329328447,-4851.937421472375,0.9360863062133448,0.0024172212262925,1.8579546169870875e-05,0.0019838079813285,4.6851983180078784,4594.36652133611,-0.0004728046603724,0.000524542855286,0.0,2.87671164014696e-07,-1.196673440287217e-06,0.0005245544061253,87.55009386604044,-5.220682923354216e-07,-6.574677590543054e-07,-6.945083008235162e-07,0.0058133888610533
-165.60138636238457,14.148097661805442,-3.158999065041525e-06,-0.0024172077871373,0.065119949549807,-2.548146608083044e-07,14.148086507866356,14.162238620433738,-78.12296743139984,14.162242353106365,-0.0342622116805655,199.8168948662256,-0.0004728002991459,165.5992893897004,0.0,6.283185052364925,-0.0006003767128328,0.0,-78.12208999510554,-0.0019838151780919,-199.81984845988205,87.50977304929728,-4851.939026433894,0.8101760578100938,0.0024172178207373,1.841698379003584e-05,0.0019838180763045,4.685256222920054,4594.413346148995,-0.0004728000955764,0.0005242977407109,0.0,2.8448653418277897e-07,-1.1956671045250208e-06,0.0005243092260057,87.5088390716978,-5.192091655099791e-07,-6.511683172327619e-07,-6.953546030896402e-07,0.0057624523503235
-165.60190589331333,14.148271310185082,-3.167859420402633e-06,-0.0024172042384585,0.0651169809315965,-2.546042347296964e-07,14.148260146623713,14.162408748021427,-78.12236665158201,14.162412480636542,-0.0342622186387464,199.81699497136452,-0.000472795773102,165.59979916183238,0.0,6.283185052575352,-0.000600193430443,0.0,-78.12149353138099,-0.0019838249459837,-199.8199523522649,87.46887463178115,-4851.9406314154685,0.6802975674860912,0.0024172144464001,1.8255841538220985e-05,0.0019838280838331,4.685313620472769,4594.460171537783,-0.0004727955707872,0.0005240547724862,0.0,2.8139845185899216e-07,-1.1947082179565863e-06,0.0005240661929374,87.46794568852654,-5.163813552317946e-07,-6.44492222389288e-07,-6.961970812282564e-07,0.0057119620594703
-165.60242096044223,14.148443437141886,-3.17690024837355e-06,-0.0024172007197442,0.0651140383264588,-2.544044741680713e-07,14.148432263911324,14.16257738479656,-78.12177114338154,14.162581117482205,-0.0342622256053327,199.81709409777568,-0.000472791286734,165.600304398473,0.0,6.283185052775112,-0.0006000117517312,0.0,-78.12090229412505,-0.0019838346277886,-199.82005546817769,87.42833451368818,-4851.942236416928,0.5470869800211663,0.0024172111025935,1.8096105293497616e-05,0.001983838004393,4.685370515110672,4594.506997497424,-0.0004727910856574,0.0005238139318414,0.0,2.784078908180104e-07,-1.1937990403910086e-06,0.0005238252881252,87.42741055266768,-5.13583889737642e-07,-6.374653551628919e-07,-6.970361193263097e-07,0.005661914081608
-165.60293157749902,14.148614056005323,-3.186059565302336e-06,-0.002417197230835,0.065111121506452,-2.5421572266996204e-07,14.148602873060211,14.162744543823644,-78.12118085928901,14.16274827671126,-0.0342622325802923,199.81719226325777,-0.0004727868396805,165.60080515791103,0.0,6.283185052963864,-0.0005998316627137,0.0,-78.12031623807354,-0.0019838442244567,-199.8201577787397,87.3881495563148,-4851.943841438098,0.4111967608052023,0.0024172077886599,1.7937761195031416e-05,0.0019838478384685,4.685426911239497,4594.553824022918,-0.000472786639848,0.0005235752001768,0.0,2.755147184969795e-07,-1.1929411896644184e-06,0.0005235864929354,87.38723052819336,-5.10815793659838e-07,-6.301162128067711e-07,-6.978721112462805e-07,0.0056123045445618
-165.6034377589092,14.14878317998791,-3.1952782655888293e-06,-0.0024171937715853,0.0651082302456172,-2.540381919305097e-07,14.148771987284515,14.162910238053298,-78.12059575319063,14.162913971275984,-0.034262239563597,199.8172894853926,-0.0004727824315963,165.60130149709778,0.0,6.283185053141394,-0.000599653149544,0.0,-78.119735317656,-0.0019838537369191,-199.8202592568756,87.34831664846449,-4851.945446478817,0.2732925000631236,0.0024172045039565,1.778079564650214e-05,0.0019838575865515,4.685482813226413,4594.600651109305,-0.0004727822330208,0.0005233385590499,0.0,2.7271775069023684e-07,-1.1921356656132892e-06,0.0005233497888993,87.34740250656593,-5.080760987975591e-07,-6.224751467159791e-07,-6.987054601960427e-07,0.005563129609849
-165.60393952001192,14.148950822186343,-3.204500091493522e-06,-0.0024171903418547,0.0651053643199739,-2.5387196678922186e-07,14.14893961968256,14.163074480323267,-78.12001577925076,14.163078214014137,-0.0342622465552226,199.8173857822174,-0.0004727780621443,165.6017934714883,0.0,6.283185053307619,-0.0005994761985102,0.0,-78.11915948736953,-0.0019838631660856,-199.82035987678825,87.30883270648175,-4851.947051538909,0.1340496527941745,0.0024172012478644,1.762519531904461e-05,0.0019838672491445,4.685538225400353,4594.647478751674,-0.0004727778648186,0.0005231039901849,0.0,2.700148407149662e-07,-1.1913828738647973e-06,0.0005231151577134,87.30792340665535,-5.053638541575786e-07,-6.145743203604069e-07,-6.995365713520461e-07,0.0055143854732468
-165.6044368773317,14.149116995582553,-3.2136723841828884e-06,-0.0024171869414854,0.0651025235074971,-2.537170113447302e-07,14.149105783237651,14.163237283359242,-78.11944089175626,14.163241017649929,-0.0342622535551488,199.8174811714353,-0.0004727737310015,165.60228113485175,0.0,6.283185053462575,-0.0005993007960322,0.0,-78.1185887028019,-0.0019838725128431,-199.8204596148391,87.26969467381919,-4851.94865661821,-0.0058497696062421,0.002417198019812,1.7470947152498973e-05,0.0019838768267635,4.685593152052357,4594.694306945151,-0.0004727735348928,0.0005228714754601,0.0,2.674029701610546e-07,-1.1906826538791158e-06,0.0005228825812322,87.26879017420184,-5.026781350678284e-07,-6.064469762979887e-07,-7.003658453452385e-07,0.0054660683635669
-165.60492984875978,14.149281713044418,-3.2227463804963107e-06,-0.0024171835703134,0.0650997075880996,-2.535731774561046e-07,14.149270490819529,14.16339865977589,-78.11887104490306,14.163402394795112,-0.0342622605633595,199.81757567035223,-0.0004727694378255,165.60276453914625,0.0,6.283185053606409,-0.0005991269286588,0.0,-78.11802292012813,-0.0019838817780545,-199.82055844970623,87.23089952084119,-4851.95026171656,-0.145720539838119,0.0024171948192651,1.731803835516982e-05,0.0019838863199388,4.685647597435908,4594.741135684908,-0.0004727692429117,0.0005226409969151,0.0,2.648783372975148e-07,-1.190034319342498e-06,0.0005226520414732,87.22999978170807,-5.000180514274663e-07,-5.981273615518074e-07,-7.011936754566393e-07,0.0054181745429642
-165.60541845370764,14.149444987326566,-3.231676691241496e-06,-0.0024171802282032,0.0650969163436121,-2.5344021369358065e-07,14.149433755185502,14.163558622077671,-78.11830619339592,14.163562357949967,-0.0342622675798423,199.8176692965592,-0.0004727651822788,165.60324373441995,0.0,6.2831850537393725,-0.0005989545830655,0.0,-78.11746209590918,-0.0019838909625581,-199.8206563617496,87.19244424459765,-4851.951866833791,-0.2848775709396707,0.0024171916456909,1.716645640207116e-05,0.0019838957292167,4.685701565767254,4594.787964966155,-0.0004727649885442,0.0005224125367461,0.0,2.624364668033636e-07,-1.1894366995601836e-06,0.0005224235206093,87.19154922812876,-4.97382754971531e-07,-5.896502857166081e-07,-7.020204403091944e-07,0.0053707003063285
-165.6059027133157,14.14960683107179,-3.2404227953802853e-06,-0.0024171769149958,0.0650941495577884,-2.533177738027871e-07,14.149595588980986,14.1637171826598,-78.11774629233715,14.16372091950432,-0.0342622746045886,199.81776206686,-0.000472760964025,165.60371876865943,0.0,6.283185053861812,-0.0005987837460516,0.0,-78.11690618707223,-0.0019839000671654,-199.82075333412368,87.15432586855071,-4851.953471969743,-0.4226392718430671,0.0024171884986115,1.7016189031674507e-05,0.0019839050551624,4.685755061225737,4594.834794784151,-0.0004727607714706,0.0005221860772996,0.0,2.600723209959791e-07,-1.1888881790442487e-06,0.0005221970009741,87.15343553857542,-4.947714453622521e-07,-5.81050577806228e-07,-7.028464966084628e-07,0.0053236419809638
-165.60638265052853,14.149767256811922,-3.2489491224499266e-06,-0.002417173630542,0.065091407016261,-2.5320542849715684e-07,14.149756004740684,14.163874353809062,-78.11719129793433,14.163878091738642,-0.0342622816375932,199.81785399702525,-0.0004727567827274,165.60418968776082,0.0,6.283185053974158,-0.0005986144045374,0.0,-78.11635515014719,-0.0019839090926627,-199.8208493530684,87.11654144239502,-4851.955077124253,-0.5583308858070544,0.0024171853775693,1.6867224241416908e-05,0.0019839142983587,4.685808087954116,4594.881625134192,-0.0004727565913688,0.0005219616010807,0.0,2.577803916590162e-07,-1.1883867530106284e-06,0.0005219724650537,87.11565576425525,-4.921833753154291e-07,-5.723630645398601e-07,-7.036721788914523e-07,0.0052769959265367
-165.60685829013173,14.149926276969284,-3.2572261380948957e-06,-0.0024171703746721,0.0650886885065473,-2.531026763549976e-07,14.14991501488903,14.164030147704764,-78.11664116702141,14.164033886825033,-0.0342622886788539,199.81794510194237,-0.0004727526380737,165.60465653553229,0.0,6.28318505407691,-0.0005984465455619,0.0,-78.11580894178637,-0.0019839180398104,-199.82094440771576,87.07908804167823,-4851.956682297166,-0.6912877953752001,0.0024171822821571,1.6719550282164664e-05,0.0019839234594071,4.685860650058891,4594.928456011616,-0.0004727524479033,0.0005217390907433,0.0,2.555548090740695e-07,-1.1879300782371605e-06,0.0005217498954906,87.07820698200048,-4.896178546900306e-07,-5.636220776409519e-07,-7.044977963363495e-07,0.005230758534468
-165.60732965875397,14.150083903857208,-3.265229325745883e-06,-0.0024171671472182,0.0650859938180177,-2.530089552961936e-07,14.150072631741596,14.164184576419505,-78.11609585672998,14.164188316828255,-0.0342622957283718,199.8180353957085,-0.000472748529759,165.6051193537235,0.0,6.283185054170631,-0.0005982801562803,0.0,-78.11526751939397,-0.0019839269093442,-199.8210384900065,87.04196276777657,-4851.958287488323,-0.8208587776717894,0.002417179211995,1.6573155651048205e-05,0.0019839325389268,4.685912751610618,4594.975287411801,-0.0004727483407379,0.0005215185290943,0.0,2.533894432833224e-07,-1.1875155268673154e-06,0.0005215292750773,87.04108629424303,-4.870742535582104e-07,-5.548611704882037e-07,-7.053236304002259e-07,0.0051849262277157
-165.60779678489527,14.150240149680918,-3.272938591678786e-06,-0.0024171639479886,0.0650833227418767,-2.529236531458893e-07,14.150228867506188,14.164337651920164,-78.11555532365182,14.164341393706746,-0.0342623027861505,199.81812489198555,-0.0004727444574534,165.60557818203372,0.0,6.283185054255933,-0.0005981152239615,0.0,-78.11473084134511,-0.001983935701974,-199.82113159426945,87.00516274740737,-4851.95989269757,-0.9464091940911296,0.0024171761667557,1.6428029084101273e-05,0.0019839415375566,4.685964396644224,4595.022119330168,-0.0004727442695605,0.0005212998990884,0.0,2.512780195354658e-07,-1.1871402356031493e-06,0.0005213105867596,87.0042908285515,-4.845520041739031e-07,-5.461128887736496e-07,-7.061499279665324e-07,0.0051394954605681
-165.60825969892156,14.150395026538968,-3.280340259912087e-06,-0.0024171607767385,0.0650806750711837,-2.528461194827089e-07,14.1503837342832,14.1644893860687,-78.11501952398658,14.164493129313604,-0.0342623098521956,199.81821360236705,-0.0004727404208254,165.60603305814075,0.0,6.283185054333467,-0.0005979517359856,0.0,-78.11419886740278,-0.0019839444183861,-199.82122371882156,86.96868513267006,-4851.961497924748,-1.0673240987572368,0.0024171731461916,1.6284159547346145e-05,0.0019839504559521,4.68601558915931,4595.068951762176,-0.000472740234076,0.0005210831838265,0.0,2.492141975509444e-07,-1.186801161535511e-06,0.0005210938136352,86.96781773759365,-4.82050601942771e-07,-5.374085018013374e-07,-7.06976904476846e-07,0.0050944627182832
-165.6087184327787,14.150548546423533,-3.2874265736359958e-06,-0.002417157633366,0.0650780506007901,-2.52775682597692e-07,14.15053724406738,14.164639790623005,-78.11448841888674,14.164643535397644,-0.0342623169265152,199.81830153649355,-0.0004727364195949,165.60648401800333,0.0,6.283185054403904,-0.0005977896798422,0.0,-78.11367155314294,-0.0019839530592515,-199.82131486577268,86.93252710053817,-4851.963103169704,-1.183011250528294,0.0024171701499389,1.614153622730834e-05,0.0019839592947786,4.686066333120478,4595.115784703324,-0.000472736233937,0.0005208683665578,0.0,2.471915940977876e-07,-1.1864951618558617e-06,0.0005208789389459,86.93166419881136,-4.795696060213062e-07,-5.287778280286618e-07,-7.078047631655939e-07,0.0050498245167267
-165.609173020114,14.150700721220767,-3.2941870092397573e-06,-0.0024171545176789,0.065075449127349,-2.527116475401604e-07,14.150689408749203,14.164788877237704,-78.11396196423827,14.16479262360441,-0.0342623240091189,199.8183887101472,-0.0004727324534206,165.60693109574987,0.0,6.283185054467939,-0.0005976290431273,0.0,-78.11314885999106,-0.0019839616252084,-199.82140503284515,86.89668585278855,-4851.964708432289,-1.2929040137935284,0.0024171671777482,1.600014852092071e-05,0.0019839680547276,4.686116632457621,4595.162618149151,-0.0004727322688621,0.0005206554306775,0.0,2.4520407056781403e-07,-1.1862189836985156e-06,0.0005206659460825,86.8958274142544,-4.771086382203219e-07,-5.202490004280379e-07,-7.086336397882004e-07,0.0050055774023126
-165.60962349665652,14.150851562714152,-3.300623456529108e-06,-0.0024171514293893,0.0650728704493041,-2.526533094683946e-07,14.150840240113466,14.164936657465155,-78.1134401193072,14.164940405477044,-0.0342623311000174,199.8184751306713,-0.0004727285219916,165.60737432331516,0.0,6.283185054526276,-0.0005974698135424,0.0,-78.1126307469556,-0.0019839701168731,-199.8214942278447,86.86115861575135,-4851.966313712348,-1.3964641338541344,0.0024171642294894,1.5859986025166446e-05,0.0019839767365067,4.6861664910662215,4595.209452095234,-0.00047272833855,0.000520444359724,0.0,2.432456822318521e-07,-1.185969327780021e-06,0.0005204548185836,86.86030461030911,-4.746673805708776e-07,-5.11848240305791e-07,-7.094636257399782e-07,0.0049617179514348
-165.6100698994175,14.151001082584042,-3.3067440484921445e-06,-0.0024171483682702,0.0650703143668568,-2.525999759251223e-07,14.150989749841496,14.16508314275619,-78.11292284431988,14.165086892457364,-0.0342623381992223,199.81856080360384,-0.0004727246250153,165.6078137312384,0.0,6.283185054579611,-0.0005973119788916,0.0,-78.11211717279394,-0.001983978534853,-199.8215824619544,86.82594264002364,-4851.967919009735,-1.4931843732945147,0.0024171613049932,1.5721038525870517e-05,0.0019839853408265,4.686215912807676,4595.25628653719,-0.000472724442682,0.0005202351373782,0.0,2.413106625789366e-07,-1.1857429520042524e-06,0.0005202455401286,86.8250930375274,-4.722455736202726e-07,-5.035998296961229e-07,-7.102948053199107e-07,0.0049182427703633
-165.61051226630093,14.151149292408268,-3.312557548363749e-06,-0.0024171453341182,0.065067780681969,-2.525509717105708e-07,14.151137949512474,14.165228344460958,-78.1124100991631,14.16523209588678,-0.0342623453067458,199.8186457362946,-0.0004727207622015,165.60824934905375,0.0,6.283185054628614,-0.0005971555270803,0.0,-78.11160809731071,-0.0019839868797426,-199.82166974595205,86.79103520031964,-4851.969524324301,-1.5825909964308844,0.0024171584040867,1.5583295986311178e-05,0.0019839938684043,4.686264901509562,4595.303121470675,-0.0004727205809445,0.0005200277474614,0.0,2.39393537057913e-07,-1.1855366950873811e-06,0.0005200380945421,86.79018997041415,-4.69843014075206e-07,-4.955258786207864e-07,-7.111272434980982e-07,0.0048751484949853
-165.6109506362553,14.151296203663172,-3.3180747544778945e-06,-0.0024171423266933,0.0650652691983381,-2.525056413565582e-07,14.151284850604112,14.1653722738298,-78.11190184364777,14.165376027007294,-0.0342623524226008,199.81872993614533,-0.0004727169332444,165.6086812051366,0.0,6.283185054673945,-0.0005970004461133,0.0,-78.11110348119449,-0.0019839951521189,-199.8217560918928,86.75643359523977,-4851.971129655898,-1.6642460896684117,0.0024171555266517,1.5446748535707238e-05,0.0019840023199688,4.68631346096595,4595.349956891381,-0.0004727167530425,0.0005198221739393,0.0,2.3748921984892095e-07,-1.1853474878418145e-06,0.0005198324657904,86.75559270721745,-4.674595512990029e-07,-4.876463438349897e-07,-7.119609722541231e-07,0.0048324317904999
-165.6113850493421,14.151441827724506,-3.323310161460007e-06,-0.0024171393457621,0.0650627797213797,-2.524633567176164e-07,14.1514304644936,14.165514942014084,-78.11139803810805,14.165518696962392,-0.0342623595468002,199.81881340952944,-0.0004727131378485,165.6091093266157,0.0,6.283185054716229,-0.0005968467240934,0.0,-78.11060328540228,-0.0019840033525426,-199.8218415140225,86.72213514690996,-4851.97273500438,-1.737749706401782,0.0024171526725805,1.5311386457666866e-05,0.0019840106962586,4.686361594937699,4595.396792795038,-0.0004727129586839,0.0005196184009112,0.0,2.355930544126839e-07,-1.1851723882643902e-06,0.0005196286379769,86.72129856961602,-4.650950831893109e-07,-4.79978810095338e-07,-7.127959931125149e-07,0.0047900893509598
-165.61181554660638,14.151586175868326,-3.328281032522285e-06,-0.0024171363910851,0.0650603120582213,-2.524235243188633e-07,14.15157480245854,14.165656360067084,-78.11089864325756,14.16566011679799,-0.0342623666793568,199.81889616205927,-0.0004727093757068,165.6095337394992,0.0,6.2831850547560615,-0.0005966943492195,0.0,-78.11010747120486,-0.0019840114815617,-199.82192602837628,86.68813720095228,-4851.974340369602,-1.802741825953469,0.0024171498417858,1.5177200178602636e-05,0.0019840189980184,4.686409307152728,4595.443629177416,-0.000472709197582,0.0005194164126195,0.0,2.3370084674268265e-07,-1.1850086167495335e-06,0.0005194265953475,86.68730490272355,-4.6274955169329276e-07,-4.725386075031481e-07,-7.136322790821237e-07,0.0047481178993657
-165.61224216985914,14.151729259271924,-3.333007196035818e-06,-0.0024171334624363,0.0650578660176865,-2.523855919513201e-07,14.151717875677626,14.165796538944774,-78.11040362087918,14.165800297463306,-0.034262373820283,199.8189781987265,-0.000472705646527,165.60995446887804,0.0,6.283185054793995,-0.0005965433097856,0.0,-78.10961599941031,-0.0019840195397142,-199.8220096525327,86.65443712619971,-4851.975945751422,-1.858904116954832,0.0024171470341806,1.5044180256204496e-05,0.0019840272259967,4.686456601306323,4595.490466034317,-0.0004727054694497,0.0005192161934406,0.0,2.31808886402794e-07,-1.1848535866541937e-06,0.0005192263222845,86.65360907474843,-4.604229380638652e-07,-4.65338695498533e-07,-7.144697773831702e-07,0.0047065141873062
-165.6126649614668,14.151871089015108,-3.3375110232457896e-06,-0.0024171305595607,0.0650554414102676,-2.523490526432431e-07,14.151859695231282,14.165935489506737,-78.10991293307512,14.165939249811808,-0.0342623809695905,199.81905952393927,-0.0004727019500254,165.61037153911113,0.0,6.2831850548305335,-0.0005963935941797,0.0,-78.10912883143952,-0.001984027527529,-199.822092405398,86.62103231440547,-4851.977551149697,-1.9059614965329943,0.0024171442497177,1.4912317368227815e-05,0.0019840353809439,4.686503481061403,4595.537303361586,-0.0004727017739896,0.0005190177278862,0.0,2.2991397282764686e-07,-1.1847049231981304e-06,0.0005190278033078,86.62020847683098,-4.581152578473649e-07,-4.583896386914054e-07,-7.153084094533117e-07,0.0046652749944544
-165.6130839641181,14.152011676080775,-3.3418166824245474e-06,-0.0024171276822147,0.0650530380481331,-2.5231345002304664e-07,14.15200027210267,14.166073222516909,-78.10942654233232,14.16607698460207,-0.0342623881272901,199.8191401413111,-0.0004726982859319,165.61078497404046,0.0,6.283185054866136,-0.000596245190882,0.0,-78.10864592889142,-0.0019840354455297,-199.82217430729028,86.58792018003183,-4851.97915656429,-1.9436834776666208,0.0024171414883482,1.4781602301490029e-05,0.0019840434636085,4.686549950048819,4595.584141155102,-0.0004726981109022,0.000518821000606,0.0,2.280134091769188e-07,-1.184560487998087e-06,0.0005188310230672,86.58710052280274,-4.558265558243354e-07,-4.516996684086205e-07,-7.161480777718652e-07,0.0046243971285427
-165.61349922062504,14.152151031355572,-3.3459487423063168e-06,-0.0024171248301304,0.0650506557450928,-2.52278380187801e-07,14.152139617178886,14.16620974864453,-78.1089444105216,14.166213512498626,-0.0342623952933915,199.81922005472543,-0.0004726946539512,165.61119479716714,0.0,6.283185054901206,-0.0005960980884647,0.0,-78.10816725489865,-0.0019840432942347,-199.8222553787432,86.55509816026652,-4851.980761995055,-1.9718852981112265,0.0024171387500555,1.4652025941389773e-05,0.0019840514747368,4.686596011867612,4595.630979410779,-0.000472694479912,0.0005186259963794,0.0,2.261050208413652e-07,-1.1844183886108982e-06,0.0005186359663514,86.55428264903722,-4.535569008727592e-07,-4.4527480538012973e-07,-7.169886646254709e-07,0.0045838774250616
-165.61391077375515,14.152289165631013,-3.3499333750510832e-06,-0.0024171220030503,0.0650482943166015,-2.522434948745951e-07,14.15227774125134,14.166345078464923,-78.10846650035799,14.166348844072838,-0.0342624024679032,199.81929926682344,-0.0004726910538055,165.61160103179205,0.0,6.283185054936092,-0.0005959522755903,0.0,-78.10769277218195,-0.0019840510741608,-199.82233564186816,86.52256371459428,-4851.9823674418585,-1.9904288253645583,0.0024171360348192,1.4523579261403878e-05,0.0019840594150694,4.686641670085309,4595.677818124566,-0.0004726908807384,0.0005184327001207,0.0,2.241871247440909e-07,-1.184276993302311e-06,0.0005184426180787,86.52175231440594,-4.51306380892966e-07,-4.3911869709137777e-07,-7.178300421624909e-07,0.0045437127472305
-165.61431866601183,14.152426089603813,-3.3537956966062177e-06,-0.0024171192007436,0.0650459535797225,-2.522085026715366e-07,14.15241465501731,14.166479222460348,-78.10799277481682,14.166482989803782,-0.0342624096508325,199.81937778107687,-0.0004726874852045,165.61200370121188,0.0,6.283185054971083,-0.0005958077410114,0.0,-78.10722244419223,-0.0019840587858233,-199.82241511814976,86.49031432463643,-4851.983972904562,-1.9992232332395272,0.0024171333425963,1.4396253313574e-05,0.0019840672853399,4.686686928238188,4595.724657292449,-0.0004726873131115,0.000518241096877,0.0,2.222585283980538e-07,-1.1841349362099885e-06,0.0005182509633019,86.48950699986084,-4.49075097939081e-07,-4.332330041079266e-07,-7.186720739093986e-07,0.0045038999853484
-165.6147229395877,14.152561813877217,-3.3575606080520524e-06,-0.0024171164229723,0.0650436333531357,-2.521731672499128e-07,14.15255036908016,14.166612191020816,-78.10752319785936,14.166615960078992,-0.0342624168421849,199.8194556007912,-0.0004726839478687,165.61240282873425,0.0,6.2831850550064186,-0.0005956644735694,0.0,-78.10675623389093,-0.0019840664297359,-199.8224938293089,86.45834749399242,-4851.985578383027,-1.9982254467308125,0.0024171306733548,1.4270039219290336e-05,0.0019840750862753,4.6867317898315575,4595.77149691045,-0.0004726837767599,0.0005180511718213,0.0,2.2031852182375787e-07,-1.1839911100118957e-06,0.0005180609872007,86.45754420827926,-4.46863163314372e-07,-4.276171676221331e-07,-7.195146137280749e-07,0.0044644360568447
