roll,sideslipRR,FxRL,rollrate,slip,FxFR,brake,FR,ay,pitchrate,longslipRR,FyRR,RL,signal,slip1,pitch,longslipRL,FxRR,longslipFR,longslipFL,y,FyFR,az,vy,FyRL,RR,signal,FxFL,gas,vx,yaw,x,sideslipRL,sideslipFR,yawrate,sideslipFL,FyFL,FL,ax,steeringangel
-3.2151486281159594e-08,-0.0019816609813143,141.87354787520047,-1.16677842582437e-08,-2.179370696206532e-07,-140.5856354481976,0.0178488815323235,4.908698173944833,-2.904761293180359e-07,2.5052668957728315e-10,0.0008503790176618,165.3876004327514,4.9213359761264215,0.0,6.283185089242517,-0.0007032215770805,0.0008503784710669,141.8735806153854,-0.0008504177081035,-0.0008504176200378,-4851.556298214005,199.71722714635848,3.2763478075027545e-08,-3.549108329044194e-07,-165.3878360657144,4.921334813267427,-0.690445570640017,-140.58565800283358,0.0,1.6268739757924455,-0.0342956267675781,4583.229980334385,0.0019816631116297,-0.0024145565140303,-2.405643693208616e-07,0.002414558847985,-199.71746505193903,4.908695816898953,2.4751396887696936e-10,0.0
-3.2276700994624635e-08,-0.001981660916565,141.87354737925463,-1.3179911464805261e-08,-2.1736027595710835e-07,-140.5856352607678,0.0178488815253439,4.908698173966522,-3.033282213502677e-07,8.189000066369116e-11,0.0008503790199034,165.38759496111032,4.921335975178712,0.0,6.283185089819311,-0.0007032215755025,0.0008503784664376,141.8735806387575,-0.0008504177081061,-0.0008504176196607,-4851.556856054961,199.71721981947653,3.1100189651179975e-08,-3.539723019766524e-07,-165.38784079125404,4.9213348150239495,-0.7630276412960798,-140.5856581115728,0.0,1.6268739757936814,-0.0342956291731678,4583.246239511415,0.0019816631648746,-0.0024145564272537,-2.405529370915982e-07,0.002414558865627,-199.717466538006,4.9086958173292,-8.085407766602156e-12,0.0
-3.241555566476214e-08,-0.0019816608518972,141.87354689316066,-1.4421762243176468e-08,-2.168645494196494e-07,-140.58563506263735,0.0178488815191543,4.90869817399764,-3.166944168587844e-07,-8.52047498311935e-11,0.0008503790223228,165.38758929069772,4.921335974396846,0.0,6.283185090315037,-0.0007032215756054,0.0008503784617618,141.87358069308308,-0.0008504177081719,-0.0008504176192235,-4851.557413895946,199.7172122958982,2.9247563839357642e-08,-3.531656246498e-07,-165.38784555594796,4.921334816592516,-0.8270973493578012,-140.58565821587058,0.0,1.6268739757928004,-0.0342956315785864,4583.262498688438,0.0019816632183261,-0.0024145563399656,-2.405313678252176e-07,0.0024145588863786,-199.7174683372349,4.90869581773881,-2.1661835249875003e-10,0.0
-3.2565322597808594e-08,-0.001981660787916,141.87354641987298,-1.5389566911459376e-08,-2.1645242826563806e-07,-140.5856348587933,0.0178488815139408,4.908698174036142,-3.3038408450336253e-07,-2.4700005847466456e-10,0.0008503790248968,165.3875835677417,4.921335973780883,0.0,6.283185090727158,-0.0007032215773532,0.0008503784571675,141.8735807728922,-0.0008504177083426,-0.0008504176186942,-4851.557971736966,199.7172046855993,2.7268147854660995e-08,-3.524949355935092e-07,-165.3878503630264,4.921334817950015,-0.8819212643483517,-140.58565831314385,0.0,1.6268739757902564,-0.0342956339837396,4583.278757865462,0.0019816632721611,-0.0024145562528848,-2.405009479069436e-07,0.0024145589103994,-199.7174704168296,4.908695818120802,-3.783020104512074e-10,0.0
-3.2723264261156907e-08,-0.001981660725352,141.87354596300105,-1.6084562417822143e-08,-2.1612537627536557e-07,-140.5856346521196,0.017848881509825,4.908698174081364,-3.442293250675281e-07,-3.998512361509984e-10,0.0008503790274998,165.3875778854408,4.921335973332902,0.0,6.28318509105421,-0.0007032215806727,0.0008503784526273,141.8735808721663,-0.0008504177085965,-0.0008504176181015,-4851.558529578016,199.71719708145892,2.5205991958860445e-08,-3.519626215266852e-07,-165.38785518699802,4.921334819083097,-0.9268677995539312,-140.58565840377918,0.0,1.626873975786521,-0.0342956363885463,4583.295017042485,0.0019816633255995,-0.0024145561671143,-2.404630396116736e-07,0.0024145589373593,-199.71747275642488,4.908695818467032,-4.969260945119701e-10,0.0
-3.288667998626524e-08,-0.0019816606649928,141.8735455275897,-1.6512332811676256e-08,-2.158837297488158e-07,-140.58563444637065,0.0178488815066915,4.908698174132017,-3.580225023343788e-07,-5.404123144475075e-10,0.0008503790301686,165.387572323106,4.921335973054584,0.0,6.283185091295857,-0.0007032215854557,0.0008503784482869,141.8735809867662,-0.000850417708917,-0.0008504176174813,-4851.559087419101,199.7171895928944,2.3085886086551014e-08,-3.515692349901705e-07,-165.38785995976718,4.921334819986879,-0.9614147227196884,-140.58565848725334,0.0,1.6268739757819604,-0.0342956387929393,4583.311276219506,0.001981663377483,-0.0024145560840708,-2.4041906389416463e-07,0.0024145589665069,-199.7174753119331,4.908695818770034,-5.739499017117191e-10,0.0
-3.3052944044267524e-08,-0.0019816606073468,141.8735451159033,-1.6681760021499234e-08,-2.1572651601418246e-07,-140.5856342447173,0.0178488815045736,4.908698174186617,-3.7155342666082133e-07,-6.658141458454292e-10,0.0008503790327498,165.38756694656982,4.921335972943543,0.0,6.283185091453071,-0.0007032215915631,0.0008503784440865,141.87358111094895,-0.0008504177093052,-0.0008504176168265,-4851.559645260222,199.71718233172328,2.0934273167738777e-08,-3.513131988455904e-07,-165.3878645978225,4.921334820660495,-0.9851554718342186,-140.585658563302,0.0,1.6268739757769732,-0.0342956411968659,4583.327535396526,0.0019816634268746,-0.0024145560049101,-2.403704333756419e-07,0.002414558997224,-199.7174780279555,4.908695819024368,-6.158023640535631e-10,0.0
-3.3219536272549216e-08,-0.0019816605527371,141.8735447339338,-1.6604848962240294e-08,-2.156515447664797e-07,-140.58563405042634,0.0178488815032841,4.908698174243652,-3.846434590264788e-07,-7.736671478988978e-10,0.0008503790353344,165.38756180187042,4.921335972996094,0.0,6.283185091528042,-0.0007032215988298,0.0008503784401981,141.87358124354472,-0.0008504177097588,-0.0008504176161591,-4851.560203101381,199.71717539288557,1.87654258112979e-08,-3.5119095491362337e-07,-165.38786902613177,4.921334821108679,-0.9978041972523536,-140.58565863174013,0.0,1.6268739757718365,-0.0342956436002869,4583.343794573547,0.0019816634730434,-0.0024145559304968,-2.403185087626981e-07,0.0024145590290794,-199.71748085692084,4.908695819225199,-6.222440129477388e-10,0.0
-3.3384072698014414e-08,-0.0019816605014775,141.87354438081002,-1.6296387847178703e-08,-2.1565558978930201e-07,-140.58563386617485,0.0178488815028744,4.908698174302094,-3.971368266372884e-07,-8.621531977333867e-10,0.0008503790377322,165.3875569257319,4.921335973204326,0.0,6.283185091523997,-0.0007032216070697,0.0008503784365075,141.87358137749376,-0.0008504177102505,-0.0008504176154976,-4851.560760942579,199.7171688601153,1.6601636476942314e-08,-3.511972593363683e-07,-165.38787317722105,4.92133482133761,-0.9991994652465348,-140.5856586921188,0.0,1.62687397576688,-0.0342956460031766,4583.360053750566,0.0019816635153327,-0.0024145558616736,-2.4026458267129823e-07,0.0024145590615372,-199.71748375284767,4.908695819369568,-6.028759060530535e-10,0.0
-3.354433131729933e-08,-0.0019816604539131,141.87354406427673,-1.5773772566608307e-08,-2.1573449534095727e-07,-140.5856336946255,0.0178488815031106,4.908698174360438,-4.088854375319045e-07,-9.29958669808552e-10,0.0008503790400885,165.3875523502341,4.921335973560254,0.0,6.283185091445091,-0.0007032216160816,0.000850378433225,141.8735815148185,-0.0008504177108024,-0.0008504176148308,-4851.561318783815,199.7171628071524,1.4451889384997538e-08,-3.513253557747784e-07,-165.3878769906312,4.921334821358571,-0.9893065727706556,-140.58565874408612,0.0,1.6268739757622892,-0.0342956484055218,4583.376312927586,0.0019816635531135,-0.002414555799192,-2.4020985529403426e-07,0.0024145590940516,-199.71748667053524,4.908695819455575,-5.538576027891311e-10,0.0
-3.369827544610023e-08,-0.0019816604103177,141.87354377892893,-1.5056284736717024e-08,-2.158832572651525e-07,-140.58563353674415,0.0178488815040669,4.908698174418245,-4.197642647202636e-07,-9.763450392592263e-10,0.0008503790421797,165.3875481060013,4.921335974051772,0.0,6.283185091296329,-0.0007032216256542,0.0008503784301784,141.873581645913,-0.000850417711384,-0.0008504176141813,-4851.561876625095,199.7171572965573,1.2336406080051536e-08,-3.5156710727997536e-07,-165.38788041217535,4.921334821182723,-0.9682184386085524,-140.58565878818496,0.0,1.6268739757583297,-0.0342956508073205,4583.392572104604,0.0019816635859104,-0.0024145557436074,-2.401554417776508e-07,0.0024145591261438,-199.717489566078,4.908695819482722,-4.890342888030971e-10,0.0
-3.3844071076632124e-08,-0.0019816603709396,141.87354353491173,-1.4165083370528129e-08,-2.160961564865453e-07,-140.58563339438868,0.0178488815054955,4.908698174475733,-4.296686973791957e-07,-1.0010454179706086e-09,0.0008503790441922,165.38754421782824,4.9213359746678815,0.0,6.28318509108343,-0.0007032216355713,0.0008503784276005,141.87358177683288,-0.0008504177119737,-0.0008504176135781,-4851.562434466414,199.71715237200408,1.0260804920649862e-08,-3.5191321347247295e-07,-165.3878833988422,4.921334820825956,-0.9361550519931304,-140.58565882458157,0.0,1.6268739757551034,-0.0342956532085817,4583.408831281623,0.0019816636133377,-0.0024145556951672,-2.4010240014431e-07,0.0024145591575525,-199.71749240551003,4.90869581945026,-4.00249504232943e-10,0.0
-3.3980102858682e-08,-0.0019816603359363,141.8735433231667,-1.3122376455643898e-08,-2.1636687408496586e-07,-140.58563326804168,0.0178488815074666,4.908698174530906,-4.385042469736058e-07,-1.0043170265558512e-09,0.0008503790459013,165.38754070759794,4.921335975393815,0.0,6.2831850908127125,-0.0007032216456173,0.0008503784253,141.87358189574974,-0.0008504177125608,-0.0008504176130217,-4851.562992307778,199.71714808477915,8.242960136193253e-09,-3.5235339767761306e-07,-165.38788591683533,4.921334820302928,-0.8934614760455856,-140.5856588534607,0.0,1.6268739757528028,-0.0342956556093247,4583.4250904586415,0.0019816636351856,-0.0024145556546642,-2.400516910832553e-07,0.0024145591873532,-199.7174951379372,4.908695819362015,-3.0428971364674447e-10,0.0
-3.4104981953526804e-08,-0.0019816603054092,141.87354315458924,-1.1951276658639606e-08,-2.1668852661531125e-07,-140.58563315977122,0.0178488815097589,4.908698174584095,-4.46196094862175e-07,-9.868269242608015e-10,0.0008503790474879,165.38753758896743,4.921335976216239,0.0,6.28318509049106,-0.000703221655581,0.0008503784234827,141.87358201108935,-0.0008504177131511,-0.0008504176125127,-4851.563550149184,199.7171444612672,6.287635594563884e-09,-3.528764642427588e-07,-165.38788794639564,4.921334819632489,-0.8406044198146679,-140.58565887450698,0.0,1.6268739757514727,-0.0342956580095769,4583.441349635654,0.0019816636513609,-0.0024145556218502,-2.400040648786196e-07,0.0024145592155832,-199.7174977292217,4.908695819219782,-1.9092398199113907e-10,0.0
-3.4217554151214875e-08,-0.001981660279447,141.8735430188139,-1.0675413047701478e-08,-2.1705394015741067e-07,-140.5856330696739,0.0178488815124144,4.9086981746356,-4.527127942676732e-07,-9.496724056239367e-10,0.000850379048767,165.387534873196,4.92133597711876,0.0,6.283185090125646,-0.0007032216652606,0.0008503784219788,141.8735821112026,-0.0008504177137276,-0.0008504176120583,-4851.564107990635,199.7171415096057,4.408775019013157e-09,-3.534707446050985e-07,-165.3878894762433,4.92133481883195,-0.7781674091079894,-140.58565888795655,0.0,1.626873975751227,-0.0342956604093731,4583.457608812662,0.0019816636618573,-0.0024145555967491,-2.399602252100034e-07,0.002414559241916,-199.7175001554237,4.908695819027322,-7.676863062277501e-11,0.0
-3.431690391163474e-08,-0.0019816602581522,141.87354292432084,-9.31881908105747e-09,-2.174557391808421e-07,-140.58563299800775,0.0178488815152555,4.908698174685632,-4.580201185132784e-07,-8.94281323012208e-10,0.0008503790498759,165.38753256925074,4.921335978086458,0.0,6.283185089723848,-0.000703221674467,0.0008503784209278,141.87358220381643,-0.000850417714282,-0.0008504176116598,-4851.564665832133,199.71713923368088,2.610937051818591e-09,-3.541242417986607e-07,-165.3878905029056,4.921334817921451,-0.7068446025123446,-140.58565889373483,0.0,1.6268739757520656,-0.0342956628087548,4583.473867989672,0.001981663666713,-0.0024145555793637,-2.399208107622204e-07,0.0024145592659839,-199.7175023903166,4.908695818788833,4.732512551309246e-11,0.0
-3.440235438426955e-08,-0.0019816602414992,141.87354286206764,-7.905134838340356e-09,-2.178864081723365e-07,-140.58563294468976,0.0178488815182919,4.908698174734308,-4.621080021618101e-07,-8.22401253565136e-10,0.0008503790507015,165.3875306821193,4.921335979102733,0.0,6.283185089293178,-0.0007032216830273,0.0008503784202144,141.8735822800918,-0.0008504177148139,-0.0008504176113135,-4851.565223673675,199.7171376319404,9.046434401274163e-10,-3.548247306928544e-07,-165.38789103217752,4.921334816919684,-0.6274333148113788,-140.58565889184456,0.0,1.6268739757540314,-0.0342956652077691,4583.49012716668,0.0019816636661486,-0.0024145555695832,-2.398863481993748e-07,0.0024145592874599,-199.71750440655072,4.908695818509878,1.683924829556321e-10,0.0
-3.4473462812112924e-08,-0.0019816602294313,141.87354283755016,-6.457568281384399e-09,-2.183384051148751e-07,-140.58563290909774,0.0178488815214028,4.908698174782008,-4.649808183620168e-07,-7.360147895685264e-10,0.0008503790513258,165.3875292103062,4.921335980152183,0.0,6.283185088841181,-0.0007032216907873,0.0008503784199089,141.87358234603968,-0.0008504177153195,-0.0008504176110228,-4851.5657815152645,199.7171366899267,-7.048653831183158e-10,-3.5555994256135106e-07,-165.3878910804628,4.921334815846828,-0.5408253252403588,-140.58565888364666,0.0,1.6268739757570956,-0.034295667606468,4583.50638634369,0.0019816636604524,-0.0024145555670903,-2.3985722869174855e-07,0.0024145593061775,-199.71750618451165,4.908695818196049,2.9229027904875764e-10,0.0
-3.453001401237248e-08,-0.0019816602218462,141.8735428443466,-4.998462928719566e-09,-2.1880429952560227e-07,-140.5856328902727,0.0178488815245702,4.908698174829432,-4.666687578780498e-07,-6.373046610092028e-10,0.0008503790517064,165.38752814837963,4.92133598121885,0.0,6.283185088375287,-0.0007032216976137,0.0008503784199461,141.8735823967553,-0.0008504177157577,-0.0008504176108215,-4851.5663393569,199.71713638356312,-2.210713197027438e-09,-3.563177896611253e-07,-165.3878906717915,4.921334814721972,-0.447997062491425,-140.58565886980784,0.0,1.6268739757612438,-0.0342956700049063,4583.522645520698,0.0019816636499945,-0.0024145555715314,-2.398337300958501e-07,0.0024145593219639,-199.71750770957192,4.908695817853399,4.1107271553868654e-10,0.0
-3.4572010823285555e-08,-0.001981660218624,141.8735428834096,-3.549127926990258e-09,-2.192768595079285e-07,-140.58563288824504,0.0178488815277215,4.90869817487687,-4.672067767889743e-07,-5.285877909336202e-10,0.0008503790518713,165.38752748760533,4.921335982287636,0.0,6.283185087902727,-0.0007032217033961,0.00085037842033,141.8735824348792,-0.0008504177161576,-0.0008504176106786,-4851.566897198582,199.71713668324267,-3.607941947075526e-09,-3.5708650682799165e-07,-165.3878898363539,4.921334813564298,-0.3499987719215745,-140.58565885044152,0.0,1.6268739757664248,-0.0342956724031414,4583.538904697698,0.0019816636351859,-0.0024145555824459,-2.3981600599061165e-07,0.0024145593347255,-199.7175089692148,4.908695817488566,5.261912971079455e-10,0.0
-3.4599661879843536e-08,-0.0019816602195938,141.8735429509538,-2.1295271894430877e-09,-2.197491425910927e-07,-140.5856329018483,0.0178488815308194,4.9086981749253065,-4.666514219374259e-07,-4.122675628909437e-10,0.0008503790518246,165.38752721576836,4.921335983343912,0.0,6.283185087430444,-0.0007032217080475,0.0008503784210289,141.87358245924082,-0.0008504177165001,-0.0008504176106076,-4851.567455040311,199.7171375489861,-4.892138066167866e-09,-3.578547994673465e-07,-165.38788861001927,4.921334812392111,-0.2479427828591319,-140.58565882626957,0.0,1.6268739757725823,-0.0342956748012312,4583.555163874699,0.0019816636165041,-0.0024145555992252,-2.398041058189247e-07,0.0024145593444971,-199.71750995858568,4.908695817107764,6.343347264110937e-10,0.0
-3.4613367687519036e-08,-0.0019816602245603,141.87354304514727,-7.582687274312358e-10,-2.2021459480576974e-07,-140.5856329304699,0.0178488815338175,4.908698174974916,-4.65141472618674e-07,-2.9083910566551384e-10,0.0008503790515839,165.3875273175021,4.921335984373973,0.0,6.283185086964991,-0.0007032217115053,0.0008503784220207,141.87358247088113,-0.000850417716791,-0.0008504176105988,-4851.568012882087,199.717138937722,-6.274376099414569e-09,-3.586120045730638e-07,-165.38788703319224,4.921334811222894,-0.1429910050954558,-140.58565879750924,0.0,1.626873975779643,-0.0342956771992339,4583.571423051701,0.0019816635944575,-0.0024145556214178,-2.397979972629443e-07,0.0024145593511494,-199.7175106742124,4.908695816718014,7.679795012025988e-10,0.0
-3.461374571327494e-08,-0.001981660236331,141.87354328495334,5.38886573167568e-10,-2.206668402064696e-07,-140.58563298005902,0.0178488815373122,4.908698175033034,-4.624959733212003e-07,-1.7114195388504978e-10,0.0008503790513474,165.3875278516732,4.921335985283172,0.0,6.283185086512746,-0.0007032217137514,0.0008503784242848,141.8735825110754,-0.0008504177171095,-0.000850417610692,-4851.568570723908,199.7171408515324,-7.980392374688052e-09,-3.593477482372464e-07,-165.3878852371133,4.921334810079552,-0.0363417934486521,-140.58565877221903,0.0,1.626873975787882,-0.0342956795972067,4583.587682228703,0.0019816635728912,-0.0024145556502743,-2.397974586914059e-07,0.0024145593525282,-199.7175110584035,4.908695816334321,9.21313357844034e-10,0.0
-3.4601633199455566e-08,-0.0019816602550433,141.873543457374,1.7474983101569223e-09,-2.210993799724962e-07,-140.5856330406014,0.0178488815409514,4.908698175107303,-4.587730570175745e-07,-5.6281088801172425e-11,0.0008503790510773,165.38752895199897,4.921335986099282,0.0,6.283185086080207,-0.0007032217148268,0.0008503784259679,141.87358252956506,-0.0008504177173527,-0.0008504176107864,-4851.569128565777,199.7171432675624,-9.349205470345003e-09,-3.600514551857663e-07,-165.3878832949453,4.921334808980503,0.0707836724320577,-140.5856587401992,0.0,1.6268739757972592,-0.0342956819951999,4583.6039414057,0.0019816635487983,-0.0024145556832077,-2.398015234024115e-07,0.0024145593506261,-199.7175110706656,4.9086958159634175,1.0118897876006022e-09,0.0
-3.4577959242072246e-08,-0.001981660277476,141.8735436246965,2.859845954522938e-09,-2.2150625698098414e-07,-140.58563310888954,0.0178488815438507,4.908698175192897,-4.5412797430663033e-07,5.224300197028264e-11,0.0008503790509433,165.3875305263393,4.921335986894137,0.0,6.283185085673329,-0.0007032217147857,0.0008503784279477,141.87358254110364,-0.0008504177175099,-0.000850417611043,-4851.56968640769,199.71714601523945,-1.0897054465916576e-08,-3.607134334349127e-07,-165.3878810872218,4.921334807929015,0.1771553391992067,-140.5856587106412,0.0,1.6268739758072794,-0.0342956843932602,4583.6202005826935,0.0019816635212617,-0.0024145557182621,-2.398105443182836e-07,0.002414559347033,-199.7175108386684,4.908695815609248,1.1114096001361943e-09,0.0
-3.454369943719458e-08,-0.0019816603037844,141.87354383548305,3.8736843495736545e-09,-2.2188299669446586e-07,-140.58563318784516,0.017848881546743,4.908698175293026,-4.4902347192330585e-07,1.4921620583092004e-10,0.0008503790503101,165.38753248252803,4.921335987666794,0.0,6.28318508529659,-0.0007032217137196,0.0008503784302957,141.87358258991657,-0.0008504177175788,-0.0008504176113338,-4851.5702442496495,199.71714896384864,-1.235978165756009e-08,-3.613264038341441e-07,-165.3878787547771,4.921334806855453,0.2815484031225894,-140.58565868399302,0.0,1.6268739758180852,-0.0342956867914422,4583.636459759688,0.0019816634955625,-0.0024145557539014,-2.398254042267062e-07,0.0024145593425889,-199.71751044604892,4.908695815288042,1.1895150932384664e-09,0.0
-3.4499894063231e-08,-0.0019816603300645,141.87354404115544,4.777887024537331e-09,-2.2222681147965999e-07,-140.58563327270977,0.0178488815492592,4.908698175404941,-4.436304454623397e-07,2.337180958029302e-10,0.0008503790495211,165.38753466080453,4.921335988390923,0.0,6.283185084952775,-0.0007032217117524,0.0008503784324198,141.8735825700214,-0.0008504177176384,-0.0008504176116247,-4851.570802091654,199.71715207051315,-1.3542125351324123e-08,-3.618858303087075e-07,-165.3878765096809,4.921334805839879,0.3827574436924146,-140.5856586526214,0.0,1.6268739758294282,-0.0342956891898064,4583.6527189366825,0.0019816634723324,-0.0024145557915723,-2.3984625768279733e-07,0.0024145593355048,-199.71750989158775,4.908695815004647,1.224674017968991e-09,0.0
-3.4447698298201054e-08,-0.0019816603566324,141.8735442442376,5.5624676085041965e-09,-2.22535852590645e-07,-140.58563336483584,0.0178488815511284,4.908698175530489,-4.379319085511416e-07,3.0571342727557653e-10,0.0008503790485113,165.3875369218051,4.921335989044174,0.0,6.283185084643733,-0.0007032217090089,0.0008503784346427,141.8735825210271,-0.0008504177176647,-0.0008504176119092,-4851.571359933701,199.7171553512553,-1.4463653923708522e-08,-3.623887013723461e-07,-165.38787435206046,4.921334804934534,0.4796104043246976,-140.5856586158424,0.0,1.626873975841,-0.0342956915884052,4583.668978113677,0.0019816634493768,-0.0024145558309743,-2.3987157627122285e-07,0.0024145593256927,-199.71750912419463,4.908695814754416,1.2388177744072084e-09,0.0
-3.438834091510267e-08,-0.0019816603851421,141.87354444717474,6.222220719897875e-09,-2.2280835028519638e-07,-140.5856334583351,0.0178488815525621,4.908698175668583,-4.318870918298146e-07,3.652458127955905e-10,0.0008503790474708,165.38753929406818,4.921335989608689,0.0,6.283185084371236,-0.0007032217056141,0.0008503784368337,141.87358246294085,-0.0008504177176078,-0.0008504176122474,-4851.571917775794,199.71715877096943,-1.5108903247993392e-08,-3.628321340291372e-07,-165.38787219873782,4.921334804147652,0.5709822575704956,-140.58565857845133,0.0,1.6268739758526851,-0.0342956939872743,4583.685237290669,0.0019816634256189,-0.0024145558715034,-2.398998505004312e-07,0.0024145593133963,-199.717508145619,4.908695814536506,1.2461798769504022e-09,0.0
-3.4323078729528825e-08,-0.0019816604155883,141.87354464908424,6.756089913872438e-09,-2.2304241298652745e-07,-140.58563355062728,0.0178488815538135,4.908698175813858,-4.255314110923296e-07,4.1269107321513964e-10,0.000850379046361,165.38754182193898,4.921335990077647,0.0,6.283185084137173,-0.000703221701691,0.0008503784390206,141.8735824027599,-0.0008504177174647,-0.0008504176126308,-4851.57247561793,199.71716228504528,-1.5462783049892958e-08,-3.632130482476549e-07,-165.38787002853124,4.921334803471163,0.6558081947096523,-140.58565854214274,0.0,1.6268739758644677,-0.0342956963864386,4583.701496467655,0.001981663401901,-0.0024145559125382,-2.3993029831743335e-07,0.0024145592989729,-199.7175069720014,4.908695814354149,1.2525666944590268e-09,0.0
-3.425316525484813e-08,-0.0019816604470264,141.87354484774903,7.165217138439782e-09,-2.232365363781177e-07,-140.5856336416961,0.017848881555031,4.9086981759617885,-4.1900747113085947e-07,4.4874428966963355e-10,0.0008503790452148,165.38754448437803,4.92133599045007,0.0,6.283185083943049,-0.0007032216973568,0.0008503784411515,141.87358234160047,-0.0008504177172504,-0.0008504176130485,-4851.573033460107,199.7171658279948,-1.5523136699777123e-08,-3.635289944219245e-07,-165.3878679003513,4.921334802897346,0.7330961839683998,-140.58565850613087,0.0,1.626873975876365,-0.0342956987859171,4583.717755644641,0.0019816633795455,-0.0024145559530064,-2.3996244348065335e-07,0.0024145592832977,-199.71750564625088,4.908695814208759,1.2594360756941035e-09,0.0
-3.4179838030056746e-08,-0.0019816604787908,141.87354504094873,7.451489726632025e-09,-2.233901256096639e-07,-140.58563373123326,0.0178488815562622,4.908698176109102,-4.124680812801353e-07,4.743156563638878e-10,0.0008503790440242,165.3875472295929,4.921335990727863,0.0,6.28318508378946,-0.0007032216927204,0.0008503784432109,141.8735822780937,-0.0008504177169987,-0.0008504176134688,-4851.573591302325,199.71716932995963,-1.5300461338566685e-08,-3.637790026849098e-07,-165.3878658837741,4.9213348024221935,0.8019387478052129,-140.58565847035663,0.0,1.626873975888389,-0.0342957011857242,4583.734014821628,0.0019816633591259,-0.0024145559922383,-2.3999583254076897e-07,0.0024145592668761,-199.71750422010925,4.908695814099735,1.2659844880720558e-09,0.0
-3.4104311038368695e-08,-0.0019816605105206,141.87354522583112,7.617758773992088e-09,-2.2350340901698165e-07,-140.58563381805396,0.0178488815574981,4.908698176252951,-4.060115756202928e-07,4.904299462844146e-10,0.0008503790428072,165.38755001315937,4.921335990913668,0.0,6.283185083676178,-0.0007032216878813,0.0008503784451654,141.87358221137262,-0.0008504177167078,-0.0008504176138923,-4851.574149144585,199.71717274591623,-1.4814412334999192e-08,-3.639634423110112e-07,-165.38786401478208,4.921334802045052,0.8615238177070518,-140.5856584356735,0.0,1.6268739759005362,-0.0342957035858698,4583.750273998614,0.0019816633406232,-0.0024145560300048,-2.4002997132150365e-07,0.0024145592497957,-199.71750272347208,4.908695814025603,1.2708270348912896e-09,0.0
-3.4027761509033474e-08,-0.0019816605417706,141.87354539977508,7.668421190106695e-09,-2.2357714022128767e-07,-140.58563390166051,0.0178488815587045,4.908698176390352,-3.9970723597001996e-07,4.981544614086733e-10,0.0008503790415757,165.38755279602984,4.9213359910108725,0.0,6.283185083602446,-0.000703221682928,0.0008503784469924,141.87358214134315,-0.0008504177163839,-0.0008504176143195,-4851.574706986887,199.7171760441965,-1.4090271425796226e-08,-3.640835371582483e-07,-165.38786230484726,4.921334801766135,0.9111445346515032,-140.5856584025609,0.0,1.6268739759127837,-0.0342957059863585,4583.766533175601,0.0019816633239847,-0.0024145560660339,-2.400643348719323e-07,0.0024145592322159,-199.7175011753447,4.908695813984747,1.2726053044445303e-09,0.0
-3.3951314049461865e-08,-0.0019816605719788,141.8735455603887,7.609401479001818e-09,-2.236125040353096e-07,-140.58563398134345,0.0178488815598416,4.908698176518552,-3.936280516239429e-07,4.985541323487851e-10,0.0008503790403475,165.38755553446396,4.921335991023761,0.0,6.283185083567083,-0.0007032216779387,0.0008503784486717,141.87358206852193,-0.0008504177160482,-0.0008504176147292,-4851.575264829226,199.71717919144763,-1.3156942688813893e-08,-3.6414121256403313e-07,-165.3878607602596,4.921334801584999,0.9502078747213828,-140.58565837148868,0.0,1.626873975925096,-0.0342957083871895,4583.7827923525865,0.001981663309259,-0.0024145560999109,-2.4009839565012864e-07,0.0024145592144709,-199.71749959896457,4.908695813975403,1.2704029829941055e-09,0.0
-3.3876027212879315e-08,-0.0019816606006373,141.8735457057101,7.44781748521897e-09,-2.2361114617445165e-07,-140.5856340556242,0.0178488815608771,4.908698176635161,-3.878493383279516e-07,4.926641897784505e-10,0.000850379039136,165.38755818263976,4.921335990957523,0.0,6.28318508356844,-0.0007032216729808,0.0008503784501865,141.87358199353045,-0.0008504177156971,-0.0008504176151282,-4851.575822671607,199.7171821542488,-1.2045073428790742e-08,-3.6413914390626346e-07,-165.38785938644634,4.921334801499844,0.9782419921919384,-140.58565834363847,0.0,1.6268739759374262,-0.0342957107883572,4583.799051529567,0.0019816632964722,-0.002414556131334,-2.4013164813548664e-07,0.002414559196819,-199.71749802044224,4.908695813995538,1.263503092956396e-09,0.0
-3.380288285319686e-08,-0.0019816606273509,141.8735458341154,7.1917493315651e-09,-2.235751491116732e-07,-140.5856341243271,0.0178488815617859,4.908698176739304,-3.824399547534757e-07,4.814725880217745e-10,0.0008503790379576,165.38756069926453,4.921335990818165,0.0,6.283185083604437,-0.0007032216681117,0.0008503784515234,141.87358191724314,-0.0008504177153208,-0.0008504176155254,-4851.576380514025,199.71718489888056,-1.0786269618397842e-08,-3.640807172275608e-07,-165.38785818531142,4.921334801507491,0.9949021866087676,-140.58565831913828,0.0,1.6268739759497226,-0.0342957131898506,4583.815310706545,0.0019816632855845,-0.0024145561598316,-2.401636276515205e-07,0.0024145591797179,-199.71749646890717,4.908695814041879,1.2513189108306546e-09,0.0
