slip,sideslipFR,longslipFL,FxFR,steeringangel,roll,FyRL,longslipRR,sideslipRR,slip1,yaw,sideslipFL,FxFL,yawrate,FxRR,sideslipRL,rollrate,x,vx,signal,FyFR,RR,longslipFR,FxRL,FL,RL,brake,FR,pitchrate,pitch,y,longslipRL,gas,az,ax,ay,FyRR,FyFL,vy,signal
0.0003268907127898,-0.0024572485630651,-0.0008550396929039,-128.5253515962821,0.0,-0.0006854899874603,-169.39324625300284,0.0179390971985094,-0.0015068768195669,0.0003268907127898,-0.0341033470666593,0.0028259515100449,-129.526820150387,0.0003245139771877,3088.279071330446,0.0019266186207837,-0.0012794311253594,4571.832117689436,9.388971285115684,-7.9867275532551005,194.1655440291311,28.859655749699115,-0.0008624600197473,3086.0115820253955,28.33031751479609,28.845324626941988,0.0,28.331515975404823,0.0088077288291181,-0.0100453531512483,-4851.168747986252,0.0176094962249036,0.7620886465174448,0.1279829006820548,3.658545666017867,-0.0481392181625521,128.65685497423033,-223.3300076998482,0.0031503686240055,0.0
0.0002711700110611,-0.0023240148589653,-0.0008521260539825,-127.96229890629624,0.0,-0.0006926147847227,-176.5004499951631,0.0177792217816348,-0.0015841685438324,0.0002711700110611,-0.034099691193738,0.0027071144471779,-128.95212766067644,0.0003977302714825,3076.152357887897,0.0019875229201177,-0.0002532656386016,4571.926161388972,9.42552543315901,-7.969316870686725,183.2455738990461,28.968834851221285,-0.000859428976378,3073.69467113529,28.44751689058573,28.95635945867736,0.0,28.449223922852184,0.0044544335546824,-0.0099814741642673,-4851.171928354286,0.0174743830951086,0.7596467049722202,0.1405288994548397,3.6451955909057374,-0.0481083952937466,136.26762371875552,-213.91259913915863,0.0026373965796212,0.0
0.0002151559275056,-0.0022007336886032,-0.0008490959036618,-127.3077994833128,0.0,-0.0006897004098792,-182.5781879848976,0.0176212344672462,-0.0016570758855263,0.0002151559275056,-0.0340953626439586,0.0025940818304501,-128.28569177385938,0.0004596996258927,3062.4988765741223,0.0020369286278667,0.0007288372030164,4572.020569268751,9.461934698469452,-7.944734340847483,173.09144965742445,29.07734148290402,-0.0008558863127375,3060.1716847644084,28.563735792399637,29.067093270323923,0.0,28.565920413927607,0.0004323800504169,-0.009959339970207,-4851.17512594711,0.0173398434599318,0.7572656034901428,0.1525816098334577,3.6301782302047294,-0.0477290014079964,143.70385040962972,-204.70961644005632,0.0021164949870945,0.0
0.0001598316856119,-0.0020887247130172,-0.0008460549263046,-126.60205047966654,0.0,-0.0006773000163857,-187.51987618443889,0.0174674671262271,-0.0017191248401269,0.0001598316856119,-0.0340904856746349,0.0024862668907981,-127.55522367189565,0.0005086357292538,3047.909775328811,0.0020730294964938,0.0016477619251089,4572.115339842157,9.498186089782422,-7.913002086354958,163.71154169563337,29.185777983380103,-0.0008525545234272,3045.738511095699,28.67889443928255,29.177542805972543,0.0,28.68148477192172,-0.0032270584161943,-0.0099754511322383,-4851.178340669315,0.0172029755215772,0.7549364417958419,0.1621935735860419,3.614228898777434,-0.0466748347099754,150.56688152937858,-195.79944447270825,0.0015970707286573,0.0
0.0001059652728795,-0.0019880214911617,-0.000843101093454,-125.86398952334252,0.0,-0.0006561195311517,-191.30070241287197,0.017309093696091,-0.0017698948590064,0.0001059652728795,-0.0340851902304425,0.0023837782716002,-126.7783549721827,0.0005447712148221,3032.797381923765,0.0020967067374281,0.0024906435876382,4572.210471524768,9.534272760073105,-7.874148664096331,155.13724408605557,29.29390759099737,-0.000849235916326,3030.7671969461644,28.79294243242181,29.287578935792872,0.0,28.795876595106076,-0.0065055133322775,-0.0100260731963994,-4851.181572351393,0.0170637598554661,0.7526458591303792,0.1693379489835882,3.5977467661262854,-0.04506407658619,156.59500733424716,-187.2197332543321,0.001086644997634,0.0
5.419094574739116e-05,-0.0018991478050515,-0.0008404727618956,-125.09334415445672,0.0,-0.0006269964552167,-193.9754573097603,0.017147802102612,-0.0018112712647019,5.419094574739116e-05,-0.0340796007154913,0.0022880174037598,-125.97071470658172,0.0005687101491654,3017.3138658854573,0.0021090003921296,0.0032375292039792,4572.305962676731,9.57019004123325,-7.828209039529108,147.39129254869593,29.4016231624526,-0.000845795020638,3015.4249036184933,28.905852571127088,29.397084154103613,0.0,28.909065762729828,-0.009386553540776,-0.0101073172396477,-4851.184820766653,0.016923984554081,0.7503854474879111,0.1732908558566453,3.580694048995223,-0.0433792509921911,161.75393834351,-179.0128793399406,0.0005915721340412,0.0
5.206788889753155e-06,-0.0018290792870536,-0.0008371966707031,-124.28411541613757,0.0,-0.0005911839384379,-195.5269889520845,0.0169860290960377,-0.0018465600726982,5.206788889753155e-06,-0.0340738393300458,0.0022060685737093,-125.0383218260676,0.0005805228216296,3001.605325130502,0.0021090434608385,0.0038480032797676,4572.401811626481,9.605936115221288,-7.7752245552145665,140.66230735688734,29.50883207502393,-0.000842653725302,2999.884251666419,29.017660897637818,29.505900413394706,0.0,29.020996453547014,-0.0118295162709688,-0.0102149951711899,-4851.188085633862,0.0167847127898126,0.748147411886728,0.170819032375824,3.563740467192197,-0.0401006305325612,166.2028712883751,-171.41846441861838,0.000118949182933,0.0
-4.031005155208549e-05,-0.001776698986443,-0.0008350050673994,-123.38042893685612,0.0,-0.0005497876608231,-196.06192632201785,0.0168248648363324,-0.0018740546714224,6.283144997128034,-0.0340680201916369,0.0021305248241403,-124.0298397967192,0.0005815283579699,2985.736054932196,0.0021003935544879,0.0043634457142753,4572.498016699055,9.641511035068564,-7.715242893612244,135.17826673346192,29.61541174888157,-0.0008391394944001,2984.1664827945324,29.128191658881708,29.614034614152207,0.0,29.13169026234723,-0.0138215272354565,-0.0103446134391844,-4851.19136661194,0.0166477159421561,0.7459256273597138,0.1662991959873067,3.546860961548032,-0.0368172374218592,169.9817761378189,-164.4428347768196,-0.0003242556381944,0.0
-8.178495827375618e-05,-0.0017323966266325,-0.0008327727735936,-122.47669578566368,0.0,-0.0005037857479381,-195.72108763726084,0.0166667474325599,-0.0018942657869983,6.283103522221312,-0.0340622439842194,0.0020583284115939,-123.03031655230087,0.0005731071356834,2969.7563564055886,0.0020839486444454,0.0047787846838441,4572.594576213437,9.676913748068957,-7.648318034168945,130.64911714161613,29.72140767769779,-0.0008362282096449,2968.3399827245244,29.237469216332165,29.72148027256545,0.0,29.241068610788037,-0.0153736882103436,-0.0104917240459553,-4851.194663305967,0.0165138413524431,0.7437197262987074,0.1604784615208584,3.5297873070424024,-0.0330582440762558,173.07515692869384,-157.89040615793832,-0.000732014467263,0.0
-0.0001188338461465,-0.0016952559576194,-0.0008306840363331,-121.59276247104968,0.0,-0.0004541817867726,-194.5900810631659,0.0165126538782796,-0.0019074971723952,6.28306647333344,-0.0340565982992837,0.0019913271695148,-122.070545366456,0.0005563984537182,2953.70827132012,0.0020604971115535,0.0050941491247408,4572.691488471962,9.712142623936572,-7.574510204740871,126.82389245364138,29.82683817553096,-0.0008334055409831,2952.434171577435,29.34551754319359,29.82827828636342,0.0,29.349161007383472,-0.0164986681982828,-0.0106519939521935,-4851.197975279167,0.0163849527671049,0.7415306446427786,0.1532339085468972,3.512534856271082,-0.0290399940624084,175.48989754576706,-151.7501612252209,-0.0011000714668057,0.0
-0.0001512451179644,-0.0016666952112307,-0.0008286646969924,-120.74934949606865,0.0,-0.0004019623967518,-192.74895287764852,0.0163641212081067,-0.0019140075973321,6.283034062061621,-0.0340511614131536,0.001931184480538,-121.1496269034714,0.0005321622363973,2937.5523692891347,0.0020308969351675,0.0053121438909859,4572.788751757065,9.747195761317984,-7.493885827392631,123.65785971269024,29.93174568473617,-0.0008306113118046,2936.507925552454,29.452378827379928,29.934526910542,0.0,29.456008229038527,-0.0172153703303879,-0.010821249797263,-4851.201302069884,0.0162645037064055,0.7393592627681376,0.1448573165933381,3.495083203084878,-0.0248651016050971,177.2340890215771,-146.106307902137,-0.0014258068589159,0.0
-0.0001789157456257,-0.0016475783894434,-0.0008266801583679,-119.95169199627937,0.0,-0.0003480811455393,-190.2823371545171,0.0162258310689864,-0.0019140970462459,6.28300639143396,-0.034046006788738,0.0018786232993786,-120.27495896795492,0.0005008703100274,2921.535887915328,0.0019960998192678,0.0054365968393912,4572.886364331455,9.782071878074056,-7.40651745862186,121.18455422037154,30.036270672315823,-0.0008279472794329,2920.626100329788,29.558100980039736,30.04010566924593,0.0,29.56165509458032,-0.0175489680905779,-0.0109955425582509,-4851.204643203983,0.0161482442200115,0.7372050142044031,0.135621031957465,3.477594497135735,-0.0206941793480092,178.3182050122053,-141.03587718110276,-0.0017076407142892,0.0
-0.0002018205046413,-0.0016376176945875,-0.0008247535106777,-119.2009786642026,0.0,-0.0002934479468814,-187.2737784119913,0.0160934646177255,-0.0019082715319833,6.2829834866749446,-0.0340411984571004,0.0018340096770223,-119.44760145966856,0.0004636026901503,2905.5165365254647,0.0019569863365859,0.0054722519795916,4572.98432444889,9.816770519940569,-7.312483724063256,119.41633880540508,30.14029306607261,-0.0008253216542046,2904.829991767183,29.66273105641336,30.1450463698105,0.0,29.666162106960744,-0.0175292882310039,-0.0111712023385168,-4851.207998203101,0.0160370406138501,0.7350662340829531,0.1257176524712633,3.4599813359825498,-0.016538054511738,178.76257863767202,-136.58668662142114,-0.0019447399457592,0.0
-0.0002200071489165,-0.0016362134529924,-0.0008228595048853,-118.50051034849876,0.0,-0.0002389209919947,-183.80782528830332,0.0159677193782125,-0.0018971101115055,6.2829653000306696,-0.0340367906066396,0.0017972255320455,-118.6701679366398,0.0004214596740895,2889.640193951397,0.0019144508018503,0.0054246591806303,4573.082630352549,9.851290908609991,-7.211869247730839,118.33371872995475,30.243837530667594,-0.0008228437925745,2889.124590199188,29.76632033320299,30.24936608103838,0.0,29.769582783816183,-0.0171890818538788,-0.0113448744364157,-4851.211366591113,0.01593126240676,0.7329429056839852,0.1152467711623825,3.4423214259065205,-0.0124473719261054,178.60133954080194,-132.7720893951424,-0.0021369892052308,0.0
-0.0002335850478008,-0.0016425360883536,-0.000821019128408,-117.84707411708592,0.0,-0.0001852982541328,-179.9691188170478,0.0158485650339301,-0.0018812391451081,6.282951722131785,-0.0340328261086338,0.0017680239960871,-117.94603446576764,0.0003755014032788,2873.868668626433,0.0018693805016277,0.0053002186947345,4573.181280278317,9.885632617584152,-7.1047645758620375,117.89050554224488,30.346907031969824,-0.0008204377457138,2873.514313107873,29.868921427193104,30.35305858444087,0.0,29.871978959121165,-0.0165629368779073,-0.0115135427913044,-4851.214747899877,0.0158304461766817,0.7308344596800461,0.1042791312544213,3.424584227155515,-0.0084885608029389,177.88619124210211,-129.58507151580636,-0.0022848922814471,0.0
-0.0002427191456638,-0.0016556842907161,-0.0008192328520551,-117.24431278134504,0.0,-0.0001333093117719,-175.84276448263589,0.0157359004528161,-0.0018613084623228,6.282942588033922,-0.0340293371203773,0.0017461142053386,-117.2758022879416,0.0003267987674664,2858.222731599365,0.0018226407471166,0.0051061035364968,4573.280272454975,9.919795273544388,-6.991266095432179,118.0284044078745,30.44950138839638,-0.0008181346987613,2858.0294748997694,29.97058877395044,30.456135528986263,0.0,29.97341055238881,-0.0156863846514408,-0.011674542934993,-4851.218141674143,0.0157347165911904,0.7287406090331295,0.092872443784474,3.4067930095402628,-0.0047011562156201,176.67259611407675,-127.00578591907312,-0.0023895233124478,0.0
-0.0002476255974789,-0.0016747698006986,-0.0008174888567182,-116.69114193872412,0.0,-8.360860921584504e-05,-171.51302846850203,0.0156297577172284,-0.0018379731791036,6.282937681582108,-0.0340263454671416,0.0017311469291312,-116.66010664482135,0.000276368906725,2842.7175482969665,0.0017750643686527,0.0048500822571029,4573.37960510595,9.95377861623829,-6.871475947412736,118.68380549130634,30.55162368581742,-0.0008159482162618,2842.674842584905,30.071378175466023,30.55860299092267,0.0,30.0739385601365,-0.0145952397721655,-0.011825567779985,-4851.221547476138,0.0156439866655987,0.7266610706006175,0.0810811741178396,3.388957928649861,-0.0011258169818595,175.019339747596,-125.00818594048216,-0.002452494890537,0.0
-0.0002485656771388,-0.0016989200339917,-0.0008157918026791,-116.18673988337984,0.0,-3.677043842154115e-05,-167.0617272449711,0.0155300473268813,-0.0018118847683746,6.282936741502447,-0.0340238631481619,0.0017227339287805,-116.0992938149477,0.0002251623526083,2827.362534428769,0.0017274375807019,0.0045403465128699,4573.479276450492,9.987582508760376,-6.745501934851333,119.79224179324603,30.6532729662069,-0.0008138656723728,2827.4578715096127,30.171345060545686,30.660463593965417,0.0,30.173624805788148,-0.0133250539499805,-0.011964667359648,-4851.224964889734,0.0155580325721272,0.7245955396529974,0.0689643054223183,3.3710894983601487,0.0021994896795083,172.98765167200304,-123.56256437232967,-0.0024759075143855,0.0
-0.0002458380312805,-0.0017272836355468,-0.000814141829982,-115.7301360606483,0.0,6.714558431426478e-06,-162.56289189464226,0.0154366268809003,-0.0017836804111404,6.282939469148306,-0.0340218930044233,0.0017204535977426,-115.59222319735504,0.0001740625390572,2812.157313407885,0.0016804925255059,0.0041854022790584,4573.579284704867,10.021206892503862,-6.613457425856286,121.29203292689284,30.75444626146524,-0.0008118920679551,2812.378504057024,30.27054424616924,30.761722027904685,0.0,30.272529746748912,-0.0119106307721862,-0.0120902434961729,-4851.228393524047,0.0154766851105733,0.7225437714404885,0.0565865841263715,3.3531904725046946,0.0052479263257363,170.63813107106282,-122.63575025447908,-0.002462280947885,0.0
-0.0002397696710249,-0.0017590296798819,-0.0008125303700256,-115.3196925775022,0.0,4.644215117368215e-05,-158.0875064774473,0.0153491679031156,-0.0017539697688713,6.282945537508561,-0.0340204294740512,0.0017238563648579,-115.13771011334131,0.0001238749010227,2797.102567842712,0.0016349053527208,0.0037939329661848,4573.67962808283,10.054651716072188,-6.475461251572956,123.12293610737264,30.855134367583148,-0.0008100216435446,2797.435728077949,30.36902919978133,30.86237678770472,0.0,30.370712293384287,-0.010385579842058,-0.0122010398028552,-4851.231833016218,0.0153995660816236,0.7205056663236485,0.0440160019936592,3.335266633088885,0.0079926955266495,168.03063338770062,-122.19456491283611,-0.0024144712663602,0.0
-0.0002307135992138,-0.0017933859440781,-0.0008109529538742,-114.9530925734799,0.0,8.20938953609556e-05,-153.7076800546712,0.0152673411360096,-0.0017233459893971,6.282954593580373,-0.0340194593842129,0.0017324396970194,-114.733669447031,7.532287691686767e-05,2782.1991824048364,0.0015912710041726,0.0033744231772641,4573.780304796166,10.08791698610307,-6.331637599243728,125.2251816457372,30.95532804507809,-0.0008082472117698,2782.630481294179,30.46685127046629,30.962428592566027,0.0,30.46822907301259,-0.0087819872880992,-0.0122961278528359,-4851.235283033798,0.0153263649882928,0.7184810932677368,0.0313256480865597,3.3173276500041102,0.0104142897951364,165.22872484636548,-122.2044196487098,-0.0023356524903439,0.0
-0.0002189996220516,-0.0018301716364123,-0.0008096026349127,-114.63686879348516,0.0,0.0001133786187359,-149.50453809428492,0.01519254766809,-0.0016931244052983,6.282966307557534,-0.0340189632343249,0.0017450212153988,-114.39201230483356,2.8922016478571788e-05,2767.406922313148,0.0015510294294776,0.0029195030993086,4573.881313055003,10.121002554828388,-6.182115900447897,127.55265171953673,31.055075418272725,-0.0008066864303862,2768.0590422923256,30.56406590565097,31.061827452705263,0.0,30.5651380073633,-0.0071374033656219,-0.0123749165216156,-4851.238743275444,0.0152602404301908,0.7164702794392629,0.016676734927484,3.299427068420709,0.0124292730332619,162.3120359699549,-122.61562367971553,-0.0022288207561035,0.0
-0.000204899605551,-0.0018691230426628,-0.00080809830277,-114.36194615818424,0.0,0.0001398797572344,-145.55563815172275,0.0151234457258442,-0.0016650159810992,6.282980407574035,-0.0340189152934368,0.0017604980707852,-114.09304260897824,-1.4416728651532136e-05,2752.8458667620425,0.0015142332246206,0.0024274128420691,4573.982651068092,10.153908338957583,-6.027030714621972,130.09159904787813,31.154317419357405,-0.0008051820556263,2753.506165448743,30.66074793463453,31.160599338008627,0.0,30.661511109027483,-0.0054884691111015,-0.0124372111389907,-4851.242213464041,0.015202678154902,0.714473132994737,0.0013489820945446,3.281504508132571,0.0146821847936561,159.42282236640992,-123.34060047930738,-0.0020964128357065,0.0
-0.0001887925437976,-0.0019075145533499,-0.000806843315313,-114.14325847196172,0.0,0.0001614862441494,-141.87826209983294,0.0150641866233171,-0.0016403237684202,6.282996514635789,-0.0340192810623597,0.0017803121555491,-113.85687496261858,-5.419187028221258e-05,2738.568766041642,0.0014811570108853,0.0019448247638582,4574.084317043215,10.18663433238913,-5.866521607965252,132.7459512327044,31.25287690462863,-0.0008039014519961,2739.1491382256027,30.756941982375487,31.25889598079642,0.0,30.757415895613786,-0.0038724402578556,-0.0124831702783073,-4851.245693351057,0.0151494700663276,0.7124895954496361,-0.0140635973348771,3.2634769353637383,0.0162103243847046,156.68357230564555,-124.37934394909504,-0.0019420302028154,0.0
-0.0001710286896868,-0.0019450983338684,-0.0008055048308028,-113.93676651695156,0.0,0.000178354322514,-138.53607793825245,0.015011063780789,-0.0016162620640598,6.283014278489899,-0.0340200280528052,0.0018037378701545,-113.6476026835593,-9.1066991659007e-05,2724.244554545904,0.0014521221099111,0.0014782470623108,4574.186309190651,10.219180522671524,-5.700733027839692,135.41860518018322,31.350936208554767,-0.0008025491794596,2724.911408168893,30.85270040027971,31.35667287245222,0.0,30.852895805322923,-0.0023104440307232,-0.0125132516712918,-4851.249182720581,0.0150978258241947,0.7105196118778921,-0.0290126420674228,3.2454149207004948,0.0174420839504906,154.06579346732198,-125.7385074561206,-0.0017690791286723,0.0
-0.0001520266554183,-0.0019817181694706,-0.000804132882303,-113.76417797602332,0.0,0.0001906598268358,-135.57210072851083,0.0149624947913654,-0.0015919576228786,6.283033280524168,-0.0340211280063338,0.001829981637453,-113.47232701731194,-0.0001249925527849,2710.1193107212785,0.001427455643176,0.0010312104648464,4574.2886257181135,10.251547212332106,-5.529814172777011,138.07649061347615,31.44859524766162,-0.0008012791780358,2710.839120270131,30.94805070991055,31.45388620833844,0.0,30.94797765026247,-0.0008202464483981,-0.0125280939021868,-4851.252681391189,0.015047246558013,0.7085626488559144,-0.0434687324960932,3.2274618990496537,0.018234633778668,151.46407979953045,-127.37606866392156,-0.0015817102623327,0.0
-0.0001322561256657,-0.0020170055580408,-0.0008027681645111,-113.61670299271432,0.0,0.0001986264005985,-133.02133691247343,0.0149156751745751,-0.0015681294679543,6.283053051053921,-0.0340225477799556,0.0018584924822902,-113.325236960632,-0.0001552746404023,2696.1845259264837,0.0014073678240207,0.0006087751099619,4574.391264842152,10.283735731464002,-5.353918858210091,140.68978130048026,31.545753679290897,-0.0008000661598959,2696.927184978638,31.043016939498223,31.550490317018276,0.0,31.042696669037667,0.0005828336269006,-0.0125285022515615,-4851.256189224191,0.0149970545886774,0.7066166932145818,-0.0572000207746602,3.209628567227651,0.0185818937501989,148.87389793457714,-129.24930215347592,-0.0013846550195113,0.0
-0.0001121725728067,-0.0020507505252169,-0.0008013770374899,-113.48905212524048,0.0,0.0002025234712749,-130.90015119674106,0.0148698691172169,-0.0015457275100863,6.28307313460678,-0.034024247108432,0.0018886729483275,-113.20166351889137,-0.0001812361302759,2682.43442022209,0.0013918108890124,0.000215016947269,4574.494224791657,10.315747487728595,-5.173205378049468,143.23479299038257,31.642346323250344,-0.00079885878857,2683.170915161792,31.13762086180276,31.646461780030076,0.0,31.13708044279809,0.001887357130875,-0.0125154139938959,-4851.259706125036,0.0149468340571314,0.7046807998487412,-0.069992257021238,3.19193410278949,0.0185314700208363,146.35507293057887,-131.31530767653248,-0.0011825657477199,0.0
-9.217804629698937e-05,-0.0020828016625769,-0.000799958131119,-113.37724658771552,0.0,0.0002026551225367,-129.20555581914678,0.0148244831047187,-0.0015254698487283,6.283093129133289,-0.0340261800754131,0.0019199807058095,-113.09837437394476,-0.0002024291203009,2668.84854099032,0.0013805781197925,-0.0001470487715992,4574.597503808897,10.347583994666612,-4.987836362229483,145.69430257061367,31.73832602416441,-0.0007976457424206,2669.561838452797,31.23187870533092,31.741790591481028,0.0,31.231147537942764,0.0030855005923748,-0.0124898604779113,-4851.26323203928,0.0148962168225909,0.7027543705562346,-0.0816910423394131,3.17438291920019,0.01815266977343,143.98095891794088,-133.53195098435225,-0.000979607730559,0.0
-7.260939620625098e-05,-0.0021130224895028,-0.000798507776942,-113.2775099783902,0.0,0.0001993513755046,-127.92167741860082,0.0147790850014548,-0.0015077712338576,6.28311269778338,-0.0340282978535882,0.0019519536838,-113.0115246526892,-0.0002186863094114,2655.4123908917786,0.001373403024711,-0.0004751295158379,4574.701100149899,10.37924676979961,-4.797978630352344,148.05482012826636,31.833668644202124,-0.0007964173317911,2656.090918191644,31.325802366091715,31.83647647310864,0.0,31.324910020641624,0.0041724633515055,-0.0124529341539451,-4851.266766946238,0.0148449121873717,0.7008371044002353,-0.0921999454237254,3.1569798627404726,0.0175101848049316,141.8111718923154,-135.86035975623534,-0.0007793272528153,0.0
-5.374316377556798e-05,-0.0021412910075763,-0.0007970201956079,-113.18689811571618,0.0,0.0001929621120234,-127.02602030388933,0.0147333168990606,-0.0014928102108445,6.283131564015811,-0.0340305512936245,0.0019842012511126,-112.93767025472428,-0.0002300739731817,2642.113594017984,0.0013700024398307,-0.0007674804468399,4574.805012084583,10.410737322759816,-4.603803041561737,150.30477739546677,31.928364898876627,-0.0007951631591499,2642.748560208485,31.419399817352836,31.930524465972823,0.0,31.418375093954904,0.0051459153472644,-0.0124057614869395,-4851.270310852647,0.0147926698022158,0.6989288322465401,-0.101465026550007,3.139727060787655,0.0166540100205774,139.8825510875107,-138.26621651998644,-0.0005846904628578,0.0
-3.580643619366705e-05,-0.0021675156287937,-0.0007954932552179,-113.10309511126547,0.0,0.000183851676575,-126.49133661519348,0.0146868540070662,-0.0014806175518276,6.283149500743392,-0.0340328928103041,0.0020163842250482,-112.87373045525574,-0.0002368139545187,2628.9417437649054,0.0013700821712969,-0.0010229019589432,4574.909237896788,10.442057154772604,-4.405484340781101,152.4343828887142,32.02241340686392,-0.0007938772554054,2629.5265529485746,31.512675397547454,32.02394322509757,0.0,31.51154606646243,0.0060055670541007,-0.0123494807132068,-4851.273863787389,0.0147392902136069,0.6970294349413496,-0.1094613187690509,3.1226257839409057,0.0156258972357684,138.21284739444422,-140.71942801092428,-0.000398185362969,0.0
-1.898258762268536e-05,-0.0021916487675052,-0.0007939260185675,-113.02393216061088,0.0,0.0001723934661856,-126.28870922413896,0.0146394088380704,-0.0014711307309913,6.283166324591964,-0.0340352777252705,0.0020481965144601,-112.81700949234305,-0.0002392468768726,2615.8881685573538,0.0013733430958613,-0.0012407311658491,4575.013775884303,10.4732077581224,-4.203201001455034,154.4362414881567,32.115817155190655,-0.0007925544924682,2616.417578867465,31.605630530139425,32.11674390725163,0.0,31.604423021552005,0.006752842352434,-0.0122852233019899,-4851.277425797181,0.014684624374359,0.6951388129319896,-0.1161843548334725,3.105676892775848,0.0144601296450655,136.809574145583,-143.1931286495599,-0.0002218728155223,0.0
-3.416675735325731e-06,-0.0022138961811056,-0.000792398329302,-112.94460125771076,0.0,0.0001589539278614,-126.38926707111531,0.0145907244785491,-0.0014643633699876,6.283181890503851,-0.0340376653720199,0.0020799535895121,-112.7670959001972,-0.0002378707177001,2602.9442919671264,0.0013793359650426,-0.0014251327474123,4575.118624358976,10.504190634576078,-3.99713506493522,156.30845924058067,32.208582190427435,-0.0007911274158708,2603.4209548734434,31.6982655497426,32.20893818087753,0.0,31.69700279952592,0.0073924978131146,-0.0122140937122195,-4851.280996942887,0.0146286659928718,0.6932568493002711,-0.1220184723895664,3.088828625216736,0.0130724539488683,135.67217154640647,-145.6694624325518,-5.743536196267185e-05,0.0
1.0819905874142852e-05,-0.0022357764692152,-0.0007906537492646,-112.85989493973098,0.0,0.0001437741447882,-126.72990752248356,0.0145408285300371,-0.0014607943823184,1.0819905874142852e-05,-0.0340400223603836,0.0021130433125573,-112.6902189517732,-0.000233491377848,2590.1120006948904,0.0013870631564661,-0.001589631436541,4575.223781649012,10.535007595490596,-3.787471976655481,158.09577564413752,32.30072186456662,-0.0007897284509543,2590.5393042134783,31.790592969600635,32.30051284298302,0.0,31.789263785044696,0.0079369070187982,-0.0121371002860744,-4851.284577294782,0.0145711607224672,0.6913828979370211,-0.1275206134103013,3.0722119709397187,0.011961880714022,134.82359897616817,-148.18738975364704,9.421263267519476e-05,0.0
2.3711284905381775e-05,-0.0022583738237486,-0.0007890143341082,-112.7622713428317,0.0,0.0001271448744918,-127.28670453633094,0.0144894906425842,-0.001459362317752,2.3711284905381775e-05,-0.034042320020619,0.0021452146659815,-112.59074640338967,-0.000226316261685,2577.393060804424,0.0013970832561956,-0.0017170968908213,4575.329246102655,10.565660643613034,-3.57440041924344,159.86828061683656,32.39222041947623,-0.0007882143442715,2577.750234811529,31.88256052816832,32.39149267894082,0.0,31.88121644047714,0.0083962243398777,-0.0120551367667183,-4851.288166925285,0.0145121721907625,0.6895162900919757,-0.1323619732042046,3.055848168220507,0.0106646632462494,134.24246276940167,-150.70567155136345,0.000232740399937,0.0
3.522936583495406e-05,-0.002278853147219,-0.0007873340342922,-112.64743871637496,0.0,0.0001094488621968,-128.06384574561778,0.0144364723894372,-0.0014597265929666,3.522936583495406e-05,-0.0340445314023122,0.0021755098619746,-112.49767019109524,-0.0002165195598071,2564.7564585552773,0.0014092645496988,-0.0018070995086034,4575.435016086604,10.596151481707048,-3.3581121427188774,161.57762413838427,32.48308749719069,-0.0007867918033158,2565.0463533543484,31.974160927581494,32.48188857805153,0.0,31.97282945996822,0.0087749187888265,-0.0119690270955621,-4851.291765908063,0.0144515839579048,0.6876571901015239,-0.1358317750212744,3.0396190386609105,0.0093526933159049,133.87895108692757,-153.1582500787744,0.0003576749963553,0.0
4.532897865805379e-05,-0.002296361654639,-0.0007856407751012,-112.53264367340168,0.0,9.104895055333164e-05,-129.0418548064935,0.0143816636569412,-0.0014617767293354,4.532897865805379e-05,-0.0340466313504519,0.002204193754294,-112.41242842221162,-0.0002043207414056,2552.190780360523,0.0014232252475422,-0.0018617559213903,4575.541089980858,10.626481319310711,-3.138801791931631,163.13898704390687,32.57333671385339,-0.0007853056495629,2552.4145996515635,32.06539137179982,32.571718258161205,0.0,32.06409344022526,0.0090779487952828,-0.0118795510283635,-4851.29537431962,0.014389492902047,0.6858064388906021,-0.1380791382345096,3.023506275637585,0.008000237164948,133.70699529301973,-155.52189511547107,0.0004683607271406,0.0
5.395827930620346e-05,-0.0023115270078571,-0.0007839010192297,-112.4236306132234,0.0,7.228681742185497e-05,-130.1912065238703,0.0143250653766831,-0.0014653947592581,5.395827930620346e-05,-0.034048597815492,0.0022315446461528,-112.33209616239752,-0.000190095645705,2539.6973824785264,0.0014385934535679,-0.0018832367056135,4575.647466175778,10.656651243810328,-2.9166667313944106,164.5384794462308,32.66298309141214,-0.0007837849748302,2539.8551273670464,32.15625153649428,32.66099911535908,0.0,32.15500103860042,0.0093106514611029,-0.011787435829304,-4851.298992240969,0.0143259742486999,0.683964508633278,-0.13913559312536,3.0075109107277926,0.0066094662495147,133.71013879380956,-157.8023967680273,0.0005640665872175,0.0
6.108593275911606e-05,-0.0023250138897645,-0.000782144791071,-112.31834144033158,0.0,5.348121238728331e-05,-131.48007698805716,0.0142666869523162,-0.0014704509747647,6.108593275911606e-05,-0.0340504128477633,0.002257634579027,-112.25444471922934,-0.0001742607455319,2527.274259063419,0.0014550241927898,-0.0018739446638936,4575.754143071801,10.686662342646382,-2.6919068676680404,165.80391146561044,32.75204205629174,-0.0007822139260016,2527.3676457733427,32.246737303787164,32.74974863502703,0.0,32.24554782553899,0.0094782280098027,-0.0116933560166837,-4851.302619757108,0.0142611140678355,0.682131522869135,-0.1390191907049491,2.9916340490107736,0.005204795340784,133.87477753441863,-160.0065470467744,0.0006442773217927,0.0
