FxFR,signal,longslipRL,vx,sideslipRL,slip,sideslipRR,roll,FxFL,FyRL,steeringangel,ax,RR,gas,FyFR,FyRR,longslipFR,FR,RL,FxRR,slip1,y,sideslipFR,rollrate,x,sideslipFL,FxRL,ay,az,yawrate,vy,pitchrate,longslipRR,longslipFL,FyFL,yaw,signal,pitch,brake,FL
-115.8446913582132,0.0,0.0155939649023149,16.193547894871273,0.0018576438420127,-0.0001052304111494,-0.0013560804006666,-0.0004391920609494,-116.5909667704394,-172.3642617759244,-0.0105986415684598,3.278481970665724,49.68589072659569,0.7826162554286132,134.07011484799008,124.4765910797655,-0.0008164634845315,48.87216991772376,49.69728156241921,2787.9031437565186,6.283080076768437,-138.96085930613498,-0.0018930948626502,0.0003118327774971,10004.738872421944,0.0024702817247551,2787.126198188294,-0.056823728246053,-0.0421961562081739,-0.003712517069825,-0.0016774668816968,0.003419717971397,0.0157513262081761,-0.0008121529140518,-177.42992025118775,-0.0121184021533199,0.0,-0.0121405689883457,0.0,48.89013004345836
-115.73431387058552,0.0,0.0155507272561829,16.226294788921162,0.0018572161795343,-0.0001030107386016,-0.0013592039649205,-0.0004360693106724,-116.47418321263176,-172.27847401788202,-0.0104763098833917,3.268566022818552,49.78423709720416,0.7804207351482532,134.42834694072545,124.737121341598,-0.0008152407506586,48.97115448307157,49.79551152569449,2780.046596588287,6.283082296440985,-138.96284414653414,-0.0018970665849383,0.0003125484039175,10004.900987972076,0.0024688444987581,2779.2764669888456,-0.0563689133603967,-0.0416867448759806,-0.0036769457745635,-0.0016451130582821,0.0034221881642487,0.0157065303015195,-0.0008109743634786,-177.40883258897796,-0.0121553317282461,0.0,-0.0121063567634789,0.0,48.98894223783776
-115.62424701099869,0.0,0.0155075606622263,16.25894263387546,0.0018567710545918,-0.0001008021122263,-0.0013623401940384,-0.0004329426713956,-116.35775056971592,-172.1912964228598,-0.0103545481560533,3.258675262947905,49.882278722727946,0.7782320018455217,134.78267466666856,124.99909749612058,-0.0008140217985237,49.06984255096389,49.89343531656586,2772.2103869470952,6.28308450506736,-138.96483859630686,-0.0019009773433705,0.000312680214566,10005.063430311744,0.0024673525539279,2771.4469878207137,-0.0559124863607464,-0.0411702807666126,-0.0036413405867466,-0.0016127831183138,0.0034228913275063,0.0156618182106836,-0.0008097994656927,-177.38367197450836,-0.0121919053935205,0.0,-0.0120721295598956,0.0,49.08745792309164
-115.5144474583873,0.0,0.015464465078645,16.291491678514593,0.0018563097477089,-9.860547659581748e-05,-0.001365485612149,-0.0004298176003166,-116.24161855805744,-172.1028590388999,-0.0102333646014336,3.248809615710946,49.98001648213377,0.776050030511494,135.13287051701266,125.26216995618732,-0.0008128068626077,49.16823481730773,49.9910539213566,2764.3943753773246,6.283086701702991,-138.96684260975752,-0.0019048259642663,0.0003122977151127,10005.226198451594,0.0024658057962555,2763.6376094930374,-0.0554548846590012,-0.0406495974734433,-0.0036057129468914,-0.0015804931551403,0.0034218417072383,0.015617190936408,-0.0008086281312306,-177.35436083223323,-0.0122281228745708,0.0,-0.0120379049837699,0.0,49.185677844812425
-115.4048721768854,0.0,0.0154214410636696,16.323942171386083,0.0018558333471459,-9.64218822453893e-05,-0.0013686370487522,-0.0004266988503282,-116.12574777891372,-172.01327140791386,-0.0101127652585726,3.238969105570677,50.077451232670434,0.7738748005938091,135.47876958274784,125.52601938604492,-0.0008115960703398,49.26633196168712,50.0883683151522,2756.598511958172,6.2830888852973406,-138.96885614091215,-0.0019086114280133,0.0003114719750732,10005.389291404808,0.0024642049538023,2755.8482739210604,-0.0549964503470613,-0.0401274420262232,-0.0035700725909063,-0.0015482612130936,0.0034190700492518,0.0155726497957681,-0.0008074603885353,-177.3208409493504,-0.012263984001853,0.0,-0.012003700406852,0.0,49.28360271471187
-115.29547773547836,0.0,0.0153784894848342,16.356294361423878,0.0018553427239485,-9.425248958624992e-05,-0.0013717916486481,-0.0004235904645322,-116.01010649353285,-171.92262146632848,-0.0099927653765936,3.229153779603409,50.17458380395926,0.7717062920894525,135.82019698971408,125.79035566151182,-0.0008103894701198,49.36413464911914,50.18537945316567,2748.8227711905806,6.28309105469,-138.97087914355453,-0.0019123325753147,0.0003102736743625,10005.552708187097,0.0024625518983229,2748.07894952191,-0.0545375386662805,-0.0396064668003587,-0.0035344280678357,-0.0015161073790844,0.0034146221789593,0.0155281961477207,-0.000806296346792,-177.28314460936718,-0.0122994886960252,0.0,-0.0119695328093404,0.0,49.38123321860074
-115.18622515599048,0.0,0.0153356114276892,16.388548498084372,0.0018548385291003,-9.209857677151787e-05,-0.0013749468787033,-0.0004204957887177,-115.89466468805824,-171.8309746779242,-0.0098733800201725,3.219363686899143,50.2714149977489,0.7695444849353396,136.1570092062093,126.05491851281144,-0.0008091870826045,49.46164352889695,50.28208826973517,2741.067134501713,6.283093208602815,-138.97291157126284,-0.0019159890573483,0.0003087716036148,10005.716447816703,0.0024608486702203,2740.3296136595554,-0.0540784834969245,-0.0390892137504217,-0.0034987872689635,-0.0014840539360232,0.003408557576912,0.0154838313212168,-0.0008051361371593,-177.2413523458069,-0.0123346369592511,0.0,-0.0119354186368792,0.0,49.47857002355035
-115.076965145441,0.0,0.0152928081319785,16.420704831361558,0.0018543213541462,-8.996143840413719e-05,-0.0013781003806838,-0.0004174174711787,-115.77951223415567,-171.7383790155926,-0.0097541988529717,3.2095988736401573,50.36794558845179,0.7673893589932536,136.48994163861417,126.3194736558663,-0.0008079874446558,49.5588591824309,50.37849567901871,2733.3315888612105,6.283095345741182,-138.97495337744155,-0.0019196192979128,0.0003070410367268,10005.880509314433,0.0024590595428244,2732.60024657502,-0.0536187626833116,-0.0385780982224344,-0.0034631553028376,-0.0014521236819181,0.0034009479046557,0.015439556615027,-0.000803981371324,-177.19473486806697,-0.0123694288642662,0.0,-0.0119013736720765,0.0,49.57561383626948
-114.96808226557287,0.0,0.0152500814003282,16.452763611805374,0.001853792959296,-8.784067963528535e-05,-0.0013812487579483,-0.000414357086389,-115.66420083528782,-171.64493079359562,-0.0096341007501141,3.1998593919708997,50.46417632171067,0.7652408940433767,136.82347739532082,126.58374889578415,-0.0008067962754138,49.65578212404999,50.47460257778916,2725.616107846381,6.283097466499951,-138.97700451521064,-0.001923284632415,0.0003052195112141,10006.044891703628,0.0024571266721522,2724.8908480756086,-0.053154276150509,-0.0380753907987972,-0.0034275062848139,-0.0014203114619429,0.0033918755084926,0.0153953728390134,-0.0008028263641136,-177.13884684247492,-0.0124038643962117,0.0,-0.0118674129209425,0.0,49.672365409733054
-114.85912671306306,0.0,0.0152079934453722,16.48472495628919,0.0018532489324489,-8.573529738110972e-05,-0.0013843945200766,-0.0004113149986117,-115.54818342406122,-171.55050182405205,-0.0095153233796885,3.1901059062926573,50.56009955691131,0.7630992926070561,137.1524327430268,126.84764184319042,-0.0008056052977332,49.75241357995677,50.57043709311575,2717.906681946184,6.283099571882205,-138.97906493703567,-0.001926777631854,0.0003033744621142,10006.20959400981,0.0024552635599423,2717.152128786276,-0.0526871715169813,-0.0375797130655356,-0.0033917552109204,-0.0013886012952573,0.0033814783111284,0.0153511173551577,-0.0008016680829392,-177.07912222527256,-0.0124379429737846,0.0,-0.0118335503719056,0.0,49.76882439262271
-114.74935799394106,0.0,0.0151665313386651,16.516588899337254,0.0018526853279303,-8.365126630239178e-05,-0.0013875391649959,-0.0004082920959471,-115.43303868777248,-171.4543687578825,-0.0093997941059414,3.180401486503526,50.655729470355176,0.7609647882614593,137.46639516683095,127.11146858077537,-0.0008044138260091,49.848752774162215,50.66599887705835,2710.2127511585354,6.283101655913284,-138.98113459523486,-0.0019300405775387,0.0003013798527404,10006.37461525836,0.0024535385181935,2709.4734146148926,-0.0522324877845641,-0.0371038639862981,-0.0033560165979169,-0.0013570955397426,0.003369916121868,0.0153070781231429,-0.0008005286079313,-177.02667867663823,-0.0124716638870647,0.0,-0.0117997982107296,0.0,49.8649901496802
-114.63991309863538,0.0,0.0151250777697011,16.548355894124978,0.0018521080359813,-8.159510666793296e-05,-0.0013906767162862,-0.0004052899354061,-115.31817945546884,-171.35690358509268,-0.0092842851514544,3.1707047906841286,50.75108151663187,0.7588367169570411,137.7748860571213,127.37483988191454,-0.0008032282303534,49.94480002983109,50.76125899208491,2702.512945521637,6.283103712072919,-138.98321344303486,-0.0019333681299836,0.0002992561875163,10006.539954478212,0.0024516525239418,2701.8153851869274,-0.0517798233904162,-0.0366349657624102,-0.0033204187632004,-0.0013259064543137,0.0033572232143136,0.0152635440738644,-0.0007993857556346,-176.97190073819544,-0.0125050280859941,0.0,-0.0117661680149314,0.0,49.96086585204071
-114.53024052296878,0.0,0.0150835314602695,16.580025935823127,0.001851522347628,-7.956402943115655e-05,-0.0013937994882586,-0.0004023089410883,-115.202458480318,-171.2587378458137,-0.00916716009562,3.161026333524928,50.84616655237122,0.7567156212512786,138.08874751964393,127.63695310109608,-0.0008020517271283,50.04055524484083,50.856212254877846,2694.8500663853038,6.283105743150155,-138.9853014337375,-0.0019368143502,0.0002971897515135,10006.705610699984,0.0024495670026696,2694.1462745047115,-0.0513212578054495,-0.0361846070247971,-0.0032849127764794,-0.0012949899822311,0.0033436094076925,0.0152207346294138,-0.0007982405063001,-176.90427004030792,-0.012538037036345,0.0,-0.0117326699701271,0.0,50.05645073959899
-114.4203934658442,0.0,0.0150419406352006,16.611599152396572,0.0018509248050427,-7.755450558301183e-05,-0.0013969090630731,-0.0003993474967638,-115.0863031349814,-171.15975638679546,-0.0090515513156095,3.151343528954541,50.94094199088467,0.7546014640801865,138.39940517869772,127.89784415838162,-0.0008008696968136,50.13602001475419,50.95086102611704,2687.175631693605,6.283107752674003,-138.98739851964876,-0.0019400821415558,0.0002953145904628,10006.871582955311,0.0024475865125188,2686.479835009536,-0.0508598911904514,-0.0357518243523018,-0.003249398358472,-0.0012642889776707,0.0033292686260126,0.0151777883572942,-0.0007970995013873,-176.83310512284044,-0.0125706908399681,0.0,-0.0116993122340768,0.0,50.15174378175472
-114.31007765633018,0.0,0.0150004345573662,16.64307557559968,0.001850311311806,-7.557100021501115e-05,-0.0014000083789551,-0.0003964042151249,-114.970215336697,-171.05969187717352,-0.0089379344460879,3.141678294600833,51.0354187683602,0.7524943978258237,138.69993360371865,128.1575926177654,-0.0007996933588103,50.23119305397546,51.04521171985573,2679.5154204132573,6.283109736179371,-138.98950465283974,-0.001943218216269,0.0002935328144339,10007.037870276208,0.0024456745257181,2678.825212002973,-0.0504054853821877,-0.0353402147509252,-0.0032139235730693,-0.0012338813495081,0.0033143649196321,0.0151349263445849,-0.0007959627302471,-176.76608501267054,-0.012602989660767,0.0,-0.0116661010975177,0.0,50.24674537466551
-114.19965861759243,0.0,0.0149590248085416,16.67445543215593,0.001849680262545,-7.361826029288769e-05,-0.0014030988942584,-0.0003934784516831,-114.85436876459808,-170.9582289056842,-0.0088250439368398,3.132039736451756,51.129598871277466,0.750394140307417,138.9951157970718,128.41638798936305,-0.0007985210349762,50.32607473331601,51.13926563642551,2671.8764712798825,6.283111688919293,-138.99161978597445,-0.0019463499336621,0.0002918098962186,10007.204471696225,0.0024437071389869,2671.1914429022027,-0.0499555261111429,-0.0349488182244094,-0.0031785414706439,-0.0012038502084503,0.0032989920808194,0.0150921792686984,-0.000794831146085,-176.6988019820681,-0.0126349342261821,0.0,-0.0116330416446177,0.0,50.341456290333134
-114.08947149021256,0.0,0.0149177140979083,16.705738991291714,0.001849033127008,-7.169652243179922e-05,-0.0014061794320765,-0.0003905693038259,-114.73846190332164,-170.85533961496137,-0.008712115292288,3.122428141283896,51.223482577962535,0.7483004999907251,139.2902126669198,128.67423115814506,-0.0007973551642426,50.42066578002696,51.23302369163881,2664.2588385601293,6.283113610657154,-138.99374387188678,-0.0019495080600485,0.0002902114833284,10007.37138625152,0.0024416588009992,2663.579124107972,-0.0495030844686306,-0.0345779968163965,-0.0031432472752929,-0.0011742029679275,0.0032832288707691,0.015049539658541,-0.0007937028059108,-176.62626684459218,-0.0126665254739608,0.0,-0.0116001381317517,0.0,50.43587720697707
-113.97941156224064,0.0,0.0148765002017908,16.7369265193238,0.0018483716340399,-6.980432378876111e-05,-0.0014092488394162,-0.0003876751043436,-114.62255869287364,-170.7511485740603,-0.0085995013549556,3.1128429414392027,51.31707047270462,0.7462133982247422,139.58478313854098,128.93102163673265,-0.0007961945404186,50.51496712766109,51.326486448758125,2656.6621401001225,6.2831155028557975,-138.99587686301714,-0.0019526425841468,0.0002888083671876,10007.538612980998,0.0024395858083139,2655.987683529421,-0.049047888820592,-0.034228244701508,-0.0031080168974108,-0.0011449184344229,0.003267153899266,0.0150070052476773,-0.0007925786426228,-176.54931609181918,-0.0126977641451767,0.0,-0.0115673940306627,0.0,50.53000861910862
-113.86937289726542,0.0,0.0148353827637252,16.768018277985618,0.0018476961148047,-6.794177664680829e-05,-0.0014123076047917,-0.0003847937487329,-114.50675886544578,-170.64573249605726,-0.0084876592831874,3.1032838102429534,51.41036315466263,0.7441328014543677,139.87645932007038,129.18673732919447,-0.0007950383157085,50.608979511892215,51.41965453539664,2649.0861044902017,6.28311736540294,-138.99801871144027,-0.001955726489823,0.0002876209840943,10007.706150926218,0.0024375216461225,2648.416857154776,-0.0485930191428292,-0.0338998469394437,-0.0030728462347549,-0.0011160020583183,0.0032508456119402,0.0149645747709751,-0.000791459491116,-176.47078329987318,-0.0127286508347488,0.0,-0.0115348120268369,0.0,50.62385117811028
-113.75935133545995,0.0,0.0147943620733261,16.79901452676818,0.0018470062010043,-6.61102972934756e-05,-0.0014153570956913,-0.0003819231239994,-114.3910664281549,-170.53908606431852,-0.0083766885692359,3.093750596486616,51.503361197668525,0.7420586888692144,140.1646158678989,129.44146026398184,-0.0007938865267352,50.70270355596196,51.51252862520788,2641.530611259886,6.283119196882293,-139.00016936914295,-0.0019587688914832,0.0002866392694286,10007.873999131392,0.0024354635452205,2640.866523216003,-0.0481397578232154,-0.0335928716748587,-0.0030377481961734,-0.0010874814908976,0.0032343811268075,0.0149222474339349,-0.0007903452825044,-176.39175719887177,-0.0127591862039154,0.0,-0.0115023940278299,0.0,50.71740563849238
-113.64935272938602,0.0,0.0147534383087153,16.829915524084946,0.0018463018835682,-6.4311101606914e-05,-0.0014183984397205,-0.0003790612095621,-114.27548289582248,-170.4311904261456,-0.0082662405986296,3.0842432070284382,51.59606517064146,0.7399910423987958,140.45064904204713,129.69530250993333,-0.0007927396138843,50.79613984066298,51.60510938952057,2633.9955874241,6.28312099607798,-139.0023287881279,-0.0019618062079877,0.0002858605187607,10008.042156643349,0.0024333813638636,2633.336613206599,-0.0476870751071304,-0.0333071948951219,-0.0030027340210854,-0.0010593811267281,0.0032178354903288,0.0148800227219083,-0.0007892355083233,-176.31128882192584,-0.0127893710505838,0.0,-0.0114701411809196,0.0,50.81067279860316
-113.53946786685395,0.0,0.0147126116860628,16.860721527625273,0.0018455838905167,-6.254419639278051e-05,-0.0014214321143745,-0.0003762058851922,-114.15992768659962,-170.3214204497071,-0.008156120604045,3.0747615735059504,51.68847565279409,0.7379298444013924,140.73610608962906,129.94833945818456,-0.0007915977519867,50.88928909364234,51.69739747784134,2626.4809604835746,6.283122762983194,-139.0044969202891,-0.0019648469664358,0.0002853031718381,10008.210622511526,0.0024312727416018,2625.82708372216,-0.0472322545616831,-0.0330426267573129,-0.0029678013047689,-0.0010317048964185,0.0032012810502793,0.0148378999771929,-0.0007881299359071,-176.22827729769054,-0.0128192062076988,0.0,-0.0114380538969919,0.0,50.90365331127187
-113.42964282615662,0.0,0.0146718826742145,16.891432794351836,0.0018448557001996,-6.080827637760399e-05,-0.0014244561555624,-0.0003733547439746,-114.04447454769644,-170.2063342535416,-0.008046372499464,3.065305590732375,51.78059320561017,0.7358750774268527,141.02106327745616,130.2005246522262,-0.0007904602683706,50.982152040274926,51.78939354301811,2618.986717576722,6.2831244989032085,-139.00667371720164,-0.0019678847918969,0.0002850054279292,10008.37939578797,0.0024291500634989,2618.337840610498,-0.046773741370708,-0.0327988513976266,-0.002932956641285,-0.0010044347561948,0.0031847852479794,0.0147958787318735,-0.000787029222001,-176.14310663489275,-0.0128486925089399,0.0,-0.0114061318885584,0.0,50.99634783975793
-113.31993115381376,0.0,0.0146312520713052,16.92204958044971,0.0018441205894236,-5.910197141217005e-05,-0.0014274685647439,-0.0003705050122266,-113.92908272373926,-170.089020839984,-0.0079368823641178,3.055875174790553,51.87241833730391,0.7338267242159556,141.30587617489408,130.45084273435953,-0.0007893279472933,51.07472932117832,51.88109829990383,2611.512754014361,6.283126205208174,-139.0088591299882,-0.0019709288692023,0.0002849927755422,10008.548475527325,0.0024270099629399,2610.8688495642964,-0.0463149574915041,-0.0325751191612016,-0.0028982046827126,-0.0009775514322716,0.0031684125888197,0.0147539573708089,-0.0007859324500885,-176.0558742059074,-0.0128778308806112,0.0,-0.0113743742131112,0.0,51.08875714261304
-113.21039583584644,0.0,0.0145907196887537,16.95257214127179,0.0018433760355139,-5.742564524418986e-05,-0.0014304731499044,-0.000367653971475,-113.8137114287322,-169.9706786712612,-0.0078279413611413,3.0464702259206664,51.96395167831298,0.7317847677170137,141.59011533164988,130.69692024555505,-0.0007882007479702,51.16702174773425,51.97251234499834,2604.0589416296198,6.283127881534342,-139.01105310950504,-0.0019739558800168,0.0002852319784318,10008.71786078682,0.0024248813123839,2603.4201280009383,-0.045857261937236,-0.0323707512848084,-0.0028635272385551,-0.0009510644804857,0.0031522235026027,0.0147121351348709,-0.0007848396309713,-175.9674616541914,-0.0129066221583223,0.0,-0.0113427793025646,0.0,51.18088180630617
-113.10091357025344,0.0,0.014550284320702,16.983000731432455,0.001842618457014,-5.578082494859083e-05,-0.0014334746716541,-0.000364799456646,-113.69850398243284,-169.85128883465003,-0.0077200327974606,3.037090666922389,52.05519392434818,0.729749190831694,141.87203917136,130.94143344894508,-0.0007870773635171,51.25903007115681,52.06363621090456,2596.62525578844,6.283129526354638,-139.01325560659248,-0.001976942874058,0.0002856580098114,10008.88755062625,0.0024227923495555,2595.991592316705,-0.0454009368568559,-0.0321847138116606,-0.0028289232694424,-0.0009250034354846,0.0031362750653238,0.014670411734334,-0.0007837519673921,-175.88006401798282,-0.0129350670530521,0.0,-0.0113113450051809,0.0,51.2727224861296
-112.99148213873993,0.0,0.0145099450999876,17.013335604889257,0.0018418465284451,-5.416911835939029e-05,-0.0014364756138172,-0.0003619399293529,-113.583488717927,-169.7307063867853,-0.0076130503628884,3.027736434047078,52.14614569924965,0.727719976339011,142.15179549800655,131.18546312105534,-0.0007859581072391,51.350754847068806,52.15447050552105,2589.211680163217,6.2831311380612265,-139.01546657216934,-0.0019799162894531,0.0002862144758451,10009.057544107976,0.0024207216623247,2588.583179077497,-0.0449461821457154,-0.0320160324452313,-0.002794412837597,-0.0008993996162288,0.0031206206389256,0.0146287863336346,-0.000782669055949,-175.7939556425106,-0.0129631664056976,0.0,-0.0112800686172199,0.0,51.364280037616425
-112.88218679473444,0.0,0.0144697012214722,17.043577015008303,0.0018410605399149,-5.259105471502136e-05,-0.0014394769758974,-0.0003590742518392,-113.46860630578192,-169.6088937926444,-0.0075066459033177,3.018407454237809,52.23680760112572,0.7256971068856674,142.43124046818065,131.4293455369583,-0.000784843448934,51.44219671238466,52.24501585413823,2581.818170226187,6.283132716124872,-139.0176859571751,-0.0019829049702898,0.0002868758719942,10009.227840296917,0.0024186451258967,2581.1948449861065,-0.0444910785414905,-0.0318636257637895,-0.0027600090126675,-0.0008742659397921,0.0031053088813405,0.0145872580317947,-0.0007815903007751,-175.70766777881133,-0.0129909212358393,0.0,-0.0112489469270189,0.0,51.455555244748
-112.7730747610356,0.0,0.0144295476111676,17.07372521441375,0.0018402615562189,-5.104598159148352e-05,-0.0014424790037203,-0.0003562014040245,-113.3538356593596,-169.48591391902065,-0.0074007224127873,3.0091031044807237,52.3271800222139,0.7236805653096531,142.71142093059328,131.67318713426897,-0.000783733435672,51.53335640721863,52.33527265193956,2574.4444686398715,6.283134261197994,-139.01991371237554,-0.0019859092902215,0.0002876393506165,10009.39843826052,0.0024165667545329,2573.826346202992,-0.0440336698292909,-0.0317249578873349,-0.0027257122987522,-0.00084959495753,0.0030903844226135,0.0145458215584156,-0.0007805155285338,-175.62052882076512,-0.0130183326186488,0.0,-0.0112179762617575,0.0,51.5465487945143
-112.66371137009122,0.0,0.0143892092085965,17.103780341161855,0.0018394513997862,-4.953320717154391e-05,-0.0014454800600473,-0.0003533201358271,-113.23876794367116,-169.36192309596976,-0.0072953920405854,2.9997859556558675,52.41724891853116,0.721670517341299,142.99210612972433,131.91697041391978,-0.0007826226731682,51.62423449011519,52.42522699441681,2567.060303597175,6.283135773972415,-139.02214978826157,-0.0019889189453027,0.0002885505222091,10009.56933706845,0.002414504092686,2566.4472596812648,-0.0435765962624158,-0.0315961743521703,-0.0026915216534448,-0.0008253784589463,0.0030759727732908,0.0145042001693988,-0.0007794397358855,-175.5332238989867,-0.0130454016166201,0.0,-0.0111871522066879,0.0,51.63726117302157
-112.55353796532133,0.0,0.0143488348353845,17.13374216987517,0.0018386288014851,-4.805236189823302e-05,-0.0014484803360304,-0.0003504291739157,-113.1229259347078,-169.23694908461115,-0.0071907311211795,2.990455858716761,52.50702095860358,0.7196676626451154,143.27320831980126,132.16062611668002,-0.0007815105034475,51.714829940268594,52.51488555647157,2559.663377499346,6.283137254817688,-139.02439413506124,-0.0019919390903372,0.0002895544022199,10009.74053578953,0.0024124665336259,2559.0556127358955,-0.0431184528123687,-0.0314852511137541,-0.0026574417797711,-0.0008016137710237,0.0030622844266996,0.014462541149378,-0.0007783629024789,-175.44674695402816,-0.0130721293114648,0.0,-0.0111564684100043,0.0,51.72769138161146
-112.44352972161118,0.0,0.0143085638402201,17.163610749933895,0.0018377927990064,-4.660309699006602e-05,-0.0014514813099727,-0.0003475279476472,-113.00726358756631,-169.1108479220038,-0.0070867018894499,2.981147075140885,52.5965035565938,0.7176718025017368,143.55521994253482,132.4042144726494,-0.0007804031370572,51.80514242529412,52.60425556060347,2552.2830892733195,6.283138704082596,-139.02664670277173,-0.0019949778554459,0.0002905949779543,10009.91203349148,0.0024104482872845,2551.6806306563785,-0.0426594260044407,-0.0313880710492552,-0.0026234793970559,-0.0007782984435736,0.0030493862287812,0.0144209866999597,-0.0007772908193481,-175.36128369326855,-0.0130985168490878,0.0,-0.0111259171574631,0.0,51.81783917959594
-112.33381906651933,0.0,0.014268402798127,17.19338633138354,0.0018369441606924,-4.518483885770429e-05,-0.0014544835520025,-0.0003446162091036,-112.89189103217196,-168.98361140689715,-0.006983271177016,2.9718653863201387,52.685697839092185,0.7156825061253173,143.83846635757808,132.64780188230353,-0.0007793003516923,51.89517272626975,52.69333811835629,2544.9246054729897,6.283140122340728,-139.02890744119014,-0.0019980364883621,0.0002916527685984,10010.083829243871,0.0024084463973135,2544.327487659852,-0.0421993752383001,-0.0313016686431104,-0.0025896390334555,-0.0007554260108851,0.0030372683971142,0.0143795437745149,-0.0007762232530832,-175.27663338713265,-0.013124565431059,0.0,-0.011095490578613,0.0,51.90770536957336
-112.22442626345256,0.0,0.0142283450411289,17.223069184446693,0.0018360840125673,-4.379686736925801e-05,-0.0014574874116833,-0.0003416938638019,-112.77682188653613,-168.85532370603408,-0.0068804570948039,2.9626101184594296,52.77460432033491,0.7136995655475422,144.1229831629662,132.89143387827158,-0.0007782019390773,51.9849217171475,52.78213372384313,2537.58744557734,6.283141510312217,-139.03117629989893,-0.0020011127516758,0.0002927137205088,10010.255922118957,0.0024064636732602,2536.9957034707595,-0.0417383002178012,-0.0312244397924647,-0.0025559239702344,-0.0007329873485745,0.0030259088614245,0.0143382059135224,-0.0007751600309109,-175.19284039115536,-0.0131502762955856,0.0,-0.0110651809876508,0.0,51.99729083211557
-112.11534606459612,0.0,0.0141883860338218,17.25265957064682,0.0018352135315041,-4.243850374561266e-05,-0.0014604932738484,-0.0003387609599675,-112.66205653747744,-168.72609856798127,-0.0067782909994512,2.953380455115709,52.86322359483919,0.711722906347894,144.4086960950591,133.13515277064613,-0.000777107793608,52.07439023796688,52.87064294795093,2530.270944516308,6.28314286867584,-139.0334532282681,-0.0020042049478032,0.0002937629072673,10010.428311191634,0.0024045030167474,2529.68461032762,-0.041276416947175,-0.0311549915202284,-0.0025223381346666,-0.000710973929007,0.0030152823272906,0.0142969688019886,-0.0007741009595183,-175.1101137560126,-0.0131756507164135,0.0,-0.0110349809385147,0.0,52.08659642981476
-112.00658086067342,0.0,0.0141485231516821,17.282157745192226,0.0018343338753694,-4.110913349187924e-05,-0.0014635015785586,-0.0003358177040798,-112.54760474443478,-168.59605560729406,-0.0066767826648395,2.944175986486933,52.95155633552945,0.7097524998134208,144.69559957327198,133.37900534716857,-0.0007760178299997,52.16357910234467,52.95886644139133,2522.974774212683,6.283144198046094,-139.03573817547547,-0.0020073136378223,0.0002947841912329,10010.600995539387,0.0024025647087512,2522.3938778178776,-0.0408138866530268,-0.0310918977847281,-0.0024888862243727,-0.0006893782238149,0.003005360484744,0.0142558300734526,-0.0007730459263805,-175.02859355608624,-0.0132006900114909,0.0,-0.0110048832542065,0.0,52.17562300979508
-111.89813868363326,0.0,0.0141087544835247,17.31156396020092,0.0018334461982171,-3.980814293015247e-05,-0.0014665127308095,-0.0003328644610919,-112.4334785674272,-168.46531525454114,-0.0065759316366686,2.934996504050868,53.039603249415066,0.7077883287045641,144.98374589647352,133.62303869692946,-0.0007749319657894,52.25248911731497,53.046804889703424,2515.698774884548,6.283145499036656,-139.03803109052163,-0.002010439568574,0.0002957622403471,10010.773974242227,0.0024006483197368,2515.123344527819,-0.0403507735417695,-0.0310337218621137,-0.002455572855474,-0.0006681926002362,0.0029961117910053,0.014214788121378,-0.0007719948638711,-174.9483316364082,-0.0132253955458727,0.0,-0.0109748810587092,0.0,52.26437140846278
-111.79002862684344,0.0,0.0140690783153006,17.340878466025636,0.0018325516366318,-3.853489559987792e-05,-0.0014695270536875,-0.0003299017412934,-112.31969046483128,-168.33399742344008,-0.0064757441664672,2.9258418658481955,53.12736506036589,0.7058303778070305,145.27315775130313,133.86729461568763,-0.0007738500943791,52.34112109071709,53.13445899424046,2508.44284094486,6.283146772283986,-139.04033192223747,-0.0020135823689135,0.0002966831344051,10010.947246382677,0.0023987541005391,2507.872903475063,-0.0398871399413042,-0.0309790495925049,-0.0024224022435977,-0.0006474089092948,0.0029875017768469,0.0141738415750499,-0.0007709477391729,-174.86937538676966,-0.0132497687283923,0.0,-0.0109449678078858,0.0,52.35284245469592
-111.6821535856633,0.0,0.0140297718765981,17.370101447615355,0.0018316490172877,-3.728881266036021e-05,-0.0014725468687513,-0.0003269302028035,-112.20591021722268,-168.20214022944643,-0.0063763776722933,2.916684685038176,53.214838000635794,0.7038787306561801,145.56353510904833,134.11186830373725,-0.0007727706964125,52.429475802189984,53.22184382162813,2501.20066263082,6.2831480183669255,-139.04264061928887,-0.0020167256377645,0.0002975265884361,10011.120811045592,0.0023968987667792,2500.6055538224764,-0.0394247711576051,-0.0309228297268446,-0.0023893465918592,-0.0006270193289127,0.0029795165703794,0.0141329059133729,-0.0007698996317193,-174.7920825373114,-0.013273810919273,0.0,-0.0109151372590209,0.0,52.441036892715246
