pitch,sideslipFR,brake,rollrate,vx,longslipRL,FR,longslipRR,yawrate,yaw,ax,az,FyRL,gas,RR,ay,pitchrate,y,FxFR,x,FL,FyFR,slip1,steeringangel,sideslipRR,FxRL,FxRR,slip,FxFL,RL,vy,signal,signal,sideslipRL,longslipFL,FyFL,sideslipFL,longslipFR,FyRR,roll
-0.0011947645636235,-0.0024099508815454,0.0,6.258952666803153e-08,26.81872570343201,0.0012862568698682,80.98485242783947,0.0012862641808855,1.4380557010843649e-08,-0.0292411692620229,0.0077985039334582,-8.876565260981239e-06,-163.83104822395364,0.1758904457617761,81.1274548613273,4.639558088283927e-07,9.226477725658238e-06,-4865.999258368677,-76.96080071959904,5040.357576139715,80.98485233606705,196.31555634449296,6.283185299330465,0.0,-0.0019690281239925,213.94899391814116,213.94933445541568,-7.849121794178611e-09,-76.96108200315702,81.12745430265373,-2.0380289244509034e-07,0.5998221340872881,0.0,0.0019690137092394,-0.0004726525072113,-196.31537761368924,0.0024099403802744,-0.0004726524165581,163.83157753686783,-1.97014799326834e-07
-0.0011946724775112,-0.0024099521467479,0.0,6.237093225344912e-08,26.8188035683775,0.0012861293806249,80.9850878021864,0.0012861366661162,1.4299541681161377e-08,-0.0292411691186631,0.0077711761668984,-8.850698952604983e-06,-163.83109666216671,0.1758853247020614,81.12768007754913,4.6151467497053006e-07,9.194014467001136e-06,-4866.007099380345,-76.96047098496173,5040.625649368274,80.98508771087995,196.31585345111725,6.283185299359714,0.0,-0.0019690307060257,213.92754905012865,213.9278884222136,-7.819872016893728e-09,-76.96075128546046,81.12767952097526,-2.030417230143393e-07,0.4676257673179604,0.0,0.0019690163487698,-0.0004726500173764,-196.3156760227089,0.0024099416905345,-0.0004726499270208,163.83162348132944,-1.96390106898494e-07
-0.0011945807152527,-0.0024099534080641,0.0,6.21530232248378e-08,26.81888116046591,0.0012860023378626,80.98532235169276,0.0012860095979204,1.4218801090720317e-08,-0.029241168976112,0.0077439441616291,-8.825052377155882e-06,-163.8311449299368,0.175880221587887,81.12790450440927,4.590778068537323e-07,9.161692706728876e-06,-4866.014940414685,-76.96014240534464,5040.893723373619,80.98532226085086,196.31614955849452,6.283185299388863,0.0,-0.0019690332790422,213.9061793283421,213.90651753927744,-7.790723828655144e-09,-76.96042172597967,81.12790394992736,-2.0228318915828739e-07,0.3239174181981826,0.0,0.001969018979082,-0.0004726475362716,-196.31597342773105,0.0024099429967492,-0.0004726474462154,163.83166926415433,-1.957675966354495e-07
-0.0011944892754369,-0.002409954665519,0.0,6.193577102737336e-08,26.818958480653237,0.0012858757398226,80.98555607924939,0.001285882974541,1.4138335031410053e-08,-0.0292411688343668,0.0077168075484042,-8.799596767698388e-06,-163.83119302950823,0.1758751363565625,81.12812814465677,4.5665129205488194e-07,9.129511702527744e-06,-4866.022781471623,-76.95981497670299,5041.161798153029,80.98555598887035,196.31644467259437,6.28318529941791,0.0,-0.0019690358430879,213.88488445728404,213.88522151125403,-7.761676672696146e-09,-76.96009332121223,81.1281275922591,-2.0152727680819053e-07,0.1722091738328326,0.0,0.0019690216002214,-0.0004726450638681,-196.3162698347377,0.0024099442989423,-0.0004726449741067,163.83171488757282,-1.9514726182336657e-07
-0.0011943981566615,-0.0024099559191314,0.0,6.171918127195493e-08,26.819035529891984,0.0012857495851686,80.98578898773627,0.0012857567946382,1.4058143343738206e-08,-0.0292411686934247,0.0076897660261483,-8.774266824020258e-06,-163.83124096300284,0.1758700689457188,81.12835100106481,4.542339461332781e-07,9.09747044725953e-06,-4866.030622551075,-76.95948869618809,5041.429873703793,80.98578889781851,196.31673879898133,6.283185299446856,0.0,-0.0019690383982067,213.86366420410687,213.86400010501976,-7.732730029524877e-09,-76.9597660679055,81.12835045074372,-2.007739720288084e-07,0.0162161904791011,0.0,0.0019690242122335,-0.0004726426001371,-196.31656524925097,0.0024099455971338,-0.0004726425106705,163.83176035368493,-1.945290959408025e-07
-0.001194307357536,-0.0024099571689111,0.0,6.15032706095328e-08,26.81911230913164,0.0012856238722413,80.98602108002477,0.001285631056555,1.3978225685910568e-08,-0.029241168553283,0.0076628192563424,-8.749023630726733e-06,-163.8312887325209,0.1758650192925157,81.12857307637225,4.5182981178410427e-07,9.065567659166342e-06,-4866.038463652964,-76.95916356071287,5041.697950023208,80.98602099056687,196.31703194236184,6.283185299475703,0.0,-0.0019690409444418,213.84251830110676,213.84285305309783,-7.703883445901231e-09,-76.9594399628706,81.12857252812009,-2.000232630413119e-07,-0.1402340511459943,0.0,0.0019690268151627,-0.0004726401450477,-196.31685967614112,0.0024099468913354,-0.0004726400558767,163.831805664471,-1.939130922352402e-07
-0.0011942168766835,-0.0024099584148655,0.0,6.128804005733374e-08,26.81918881931816,0.001285498599456,80.98625235897617,0.0012855057587057,1.3898581806323266e-08,-0.029241168413939,0.0076359668786004,-8.723748836443056e-06,-163.83133634002175,0.1758599873348731,81.12879437331381,4.494258492141442e-07,9.03380190942484e-06,-4866.046304777212,-76.95883956643381,5041.96602710858,80.98625226997636,196.31732410705564,6.28318529950445,0.0,-0.0019690434818345,213.821446477402,213.8217800844951,-7.675136497579032e-09,-76.9591150026705,81.12879382712293,-1.992751389816837e-07,-0.2932955634096353,0.0,0.0019690294090518,-0.0004726376985723,-196.3171531197848,0.0024099481815554,-0.0004726376096923,163.83185082180788,-1.9329924382318365e-07
-0.0011941267127419,-0.002409959657,0.0,6.107346309002149e-08,26.819265061394027,0.0012853737652627,80.98648282744104,0.0012853808995378,1.3819211458238625e-08,-0.02924116827539,0.0076092085699302,-8.698454788116192e-06,-163.83138378724817,0.1758549730111794,81.12901489461689,4.470344958936765e-07,9.002171650335838e-06,-4866.05414592374,-76.95851670959954,5042.234104957224,80.98648273889789,196.31761529708544,6.2831852995330975,0.0,-0.0019690460104253,213.800448468953,213.80078093505924,-7.646488735490156e-09,-76.95879118309287,81.12901435047975,-1.9852958759736409e-07,-0.4391984456743851,0.0,0.0019690319939408,-0.0004726352606755,-196.31744558413007,0.0024099494677983,-0.0004726351720881,163.8318958274662,-1.926875441375564e-07
-0.0011940368643659,-0.0024099608953125,0.0,6.085953580134363e-08,26.8193410362985,0.001285249368171,80.98671248826018,0.001285256477563,1.3740115145561808e-08,-0.0292411681376331,0.0075825440094072,-8.673069464659605e-06,-163.83143107584436,0.1758499762596632,81.12923464300492,4.4465118637629604e-07,8.970675122100554e-06,-4866.061987092471,-76.95819498725136,5042.502183566467,80.98671240017221,196.3179055159209,6.283185299561646,0.0,-0.0019690485302532,213.7795240300925,213.77985535931705,-7.617939698163571e-09,-76.95846850147558,81.1292341009139,-1.977865975702928e-07,-0.5743419276074494,0.0,0.0019690345698695,-0.0004726328313334,-196.3177370726277,0.0024099507500619,-0.0004726327430379,163.83194068307247,-1.920779866595479e-07
-0.0011939473302285,-0.0024099621297953,0.0,6.064626153899338e-08,26.819416744967597,0.001285125406607,80.98694134426533,0.0012851324912076,1.3661291659420049e-08,-0.0292411680006657,0.007555972860799,-8.64757324025019e-06,-163.83147820735692,0.1758449970186393,81.1294536211851,4.422798156872197e-07,8.939310417465668e-06,-4866.0698282833255,-76.95787439560976,5042.7702629336445,80.98694125663097,196.3181947663796,6.283185299590097,0.0,-0.0019690510413555,213.75867289321144,213.7590030894736,-7.589488953121673e-09,-76.95814695376289,81.1294530811326,-1.970461571251611e-07,-0.6953835616524331,0.0,0.0019690371368761,-0.0004726304105129,-196.31802758823144,0.0024099520283416,-0.0004726303225076,163.83198539011664,-1.9147056485222556e-07
-0.0011938581090226,-0.002409963360439,0.0,6.043365139681003e-08,26.819492188334006,0.0012850018790856,80.98716939827791,0.0012850089389841,1.3582741436841812e-08,-0.029241167864485,0.0075294947956169,-8.62186962039574e-06,-163.83152518319298,0.1758400352268128,81.12967183186221,4.399097094464952e-07,8.908075497671095e-06,-4866.077669496227,-76.95755493126954,5043.038343056097,80.98716931109546,196.3184830509723,6.2831852996184505,0.0,-0.0019690535437681,213.73789481200507,213.73822387931247,-7.561136134136258e-09,-76.95782653710518,81.12967129384067,-1.9630825683748838e-07,-0.7993223480855466,0.0,0.0019690396949979,-0.0004726279981892,-196.31831713345665,0.0024099533026269,-0.0004726279104715,163.83202994993988,-1.908652721330378e-07
-0.0011937691994617,-0.002409964587231,0.0,6.02216943220773e-08,26.8195673673271,0.0012848787840544,80.98739665310961,0.0012848858193417,1.3504464389446989e-08,-0.0292411677290884,0.0075031094859552,-8.595984322351485e-06,-163.83157200460144,0.175835090823238,81.12988927772588,4.375519695464194e-07,8.876968270312317e-06,-4866.085510731099,-76.9572365902916,5043.30642393118,80.98739656637778,196.31877037183872,6.283185299646705,0.0,-0.0019690560375256,213.7171895181565,213.71751746047732,-7.532880850156371e-09,-76.95750724665545,81.12988874172781,-1.9557288625793539e-07,-0.8835737149664561,0.0,0.0019690422442696,-0.0004726255943245,-196.31860571040755,0.0024099545729067,-0.0004726255068974,163.83207436376864,-1.902621019521212e-07
-0.0011936806002814,-0.0024099658101536,0.0,6.001042190032258e-08,26.819642282873087,0.0012847561200361,80.98762311156246,0.0012847631308022,1.342646021865526e-08,-0.029241167594473,0.0074768166169364,-8.569872800182138e-06,-163.83161867273952,0.1758301637467819,81.1301059614629,4.3520383747550373e-07,8.845986485746324e-06,-4866.093351987865,-76.95691936955451,5043.574505556256,80.98762302527955,196.31905673064307,6.283185299674863,0.0,-0.001969058522661,213.69655676893544,213.69688359025065,-7.504722751541878e-09,-76.95718908006674,81.13010542748079,-1.9484003672908796e-07,-0.9460344663268284,0.0,0.0019690447847261,-0.0004726231988986,-196.3188933209318,0.0024099558391648,-0.0004726231117585,163.832118632667,-1.8966104758182133e-07
-0.0011935923102393,-0.002409967029189,0.0,5.979980684890042e-08,26.819716935894807,0.0012846338853785,80.98784877642866,0.0012846408717118,1.3348728667168092e-08,-0.0292411674606361,0.0074506158333135,-8.54348810494573e-06,-163.83166518859247,0.175825253936987,81.13032188573558,4.32861625822167e-07,8.815127934944717e-06,-4866.101193266449,-76.95660326477093,5043.842587928697,80.98784869059311,196.31934212875893,6.283185299702925,0.0,-0.0019690609992062,213.6759962881992,213.67632199240143,-7.476661505225425e-09,-76.95687203276405,81.13032135376199,-1.9410969942224378e-07,-0.9851360507375324,0.0,0.0019690473163994,-0.0004726208118748,-196.3191799663674,0.002409957101383,-0.0004726207250208,163.83216275759125,-1.8906210228853317e-07
-0.0011935043281156,-0.0024099682443177,0.0,5.9589844804009e-08,26.81979132731176,0.0012845120786975,80.98807365049015,0.0012845190406879,1.3271269473897181e-08,-0.0292411673275751,0.0074245068296528,-8.516811321308926e-06,-163.83171155296884,0.175820361333507,81.13053705321849,4.305251970215876e-07,8.784390345450457e-06,-4866.109034566772,-76.9562882722912,5044.110671045882,80.98807356510046,196.3196265674252,6.2831852997308895,0.0,-0.0019690634671921,213.65550783659455,213.65583242764345,-7.448696765735161e-09,-76.9565561009777,81.13053652324596,-1.933818655578788e-07,-0.999884783345374,0.0,0.0019690498393207,-0.0004726184332249,-196.319465647924,0.0024099583595427,-0.0004726183466559,163.832206739365,-1.884652595410828e-07
-0.0011934166527135,-0.0024099694555153,0.0,5.938057322784175e-08,26.81986545804048,0.0012843906985672,80.9882977365196,0.0012843976363025,1.3194082374794068e-08,-0.0292411671952872,0.0073984893092862,-8.48986516041375e-06,-163.83175776661577,0.1758154858758429,81.13075146657381,4.282020841959865e-07,8.753771339951128e-06,-4866.116875888759,-76.9559743888871,5044.378754905203,80.98829765157421,196.3199100473785,6.283185299758758,0.0,-0.0019690659266477,213.6350911759557,213.6354146577093,-7.420828237288017e-09,-76.95624128163291,81.13075093859501,-1.9265652731854186e-07,-0.9898879708847456,0.0,0.0019690523535205,-0.0004726160629238,-196.31975036645156,0.0024099596136207,-0.0004726159766391,163.8322505786622,-1.8787051264338585e-07
-0.0011933292828601,-0.0024099706627575,0.0,5.9171987350201624e-08,26.81993932899421,0.0012842697433662,80.98852103728031,0.0012842766569363,1.311716719235902e-08,-0.0292411670637696,0.0073725629197836,-8.46260165765843e-06,-163.8318038301742,0.1758106275039464,81.13096512843833,4.2588556754706853e-07,8.723268608168019e-06,-4866.124717232334,-76.95566161037267,5044.64683950406,80.98852095277766,196.32019256912164,6.28318529978653,0.0,-0.0019690683776011,213.61474603467377,213.61506841116423,-7.393055636533153e-09,-76.95592757048873,81.13096460244586,-1.9193367757040485e-07,-0.9553652334321846,0.0,0.0019690548590281,-0.0004726137009386,-196.3200341224634,0.0024099608635933,-0.0004726136149372,163.8322942760419,-1.8727785472201765e-07
-0.0011932422174053,-0.00240997186602,0.0,5.8964084655646546e-08,26.82001294108289,0.0012841492116086,80.98874355552528,0.0012841561011004,1.3040523214397697e-08,-0.0292411669330197,0.0073467273467143,-8.435006885835004e-06,-163.83184974412012,0.1758057861580147,81.13117804144963,4.2357477270283355e-07,8.692879854913607e-06,-4866.132558597421,-76.95534993293423,5044.914924839863,80.98874347146395,196.32047413306785,6.283185299814208,0.0,-0.0019690708200795,213.59447216724837,213.59479344225983,-7.365378700830755e-09,-76.95561496341476,81.13117751743621,-1.9121330931786186e-07,-0.8971446804141593,0.0,0.001969057355871,-0.0004726113472381,-196.32031691646583,0.0024099621094378,-0.0004726112615212,163.83233783195246,-1.8668727888015367e-07
-0.0011931554552216,-0.0024099730652792,0.0,5.875686445804449e-08,26.820086295213304,0.0012840291018232,80.98896529399798,0.0012840359673255,1.2964150045574296e-08,-0.0292411668030347,0.0073209822724051,-8.407108137839892e-06,-163.83189550879123,0.1758009617785024,81.13139020823729,4.2127498576221413e-07,8.662602824057442e-06,-4866.140399983947,-76.95503935241956,5045.183010910026,80.98896521037626,196.32075473954012,6.283185299841789,0.0,-0.001969073254109,213.574269318926,213.57458949638055,-7.337797167554087e-09,-76.95530345693923,81.13138968619558,-1.9049541593532537e-07,-0.8166439726946515,0.0,0.0019690598440755,-0.0004726090017966,-196.32059874872309,0.002409963351129,-0.0004726089163607,163.8323812467426,-1.8609877833571602e-07
-0.0011930689952042,-0.0024099742605079,0.0,5.855033592037688e-08,26.82015939228909,0.0012839094126431,80.98918625543202,0.0012839162542422,1.2888047680877898e-08,-0.029241166673812,0.0072953273915779,-8.378867227414116e-06,-163.83194112446387,0.1757961543059603,81.13160163142946,4.1897882338097284e-07,8.632435281351444e-06,-4866.148241391833,-76.95472986542012,5045.451097711975,80.98918617224842,196.32103438861608,6.283185299869276,0.0,-0.0019690756797146,213.5541372571452,213.55445634086425,-7.310310765810364e-09,-76.95499304703876,81.13160111135225,-1.897799906444314e-07,-0.7158366782214682,0.0,0.001969062323668,-0.0004726066645848,-196.3208796193568,0.0024099645886426,-0.0004726065794287,163.83242452063277,-1.8551234618538686e-07
-0.0011929828362704,-0.0024099754516808,0.0,5.83445165686536e-08,26.820232233210803,0.0012837901424034,80.98940644255204,0.0012837969601867,1.2812215080087857e-08,-0.0292411665453488,0.0072697623775559,-8.350346521229037e-06,-163.83198659132518,0.1757913636809472,81.13181231362117,4.166981178288034e-07,8.60237503991575e-06,-4866.156082821007,-76.95442146777032,5045.71918524315,80.989406359805,196.32131308023196,6.283185299896667,0.0,-0.0019690780969206,213.5340757146524,213.53439370850484,-7.282919270254226e-09,-76.95468372974202,81.13181179550125,-1.890670276707001e-07,-0.5972046963643914,0.0,0.0019690647946734,-0.0004726043355712,-196.32115952840928,0.0024099658219535,-0.0004726042506947,163.8324676537592,-1.849279754234913e-07
-0.0011928969773587,-0.0024099766387739,0.0,5.8139420310605874e-08,26.8203048188757,0.0012836712898483,80.98962585807217,0.001283678083904,1.273665206051317e-08,-0.0292411664176425,0.007244286922309,-8.321470043227093e-06,-163.8320319094759,0.1757865898446496,81.13202225743044,4.144157422700291e-07,8.57242000737993e-06,-4866.163924271393,-76.95411415560865,5045.98727350099,80.98962577576035,196.3215908144013,6.283185299923964,0.0,-0.0019690805057501,213.5140844643712,213.5144013722587,-7.255622480389686e-09,-76.95437550099125,81.13202174126062,-1.883565216029041e-07,-0.4636778765272466,0.0,0.0019690672571164,-0.0004726020147277,-196.3214384758822,0.0024099670510387,-0.0004726019301321,163.83251064614657,-1.8434565887007625e-07
-0.0011928114174278,-0.0024099778217637,0.0,5.793502526667306e-08,26.82037715017797,0.0012835528533339,80.98984450469781,0.0012835596237472,1.2661357293550888e-08,-0.0292411662906903,0.0072189006970814,-8.292315999863472e-06,-163.83207707888164,0.1757818327382184,81.13223146543419,4.121450360679332e-07,8.542568222753945e-06,-4866.171765742919,-76.95380792440571,5046.255362482953,80.98984442281949,196.3218675910321,6.283185299951166,0.0,-0.0019690829062262,213.4941632353077,213.49447906098692,-7.2284201626170465e-09,-76.95406835667688,81.13223095120735,-1.8764846693738435e-07,-0.3185622810242509,0.0,0.0019690697110196,-0.0004725997020234,-196.3217164617727,0.0024099682758751,-0.0004725996177056,163.83255349778003,-1.8376538943743538e-07
-0.0011927261554559,-0.0024099790006287,0.0,5.7731338703165584e-08,26.82044922800865,0.001283434831487,80.99006238512384,0.0012834415783449,1.2586330583601444e-08,-0.0292411661644896,0.0071936034105799,-8.262887226711946e-06,-163.83212209944995,0.175777092303017,81.13243994022186,4.09884189577622e-07,8.512817774472142e-06,-4866.17960723551,-76.95350277079787,5046.5234521865,80.99006230367745,196.32214341020375,6.283185299978274,0.0,-0.0019690852983712,213.47431180126807,213.47462654858063,-7.201312112325208e-09,-76.9537622931066,81.13243942793086,-1.8694285842652307e-07,-0.1654588323158549,0.0,0.0019690721564059,-0.0004725973974328,-196.321993486045,0.0024099694964406,-0.0004725973133919,163.83259620855637,-1.83187160045446e-07
-0.0011926411904396,-0.002409980175347,0.0,5.752837123514404e-08,26.820521053255703,0.0012833172228618,80.99027950203623,0.0012833239462496,1.2511571197043516e-08,-0.0292411660390377,0.0071683947427084,-8.233188671594841e-06,-163.83216697104564,0.1757723684806022,81.13264768436738,4.076303146376786e-07,8.483166861062751e-06,-4866.187448749092,-76.95319869047849,5046.791542609103,80.99027942102029,196.32241827182617,6.283185300005288,0.0,-0.0019690876822065,213.4545299124672,213.4548435851487,-7.1742980793811106e-09,-76.95345730611312,81.13264717400521,-1.8623968946958277e-07,-0.0081743330475286,0.0,0.0019690745932978,-0.0004725951009255,-196.32226954870333,0.0024099707127151,-0.00047259501716,163.83263877830302,-1.8261096355896476e-07
-0.0011925565213926,-0.0024099813459004,0.0,5.7326104143388186e-08,26.820592626803897,0.0012832000260118,80.99049585811105,0.0012832067260154,1.2437077865841945e-08,-0.0292411659143319,0.0071432743810828,-8.20323972762838e-06,-163.83221169344023,0.1757676612128833,81.13285470043483,4.053831539230203e-07,8.453613839510358e-06,-4866.195290283593,-76.95289567945814,5047.059633748239,80.99049577752413,196.3226921760246,6.283185300032208,0.0,-0.0019690900577538,213.43481732297448,213.43512992488272,-7.147377846779627e-09,-76.95315339131032,81.13285419199441,-1.8553895506732885e-07,0.1493729525462732,0.0,0.0019690770217166,-0.0004725928124708,-196.3225446498668,0.0024099719246807,-0.0004725927289809,163.83268120680788,-1.820367929384046e-07
-0.001192472147345,-0.0024099825122712,0.0,5.7124559573701714e-08,26.820663949535064,0.0012830832394657,80.9907114560153,0.0012830899161695,1.2362849965984923e-08,-0.0292411657903696,0.0071182420209273,-8.173061759300142e-06,-163.8322562664249,0.1757629704416355,81.13306099097699,4.0314351665976565e-07,8.424157117644229e-06,-4866.203131838936,-76.95259373367625,5047.327725601401,80.99071137585578,196.32296512292595,6.283185300059035,0.0,-0.0019690924250337,213.415173793286,213.41548532814437,-7.120551243061297e-09,-76.952850545157,81.13306048445132,-1.8484065032349237e-07,0.303250820727367,0.0,0.0019690794416846,-0.0004725905320415,-196.32281878971716,0.0024099731323198,-0.0004725904488267,163.83272349379175,-1.8146464097206584e-07
-0.0011923880673416,-0.0024099836744452,0.0,5.692372378545553e-08,26.82073502232781,0.0012829668618059,80.99092629840608,0.0012829735152962,1.2288886808821662e-08,-0.0292411656671481,0.0070932973502473,-8.142679192313074e-06,-163.8323006896915,0.175758296109208,81.13326655854121,4.009105966772468e-07,8.394795296041513e-06,-4866.210973415053,-76.95229284912968,5047.595818166085,80.99092621867246,196.3232371128801,6.283185300085768,0.0,-0.001969094784067,213.3955990778007,213.3959095494237,-7.093817960177335e-09,-76.95254876338814,81.13326605392335,-1.841447680048124e-07,0.4496113296545799,0.0,0.0019690818532223,-0.0004725882596098,-196.32309196852728,0.0024099743356184,-0.0004725881766678,163.83276563895964,-1.808945005628263e-07
-0.0011923042804406,-0.0024099848324094,0.0,5.6723598142838835e-08,26.82080584605773,0.0012828508916262,80.99114038793121,0.0012828575219866,1.2215187092469456e-08,-0.0292411655446648,0.0070684400721583,-8.112140493332466e-06,-163.8323449629255,0.1757536381579504,81.13347140566604,3.98689157749057e-07,8.365527075622499e-06,-4866.218815011867,-76.95199302168535,5047.8639114397965,80.991140308622,196.3235081462894,6.283185300112408,0.0,-0.0019690971348742,213.37609293868147,213.37640235078413,-7.067177822552771e-09,-76.9522480416943,81.13347090294901,-1.834513030543633e-07,0.5847872270348569,0.0,0.001969084256351,-0.0004725859951451,-196.3233641867815,0.002409975534565,-0.0004725859124762,163.8328076419848,-1.8032636461262245e-07
-0.0011922207857126,-0.0024099859861531,0.0,5.652419712061936e-08,26.8208764215974,0.0012827353275439,80.99135372722915,0.0012827419348583,1.2141749761368469e-08,-0.0292411654229171,0.0070436698840443,-8.081425129279168e-06,-163.832389085823,0.1757489965303717,81.13367553488271,3.96470095046971e-07,8.336351265003366e-06,-4866.226656629308,-76.95169424747652,5048.132005420053,80.99135364834278,196.3237782237113,6.283185300138956,0.0,-0.0019690994774756,213.35665514675992,213.35696350300876,-7.040630600811798e-09,-76.95194837660608,81.13367503405962,-1.827602500186714e-07,0.7053841833306814,0.0,0.0019690866510921,-0.0004725837386225,-196.3236354450836,0.0024099767291492,-0.0004725836562249,163.8328495025077,-1.7976022594585285e-07
-0.0011921375822396,-0.0024099871356671,0.0,5.632554981390032e-08,26.82094674981649,0.001282620168091,80.99156631892956,0.0012826267524442,1.2068574488537084e-08,-0.0292411653019022,0.0070189864857197,-8.050617349838008e-06,-163.83243305810691,0.1757443711690061,81.13387894870645,3.9426439741435597e-07,8.307266775665584e-06,-4866.234498267303,-76.95139652272606,5048.400100104378,80.9915662404646,196.32404734582104,6.28318530016541,0.0,-0.0019691018118915,213.3372854557269,213.33759275992847,-7.014176148378127e-09,-76.95164976401487,81.13387844977042,-1.8207160512360986e-07,0.8083665030364009,0.0,0.0019690890374672,-0.0004725814900116,-196.32390574408848,0.0024099779193623,-0.0004725814078853,163.8328912201642,-1.791960771146989e-07
-0.0011920546691132,-0.0024099882809478,0.0,5.612762108283921e-08,26.821016831581336,0.0012825054118153,80.99177816565205,0.00128251197329,1.1995659723435785e-08,-0.0292411651816177,0.0069943895440306,-8.01967344289132e-06,-163.832476879412,0.1757397620171917,81.13408164964315,3.9205768127335705e-07,8.278272771770321e-06,-4866.242339925779,-76.95109984264127,5048.668195490305,80.99177808760703,196.3243155135904,6.283185300191772,0.0,-0.0019691041381426,213.31798361504505,213.31828987088653,-6.987814219341447e-09,-76.95135219914744,81.13408115258741,-1.8138536222088385e-07,0.8911341386291558,0.0,0.0019690914154966,-0.0004725792492816,-196.3241750848403,0.0024099791052021,-0.0004725791674261,163.83293279461716,-1.786339108180333e-07
-0.0011919720454329,-0.002409989421993,0.0,5.5930430189528456e-08,26.82108666775544,0.0012823910574058,80.99198927000695,0.0012823975960859,1.1923004237791626e-08,-0.029241165062061,0.0069698787972596,-7.988707342253658e-06,-163.8325205494045,0.1757351690180077,81.13428364020139,3.898664302301598e-07,8.249368455535891e-06,-4866.250181604665,-76.95080420370424,5048.936291575375,80.99198919238016,196.3245827282421,6.283185300218042,0.0,-0.0019691064562494,213.2987494049387,213.2990546160478,-6.961544588500099e-09,-76.95105567879676,81.1342831450192,-1.8070151570471618e-07,0.9515890393495394,0.0,0.0019690937852017,-0.0004725770164101,-196.3244434685623,0.0024099802866661,-0.0004725769348215,163.83297422551834,-1.7807371976463665e-07
-0.0011918897103057,-0.0024099905588014,0.0,5.573399059610967e-08,26.821156259199302,0.0012822771034182,80.99219963459578,0.001282283619386,1.1850607108859581e-08,-0.0292411649432293,0.0069454539251176,-7.957700173185454e-06,-163.8325640678098,0.1757305921146872,81.13448492286946,3.876813293852295e-07,8.220553160306988e-06,-4866.2580233038925,-76.95050960207085,5049.204388357135,80.99219955738593,196.32484899105648,6.283185300244219,0.0,-0.0019691087662327,213.27958258145568,213.2798867515449,-6.935367084475589e-09,-76.95076019853062,81.13448442955396,-1.8002006115357015e-07,0.98818912510101,0.0,0.0019690961466045,-0.0004725747913637,-196.3247108965237,0.002409981463754,-0.0004725747100438,163.83301551252663,-1.775154964946976e-07
-0.0011918076628441,-0.0024099916913773,0.0,5.5538276231650064e-08,26.82122560677037,0.0012821635483414,80.99240926201044,0.0012821700416788,1.17784672071144e-08,-0.0292411648251202,0.0069211146181155,-7.926685458976641e-06,-163.8326074343254,0.175726031250922,81.13468550012058,3.855042151812961e-07,8.191826408468284e-06,-4866.265865023385,-76.95021603347793,5049.472485833147,80.99240918521605,196.3251143036252,6.283185300270305,0.0,-0.0019691110681138,213.2604828996776,213.2607860323717,-6.909281482088959e-09,-76.95046575438495,81.13468500866517,-1.793409927279248e-07,0.999988478324904,0.0,0.0019690984997259,-0.0004725725741166,-196.3249773703668,0.0024099826364701,-0.0004725724930655,163.83305665534178,-1.7695923359336886e-07
-0.0011917259021648,-0.0024099928197274,0.0,5.534327861287116e-08,26.82129471132294,0.0012820503909498,80.99261815483341,0.0012820568617403,1.1706583150354512e-08,-0.0292411647077311,0.0068968605851693,-7.895658066864657e-06,-163.8326506486324,0.175721486370675,81.13488537444145,3.833270475965197e-07,8.163187837992959e-06,-4866.273706763074,-76.94992349365573,5049.740584000977,80.99261807845284,196.3253786678746,6.2831853002962985,0.0,-0.0019691133619141,213.2414501367885,213.24175223581435,-6.883287531336751e-09,-76.95017234244277,81.13488488483937,-1.7866430461419106e-07,0.986662686370272,0.0,0.0019691008445877,-0.000472570364642,-196.32524289194072,0.0024099838048209,-0.0004725702838551,163.83309765369555,-1.7640492393023962e-07
-0.0011916444273877,-0.0024099939438587,0.0,5.514900969928416e-08,26.821363573708595,0.0012819376297634,80.99282631563848,0.0012819440780884,1.1634953982833504e-08,-0.0292411645910595,0.0068726915428908,-7.86471702309147e-06,-163.83269371052873,0.1757169574176623,81.13508454828931,3.811649226134196e-07,8.134637140902416e-06,-4866.281548522891,-76.9496319793479,5050.008682858201,80.99282623967031,196.32564208580305,6.283185300322201,0.0,-0.0019691156476552,213.2224840575753,213.22278512651008,-6.857384978087765e-09,-76.94987995880172,81.13508406053393,-1.779899896930823e-07,0.948518635329687,0.0,0.0019691031812124,-0.0004725681629112,-196.32550746325288,0.0024099849688143,-0.0004725680823891,163.83313850732534,-1.758525601965608e-07
-0.0011915632376347,-0.0024099950637829,0.0,5.495543209848875e-08,26.82143219477576,0.0012818252634088,80.99303374699015,0.0012818316893495,1.156357772794999e-08,-0.0292411644751027,0.0068486071716844,-7.833846524267448e-06,-163.83273661977006,0.1757124443361992,81.13528302412038,3.7900855248132805e-07,8.106174214151558e-06,-4866.289390302763,-76.94934148610447,5050.276782402401,80.99303367143303,196.32590455966064,6.283185300348013,0.0,-0.0019691179253597,213.2035844175485,213.20388445991415,-6.831573530968681e-09,-76.94958859918381,81.13528253820499,-1.773180410280507e-07,0.8864884444496255,0.0,0.0019691055096217,-0.0004725659688935,-196.32577108656503,0.0024099861284617,-0.0004725658886372,163.83317921604026,-1.753021353691341e-07
