sideslipFL,ax,yawrate,FyFR,vy,y,x,ay,longslipRR,signal,FyFL,steeringangel,FyRL,FxFL,FxFR,FxRR,RL,longslipFR,FxRL,pitch,RR,vx,az,sideslipRR,slip,sideslipFR,yaw,FR,FL,signal,sideslipRL,gas,brake,rollrate,longslipFL,pitchrate,FyRR,slip1,longslipRL,roll
0.0024118108384324,0.0015292168796567,-2.99978291191948e-07,197.0521721064559,-8.022114757691254e-08,-145.46934247767356,10499.917344937168,-2.48880949583553e-06,0.0011154363363777,0.0,-197.05413613858707,-5.637625166804652e-07,-164.18233164573329,-77.10793805121142,-77.10784276315039,185.6027361747615,73.42361721528565,-0.0004721467634671,185.60257724218263,-0.0010629564024613,73.42361635501823,24.27617244749569,-1.5969922053163362e-06,-0.0019724512527177,-3.0816757996566795e-09,-0.0024117891072506,-0.0130201185996103,73.3071070716317,73.3071085877892,0.0,0.0019724710468363,0.1584135070046602,0.0,-2.4108048442148084e-07,-0.0004721467799605,1.8314832156841324e-06,164.18062772630324,6.283185304097911,0.0011154335951914,-7.280582891522166e-08
0.0024118122061049,0.0015237635477715,-2.990669078745786e-07,197.05214385209436,-3.3415782800627575e-08,-145.47250317858123,10500.16008630616,-2.8664401655263887e-06,0.0011154107596714,0.0,-197.05428203391116,-5.465975294426757e-07,-164.18257624021817,-77.10787184557421,-77.10777673747792,185.59843600857167,73.42366154341177,-0.0004721462745967,185.59828032565804,-0.0010629381196945,73.42366063198283,24.27618771559211,-1.6176721821281466e-06,-0.0019724491130535,-1.1569429022570591e-09,-0.0024117882460563,-0.0130201215955539,73.3071532284557,73.30715473022059,0.0,0.0019724742276969,0.1584125053450918,0.0,-2.0643730859617685e-07,-0.0004721462770821,1.8256814086785984e-06,164.18040173771774,6.283185306022643,0.0011154080088476,-7.50234858645673e-08
0.0024118136169111,0.0015183295061077,-2.96915662033736e-07,197.0521082146461,9.247134043038406e-09,-145.4756638817537,10500.402827827518,-3.2205497711981804e-06,0.0011153852715095,0.0,-197.0544355195889,-5.338126114288722e-07,-164.18279290721077,-77.1078061288989,-77.10771076658253,185.5941512083352,73.42370570818255,-0.0004721457852469,185.5939987228249,-0.0010629198939472,73.42370475574054,24.276202929239236,-1.6366794472017626e-06,-0.0019724472952296,5.962625099204006e-10,-0.0024117873459613,-0.0130201245752804,73.307199222971,73.30720070536059,0.0,0.001972477083437,0.1584115072621011,0.0,-1.7503056887642133e-07,-0.0004721457783858,1.820058190307406e-06,164.18020362538297,5.962625099204006e-10,0.0011153825169076,-7.69124201465918e-08
0.0024118149915511,0.0015129146703424,-2.938201222711277e-07,197.05207308390777,4.7790395243931026e-08,-145.47882458722017,10500.645569500684,-3.5434316386555637e-06,0.0011153598719874,0.0,-197.0545886712518,-5.236945826522927e-07,-164.18298319525752,-77.10774078732729,-77.10764496763613,185.5898817521454,73.42374971065998,-0.000472145296215,185.58973234311523,-0.0010629017235434,73.42374872635716,24.27621808862992,-1.65383278556911e-06,-0.0019724457794563,2.179140574346802e-09,-0.0024117864857322,-0.0130201275280931,73.30724505506822,73.30724651454317,0.0,0.0019724796340491,0.1584105127424845,0.0,-1.4687381881909086e-07,-0.0004721452830661,1.814593559859253e-06,164.1800318605023,2.179140574346802e-09,0.0011153571180892,-7.850522225788777e-08
0.0024118162830371,0.0015075189439332,-2.899965742498056e-07,197.0520434471336,8.235589984157271e-08,-145.48198529500647,10500.888311325129,-3.831167034627884e-06,0.0011153345612636,0.0,-197.0547364638465,-5.150585878157276e-07,-164.18314898412652,-77.10767574344305,-77.107579415075,185.58562758196211,73.42379355190901,-0.0004721448080266,185.5854810895405,-0.001062883607007,73.42379254392525,24.27623319395568,-1.669002878054323e-06,-0.0019724445429009,3.597719062895178e-09,-0.0024117857118161,-0.0130201304457939,73.307290724861,73.30729215887187,0.0,0.0019724819025457,0.1584095217744627,0.0,-1.218340032423548e-07,-0.0004721447905702,1.8092675494026008e-06,164.17988458149324,3.597719062895178e-09,0.0011153318115286,-7.983375288806056e-08
0.0024118174671406,0.0015021422883853,-2.856050012966097e-07,197.0520220780244,1.1315435353169145e-07,-145.485146005135,10501.131053300309,-4.082669958865462e-06,0.0011153093395385,0.0,-197.0548760826791,-5.071343761671081e-07,-164.1832922949921,-77.10761095493,-77.10751415190498,185.58138868332492,73.42383723298461,-0.000472144321011,185.58124492638188,-0.0010628655430619,73.4238362085717,24.276248245407487,-1.6820486595763584e-06,-0.001972443561662,4.860805613833703e-09,-0.0024117850478731,-0.0130201333220213,73.30733623261402,73.307337639294,0.0,0.0019724839129887,0.1584085343455807,0.0,-9.969300873164417e-08,-0.0004721443005649,1.804060154956038e-06,164.1797597837063,4.860805613833703e-09,0.0011153065966604,-8.092803167355487e-08
0.002411818533889,0.0014967846153703,-2.807662662808259e-07,197.05201027157872,1.4043046846757465e-07,-145.48830671762437,10501.373795425678,-4.298666961122011e-06,0.001115284206573,0.0,-197.0550061886425,-4.994434049177053e-07,-164.1834151631369,-77.10754639772168,-77.10744919889383,185.5771649750256,73.42388075488843,-0.0004721438353644,185.5770237632339,-0.0010628475306302,73.42387972042368,24.276263243175656,-1.6929456553625844e-06,-0.0019724428120443,5.9785720839865644e-09,-0.0024117845032946,-0.0130201361517866,73.30738157868836,73.30738295665645,0.0,0.0019724856892109,0.1584075504433739,0.0,-8.019030574341636e-08,-0.0004721438128204,1.7989517462022712e-06,164.17965544659586,5.9785720839865644e-09,0.0011152814726722,-8.181563575262871e-08
0.002411819482035,0.001491445865349,-2.7557388016581884e-07,197.0520083991404,1.6444082687078064e-07,-145.49146743248966,10501.616537700713,-4.480972304866528e-06,0.0011152591623232,0.0,-197.05512636433144,-4.917029583555669e-07,-164.18351955955723,-77.10748206123856,-77.10738456595162,185.57295641815543,73.42392411861188,-0.0004721433512219,185.57281756075105,-0.0010628295688284,73.42392307965623,24.27627818744988,-1.7015655700540576e-06,-0.0019724422713155,6.961654776874934e-09,-0.0024117840787399,-0.0130201389311512,73.30742676350688,73.30742811173727,0.0,0.0019724872540605,0.1584065700552731,0.0,-6.305030736995064e-08,-0.0004721433271985,1.793923102083851e-06,164.1795696119641,6.961654776874934e-09,0.0011152564390965,-8.252143626366274e-08
0.0024118203156751,0.0014861259808082,-2.7010198953009665e-07,197.052016263449,1.8544038012393664e-07,-145.49462814974248,10501.859280124876,-4.631952598020959e-06,0.0011152342066302,0.0,-197.0552367593354,-4.837606618677656e-07,-164.18360734611747,-77.10741793955275,-77.10732025419061,185.5687629531577,73.42396732510895,-0.000472142868657,185.5686262662839,-0.0010628116569611,73.42396628646924,24.27629307841911,-1.707888741634596e-06,-0.0019724419181271,7.820606359299625e-09,-0.0024117837695271,-0.0130201416570001,73.3074717875337,73.3074731052683,0.0,0.0019724886289786,0.1584055931689276,0.0,-4.7999820829202244e-08,-0.0004721428435938,1.788955699737896e-06,164.17950042874892,7.820606359299625e-09,0.0011152314954655,-8.30675504629135e-08
0.0024118210421862,0.0014808255683079,-2.644103534738819e-07,197.0520333178277,2.036780943443465e-07,-145.49778886939134,10502.102022697629,-4.753637401046842e-06,0.0011152093389493,0.0,-197.0553378674735,-4.755510565659917e-07,-164.18368025468743,-77.10735404777994,-77.10725628030035,185.5645844898204,73.42401037529962,-0.000472142387848,185.56444980684995,-0.0010627937945183,73.42400934109509,24.276307916277915,-1.711075970718173e-06,-0.0019724417326328,8.565721359372393e-09,-0.002411783567579,-0.0130201443268771,73.3075166512701,73.30751793795811,0.0,0.0019724898338515,0.1584046197605119,0.0,-3.478133152697859e-08,-0.0004721423620484,1.7840305611851358e-06,164.17944617240687,8.565721359372393e-09,0.0011152066410628,-8.347343924583249e-08
0.0024118216702638,0.0014755423255809,-2.585497492656343e-07,197.05205881857705,2.193837190615429e-07,-145.50094959144184,10502.344765418447,-4.8499587758444014e-06,0.0011151845593584,0.0,-197.0554303745839,-4.670640325650939e-07,-164.18373987514858,-77.1072903404957,-77.10719258305738,185.56042096829395,73.42405327005856,-0.0004721419084155,185.5602881244071,-0.0010627759811858,73.42405224378523,24.276322701204165,-1.7125654097258923e-06,-0.0019724416967937,9.206496393339945e-09,-0.0024117834636587,-0.0130201469388693,73.30756135522492,73.30756261048185,0.0,0.0019724908868032,0.1584036498425967,0.0,-2.3153375881807543e-08,-0.0004721418821995,1.779128649424389e-06,164.1794052595191,9.206496393339945e-09,0.0011151818757194,-8.37560838175511e-08
0.0024118222080915,0.0014702779544667,-2.525631862604586e-07,197.0520920424021,2.3277034426875677e-07,-145.50411031589704,10502.587508286804,-4.922869506239567e-06,0.0011151598680477,0.0,-197.05551496800103,-4.583037378525813e-07,-164.1837876488509,-77.10722685636807,-77.10712920138553,185.55627244062651,73.42409601026519,-0.0004721414307355,185.55614129647415,-0.0010627582168176,73.42409499484558,24.276337433380817,-1.7117713966215863e-06,-0.0019724417941923,9.751736496753398e-09,-0.0024117834491471,-0.0130201494915303,73.30760589987385,73.30760712346729,0.0,0.0019724918042885,0.158402683401245,0.0,-1.2896690639474077e-08,-0.0004721414042877,1.774234451965345e-06,164.17937625609085,9.751736496753398e-09,0.0011151571996015,-8.39301617110009e-08
0.0024118226645224,0.0014650323659784,-2.464872287769447e-07,197.05213221739425,2.440379349051946e-07,-145.5072710427575,10502.830251302172,-4.97477812176534e-06,0.0011151352644348,0.0,-197.055592366325,-4.4929877138499e-07,-164.18382488516323,-77.10716358950395,-77.10706612130822,185.55213880907783,73.42413859672276,-0.0004721409547251,185.5520092415425,-0.0010627405014164,73.42413759457611,24.27635211299627,-1.7087933851635115e-06,-0.0019724420099012,1.0209701821171173e-08,-0.0024117835145764,-0.0130201519838061,73.307650285753,73.30765147756728,0.0,0.0019724926012373,0.1584017204135326,0.0,-3.816064737133347e-09,-0.0004721409282255,1.769333679445881e-06,164.17935785572874,1.0209701821171173e-08,0.0011151326120584,-8.400829237244594e-08
0.0024118230479579,0.0014598053698365,-2.4035370490664977e-07,197.05217858150087,2.5337080570676e-07,-145.51043177202197,10503.07299446402,-5.007956743621186e-06,0.0011151107476192,0.0,-197.05566328339063,-4.400871996844768e-07,-164.1838527647843,-77.10710054080491,-77.10700333556461,185.5480199133332,73.42418103017913,-0.0004721404803772,185.54789181760975,-0.0010627228351193,73.42418004327737,24.276366740237638,-1.7036684935616515e-06,-0.0019724423304669,1.0588005027957831e-08,-0.0024117836510478,-0.0130201544149811,73.30769451339322,73.30769567341767,0.0,0.0019724932910883,0.1584007608643019,0.0,4.259933239233901e-09,-0.0004721404539853,1.7644135977488246e-06,164.17934887859934,1.0588005027957831e-08,0.0011151081121619,-8.40012740448874e-08
0.0024118233659184,0.0014545970128709,-2.3419051589396545e-07,197.0522304361681,2.609385109116836e-07,-145.5135925036869,10503.315737771827,-5.02445910277177e-06,0.0011150863180469,0.0,-197.0557283737207,-4.3070663907776187e-07,-164.18387234804314,-77.10703771039613,-77.10694083760022,185.543915774688,73.42422331145012,-0.0004721400076989,185.54378906362209,-0.0010627052181835,73.42422234137138,24.27638131529086,-1.696510384178597e-06,-0.0019724427437935,1.089364854877408e-08,-0.0024117838505925,-0.0130201567846362,73.30773858332428,73.3077397116424,0.0,0.001972493885907,0.1583998047411555,0.0,1.1480197125443494e-08,-0.0004721399815529,1.7594626553510026e-06,164.1793482631209,1.089364854877408e-08,0.0011150837003499,-8.391831632083295e-08
0.0024118236251183,0.0014494071717155,-2.2802207033314337e-07,197.05228715318336,2.6689715518827265e-07,-145.51675323774748,10503.558481225082,-5.026130496843241e-06,0.001115061974789,0.0,-197.05578822250104,-4.211917308269263e-07,-164.18388458557365,-77.10697509852095,-77.10687862244424,185.5398262885591,73.42426544122603,-0.0004721395366822,185.53970089222648,-0.0010626876509763,73.42426448920455,24.276395838342133,-1.687382689172621e-06,-0.0019724432390219,1.1133078757821144e-08,-0.0024117841060564,-0.0130201590926118,73.30778249608137,73.30778359286013,0.0,0.0019724943965074,0.1583988520302844,0.0,1.797263147230078e-08,-0.0004721395109051,1.754470424287662e-06,164.17935505586604,1.1133078757821144e-08,0.0011150593756998,-8.376725627286842e-08
0.0024118238316039,0.0014442357829375,-2.218696488186555e-07,197.05234816766512,2.713906608839587e-07,-145.51991397419727,10503.801224823255,-5.014616531920887e-06,0.0011150377176539,0.0,-197.05584335429592,-4.115741777945273e-07,-164.1838903278398,-77.10691270295574,-77.10681668352427,185.5357513868077,73.42430742022275,-0.0004721390673235,185.5356272518461,-0.001062670133961,73.42430648719603,24.276410309576317,-1.676424134730908e-06,-0.0019724438064177,1.1312238332862596e-08,-0.0024117844110082,-0.0130201613389746,73.30782625219825,73.30782731767825,0.0,0.0019724948325607,0.1583979027200655,0.0,2.384576909712217e-08,-0.0004721390420215,1.7494279321343915e-06,164.1793684017591,1.1312238332862596e-08,0.0011150351380321,-8.355475997318643e-08
0.002411823990794,0.0014390827554539,-2.157517445168573e-07,197.0524129719261,2.7455190036343377e-07,-145.5230747130284,10504.043968565838,-4.991394717296606e-06,0.0011150135462414,0.0,-197.0558942392606,-4.018827240154951e-07,-164.18389033459803,-77.10685052091574,-77.1067550147553,185.53169098578368,73.42434924911504,-0.0004721385996103,185.53156807394123,-0.0010626526676828,73.42434833576698,24.27642472917741,-1.663750405445708e-06,-0.0019724444372665,1.1436613048103968e-08,-0.0024117847596777,-0.013020163523989,73.30786985220854,73.30787088669572,0.0,0.001972495202705,0.1583969567989686,0.0,2.919046400278246e-08,-0.0004721385748726,1.744327621213239e-06,164.1793875348373,1.1436613048103968e-08,0.0011150109869615,-8.328650699530224e-08
0.002411824107518,0.0014339480949724,-2.096843594500231e-07,197.05248111127423,2.765037213845388e-07,-145.52623545423197,10504.286712452307,-4.957783589280967e-06,0.0011149894605313,0.0,-197.05594129679295,-3.921430335162892e-07,-164.1838852841534,-77.10678855248275,-77.1066936128421,185.5276450825359,73.42439092858407,-0.0004721381335492,185.52752336934,-0.0010626352527569,73.424390035384,24.2764390973292,-1.6494965275170902e-06,-0.0019724451237716,1.1511274126262706e-08,-0.0024117851469106,-0.0130201656480899,73.30791329664642,73.30791430050395,0.0,0.0019724955146532,0.15839601425441,0.0,3.4081884746965325e-08,-0.0004721381094551,1.73916292729855e-06,164.1794117693983,1.1511274126262706e-08,0.0011149869224827,-8.29673560462593e-08
0.0024118241860746,0.0014288317127393,-2.0368125551901505e-07,197.0525521795417,2.773598905270939e-07,-145.52939619779804,10504.529456482154,-4.914961925717359e-06,0.0011149654599782,0.0,-197.0559848996574,-3.823778333116242e-07,-164.1838757817645,-77.10672679494405,-77.10663247280155,185.5236135986465,73.42443245925179,-0.0004721376691327,185.52349307182607,-0.0010626178898576,73.42443158649,24.276453414215176,-1.6337888462888149e-06,-0.0019724458589616,1.1540917187976821e-08,-0.0024117855681157,-0.0130201677118601,73.30795658604792,73.30795755968941,0.0,0.0019724957752846,0.1583950750735662,0.0,3.8581128938557326e-08,-0.0004721376457465,1.733928512230395e-06,164.17944049187773,1.1540917187976821e-08,0.0011149629440581,-8.260149281848788e-08
0.0024118242303075,0.0014237335390723,-1.977541760765904e-07,197.0526258147375,2.772259421825528e-07,-145.53255694371572,10504.772200654865,-4.863974724475904e-06,0.0011149415442921,0.0,-197.056025380078,-3.726072879937182e-07,-164.18386236699638,-77.10666524519107,-77.10657158897932,185.51959646270984,73.42447384173744,-0.0004721372063489,185.51947712050196,-0.0010626005797049,73.42447298955696,24.276467680017696,-1.6168125714319367e-06,-0.0019724466366055,1.1529897322950604e-08,-0.0024117860192083,-0.0130201697160084,73.30799972094702,73.30800066482992,0.0,0.0019724959907296,0.1583941392449464,0.0,4.2736872541571366e-08,-0.0004721371837262,1.728620431916018e-06,164.1794731533807,1.1529897322950604e-08,0.0011149390513987,-8.219256191555567e-08
0.0024118242436647,0.0014186535347466,-1.9191305120817402e-07,197.05270169297503,2.761999090087167e-07,-145.53571769197342,10505.014944969927,-4.80576697320455e-06,0.0011149177133387,0.0,-197.05606303528367,-3.628494661369858e-07,-164.18384552103845,-77.10660390158075,-77.10651095749813,185.5155936408771,73.4245150766542,-0.0004721367451989,185.51547549061897,-0.0010625833230519,73.42451424507907,24.2764818949187,-1.5987010808610955e-06,-0.0019724474511323,1.1482259244728192e-08,-0.0024117864965314,-0.0130201716613512,73.30804270187713,73.30804361649703,0.0,0.0019724961664553,0.1583932067564488,0.0,4.658715167566287e-08,-0.0004721367233837,1.723235812748348e-06,164.17950926266926,1.1482259244728192e-08,0.0011149152443659,-8.174378104624733e-08
0.0024118242292541,0.0014135916315741,-1.8616619217294066e-07,197.05277952318164,2.743729589629806e-07,-145.5388784425586,10505.25768942684,-4.741168000951937e-06,0.0011148939666151,0.0,-197.05609813237567,-3.53120711362328e-07,-164.18382567326614,-77.10654276166146,-77.10645057398537,185.51160505953865,73.42455616457228,-0.0004721362856718,185.5114881158168,-0.0010625661206747,73.42455535353211,24.27649605909969,-1.5796820133693737e-06,-0.0019724482975595,1.1401763615262049e-08,-0.0024117869968028,-0.0130201735487949,73.30808552937214,73.3080864152572,0.0,0.0019724963073376,0.1583922775956844,0.0,5.016084257174053e-08,-0.0004721362646989,1.7177729106110624e-06,164.1795483798397,1.1401763615262049e-08,0.0011148915224392,-8.125803906988042e-08
0.0024118241898924,0.0014085477760623,-1.8052046906661778e-07,197.0528590433923,2.718299410181648e-07,-145.54203919545836,10505.500434025094,-4.670953944145468e-06,0.0011148703040061,0.0,-197.0561309127232,-3.4343592963509573e-07,-164.183803207101,-77.10648182338349,-77.10639043405239,185.507630685878,73.42459710607507,-0.0004721358277653,185.50751496888748,-0.001062548973361,73.42459631542678,24.27651017274152,-1.5598311302820638e-06,-0.0019724491714262,1.1291909633044569e-08,-0.0024117875170724,-0.0130201753793212,73.30812820396453,73.30812906167046,0.0,0.0019724964177305,0.1583913517506588,0.0,5.347918149285535e-08,-0.0004721358076619,1.712231000252732e-06,164.17959011056126,1.1291909633044569e-08,0.0011148678854769,-8.073797921641626e-08
0.0024118241281443,0.0014035219162935,-1.7498147354833778e-07,197.05294001700972,2.686498674775653e-07,-145.54519995065914,10505.743178764187,-4.595800564863673e-06,0.0011148467252241,0.0,-197.0561615955992,-3.338088454768083e-07,-164.18377846528338,-77.10642108454078,-77.10633053322317,185.50367046502944,73.42463790172015,-0.0004721353714735,185.5035559992052,-0.0010625318818996,73.42463713126622,24.27652423602441,-1.5393593830488846e-06,-0.0019724500687354,1.1155954991541754e-08,-0.0024117880546804,-0.0130201771539731,73.30817072618586,73.30817155629168,0.0,0.0019724965015232,0.1583904292094764,0.0,5.6557034346431604e-08,-0.0004721353522587,1.706610423640884e-06,164.17963410092992,1.1155954991541754e-08,0.0011148443331563,-8.018606862367889e-08
0.0024118240463577,0.0013985140005131,-1.6955367064807182e-07,197.05302222943664,2.6490632218982364e-07,-145.54836070814682,10505.985923643617,-4.516326730628423e-06,0.001114823230088,0.0,-197.0561903814128,-3.242521642520039e-07,-164.18375175477408,-77.1063605431119,-77.106270867273,185.4997243493502,73.42467855206078,-0.0004721349167881,185.4996111616965,-0.0010625148470713,73.42467780156517,24.276538249128077,-1.5184438410551328e-06,-0.0019724509858994,1.0996932750617489e-08,-0.0024117886072167,-0.0130201788738434,73.30821309656713,73.3082138996709,0.0,0.0019724965621984,0.1583895099601314,0.0,5.940421036657903e-08,-0.0004721348984747,1.7009124161296285e-06,164.1796800327658,1.0996932750617489e-08,0.0011148208652474,-7.960465453692109e-08
0.0024118239466933,0.0013935239528159,-1.6424053142623954e-07,197.05310548549588,2.606678204519834e-07,-145.551521467907,10506.228668662872,-4.433097857483782e-06,0.0011147998181195,0.0,-197.05621745434985,-3.1477770689380373e-07,-164.18372335107273,-77.10630019776856,-77.1062114321632,185.49579227748364,73.42471905761852,-0.0004721344637045,185.49568039660204,-0.0010624978696393,73.42471832681939,24.27655221223169,-1.4972296050333697e-06,-0.0019724519196921,1.0817666277988884e-08,-0.0024117891724945,-0.0130201805400637,73.30825531563825,73.30825609235325,0.0,0.0019724966028796,0.1583885939905327,0.0,6.202652990274662e-08,-0.0004721344463008,1.6951391082869835e-06,164.17972761943352,1.0817666277988884e-08,0.001114797481219,-7.899600880046734e-08
0.0024118162076114,0.0013885517134241,-1.585963120026944e-07,197.05339167642964,2.561852076160965e-07,-145.5546822299246,10506.471413821468,-4.080920398786632e-06,0.001114776496253,0.0,-197.0560409152359,-2.147072904953409e-07,-164.18369411705052,-77.1062730745975,-77.10611919533684,185.4918748563608,73.4247594190598,-0.0004721336432146,185.49176298919505,-0.0010624809503411,73.4247587074154,24.276566125513757,-1.4759116223753147e-06,-0.0019724528445399,1.0628043003504721e-08,-0.0024117973720639,-0.0130201821529499,73.3082973748477,73.30829814395946,0.0,0.0019724966490425,0.1583876812889913,0.0,6.687844646923239e-08,-0.0004721343647213,1.6892934342235006e-06,164.17977598707068,1.0628043003504721e-08,0.0011147741737241,-7.83573776243643e-08
0.0024117644491231,0.0013836102876838,-1.398439545548212e-07,197.05604223715332,2.621847676189398e-07,-145.55784299413972,10506.7141591189,-1.6452357887703948e-06,0.0011147532402627,0.0,-197.0533827137019,5.626574535254352e-07,-164.18368822491178,-77.1062011998773,-77.10607022568459,185.4879724952462,73.42479964021585,-0.0004721335787955,185.4878630655506,-0.0010624640831497,73.42479893930381,24.27657998918444,-1.7101487219095655e-06,-0.0019724532440677,1.0857281047518554e-08,-0.0024118479692736,-0.013020183658702,73.30833918963272,73.30834014283992,0.0,0.0019724972120434,0.1583867717905628,0.0,1.1091355652610562e-07,-0.0004721335253421,1.6850183660511795e-06,164.1798007219753,1.0857281047518554e-08,0.0011147510031556,-7.750241502013643e-08
0.0024117191954438,0.0013786782963643,-8.43839195462558e-08,197.0601560493559,3.030563994543339e-07,-145.561003760246,10506.95690455468,3.0377078768090883e-06,0.0011147298371483,0.0,-197.0493708876756,1.5200547967636057e-06,-164.18374101589663,-77.1059968878519,-77.10614737879162,185.4840542621803,73.42483969206948,-0.0004721339540716,185.48400398758625,-0.0010624472547084,73.42483904964251,24.276593803502536,-1.6560521654073158e-06,-0.0019724528613462,1.2487056873728742e-08,-0.0024118940419114,-0.0130201847852403,73.30838102573672,73.30838181652558,0.0,0.00197249855492,0.1583858653712538,0.0,2.2201645506906802e-07,-0.0004721322311937,1.6810163530782589e-06,164.1797664484018,1.2487056873728742e-08,0.0011147281101394,-7.582904674281914e-08
0.0024117136046439,0.0013737555916929,8.715506340882901e-10,197.06208649096436,3.663772024789941e-07,-145.56416452778643,10507.19965012832,5.812957256248291e-06,0.0011147064842558,0.0,-197.04755569428892,2.0031570683676752e-06,-164.18380074911175,-77.10587078484129,-77.10615467558345,185.48014426869108,73.42487954063985,-0.0004721337481963,185.48016113842797,-0.0010624304675786,73.42487907739306,24.276607568545263,-1.6306306171033445e-06,-0.0019724527510447,1.5013123749407546e-08,-0.0024119001551322,-0.0130201851742742,73.30842290211322,73.3084231471207,0.0,0.0019724996234055,0.1583849622882915,0.0,3.607307069044821e-07,-0.0004721315461282,1.6768099186000417e-06,164.17972525482085,1.5013123749407546e-08,0.0011147053221668,-7.284370496281193e-08
0.0024117312637421,0.0013688497302524,9.01397945428197e-08,197.0615765663489,4.174796368273403e-07,-145.5673252965205,10507.442395839338,5.725706209945758e-06,0.0011146832975165,0.0,-197.04817517231447,2.0102357931413384e-06,-164.18377588125753,-77.10582584634952,-77.10608318936858,185.47626510394164,73.4249192084288,-0.0004721330924687,185.4763159439144,-0.0010624137231547,73.4249190017686,24.276621284434608,-1.6094651239570077e-06,-0.0019724539942769,1.7033268971616962e-08,-0.0024118829330643,-0.0130201846685953,73.30846466556345,73.30846429396706,0.0,0.0019724993354726,0.1583840625601385,0.0,4.751789756069517e-07,-0.000472131317715,1.6724864682026614e-06,164.17976864623168,1.7033268971616962e-08,0.0011146825395098,-6.857280591448015e-08
0.0024117505674801,0.0013639624076207,1.6677194755071305e-07,197.06020149094573,4.3732242873861444e-07,-145.57048606647442,10507.685141687232,4.445457460540464e-06,0.0011146602601987,0.0,-197.0496588515045,1.8141416550756724e-06,-164.18362328542156,-77.10580534161866,-77.10598800788613,185.47241361417755,73.42495873301216,-0.0004721323835487,185.47247150879835,-0.0010623970227607,73.42495878603881,24.27663495134396,-1.5828959396261156e-06,-0.0019724568267966,1.7779410553610135e-08,-0.00241186407284,-0.0130201833324236,73.30850621949033,73.30850535602933,0.0,0.001972497455677,0.1583831660972059,0.0,5.448377280389307e-07,-0.0004721311449614,1.6680101340625632e-06,164.1799397659899,1.7779410553610135e-08,0.0011146597758022,-6.34005711252029e-08
0.0024117646821613,0.0013590937119799,2.274426494671253e-07,197.0589844518756,4.267277149616629e-07,-145.57364683777575,10507.92788767152,3.314209461030495e-06,0.0011146373309763,0.0,-197.0509853222314,1.5922081156414291e-06,-164.18335782129586,-77.10577693604677,-77.10590084290916,185.4685798022479,73.42499813248848,-0.0004721317624411,185.4686371221604,-0.0010623803682132,73.42499841304603,24.27664856946016,-1.5507524596919851e-06,-0.0019724608824699,1.7288275201507736e-08,-0.002411850420502,-0.0130201813184142,73.30854755622603,73.30854634197641,0.0,0.0019724943504461,0.1583822728343334,0.0,5.743935424240254e-07,-0.0004721308861897,1.663330637089916e-06,164.18022378645972,1.7288275201507736e-08,0.0011146370683882,-5.776105002461975e-08
0.00241177493952,0.0013542432224014,2.741857935771387e-07,197.0580971635474,3.937101457574219e-07,-145.5768076105319,10508.170633791711,2.630484643314884e-06,0.0011146144957749,0.0,-197.0519824057716,1.391488907082505e-06,-164.18301696645813,-77.10573817227214,-77.10582412856768,185.46475917884237,73.42503740755346,-0.0004721312022305,185.46481683276892,-0.0010623637617233,73.42503788309685,24.276662138969343,-1.5153634163956643e-06,-0.0019724656842415,1.5887594971796102e-08,-0.0024118406332463,-0.0130201787763992,73.30858869646882,73.30858723180575,0.0,0.0019724904969167,0.1583813827395616,0.0,5.746443530232842e-07,-0.0004721305686606,1.6584191158785454e-06,164.18058324804636,1.5887594971796102e-08,0.0011146144286685,-5.1995498302488154e-08
0.0024117827899169,0.0013494104808314,3.092296561554907e-07,197.0574446439979,3.454824309389222e-07,-145.57996838480537,10508.413380047316,2.271054211497538e-06,0.0011145917569973,0.0,-197.0527442811686,1.2153608987663658e-06,-164.18263513068487,-77.10569417827361,-77.10575285834425,185.4609517456792,73.42507655470278,-0.0004721306671848,185.46101026023183,-0.0010623472056615,73.42507720068373,24.27667566005245,-1.4788965881881451e-06,-0.0019724708571855,1.3871979722119429e-08,-0.0024118332498735,-0.0130201758328727,73.30862965458934,73.30862801190739,0.0,0.0019724862699382,0.1583804958013323,0.0,5.541798282441483e-07,-0.000472130228572,1.6532692108845423e-06,164.18098374245108,1.3871979722119429e-08,0.0011145918525112,-4.6347348726570135e-08
0.0024117883808842,0.0013445953592339,3.343538438878251e-07,197.05698119714768,2.874554058453981e-07,-145.58312916062576,10508.656126437849,2.142265507201134e-06,0.0011145691170147,0.0,-197.05331614819607,1.067621676050302e-06,-164.18223791394726,-77.10564707607018,-77.10568501897808,185.4571583854489,73.4251155723163,-0.0004721301520302,185.45721664868373,-0.0010623307023812,73.42511636853925,24.276689132886847,-1.4425058243408036e-06,-0.0019724761300694,1.1462344788703204e-08,-0.0024118281172327,-0.0130201725949092,73.30867043797234,73.3086686757857,0.0,0.0019724819405881,0.1583796120131237,0.0,5.194859451811645e-07,-0.0004721298715423,1.6478877275029652e-06,164.18139965989377,1.1462344788703204e-08,0.0011145693382765,-4.0986997536987056e-08
