slip1,steeringangel,FxRR,yawrate,signal,longslipFR,FxFL,slip,az,gas,brake,FyFL,longslipRL,roll,FyFR,x,y,yaw,rollrate,FxFR,RL,sideslipRL,vx,longslipRR,RR,vy,ax,FxRL,sideslipFL,pitch,pitchrate,FyRR,ay,FR,sideslipFR,sideslipRR,longslipFL,FyRL,signal,FL
0.0115699829369127,2.8317538097183945,735.8599810471875,0.086632647226755,2.8317538097183945,-0.010846506553455,-59.36065619438928,0.0115699829369127,0.1272160322790895,0.2395730797689996,0.0,4074.5017164622136,0.0047208451744802,-0.0087085423496873,4608.592188278232,5230.477521577268,-4872.52577900771,-0.0372848120419155,0.2681093887641554,-230.56065220206173,49.698687586166606,0.0148211547214833,16.378475072448012,0.0047657973368061,49.720901427653295,0.191086593924316,-0.4286709415467605,787.1045604860609,-0.1858713100724779,-0.0013651295076833,0.0026056958060416,-895.9057521100235,3.6935153966866814,48.34622609965992,-0.1847023985322341,0.0110312327205612,-0.0042377213388772,-1383.9239794784569,0.0,48.20626568304235
0.0127660505091583,2.4544491522751537,735.0135769546486,0.1388218232113169,2.4544491522751537,-0.0120814069119506,-153.64872839728372,0.0127660505091583,0.0285780716353949,0.2404751986122123,0.0,4000.5036930151286,0.0050124268432083,-0.0057041502591015,4885.2247885508605,5230.64124753407,-4872.529780883167,-0.0361310193518635,0.3259876231401793,-359.2188290011115,49.623865090146445,0.0131809801047007,16.374447073029852,0.0045321265597718,49.76976873738671,0.2114241412030168,-0.4003327855758183,798.5612952833671,-0.1436454542232685,-0.0013371695550651,0.0028497232804738,-823.9945216745924,4.00386328289194,48.74994382380182,-0.1429898380369919,0.0093103437135988,-0.007102792546765,-1205.1161872587768,0.0,48.27135056470806
0.0136948109623085,1.891063835416492,722.9857676818629,0.1909378401265361,1.891063835416492,-0.0083276191760157,-232.29326284965464,0.0136948109623085,-0.072650916280169,0.239721085932322,0.0,3908.4870001859977,0.0052968306974512,-0.00214970956448,5255.298566474358,5230.804948371293,-4872.533375822561,-0.0344559441583713,0.3787309104780622,-471.4547613343311,49.54642954800531,0.0111384035874751,16.37118044887267,0.0042209364997464,49.82588563598227,0.2273837349953612,-0.2695202246572864,800.4774825373196,-0.0851438984592914,-0.0013110909719388,0.0022563851865113,-701.8111961360421,4.4857544345696825,49.39726410789631,-0.0848080272283335,0.0071611536920132,-0.0059208080636325,-994.134132392669,0.0,48.52562670163079
0.0140846559354383,1.1841911584773617,695.5368456939985,0.2370013588747204,1.1841911584773617,-0.0002705968366354,-137.54442754381728,0.0140846559354383,-0.2474791264789391,0.2347165532549906,0.0,2608.095645200284,0.0054445627325234,0.0018683437912685,3786.1196305935,5230.968639924115,-4872.536534790206,-0.0322801194484034,0.4156305215125933,-249.7827333560579,49.46915743169215,0.0085791732392162,16.370863058994395,0.0038091033670471,49.88979447713631,0.2344475017117449,0.3532421013643405,780.6564940388745,-0.0181023990981346,-0.0012972943780831,0.0004620896026189,-527.7277713982832,3.5967769886153182,50.10672186338811,-0.0178964971831261,0.0044587268127595,-0.0002596536848539,-763.1347765247558,0.0,48.86326006112488
0.0124511407930283,0.3873530708918806,634.4860327754587,0.2532407275038129,0.3873530708918806,-0.0005011128280384,-3.121204817190842,0.0124511407930283,-0.3361516858608505,0.2205287859890601,0.0,-386.6469453621362,0.0050991690845736,0.0059739415666658,-546.0803399285919,5231.132372784541,-4872.539403252233,-0.0297879628707354,0.3956497396042283,-87.22840810128936,49.41021895984117,0.0047610974449631,16.37759947197047,0.0032481125645501,49.9473078913495,0.2079570325063282,0.7077748170506214,702.1115667623287,0.0382985663660861,-0.0013058632064697,-0.0017960989231016,-253.5235844862912,-0.2402200748417788,50.15628605827717,0.0344597404088837,0.0005253598349726,-0.0002524769385467,-494.4165383329417,0.0,48.8080239356431
0.0086078010873965,-0.4390446899470891,579.9787832473467,0.2337666348269144,-0.4390446899470891,0.0003958737255,-25.86051002531899,0.0086078010873965,-0.2410587374275358,0.2144471726853073,0.0,-2723.7662884043984,0.0047813573789407,0.0095191462046612,-3534.219116030123,5231.296172015286,-4872.542345200025,-0.0273388679822016,0.3138989361186117,6.620173559880661,49.39572398506338,-0.0001248156878991,16.3845324147987,0.0029034844717712,49.97875455796474,0.1446311884102312,0.5237006615638667,618.9853906561552,0.0809347554675342,-0.0013301555559768,-0.0027562350766777,151.40731465480246,-3.225236560440241,50.06495002213681,0.0734836457486211,-0.0043134259803887,-0.000539264363864,-186.1750957622749,0.0,48.72413353150173
0.0039985282028924,-1.2322878407309954,573.1763102238504,0.1938068949183709,-1.2322878407309954,0.0019059931509192,-17.91546119749817,0.0039985282028924,-0.0102026915921613,0.216602945950155,0.0,-3808.339502014213,0.004772207062056,0.0120619161915221,-4484.746387636932,5231.460013850215,-4872.545631522335,-0.0252102460547216,0.2036123922472708,57.0116555110838,49.42426992182006,-0.0049109932721466,16.388718566459165,0.0029010048062264,49.987359052791845,0.0683755344166461,0.2315721161087726,589.2464279635522,0.1206624320908654,-0.0013581673205685,-0.002730577246705,618.3336348643148,-4.147331467234001,49.84302096785948,0.1128323656383159,-0.0089210954611328,-0.0004628038349027,122.08213178470176,0.0,48.63536848289269
6.282866014122734,-1.9321129474090568,609.5512213837332,0.1452190113399677,-1.9321129474090568,0.0040034915890441,-5.68793852833948,-0.0003192930568518,0.1917458377351936,0.2222623436831516,0.0,-4144.127766687146,0.0049310441182376,0.0134711699211904,-4593.560241584129,5231.62386879647,-4872.549347130728,-0.0235352632646951,0.0904997576578977,100.5528694047941,49.47570508802181,-0.0087358787442377,16.389991542872995,0.0031554762841111,49.97478039732229,-0.0032242911357221,-0.0028542846464408,606.6865531831949,0.1590471340264444,-0.0013826043356849,-0.0021518359738117,1043.446083973723,-4.058467773275337,49.52732805946747,0.1532497249385758,-0.012546859300526,-8.661213728973427e-05,396.4365316709336,0.0,48.515027434701146
6.279222619270993,-2.4852897884920315,665.1366195034133,0.0933316641082297,-2.4852897884920315,0.0052416599703076,-2.182580253834141,-0.0039626879085937,0.3098373494460981,0.2279458471033755,0.0,-4223.0614924912725,0.00502674725002,0.0138016322554508,-4520.833359896827,5231.787714292363,-4872.553482086883,-0.0223666155617335,-0.0119296755266692,119.45055464681772,49.537977510244005,-0.0112432042233176,16.389162846869826,0.0035115758446758,49.93460438400904,-0.0637714543736054,-0.1703771715824257,643.3718662586012,0.1907895414553525,-0.0013985867480133,-0.001086139430012,1351.540816405862,-3.7583224584123576,49.13958203191351,0.1876769127247106,-0.0149181934814723,-0.000190136006071,623.9527518819614,0.0,48.367706776531534
6.276274491034147,-2.8496779509656136,718.8706722383915,0.0399241882236073,-2.8496779509656136,0.0045420769101971,-26.063621597889085,-0.0069108161454393,0.2859986544944494,0.2327427631806246,0.0,-4279.346256190891,0.0050444065186939,0.0131837668462947,-4403.796845770423,5231.95153438022,-4872.558006351192,-0.0217263895823437,-0.1005967212477595,102.68218260115354,49.59925353248893,-0.0123888240494822,16.386804343407462,0.0039221143291011,49.87383758538668,-0.1128987472322135,-0.2966334160056368,683.0569410570489,0.2097738308861482,-0.0014026748738747,0.000159422169072,1509.3289725258371,-3.5800583653264297,48.7444547317678,0.2090561105411965,-0.0160352062796329,-0.0018992752245072,792.5770392062083,0.0,48.22895598313711
6.273960687719177,-2.99744793372776,759.5544541013102,-0.0137689951242406,-2.99744793372776,0.0016371508450875,-87.603233469408,-0.0092246194604085,0.2347519004644085,0.2364156037140107,0.0,-4386.093934681474,0.0049779362910802,0.0117471325188471,-4259.131548949384,5232.115317150391,-4872.562897831806,-0.0216226059829272,-0.1772106502917931,51.69437553470965,49.65279751694963,-0.0123786443342518,16.383417655376054,0.0043061203949165,49.80068721777271,-0.1516051580315077,-0.379773262116685,715.811762416312,0.2120018468789364,-0.0013941608178765,0.0013939803918173,1525.2430711688075,-3.533977225529454,48.41941901340862,0.2128126945801489,-0.0160803815157385,-0.0054207502272673,886.1776653404368,0.0,48.16565832611631
6.272191321968924,-2.9172197337402137,781.4582060402267,-0.0668727104626276,-2.9172197337402137,-0.0026692741681885,-186.67403556175952,-0.0109939852106624,0.1618779722582796,0.2389507129020326,0.0,-4534.230690737816,0.0048346062203885,0.009600161707636,-4108.032469288391,5232.279054382705,-4872.568148157522,-0.0220530689518394,-0.2442347628068172,-26.03874070133089,49.70208468438939,-0.0114913004439118,16.379448502193092,0.0046084887076564,49.72428534856358,-0.1813598891806456,-0.4224432617078993,732.8663827585406,0.1955308817486327,-0.0013746192600491,0.0023524111962089,1432.5441244035862,-3.623783257198909,48.23047459852872,0.196832848199432,-0.0152569729646209,-0.0095883282833551,904.330002900978,0.0,48.25616124085752
6.270857203964901,-2.614953594133578,795.6403701725241,-0.1192411092811593,-2.614953594133578,-0.0064175583290864,-312.08813279018267,-0.0123281032146851,0.0646424819887923,0.240340768970628,0.0,-4765.003178764139,0.0046215317475742,0.0068219477937494,-4017.749912448305,5232.4427413900985,-4872.5737640037,-0.0230103561058443,-0.3043382774459335,-119.48124099192898,49.74911078068033,-0.0099679573453251,16.375335168458577,0.0049102236721459,49.6504155533054,-0.203962628166346,-0.4174131147276094,736.4461481235554,0.160270944772469,-0.0013480014757096,0.0028273304690666,1272.1143262135552,-3.874932227616932,48.223076759953706,0.1612092919599439,-0.0138077998924438,-0.0121168722727004,854.6284745348568,0.0,48.568274653509896
6.269834199045147,-2.1135221490346705,801.3258363340574,-0.1713531134525959,-2.1135221490346705,-0.0069740314384651,-434.6832748670436,-0.0133511081344389,-0.0329275713864016,0.2402918570817722,0.0,-5157.2312923265645,0.0043427360010482,0.0034748250939125,-3979.569073927605,5232.60637774041,-4872.579770618049,-0.0244891297903543,-0.358899662492968,-207.15487417490968,49.80224689298218,-0.0079736978264412,16.371676261569064,0.0051979183928369,49.57397838920394,-0.221463631802182,-0.3371705225209787,729.031265841165,0.1076349258666192,-0.0013203695639408,0.002579525254437,1071.629811914096,-4.33101649203234,48.412757619599226,0.1080649061042752,-0.0119089580978446,-0.01039044106108,750.1027116577916,0.0,49.13214562418585
6.26912890373123,-1.4509934503811115,792.7883716473038,-0.2215528115143403,-1.4509934503811115,-0.0023873781349809,-449.1069872061845,-0.0140564034483561,-0.1671879958624588,0.2375828894628848,0.0,-4797.022790875792,0.0039807076448417,-0.0003820474439831,-3363.5527859400736,5232.769970855703,-4872.586207922855,-0.0264841818824318,-0.4050947883886029,-232.82964573429675,49.8638935405324,-0.0055408189651881,16.369739697043347,0.0054331195721451,49.49558014108566,-0.2337428457907609,0.00406863570835,708.4412911785005,0.0416225210085625,-0.0013008126701628,0.0012564252333652,849.1668143416637,-4.321568862950522,48.75739247821896,0.0421705211418552,-0.0096058086058944,-0.0028281918995745,597.9808666111259,0.0,49.891321348697
6.269859205574767,-0.6777526877585017,736.9008483236556,-0.251154719439502,-0.6777526877585017,0.0002353079785508,-85.26013227518472,-0.0133261016048188,-0.3141997871329238,0.2254529206495193,0.0,-1033.1392924144047,0.0034438823615609,-0.0045129659555153,-718.8391459332346,5232.933560801551,-4872.593023141984,-0.0288915162485645,-0.4097315404109587,12.165272632732226,49.9267630925245,-0.0021072302506887,16.37427630724041,0.0052580595204428,49.42688236856045,-0.2222482061930232,0.7158543703050191,659.2508880496542,-0.0180224930008243,-0.0013010606044911,-0.0011122682609243,597.7023853156556,-1.262959406906878,48.85742944006909,-0.0201634458665868,-0.0063151693100703,-0.0005467119379622,368.466375501894,0.0,50.15361437601556
6.273040727120169,0.1473206906858848,644.0602175505986,-0.2430841471606307,0.1473206906858848,-0.0005107166604459,-19.60036188160605,-0.0101445800594171,-0.299160292107839,0.2155273534197692,0.0,2749.446560696701,0.0029885452684834,-0.0083146190405888,2052.4460446072026,5233.097213153607,-4872.599904605413,-0.0313875379841107,-0.3470172268068738,-25.44377020766313,49.96767678747141,0.0025185124161381,16.381747830469724,0.0048591301825926,49.3945037454951,-0.169979312035506,0.614584796850843,595.468168156976,-0.0601957910949389,-0.0013213027064341,-0.0025536859422737,300.72108944237084,2.430223964623872,48.75069585894496,-0.066653135501602,-0.0017056546699127,0.0001108673012781,8.467127233160625,0.0,50.11369464084095
6.27753716615153,0.9613310952617464,593.3901857227488,-0.2086599006504966,0.9613310952617464,-0.0005256673207292,40.19349340351591,-0.0056481410280562,-0.0972084746168466,0.2152375127618383,0.0,4301.090322359592,0.0028727238130626,-0.0112329463271188,3535.1183285815846,5233.260934438583,-4872.606517960842,-0.0336437522530625,-0.2432737751038835,-21.17723761695444,49.98402057862378,0.0073207081589049,16.387031185012273,0.0047370951755055,49.40963312206485,-0.0956748369996425,0.332806460537133,570.4973799928094,-0.0986833285004462,-0.0013489861230353,-0.0028098131038049,-12.393584387071872,4.000453495954427,48.66996300913856,-0.1067626786258757,0.0032393845382927,0.0012471652096758,-447.4246065993923,0.0,49.92783092457704
6.282025949831939,1.70215998333332,597.4214798784343,-0.1623057226780706,1.70215998333332,-0.0002050134215845,87.23900644938733,-0.0011593573476468,0.1258071238097953,0.2201879397083885,0.0,4601.266037760221,0.0030359137459844,-0.0130393316740016,4086.318399525305,5233.424703485209,-4872.612717649355,-0.0354813563377543,-0.1294130885420765,-9.528573431372212,49.97899105710487,0.0113316633043166,16.389251443909167,0.0048751745547364,49.45530366704441,-0.0212990543696306,0.0682238737020428,592.4287607467535,-0.1395047731424168,-0.0013751626553218,-0.0023864507797708,-301.0784092598513,4.150182523905872,48.560645203094936,-0.1461747423959591,0.007456243162523,0.0033040133348036,-896.5931856222549,0.0,49.6448254883287
0.0027333487135467,2.3132089536574787,629.3876663616455,-0.1113680056178448,2.3132089536574787,1.05898857773061e-06,116.98478153437192,0.0027333487135467,0.2764135503892497,0.2260815845353158,0.0,4541.502691022311,0.0033890792365886,-0.0137362776322214,4202.055350426134,5233.588495513661,-4872.618489262439,-0.0368264774437236,-0.0227100558617291,-0.7216354502865451,49.94864695523362,0.0141606925802314,16.389074182300305,0.0049988534145175,49.51481283037248,0.0433367197652378,-0.1174758092104808,646.6259539892895,-0.1770164572274591,-0.0013945635694129,-0.0014922560300614,-545.7359986081608,3.8548603189687167,48.41960125548285,-0.1810946855179753,0.0104437380420504,0.005012574510864,-1251.3645764323603,0.0,49.276390098930605
0.0059212427201956,2.7477303903375043,669.0785815693822,-0.0584148453370343,2.7477303903375043,-0.0010638979811811,113.02791598747426,0.0059212427201956,0.3081045579599363,0.2312277430044313,0.0,4448.102555710574,0.0037840060182263,-0.0134388744911486,4256.084498745464,5233.7522910536345,-4872.623860330649,-0.0376499828917611,0.0705478422951563,-13.32988196444964,49.894666459122085,0.0156997112859362,16.387193297031775,0.0050273364812157,49.57729555842043,0.0963993787804048,-0.2594803535938149,700.9282390784499,-0.2036229473387645,-0.0014028809093211,-0.0002792619680398,-736.9217757834599,3.639938859484408,48.27062229668505,-0.2051178245528206,0.0120573725631228,0.0050642643688341,-1462.8458231540103,0.0,48.87448142030426
0.0084481744472864,2.972413805873107,706.9116554613483,-0.0047946439540027,2.972413805873107,-0.0040332708175855,73.00566376060455,0.0084481744472864,0.2519294141026488,0.2353020727987027,0.0,4310.086551129575,0.0041755156771867,-0.012280771707392,4345.1824938817335,5233.916075290919,-4872.6288558498,-0.0379393482009922,0.1511048705948284,-61.532122992023005,49.82439028277069,0.0161044649170849,16.384113710409864,0.0050181298107773,49.63397461236959,0.1386058419303176,-0.3554301729227281,746.9322403818626,-0.213831598261955,-0.0013986636095237,0.0009884818058084,-857.5430048710643,3.54062610163425,48.17155615578619,-0.2134720111781606,0.0124240835001183,0.0028758308916346,-1526.1069109414664,0.0,48.51626629338924
0.0104004666195454,2.9699520030744577,728.0280217683035,0.0485184677561353,2.9699520030744577,-0.0082186514033743,2.992067120858493,0.0104004666195454,0.1914710002971526,0.2382402793866649,0.0,4152.020787074564,0.0045081797419027,-0.01037766730887,4473.896485317487,5234.079837979704,-4872.633488648023,-0.0376934532650179,0.221048599743279,-148.82573704872053,49.7480869630745,0.0155661334327047,16.380296294665403,0.0048849529375104,49.6843726653901,0.1713663615400286,-0.4114921216558014,776.0442788591746,-0.2046337363919518,-0.0013825789922454,0.0020678237722082,-901.792481795089,3.5864999426247177,48.19997470611133,-0.2034317742622761,0.0118220619499931,-0.0011456784235531,-1467.7268377863645,0.0,48.27398050203908
0.011875613620186,2.740388423008379,736.9265245594291,0.1010678663768028,2.740388423008379,-0.0116318314903834,-87.21861194925083,0.011875613620186,0.0990807274543165,0.2400368581521795,0.0,4047.724514925075,0.0048101863900846,-0.0078183681257872,4678.109313460535,5234.2435732880895,-4872.637757349349,-0.0369187001546801,0.2834698624376028,-267.8646792823465,49.674238910253536,0.0143204397122172,16.376179738970897,0.0046989033660319,49.73096292315623,0.1962840517228933,-0.4266891899555809,791.5603109192355,-0.1754475204872254,-0.001357847905792,0.002728648806821,-874.854636251416,3.777493864086277,48.43036231036239,-0.1743761641857,0.0105072643330863,-0.0053888829938928,-1328.144979836743,0.0,48.20121783579691
0.0129949176051668,2.301139738021662,733.1805492038758,0.1531266402766301,2.301139738021662,-0.0116073217072101,-181.06449966565043,0.0129949176051668,0.0013469297973126,0.2405259460268995,0.0,3997.706672637611,0.0050980666399602,-0.0046696442830433,5015.634210055627,5234.407280234119,-4872.641643344593,-0.0356216444889253,0.3397925386007062,-397.3950293367675,49.59882635640964,0.0125705862091417,16.37228768853418,0.004449218348829,49.78154676628089,0.2153607887564543,-0.3786944888052004,800.3283453609411,-0.1277608368991627,-0.0013297634702967,0.0027592703882112,-788.3377771407974,4.154280230872647,48.91035301874501,-0.1272568541556822,0.0086706557938668,-0.0073217896537452,-1140.2820170776652,0.0,48.32612960637697
0.0138564121401014,1.6856888467683049,717.3362748618835,0.2048357413487466,1.6856888467683049,-0.0059870756307726,-248.40921634483615,0.0138564121401014,-0.1074298939020956,0.2390329133719952,0.0,3750.8455087572097,0.005369162481657,-0.0009858079144119,5202.958569913339,5234.570964917266,-4872.645109199643,-0.0338043541448098,0.3905090126352986,-494.270351540642,49.52087951587394,0.0104353783845529,16.3695039298008,0.0041162857322055,49.84009968338064,0.230214656588319,-0.1813279708704311,798.4660082252001,-0.0649702968636643,-0.0013062719688909,0.0018407809334272,-653.8122305572984,4.531232937353448,49.62345373650399,-0.0645610097510971,0.0064188950888553,-0.0045153229717587,-925.368790181022,0.0,48.631451802189794
0.0138204137882471,0.9410452211968914,680.8833196648806,0.2445296275035698,0.9410452211968914,8.534867602775435e-06,-33.01109618280129,0.0138204137882471,-0.2876391539233343,0.2308049375505316,0.0,1751.738316091885,0.0053805449674227,0.003094431016686,2544.88216473852,5234.7346513809625,-4872.648153300517,-0.0315163605591698,0.4146668802861836,-99.77038790931604,49.446554290108885,0.0075901706864794,16.37133947250983,0.0036434706086909,49.904397277088194,0.2302259880900048,0.6199549870640143,763.9080216422393,0.001241312583568,-0.0012987759660808,-0.0003151382564919,-458.3791878136453,2.60161507182943,50.156393350663485,0.0005363471448783,0.0034251969653845,0.0004953405133777,-687.5903948107455,0.0,48.889919356280814
0.011411562523995,0.1241642482722664,615.0575597408472,0.2486935149977014,0.1241642482722664,-0.0001768800752865,-18.31853192349223,0.011411562523995,-0.3303903390541487,0.2176321907496597,0.0,-1266.7159839153774,0.0049640564395931,0.0070706820794835,-1740.3965255002358,5234.898394975238,-4872.651009052907,-0.0290158521371847,0.3733243834633701,-54.9043015805102,49.39908609950311,0.0033675224221734,16.378871283902185,0.0031125108058491,49.95439364812408,0.1908358869965422,0.676077353691025,672.9334541276293,0.0527732254859687,-0.0013136355578707,-0.0022285213228115,-144.7937428804298,-1.420318975802254,50.139575928546506,0.0475694056440891,-0.0008703773082576,-0.0004438405571032,-405.36141347611726,0.0,48.77658415471395
0.0071747580373784,-0.7024024812247647,573.380151842738,0.221071361268161,-0.7024024812247647,0.0007604469455268,-23.63631916507785,0.0071747580373784,-0.1745141835294382,0.2145505568923297,0.0,-3184.9295668757773,0.0047345315459401,0.0103140030822142,-3998.711164384149,5235.062199703272,-4872.654044921398,-0.0266616337883313,0.2790742781732979,24.23701216781954,49.39958984205379,-0.0016035977874067,16.38508402446304,0.0028783611115153,49.97820560809551,0.1209154682489899,0.4303822732303732,603.844719867101,0.0938625222101038,-0.0013400270805285,-0.0028100060232319,288.1389520231452,-3.7111112484673914,49.99651420180202,0.0859446227370896,-0.0057437490746084,-0.0005392250665476,-92.56668194231648,0.0,48.69823110058786
0.0025898056352654,-1.475294267798207,581.3680774299154,0.1775560420294456,-1.475294267798207,0.0026133277147726,-13.384785327476251,0.0025898056352654,0.0640429253939034,0.2183503339795701,0.0,-3982.64056255314,0.0048078351203247,0.0124879907944981,-4564.660382334376,5235.2260373019735,-4872.657469695909,-0.0246822113211367,0.1660991704140418,72.885927733676,49.43758515828709,-0.0061395605864905,16.3882688872701,0.0029617914595051,49.9800365124712,0.0450061166749595,0.1451558893375195,591.6193901678769,0.1337267113280672,-0.0013672750971715,-0.0025627524457204,750.0400728042302,-4.198787558807025,49.74397042112079,0.1264339523818352,-0.0100823261260955,-0.0003267514053633,207.77548473990475,0.0,48.59870185169549
6.281661247175131,-2.135199644876567,628.563290023644,0.1277168220634912,-2.135199644876567,0.0046152558634731,-1.8290897165277584,-0.0015240600044554,0.2311425099556596,0.2242737426488579,0.0,-4179.739206688201,0.0049568222598493,0.0135338100521848,-4557.6630376868925,5235.389879672295,-4872.661327541143,-0.0231778611093502,0.055750627758898,110.8536880926012,49.49320565939627,-0.0095631452381486,16.388768314213806,0.0032781045138614,49.95926736884653,-0.0232513146818537,-0.0627837893564336,617.4355804078292,0.1708446938869488,-0.0013892696765972,-0.0018285237713765,1142.9843055875276,-3.950293255445805,49.39951066507101,0.1659653806411764,-0.0133248370817148,2.7733998051230928e-05,468.22309636928026,0.0,48.46603605297536
6.278248910555519,-2.631413346272548,683.0861897654856,0.0753340039148422,-2.631413346272548,0.0053075217643683,-5.542600298006962,-0.0049363966240672,0.3193044826715032,0.2297115450263041,0.0,-4242.826729657586,0.0050175850901626,0.0135424251228539,-4480.63979769538,5235.553706795515,-4872.665595935351,-0.0221873148039036,-0.0419668455100185,118.65286768287876,49.55612206655942,-0.0116248712570164,16.38738408454106,0.0036485331485318,49.91184929281586,-0.0799979130257275,-0.2182997652238948,656.6190691264334,0.1990507889760555,-0.001401368018751,-0.000670372097571,1403.8341990453143,-3.694153804673257,49.000037885635294,0.1968658227832175,-0.0152772419521151,-0.0005082204764531,678.7611325438705,0.0,48.31401664821755
6.275516142183296,-2.9257413798593963,734.0046250795872,0.0218762582971696,-2.9257413798593963,0.0038304619223497,-41.72038346393622,-0.0076691649962906,0.2670291350091424,0.2341571512348749,0.0,-4313.606908825873,0.0050329454706417,0.0126490487520663,-4350.65239181172,5235.717504079453,-4872.670246318438,-0.0217276242297585,-0.1262715965200764,89.63451317283132,49.61541381518548,-0.0123686416966109,16.384635162885953,0.0040540201240412,49.8457679610975,-0.1255832593013182,-0.3284363548768452,696.1585044894357,0.2127929972876762,-0.0014011999876226,0.0005892711026553,1513.6824789844666,-3.5596084336607,48.61888435288007,0.2127534542514498,-0.0160318996689711,-0.0028863661886702,824.1046725057591,0.0,48.19034165161427
6.27338601959256,-2.995452779751685,769.6424792997934,-0.0315780277699545,-2.995452779751685,0.0002469377872326,-117.24251455304014,-0.0097992875870258,0.2169315098939228,0.2374656592406127,0.0,-4431.463267145752,0.004919641009256,0.0109765846420107,-4199.376257941761,5235.881260873071,-4872.675260773636,-0.0218032596268531,-0.1991945233057447,27.93176226276078,49.66685369691897,-0.012052681201136,16.381004978609045,0.0044214394609795,49.77086049686992,-0.1612659306954184,-0.3977403375839133,722.5397012634704,0.208667922319064,-0.0013886994823626,0.001755291560475,1491.1457586967276,-3.573990078681786,48.33269165600117,0.2098008614961915,-0.0157783152367871,-0.0068682316142794,892.7102549455166,0.0,48.16932379927473
6.271767897049008,-2.8350490180319428,787.0103036032456,-0.0843116202532734,-2.8350490180319428,-0.0041895374663431,-228.27685046949773,-0.0114174101305785,0.1299100214843775,0.2396228349064959,0.0,-4608.186219436117,0.0047633629259453,0.0086240681337783,-4071.7138726865383,5236.044970137805,-4872.680635665081,-0.0224096913797036,-0.2636957400580382,-57.59456825948322,49.71461407492245,-0.0109450038083555,16.376940024928764,0.0047162509790456,49.695848889801006,-0.1885312763774237,-0.4273263797280306,735.9897899949693,0.185471160185767,-0.0013663190515041,0.0025652136071432,1373.8761348655896,-3.701662028940552,48.20217955192595,0.1867390839091246,-0.0147363916652556,-0.010811221186673,887.6879056826963,0.0,48.32927974755351
6.270543913132425,-2.45671230140224,798.7837055953986,-0.1364198844264136,-2.45671230140224,-0.0071545518916693,-358.8488470317659,-0.0126413940471616,0.0317241650763781,0.2405661286975144,0.0,-4882.646167801919,0.004533718291174,0.0056631870354813,-3998.145536220137,5236.208628470404,-4872.686383560678,-0.0235398073636983,-0.3216913163683993,-153.48218590225153,49.7631627668467,-0.0092630378120643,16.37291194112935,0.0050098087317698,49.62137365127232,-0.2093234974738768,-0.4001790143722936,735.5437614510715,0.1436635195734735,-0.0013387130601375,0.002818683360743,1199.578111952305,-4.006558670139372,48.26496486664633,0.1443969072926468,-0.0131346200074503,-0.0121478080721209,818.7592027427224,0.0,48.729881422118815
6.269589368629777,-1.8893951829319973,800.9591108735032,-0.1884911785895416,-1.8893951829319973,-0.0060135653371618,-473.74116668028137,-0.013595938549809,-0.0692902608622084,0.2398498413673629,0.0,-5254.4155161230265,0.0042271362230906,0.0021508924008843,-3910.804836914005,5236.372237457113,-4872.692536536271,-0.0251905601770926,-0.3745995837047451,-234.3383693611994,49.81893122832977,-0.0071486064039764,16.369632087027732,0.0052936762807165,49.54420570525191,-0.2257034642853383,-0.2708794341104092,723.8360238830702,0.0851346745501493,-0.0013128904844741,0.0022351784120679,992.2313999519722,-4.486970297770325,48.52073906687578,0.0855211332262153,-0.0111256998305932,-0.0084220764207575,699.107606628268,0.0,49.37880723367038
6.269173137897506,-1.176618338069247,781.4346603802469,-0.2345720863055274,-1.176618338069247,-0.0002593512786844,-250.98949757774687,-0.0140121692820801,-0.2450271466772034,0.2348829923952586,0.0,-3780.3839136334936,0.0038186242981816,-0.0018272966503613,-2609.224837822528,5236.53581104722,-4872.699124424661,-0.0273420131649274,-0.4117587161506919,-139.85422080240053,49.882591589335775,-0.004479324202772,16.369289872345384,0.0054398247635909,49.46703178840173,-0.2331990456893604,0.354914217864383,696.6211010034311,0.0176759492879251,-0.0012992631984313,0.0004474235499499,764.1568049228089,-3.5949258306037164,48.86437555613009,0.0179164823786909,-0.0085981520435644,-0.0002553150204017,527.629802316588,0.0,50.09514778466433
6.270794534952529,-0.3731429621934053,702.5891200141041,-0.2506600277607064,-0.3731429621934053,-0.0002474961304806,-86.14660762647466,-0.0123907722270571,-0.3332953139935876,0.2206085435333001,0.0,581.9465731735827,0.0032570973602205,-0.0058941948023312,411.5515150943551,5236.699408730207,-4872.706004031856,-0.029809273039528,-0.3917091867247617,-2.1031888133993157,49.93987970433294,-0.0005691230557804,16.376058680113537,0.0050872126143462,49.40813580658222,-0.206908093099325,0.7095729631258227,635.4832772293826,-0.03512514594491,-0.0013079695636685,-0.0018064356635236,497.28742879015766,0.2775073458306751,48.80835087912386,-0.0389800569514716,-0.0048018606595168,-0.0005025393607764,256.08679438258406,0.0,50.14248909970292
