steeringangel,FxRR,FxFR,x,FR,gas,az,rollrate,RL,sideslipFL,FyFR,FxFL,ax,slip1,pitchrate,sideslipRL,signal,y,roll,FyFL,RR,yawrate,FyRR,brake,ay,slip,longslipFR,sideslipRR,FxRL,vx,FyRL,sideslipFR,yaw,vy,FL,longslipRR,longslipFL,longslipRL,pitch,signal
0.0,2666.875759337567,-117.33014333873204,4572.337592059196,28.389240878530977,0.6696200899551213,0.0912600018857696,0.0038341835627553,28.83550532649116,0.0023694341887942,162.15701534970125,-117.76069140195906,3.1616186104041226,6.283080251505628,0.002188411987376,0.0017218618849108,-0.2830989979432426,-4851.185070886039,-0.0003111851171288,-179.852735086597,28.833239882927693,0.0004048420652895,147.575870337096,0.0,-0.0194593035700467,-0.0001050556739581,-0.0007959113079262,-0.0016265532914085,2666.101900050775,9.404401749170072,-159.40549647553536,-0.0021671982804984,-0.0343029357669353,-0.0009518389208284,28.386555041103755,0.0149611489949322,-0.000794211243004,0.0148984873641724,-0.0106064303085797,0.0
0.0,2652.287966849106,-116.93973312716828,4572.431759474936,28.485941534451783,0.6677166688575985,0.0883362651043463,0.0039681758574004,28.93147117874721,0.0023168427935233,159.7014950352802,-117.3114148200405,3.1443186475075997,6.2830577932794816,0.0012097333644971,0.0017153718249137,-0.2432635817330368,-4851.188313264275,-0.0002720514386954,-175.5384896004673,28.928377453066727,0.0003791573337803,149.55763859799706,0.0,-0.0165730294335189,-0.0001275139001048,-0.0007934752627203,-0.0016437778400005,2651.6628997610023,9.435949237879145,-158.97641138953065,-0.0021382051400271,-0.0342990253487301,-0.0011716040766187,28.483321580054085,0.0148636873084318,-0.0007921656258878,0.0148146765980267,-0.010590031995276,0.0
0.0,2637.8695040377074,-116.54659706712994,4572.526241051513,28.58190203663094,0.6658203532051423,0.0843242773488576,0.0040342393070385,29.02683544118188,0.002267481983407,157.52587753385814,-116.85922079203888,3.1271441059435507,6.283038812329299,0.0003567539051342,0.0017069788237873,-0.2029549517790694,-4851.191568047254,-0.000231945359256,-171.42546760159695,29.0230575963227,0.0003499660131217,151.24841119413432,0.0,-0.0138606119556463,-0.0001464948502868,-0.0007911031935393,-0.0016580436086724,2637.3845072709087,9.46732371243101,-158.35976770972488,-0.0021133522922954,-0.0342953917053709,-0.0013598682804515,28.579377998142213,0.0147679270394663,-0.0007902284577952,0.0147327063739874,-0.0105827319745324,0.0
0.0,2623.61557165872,-116.13899001119604,4572.621035096102,28.67711839803288,0.6639307584728699,0.0781008698986523,0.0040146203578978,29.121566656014597,0.0022240859543674,155.67335530185568,-116.38869177382138,3.110338940426726,6.283023330163337,-0.0003624091456928,0.0016958352471942,-0.1622403820959134,-4851.194834884646,-0.0001916405450008,-167.5953684584635,29.1172575962473,0.0003176644490203,152.70069574873165,0.0,-0.0107983741846327,-0.0001619770162499,-0.0007887275239736,-0.0016707537136596,2623.284641500776,9.498527543931225,-157.5245326063052,-0.0020940807505279,-0.034292067308838,-0.0015160218008891,28.67475245187748,0.0146740027554948,-0.0007882737654823,0.0146524932973876,-0.0105832302794636,0.0
0.0,2609.51926064271,-115.74009325884884,4572.7161399406605,28.77159955097511,0.6620476077307247,0.0714328340068798,0.0039161765843954,29.215659239555663,0.0021832782287847,154.18431871392627,-115.8897209376504,3.0936976318567293,6.283011427644542,-0.000950334304066,0.0016824169733451,-0.1211883398494036,-4851.198113421274,-0.0001519753651927,-164.03556795578564,29.21095445063887,0.0002826776559469,153.9751438425079,0.0,-0.0076902642667219,-0.000173879535044,-0.0007864663828234,-0.0016820419744405,2609.32086853931,9.529563101520935,-156.4524115877631,-0.0020798740170418,-0.0342890810826124,-0.0016388866060792,28.769417526803483,0.0145821322361274,-0.0007865600435674,0.014573720859545,-0.0105901942992976,0.0
0.0,2595.5787001963035,-115.3467785141411,4572.811553936812,28.865364641171357,0.6601717018573391,0.0637546251537771,0.0037535182254516,29.309119013105644,0.002144456057779,153.0359497010403,-115.39690081537891,3.0771673031129363,6.283003185159957,-0.0014097115846916,0.0016677107728665,-0.0798683755317798,-4851.201403293864,-0.0001136681119203,-160.6669096795489,29.304138494222947,0.0002456945238318,155.0786100218642,0.0,-0.0044302751134806,-0.0001821220196296,-0.0007843972511342,-0.0016914286292701,2595.4974358696422,9.560432173675476,-155.1899162614827,-0.0020703647013356,-0.03428645655358,-0.001727292992613,28.86337786978707,0.0144927002900001,-0.0007847904129426,0.0144963376138849,-0.0106023323454936,0.0
0.0,2581.789943037586,-114.93049932442604,4572.907275453869,28.958446084989458,0.658303204070039,0.0550275405108049,0.0035487222600298,29.40195469509395,0.0021099151726859,152.23413990534382,-114.91873927925442,3.060886394090485,6.282998572369773,-0.0017398361759731,0.001653034237012,-0.0383510097584511,-4851.204704135579,-7.722600900640539e-05,-157.5447696677093,29.396781284781003,0.0002078191349908,155.96393936117948,0.0,-0.0014246709397313,-0.0001867348098135,-0.0007822270948799,-0.0016979979130477,2581.8141124248914,9.591136578779665,-153.8274808112904,-0.0020659186828772,-0.0342842075648198,-0.0017811427328307,28.95663148060114,0.0144056063360345,-0.000783127720574,0.0144204763682448,-0.0106183484632834,0.0
0.0,2568.134325347464,-114.51409395061096,4573.003302877693,29.05082919445288,0.6564425155929465,0.0461023035763744,0.0033055945443695,29.494166260288125,0.0020800420447982,151.6798537610325,-114.46307265948953,3.0447167636600394,6.282997401427653,-0.0019490964108985,0.001638587515831,0.003292383152811,-4851.208015589344,-4.3046346375807086e-05,-154.744766317271,29.488891660321904,0.0001698617257701,156.60219231190587,0.0,0.0013950136960723,-0.0001879057519331,-0.0007803049720118,-0.001701989936356,2568.2591614267853,9.621677882313184,-152.43406232174394,-0.0020632801639704,-0.0342823383093834,-0.0018018759437104,29.049203756904834,0.0143209774946095,-0.0007814614409327,0.0143460348632538,-0.0106369938943548,0.0
0.0,2554.612205161841,-114.10975678791569,4573.099634605715,29.1425350021216,0.6545903430104816,0.0369828562233186,0.0030295490066409,29.58576153696998,0.0020547870287349,151.28454992009276,-114.02979971214272,3.028653458008308,6.28299936969096,-0.0020463654148559,0.0016244984790418,0.0449896946503301,-4851.211337320323,-1.14839654763405e-05,-152.29784669027293,29.580471333744946,0.0001322966964595,156.99910462966247,0.0,0.0039287826308385,-0.0001859374886265,-0.0007784469376696,-0.001703681819268,2554.830545097964,9.65205728633658,-151.0425087329694,-0.0020620814519962,-0.034280846758991,-0.0017920721102001,29.14111500976778,0.0142387779450131,-0.0007798311298579,0.0142729774647081,-0.0106571083803242,0.0
0.0,2541.211134976544,-113.72429716257103,4573.196269044551,29.23358776252977,0.6527472113198352,0.0276906809437889,0.0027267872219452,29.676745255395755,0.0020339742457323,151.03699967188976,-113.61769759137854,3.012689066931318,6.2830041323934624,-0.0020413450626797,0.0016109247018417,0.086668204285761,-4851.214669023037,1.716567460686127e-05,-150.2082994713838,29.671518392448384,9.544958542340168e-05,157.17108153864282,0.0,0.0061911915390312,-0.0001811747861242,-0.0007766480336683,-0.001703323169173,2541.513157493638,9.682275806934172,-149.6743563216394,-0.0020628681688545,-0.0342797271826356,-0.0017547631401705,29.23238607021245,0.0141588848941336,-0.0007782102292677,0.0142011114844037,-0.0106776244895399,0.0
0.0,2527.971304276224,-113.36353200883426,4573.293204607689,29.324016597247784,0.6509136810274955,0.0179616085018456,0.0024102337356575,29.76713108711445,0.0020177210795033,150.94509155943638,-113.23134842186828,2.996793181306624,6.283011329357628,-0.0019477496574106,0.001598391683316,0.1282547047324334,-4851.218010423314,4.269850666581507e-05,-148.47565142149287,29.76200657129995,5.972054661233256e-05,157.14795957835744,0.0,0.0081007283986153,-0.0001739778219586,-0.0007749772408725,-0.0017015809120773,2528.304315559205,9.712334223306138,-148.35742889559415,-0.002065579119431,-0.0342789703193392,-0.0016931801142021,29.323038772633737,0.0140826956758425,-0.0007766398063356,0.014130468627204,-0.0106975902986958,0.0
0.0,2514.7567966385477,-113.01659432058192,4573.390439714342,29.413852809499907,0.649090243897966,0.0085274118279305,0.0020877796785382,29.85692288293792,0.0020059452457786,151.00028943352532,-112.86520530846784,2.980882532195578,6.283020598943613,-0.00177771097406,0.0015872451501494,0.1696756292885677,-4851.221361279643,6.503079634399982e-05,-147.1030477457637,29.85197883265764,2.5395955990811205e-05,156.9532544416831,0.0,0.0096587407177726,-0.0001647082359731,-0.0007732812807649,-0.0016982897061586,2515.1653032237814,9.742233119234507,-147.1329940597024,-0.0020700478026561,-0.0342785631742427,-0.0016106250590872,29.413097236209072,0.0140106784188854,-0.0007750435743172,0.0140607832000758,-0.0107161914146086,0.0
0.0,2501.700863355074,-112.69043242868584,4573.487972784779,29.50311433789365,0.6472774383061393,-0.000706345827277,0.0017634606903783,29.946188680452305,0.0019983500762159,151.19830148694015,-112.52033744901344,2.9650896982405297,6.283031581360173,-0.0015419140992306,0.0015774381132546,0.2108571816607556,-4851.224721382368,8.412450483944745e-05,-146.07719661844405,29.941462497727898,-6.975642569422835e-06,156.58028818011468,0.0,0.0109122610134511,-0.0001537258194132,-0.000771678691839,-0.0016932569781023,2502.161087585399,9.771972880266976,-146.01892253802163,-0.0020761721927035,-0.0342784889742794,-0.0015104270623462,29.502576496569294,0.0139415733016829,-0.000773464533506,0.0139940910095791,-0.0107327212770791,0.0
0.0,2488.7655298639797,-112.38039330751646,4573.585802246756,29.5918263245367,0.6454741584290078,-0.0096557346765196,0.0014418695635733,30.034863293258493,0.0019945918425786,151.52844897390096,-112.19742754174834,2.9493623698971523,6.283043913528329,-0.0012513648841102,0.0015689627182579,0.251725467815007,-4851.228090554438,9.998629591181392e-05,-145.3787405817086,30.030445405451346,-3.693019228006808e-05,156.04056611651123,0.0,0.01183931420667,-0.0001413936512572,-0.0007701048875406,-0.0016867983514362,2489.2477596925155,9.801554623522437,-145.02152850446987,-0.0020837589325509,-0.0342787257489169,-0.0013959950727913,29.591496850007797,0.0138745719332044,-0.0007718819097973,0.0139277826507506,-0.0107465831630256,0.0
0.0,2475.9513665505074,-112.0879353411453,4573.683926535039,29.680010269878867,0.6436804267282161,-0.0182418890335732,0.0011272722031898,30.122969995265603,0.0019943966100476,151.97603203717117,-111.8955084354298,2.933722077901868,6.28305724925626,-0.0009165180395174,0.0015617829451676,0.2922066296747996,-4851.231468650466,0.0001126673295324,-144.98625516720494,30.11891356047639,-6.39688469968371e-05,155.36471452414122,0.0,0.0124755144132641,-0.0001280579233268,-0.0007685608508665,-0.0016793640290813,2476.4552529446587,9.830979182773197,-144.14214208967158,-0.002092544341047,-0.0342792463392714,-0.0012706185154773,29.679875027412372,0.0138093029900202,-0.0007703207788208,0.0138622887369407,-0.0107572875677553,0.0
0.0,2463.255922837703,-111.81164133791484,4573.782344091707,29.76768529255846,0.641896077907362,-0.0263945153172492,0.0008234706358288,30.21051718081636,0.0019974376652289,152.52565542960494,-111.61325582903818,2.9181643472029823,6.283071269567624,-0.0005471036009781,0.0015558679509172,0.3322269804380355,-4851.234855554415,0.0001222588073421,-144.87663705276722,30.20685712609089,-8.775223059550052e-05,154.58999331023497,0.0,0.012854882040702,-0.0001140376119627,-0.0007670539344906,-0.0016713540801261,2463.770413578366,9.860247472867965,-143.3799237442916,-0.002102320783829,-0.0342800196033481,-0.0011373642829723,29.767729303813542,0.0137455164412372,-0.0007687534458355,0.0137975205615323,-0.0107644456749256,0.0
0.0,2450.6784961524827,-111.55030626771592,4573.881053366286,29.8548693821229,0.6401209856839843,-0.0340561950900441,0.0005338515686934,30.29751118892683,0.0020033944714529,153.16227715188077,-111.35064908323982,2.902691904973347,6.283085686719842,-0.0001520773131724,0.0015511987381707,0.3717131412775551,-4851.238251176675,0.0001288876366142,-145.02618070351855,30.294272988447105,-0.0001081095382255,153.75144726107033,0.0,0.0130038351187857,-9.962045974436711e-05,-0.0007655680899486,-0.0016630794330927,2451.191433713529,9.889360420604929,-142.73358622948996,-0.002112888734331,-0.0342810119519445,-0.0009990325134872,29.85507595735725,0.0136830695357089,-0.000767188972003,0.0137333140909221,-0.0107677617046686,0.0
0.0,2438.214770222065,-111.30348312239067,4573.980052816025,29.94157863959636,0.6383550548327448,-0.0411821189997156,0.0002613981868216,30.38396122209548,0.0020119576534847,153.87145628354727,-111.10623319239254,2.88730654375999,6.283100243188045,0.0002603767093096,0.0015477618157063,0.4105921791829776,-4851.241655451168,0.0001327123953028,-145.41114144816893,30.38116044019953,-0.0001249965332144,152.87846329130204,0.0,0.0129469675626768,-8.506399154163735e-05,-0.0007640995346806,-0.001654774899225,2438.7179211666544,9.918318955364033,-142.20208845540594,-0.0021240538893035,-0.0342821887811884,-0.0008581612087261,29.94193033120224,0.0136217987917063,-0.0007656280515153,0.0136695957116536,-0.0107670251815525,0.0
0.0,2425.8614089245725,-111.0704348474448,4574.079340906053,30.027827660668574,0.6365981903367803,-0.0477374122295961,8.656963010729438e-06,30.46987677586603,0.0020228190942202,154.63950904527138,-110.87877881564748,2.8720094909371663,6.283114708996684,0.0006828340445836,0.0015455405979195,0.4487917456950697,-4851.245068332735,0.0001339191236812,-146.00798098396191,30.46752019581384,-0.0001384630691557,151.99463573786466,0.0,0.0127067249677709,-7.059818290192287e-05,-0.0007626468410371,-0.0016466212792377,2426.347796869789,9.947124015860869,-141.78446591169242,-0.0021356378424609,-0.0342835155930439,-0.0007170475956624,30.02830682134245,0.01356152449738,-0.0007640647830499,0.0136062955233481,-0.0107621032860441,0.0
0.0,2413.6157904757924,-110.850314615512,4574.178916109559,30.113629753159383,0.6348503008070945,-0.0536957953518681,-0.0002222997734375,30.555267456009645,0.0020356714570054,155.45375949507454,-110.66720657085808,2.8568022501010484,6.283128879509413,0.0011086212711012,0.0015445081001377,0.4862402162776931,-4851.248489794813,0.000132716742992,-146.7933421549596,30.55335454918993,-0.0001486269110954,151.11889500563342,0.0,0.0123034937826282,-5.642767017293864e-05,-0.0007612054098879,-0.0016387636325006,2414.07891802578,9.97577654767433,-141.47928822010863,-0.0021474814956461,-0.0342849587869994,-0.0005777654329794,30.114218492006795,0.0135020839235215,-0.0007624993290064,0.0135433450887282,-0.0107529333046453,0.0
0.0,2401.474009666996,-110.64232286840668,4574.278776907962,30.19899686797695,0.6331112949000103,-0.0590383690134797,-0.0004298928937343,30.640143137137084,0.0020502100817195,156.3027741373188,-110.47025192010466,2.841684919250032,6.283142574213408,0.0015318065532653,0.0015446228531371,0.5228668300666262,-4851.251919827316,0.0001293321926956,-147.74405464748975,30.63866673336168,-0.0001556518419457,150.26663269871707,0.0,0.0117569975369671,-4.273296617816862e-05,-0.0007597712546982,-0.0016313227555195,2401.9082751767933,10.004277503295564,-141.28414406802392,-0.0021594453687544,-0.0342864862062355,-0.0004421727774317,30.199677281048697,0.0134433247889832,-0.0007609313688235,0.0134806874148792,-0.0107395151716122,0.0
0.0,2389.4336609367806,-110.44556511463412,4574.378921790937,30.283939470105423,0.6313811313833719,-0.0637543091931496,-0.0006130397641193,30.72451681623658,0.0020661344877965,157.1773974326556,-110.28658890675864,2.8266598473963387,6.283155635918586,0.0019471893047156,0.0015458273419981,0.5586018297291815,-4851.2553584346,0.0001240054723362,-148.8384794255045,30.723463709628923,-0.0001597312012211,149.44978209361977,0.0,0.0110865173173379,-2.967126100011527e-05,-0.000758343305771,-0.0016244017112879,2389.834529735678,10.032627815000897,-141.19529403656236,-0.0021714081095322,-0.0342880675055716,-0.0003119158446667,30.28469388831599,0.0133852071511749,-0.0007593617643115,0.0134183783415622,-0.0107219040998642,0.0
0.0,2377.493592193075,-110.25939274014328,4574.479349256741,30.368467077294383,0.6296596369509373,-0.0678374041224564,-0.0007711314746197,30.80839426067652,0.0020831505422234,158.06835192210696,-110.11521446557788,2.811729779712345,6.283167930485939,0.0023502656267247,0.0015480495066657,0.5933766011636954,-4851.258805633503,0.0001169847632657,-150.0538610813578,30.807745975251876,-0.0001610802488668,148.67986620447937,0.0,0.0103125394460225,-1.737669364716503e-05,-0.0007569159694216,-0.0016180880576823,2377.8573470328074,10.060828479726908,-141.20801322685773,-0.0021832647388536,-0.0342896743956831,-0.0001884277837106,30.36927823804543,0.0133274606320104,-0.0007577883012413,0.01335623828942,-0.0107002034607899,0.0
0.0,2365.6504277512227,-110.08280343181283,4574.580057812526,30.452587734875056,0.6279467466011039,-0.0712896212516322,-0.0009039883183246,30.89178605804189,0.0021009819197792,158.96725692423072,-109.95476547823644,2.796895510584517,6.283179347424427,0.002737222385804,0.0015512071310264,0.6271238127634748,-4851.262261451336,0.0001085219459956,-151.3676112530077,30.891519598962347,-0.0001599326715889,147.96661638748918,0.0,0.0094553719311277,-5.959755159560091e-06,-0.0007554878190995,-0.0016124523776622,2365.9742415115875,10.088880467817525,-141.31620334825283,-0.0021949287497284,-0.0342912808463808,-7.291881017357064e-05,30.45343903548664,0.0132699951129182,-0.000756212246672,0.013294262476588,-0.0106745578427031,0.0
0.0,2353.9010635938203,-109.91496363354727,4574.681045974395,30.536308432678165,0.6262423632705945,-0.0741178354916132,-0.0010118244340629,30.974701252577912,0.0021193689839669,159.86706382844082,-109.8040482270318,2.78215757327053,4.492207434575462e-06,0.0031048974747196,0.0015552102165485,0.6597775539658732,-4851.2657259238495,9.886850139127156e-05,-152.7583782879071,30.9747898475982,-0.0001565343822366,147.3177497635637,0.0,0.0085347752447934,4.492207434575462e-06,-0.0007540550820509,-0.001607549188261,2354.182968527533,10.116784765672612,-141.5126521849865,-0.0022063255863622,-0.034292863235834,3.362259907937061e-05,30.53718411514255,0.0132126875431588,-0.0007546323337817,0.013232407497254,-0.0106451463582189,0.0
0.0,2342.2428744442063,-109.75371806956724,4574.782312267612,30.619634757720764,0.6245463897964172,-0.0765059015597368,-0.001097175481429,31.05714873179913,0.0021383313382832,160.76292008460294,-109.66315882624455,2.76748749293032,1.3915124383622212e-05,0.0034516203324703,0.0015598989867379,0.6912734728037129,-4851.269199093257,8.82672460449373e-05,-154.20866291853665,31.05756312600047,-0.0001511828502614,146.7401350979336,0.0,0.0075072506622082,1.3915124383622212e-05,-0.0007525860892181,-0.0016034763886267,2342.484726280892,10.144542369905444,-141.78834511496476,-0.002217491026551,-0.0342944005488585,0.0001304345933314,30.62052090009615,0.0131554379248081,-0.0007530923791806,0.013170701856606,-0.0106121743037116,0.0
0.0,2330.676446454529,-109.59495672526003,4574.883855227836,30.70256248154731,0.6228584676880076,-0.0787284268497362,-0.0011696023316735,31.13912316291495,0.0021585462482905,161.6729652716905,-109.51587047766488,2.75298389610002,2.2289692819428387e-05,0.0037794729998748,0.001564748876853,0.7215489121733191,-4851.272681005347,7.688649002824051e-05,-155.73088193611824,31.13984922625852,-0.0001443709207395,146.25528197470504,0.0,0.0065935037928839,2.2289692819428387e-05,-0.0007511107944629,-0.0016006552355836,2330.8839580755366,10.172154436537925,-142.1161173052436,-0.0022290430723665,-0.0342958759527201,0.0002172085489949,30.70346518580642,0.0130982495868082,-0.000751467379765,0.0131090531652357,-0.0105758386807598,0.0
0.0,2319.2048930428923,-109.4459061681542,4574.9856734027935,30.78510008103155,0.6211783068205893,-0.0806676264791671,-0.0012233739384758,31.220636124473156,0.0021785323475271,162.61855469918234,-109.36074719951016,2.738564927675184,2.964208630750857e-05,0.0040888772312088,0.0015699775209052,0.7505430445310854,-4851.276171704787,6.487359695929977e-05,-157.28877037130718,31.221649320623843,-0.0001363569694463,145.87284683781235,0.0,0.0057520009811493,2.964208630750857e-05,-0.0007496669855345,-0.0015987775069066,2319.366289418256,10.199622180225097,-142.47912532740315,-0.0022413787931191,-0.0342972765809976,0.0002941044669539,30.78600147018175,0.0130411232285841,-0.000749873966214,0.0130474320957471,-0.0105363287073635,0.0
0.0,2307.8181218064537,-109.28363022672012,4575.087765352314,30.867252938508575,0.619505706330828,-0.0821754039502653,-0.0012527874669618,31.301697657608607,0.0021981800005666,163.6077199995518,-109.21186838447562,2.724293008865508,3.599595620263323e-05,0.0043809036168359,0.0015759275385568,0.7781970047286033,-4851.279671233392,5.245896419834191e-05,-158.85120331354213,31.302957905591224,-0.0001271777199971,145.56677933424365,0.0,0.004852218128762,3.599595620263323e-05,-0.000748177309274,-0.0015973912423294,2307.935365321884,10.226946832503517,-142.89458284156984,-0.0022541068680413,-0.0342985906084412,0.0003612535298227,30.86812429938918,0.0129838298024933,-0.0007483156307515,0.0129858533591539,-0.010493818740855,0.0
0.0,2296.499551950419,-109.12495546078172,4575.190129647168,30.94901109337286,0.617840979670666,-0.0831070207760974,-0.0012600425760213,31.382312631984718,0.0022174519775696,164.58554651838935,-109.07177071665414,2.710098246282813,4.1355646950436114e-05,0.004654192972661,0.0015824563465447,0.8044540206951689,-4851.283179631573,3.987370846475795e-05,-160.4070869470055,31.383784438673555,-0.0001169069445622,145.32271308986662,0.0,0.003953661334786,4.1355646950436114e-05,-0.0007467274886938,-0.001596542815239,2296.572962701813,10.254129364939526,-143.36810063274498,-0.0022658265928874,-0.034299806735568,0.0004185908292782,30.94984165261236,0.012926291064182,-0.0007467437957895,0.0129242472921411,-0.0104484908004898,0.0
0.0,2285.2240228293003,-108.97240007698753,4575.292764865885,31.030376340655224,0.6161846130805647,-0.0834940595242733,-0.0012470845456775,31.46250079429293,0.0022363537559952,165.51682636781956,-108.93977864043474,2.6959476863843843,4.57092083309484e-05,0.0049079871781549,0.0015894082066462,0.8292595416757907,-4851.28669694028,2.7328660595181844e-05,-161.95319999543582,31.464143034850128,-0.0001057319642221,145.1382143823522,0.0,0.0030466001633783,4.57092083309484e-05,-0.0007452768176223,-0.0015962776754983,2285.2511149033894,10.281170499154747,-143.89275114468808,-0.0022765255832042,-0.0343009149946174,0.0004658856414719,31.031159226811354,0.0128686733627837,-0.000745170753177,0.0128630013618438,-0.0104005366864671,0.0
0.0,2274.041484406715,-108.82713713902928,4575.395669591874,31.11135137170324,0.6145371981780196,-0.0833529303704466,-0.0012158680115985,31.542294483305213,0.002254794107691,166.4034733591764,-108.8135478846262,2.681914827374479,4.905047313407477e-05,0.005141680594087,0.0015966466469295,0.8525613637327397,-4851.290223201573,1.5015250083010957e-05,-163.48464750655924,31.544074700206643,-9.392974105215896e-05,145.01418234676896,0.0,0.0021391489339555,4.905047313407477e-05,-0.0007438196685254,-0.0015966192926984,2274.0315606575086,10.308070736402202,-144.45744327351997,-0.0022865694686721,-0.0343019078216966,0.0005029670333613,31.11208081726962,0.0128120406948139,-0.0007436150147642,0.0128029215584119,-0.0103501545975168,0.0
0.0,2262.9213489626013,-108.68940172271304,4575.498842417639,31.191941539823347,0.6128977515040859,-0.0826798317103688,-0.0011683920575674,31.62166181355529,0.0022726468453443,167.2592493205149,-108.69314357837524,2.667954043635314,5.139431643299624e-05,0.005354602982724,0.0016040527561322,0.8743097522192386,-4851.2937584574265,3.105104365203706e-06,-164.99299598064107,31.623541593484884,-8.172581342452273e-05,144.95184554877991,0.0,0.0012567942351258,5.139431643299624e-05,-0.0007423418765787,-0.0015975766110307,2262.8758464687794,10.334831230045229,-145.05095041216796,-0.0022961749035878,-0.0343027802335299,0.0005298839771393,31.192612421650782,0.0127548433828776,-0.0007420489463177,0.0127426948134618,-0.0102975493647132,0.0
0.0,2251.8804944288963,-108.55769068960213,4575.602281944258,31.272148935755144,0.6112665051364082,-0.0814991534400014,-0.0011067158478536,31.70061925712544,0.0022897808857436,168.09378978844745,-108.57732452704413,2.654088995712891,5.277732555674484e-05,0.0055462436865612,0.0016115246119347,0.894457560935056,-4851.297302747638,-8.250464831197722e-06,-166.46822474678112,31.702564749413785,-6.931987718541085e-05,144.95156403976708,0.0,0.0004163023074729,5.277732555674484e-05,-0.0007408639047254,-0.0015991417062636,2251.800308171059,10.361452759385852,-145.66278947320578,-0.0023054079986149,-0.0343035293550423,0.0005469149385527,31.27275661228651,0.0126974642310824,-0.0007404925268744,0.0126826198546801,-0.0102429315751517,0.0
0.0,2240.909136119806,-108.43062101660576,4575.7059867814005,31.35197631909273,0.609643335741185,-0.0798413704801017,-0.001032931549256,31.77917316519906,0.0023060707283013,168.9097927974701,-108.46486037844024,2.640311369144236,5.325288255255595e-05,0.0057162450195824,0.0016189729169542,0.9129603476755556,-4851.300856107984,-1.892094492328487e-05,-167.89982799363523,31.78115189486847,-5.6882139703648296e-05,145.01258109586854,0.0,-0.0003685983335785,5.325288255255595e-05,-0.0007393697809159,-0.001601295339501,2240.79815959833,10.387936208622737,-146.2835707920103,-0.0023142383918704,-0.0343041541078249,0.0005545198593403,31.35251684935074,0.0126398506953698,-0.0007389323866919,0.0126226745849595,-0.0101865161801693,0.0
0.0,2230.0094170905686,-108.30807097042808,4575.809955547423,31.431425122405678,0.6080281459126268,-0.0777429517129913,-0.0009491339851911,31.85733063456884,0.0023214042021388,169.7055315619658,-108.35565011244864,2.6266242153147914,5.288606740406982e-05,0.0058644412476439,0.0016263202405044,0.9297764858882516,-4851.304418568904,-2.8796787872867367e-05,-169.27766170470866,31.859312021355198,-4.457114218094507e-05,145.13305111004792,0.0,-0.0010882256603347,5.288606740406982e-05,-0.0007378666391382,-0.001604008223307,2229.871472610443,10.41428246656962,-146.90501499902325,-0.0023226165837438,-0.0343046550500978,0.000553289170235,31.43189577108037,0.0125820009711445,-0.0007373732987149,0.0125628749872182,-0.0101285206450936,0.0
0.0,2219.181290284961,-108.18931007930676,4575.914186869646,31.51049659138605,0.6064208494713972,-0.075244500804563,-0.000857389808561,31.935098728062645,0.0023356865917165,170.4775547343323,-108.24901374931898,2.613028584754859,5.17501096722436e-05,0.005990861225008,0.0016335002938663,0.94486727215398,-4851.307990154602,-3.7789262432839945e-05,-170.59245057062694,31.937054840337417,-3.254026800091228e-05,145.31018082753025,0.0,-0.0017363350858617,5.17501096722436e-05,-0.0007363562307926,-0.0016072426239302,2219.019922027072,10.440492426595888,-147.5199088027581,-0.0023304992257148,-0.0343050342994757,0.0005439082168167,31.510895857605178,0.0125239494748455,-0.0007358176911025,0.0125032495483109,-0.0100691630175303,0.0
0.0,2208.4243729559557,-108.07388484391691,4576.0186793844905,31.58919185762432,0.6048213551733486,-0.0723882825789087,-0.0007597116883793,32.01248370485988,0.0023488421766587,171.222276625728,-108.1443870449237,2.599525013803165,4.99240047284956e-05,0.006095714653406,0.0016404569318904,0.9581970292136262,-4851.311570882421,-4.583002603835008e-05,-171.8360987374825,32.01438930524122,-2.0935251717900716e-05,145.54037594713154,0.0,-0.0023087062967457,4.99240047284956e-05,-0.0007348382020214,-0.0016109542035946,2208.2432585393294,10.466566992126168,-148.122035174405,-0.00233785402646,-0.034305295466502,0.0005271333488497,31.58951944824485,0.0124657202752374,-0.0007342653053257,0.0124438142456295,-0.0100086600497787,0.0
0.0,2197.7385707591434,-107.96138948503912,4576.123431737612,31.667511848343874,0.603229577595817,-0.0692176420073618,-0.0006580366461995,32.089491559414654,0.002360813568797,171.93653253701805,-108.04127511451988,2.5861142007914606,4.7490693634707656e-05,0.00617937538896,0.0016471432774202,0.9697332042657564,-4851.31516076242,-5.28704633106632e-05,-173.00180125228488,32.091324162842135,-9.890169916850062e-06,145.81939576021847,0.0,-0.0028026286964446,4.7490693634707656e-05,-0.0007333145994854,-0.001615093690521,2197.541426114481,10.492507071728337,-148.70609895963793,-0.0023446586742278,-0.0343054435580302,0.0005037735130207,31.667768602642067,0.012407345635631,-0.0007327174250082,0.0123845902500071,-0.0099472254789523,0.0
