slip,sideslipFL,pitch,steeringangel,longslipFR,signal,roll,FyFR,RL,vy,FxFR,FyFL,vx,ax,signal,FL,gas,y,longslipFL,FR,FxRL,longslipRR,FyRR,ay,FyRL,longslipRL,sideslipRL,sideslipRR,yaw,rollrate,FxRR,FxFL,pitchrate,RR,slip1,yawrate,x,brake,sideslipFR,az
-3.7225491397211086e-07,0.0024168393063096,-0.000579548364971,0.0,-0.000472286106598,0.0,-2.978853584484849e-07,199.82745899139567,14.181569648712394,-1.7514994927316706e-06,-78.05422571223596,-199.8322990742015,4.691776677115271,2.6388358415091503e-05,1.9998694921465765,14.167808792835553,0.0647827175335483,-4852.922465340554,-0.000472286257604,14.167827840002913,82.86294355723152,0.000496694086521,165.656383233908,-5.932743754756666e-06,-165.6609831424216,0.0004966875805975,0.0019849599339407,-0.0019849178109112,-0.0342681823401622,-1.0372024267028589e-08,82.86348678106319,-78.05481318840097,8.467678030888228e-08,14.181563694970372,6.283184934924672,-1.2302876055473156e-06,4623.102952002344,0.0,-0.0024167980084366,-2.20496103632266e-08
-3.725890992304447e-07,0.0024168392884556,-0.000579547521499,0.0,-0.0004722860858551,0.0,-2.979839137070149e-07,199.8274606224008,14.181570429945497,-1.7530703814696442e-06,-78.05422287330462,-199.83229973261783,4.691776939960201,2.615728986045431e-05,1.9933737836868928,14.167809582665033,0.0647827039347114,-4852.924072830588,-0.0004722862370231,14.167828640142432,82.8627563353843,0.000496692974101,165.65638632548522,-5.930653950942831e-06,-165.66098452846828,0.0004966864674036,0.0019849599652898,-0.0019849178691519,-0.0342681946467095,-9.45300882923298e-09,82.86329958993993,-78.05481053719471,8.407814652995406e-08,14.181564471326553,6.283184934590487,-1.230956214862778e-06,4623.149842232561,0.0,-0.0024167980126632,-2.3801816026338673e-08
-3.729115701031373e-07,0.0024168392690086,-0.0005795466839954,0.0,-0.0004722860652976,0.0,-2.980739618505672e-07,199.8274624979824,14.181571204255542,-1.7545863551169942e-06,-78.05422006696978,-199.8323002152968,4.691777200503326,2.5928217660720983e-05,1.9771145314444745,14.167810365566758,0.0647826904556534,-4852.925680321302,-0.0004722862166295,14.16782943329951,82.86257074682807,0.0004966918712922,165.65638958442443,-5.928100655323516e-06,-165.66098580221748,0.0004966853639256,0.0019849599956646,-0.001984917928631,-0.0342682069599709,-8.658681023521341e-09,82.8631140196179,-78.05480791030635,8.348252419526345e-08,14.181565240926238,6.283184934268016,-1.2316298233699377e-06,4623.196732465372,0.0,-0.0024167980191883,-2.517317398365913e-08
-3.732214196353255e-07,0.002416839248296,-0.0005795458524389,0.0,-0.0004722860449212,0.0,-2.981567642498484e-07,199.8274645666316,14.181571971700864,-1.7560431520295767e-06,-78.05421729169997,-199.8323005512013,4.691777458764543,2.5701124989189395e-05,1.9511713732285625,14.167811141602234,0.0647826770953388,-4852.927287812699,-0.0004722861964205,14.167830219536816,82.86238677491804,0.0004966907780276,165.6563929694844,-5.925191575815114e-06,-165.66098700163022,0.000496684270057,0.0019849600254672,-0.0019849179888941,-0.034268219279993,-7.991384637953371e-09,82.86293005769414,-78.05480530813489,8.288831949442745e-08,14.181566003837467,6.283184933958166,-1.2323077852024203e-06,4623.243622700754,0.0,-0.0024167980274282,-2.6171604437253135e-08
-3.735179741614912e-07,0.0024168392266283,-0.0005795450268234,0.0,-0.0004722860247225,0.0,-2.982335952191412e-07,199.8274667779864,14.181572732340692,-1.757437604828752e-06,-78.05421454585014,-199.83230076902865,4.69177771476358,2.5475995467851118e-05,1.9156713786149664,14.167811910832045,0.0647826638527383,-4852.928895304776,-0.000472286176393,14.1678309989164,82.86220440345876,0.0004966896942442,165.65639644029673,-5.922031676656646e-06,-165.66098816283022,0.0004966831856939,0.0019849600550746,-0.0019849180495028,-0.0342682316068154,-7.451570389077995e-09,82.86274769204906,-78.05480273123752,8.229411186441348e-08,14.181566760126168,6.283184933661612,-1.2329894348205035e-06,4623.2905129386845,0.0,-0.002416798036831,-2.6809023556368697e-08
-3.738007854255607e-07,0.0024168392043232,-0.0005795442071559,0.0,-0.0004722860047019,0.0,-2.98305723686588e-07,199.82746908320115,14.181573486235076,-1.7587676039271251e-06,-78.05421182814786,-199.8323008970404,4.691777968520009,2.525281306906752e-05,1.870788426559307,14.167812673315677,0.0647826507268028,-4852.930502797531,-0.0004722861565419,14.16783177149988,82.8620236166346,0.0004966886198766,165.6563999578335,-5.918722025100603e-06,-165.66098931976924,0.0004966821107351,0.0019849600848366,-0.001984918110038,-0.0342682439404715,-7.037910674683217e-09,82.86256691066433,-78.05480017975589,8.169865941762033e-08,14.181567509856157,6.283184933378801,-1.2336740953651865e-06,4623.33740317914,0.0,-0.0024167980468551,-2.7100998114394997e-08
-3.740696224348006e-07,0.00241683918168,-0.0005795433934548,0.0,-0.0004722859848549,0.0,-2.983743962254313e-07,199.827471435076,14.18157423344483,-1.7600320588638363e-06,-78.05420913693438,-199.83230096310385,4.6917782200532425,2.503156205343923e-05,1.8167423537380356,14.16781342911158,0.0647826377165075,-4852.932110290964,-0.0004722861368698,14.167832537348405,82.86184439899522,0.0004966875548617,165.6564034848284,-5.915359385893065e-06,-165.6609905038911,0.0004966810450816,0.0019849601150712,-0.001984918170106,-0.0342682562809876,-6.747449832295565e-09,82.86238770166013,-78.05479765426463,8.110090172869113e-08,14.18156825308922,6.283184933109964,-1.2343610912725818e-06,4623.3842934221,0.0,-0.0024167980569958,-2.7066330024520762e-08
-3.743244594921178e-07,0.002416839158985,-0.0005795425857481,0.0,-0.0004722859651795,0.0,-2.984408215674969e-07,199.82747378928235,14.181574974031331,-1.761230842710232e-06,-78.05420647086679,-199.83230099364263,4.691778469382536,2.481222722895613e-05,1.7537978777884438,14.16781417827736,0.0647826248208129,-4852.933717785075,-0.0004722861173705,14.167833296522511,82.86166673547854,0.0004966864991387,165.65640698620746,-5.912034185681944e-06,-165.66099174385994,0.0004966799886392,0.0019849601460638,-0.0019849182293413,-0.0342682686283834,-6.5757483618301804e-09,82.86221005338413,-78.05479515480242,8.049995979843395e-08,14.18156898988513,6.283184932855127,-1.2350497562301171e-06,4623.431183667541,0.0,-0.0024167980667817,-2.672665528489354e-08
-3.745654624122165e-07,0.0024168391365046,-0.0005795417840717,0.0,-0.0004722859456744,0.0,-2.98506156647138e-07,199.82747610433347,14.181575708056506,-1.7623647270971078e-06,-78.05420382859266,-199.83230101378044,4.691778716526992,2.459479345809702e-05,1.682263300721833,14.167814920869713,0.0647826120386998,-4852.93532527986,-0.0004722860980451,14.16783404908219,82.86149061153644,0.000496685452641,165.6564104293885,-5.908830205073655e-06,-165.66099306536603,0.0004966789413174,0.0019849601780643,-0.0019849182874098,-0.034268280982672,-6.517045854537502e-09,82.8620339540961,-78.0547926816867,7.989513383245635e-08,14.181569720301736,6.283184932614124,-1.2357394412668657e-06,4623.478073915438,0.0,-0.0024167980757818,-2.6105828819056985e-08
-3.747929730813409e-07,0.0024168391144875,-0.0005795409884674,0.0,-0.0004722859263381,0.0,-2.985714943019123e-07,199.8274783420965,14.181576435582611,-1.7634353103808564e-06,-78.0542012087949,-199.8323010469176,4.691778961505567,2.437924612215212e-05,1.6024889988604512,14.167815656944574,0.0647825993691228,-4852.936932775321,-0.0004722860788862,14.167834795086852,82.86131601288785,0.0004966844153083,165.65641378454674,-5.905823829235984e-06,-165.66099449098704,0.0004966779030251,0.0019849602112877,-0.0019849183440107,-0.03426829334386,-6.56442696904217e-09,82.86185939235274,-78.05479023495589,7.928589886309764e-08,14.18157044439511,6.283184932386614,-1.23642952194814e-06,4623.5249641657765,0.0,-0.002416798083604,-2.5229719293780045e-08
-3.750074931000781e-07,0.0024168390931663,-0.0005795401989815,0.0,-0.0004722859071678,0.0,-2.98637852688977e-07,199.82748046778755,14.181577156672184,-1.7644449402315216e-06,-78.05419861028852,-199.8323011148236,4.691779204337069,2.416557070767785e-05,1.5148657066944229,14.167816386556954,0.0647825868110824,-4852.938540271456,-0.0004722860598936,14.167835534595431,82.86114292573406,0.0004966833870743,165.65641702483683,-5.903083742488192e-06,-165.66099604008502,0.0004966768736795,0.0019849602459119,-0.0019849183988792,-0.0342683057119483,-6.709998954327862e-09,82.86168635648598,-78.05478781453701,7.867189852309481e-08,14.18157116221958,6.283184932172093,-1.2371194064675222e-06,4623.571854418531,0.0,-0.0024167980898948,-2.4125553779029625e-08
-3.7520966656246073e-07,0.0024168390727408,-0.0005795394156628,0.0,-0.0004722858881612,0.0,-2.987061665099205e-07,199.8274824504,14.181577871387857,-1.7653966334058042e-06,-78.05419603191831,-199.8323012372452,4.691779445040162,2.395375285751955e-05,1.419822603064356,14.167817109761195,0.0647825743635481,-4852.940147768262,-0.0004722860410667,14.167836267666209,82.86097133658903,0.0004966823678738,165.6564201265898,-5.900670382411919e-06,-165.6609977287219,0.0004966758531958,0.0019849602820781,-0.0019849184517881,-0.0342683180869318,-6.9450715320390245e-09,82.86151483502599,-78.05478542054523,7.805293680350285e-08,14.181571873827886,6.283184931969919,-1.2378085430823926e-06,4623.61874467368,0.0,-0.0024167980943548,-2.2821592724616827e-08
-3.7540026082370797e-07,0.0024168390533828,-0.0005795386385612,0.0,-0.0004722858693179,0.0,-2.987772799424291e-07,199.827484263292,14.18157857979226,-1.766293985619633e-06,-78.05419347265976,-199.83230143133304,4.691779683633368,2.374377838068481e-05,1.317825209043724,14.167817826611085,0.0647825620255029,-4852.941755265741,-0.0004722860224027,14.16783699435681,82.86080123233384,0.0004966813576433,165.65642306940603,-5.898635079267825e-06,-165.6609995696752,0.000496674841496,0.0019849603198918,-0.0019849185025469,-0.0342683304688001,-7.260320180888452e-09,82.86134481642809,-78.05478305291112,7.742896869724397e-08,14.181572579271329,6.283184931779325,-1.2384964225053937e-06,4623.665634931205,0.0,-0.0024167980967335,-2.13466292801995e-08
-3.755801473330489e-07,0.0024168390352443,-0.0005795378677265,0.0,-0.0004722858506361,0.0,-2.988519412182542e-07,199.827485883747,14.181579281947869,-1.7671410810281575e-06,-78.05419093161849,-199.83230171208243,4.691779920135063,2.3535633366656296e-05,1.209373107816731,14.167818537159723,0.0647825497959601,-4852.943362763892,-0.0004722860039001,14.167837714724271,82.86063260019355,0.000496680356316,165.65642583618094,-5.8970206473019965e-06,-165.66100157252308,0.0004966738385016,0.0019849603594243,-0.0019849185510026,-0.0342683428575381,-7.645955459507221e-09,82.86117628924312,-78.05478071138565,7.680008897638859e-08,14.181573278599808,6.283184931599439,-1.2391825810134616e-06,4623.712525191081,0.0,-0.0024167980968216,-1.9729711417687503e-08
-3.7575028287473953e-07,0.0024168390184529,-0.0005795371032066,0.0,-0.0004722858321124,0.0,-2.989307989095968e-07,199.82748729299263,14.181579977916918,-1.7679424051898127e-06,-78.05418840788602,-199.83230209229484,4.6917801545634905,2.33293038877903e-05,1.0949974977202923,14.167819241459677,0.0647825376739071,-4852.944970262711,-0.0004722859855539,14.167838428825096,82.86046542774683,0.0004966793638233,165.6564284131047,-5.895861274272737e-06,-165.66100374373303,0.0004966728441392,0.0019849604007137,-0.0019849185970387,-0.0342683552531263,-8.091891837274306e-09,82.86100924175506,-78.05477839577944,7.61665205158983e-08,14.181573971862068,6.283184931429304,-1.2398666045551494e-06,4623.759415453289,0.0,-0.0024167980944542,-1.7999739475908977e-08
-3.759116912941823e-07,0.0024168390031112,-0.0005795363450466,0.0,-0.000472285813748,0.0,-2.990143998738002e-07,199.8274884761344,14.181580667761246,-1.7687027583864875e-06,-78.05418590086059,-199.83230258258465,4.691780386936747,2.312477608267421e-05,0.9752585904347024,14.16781993956288,0.0647825256583528,-4852.946577762199,-0.0004722859673649,14.167839136715145,82.86029970278545,0.0004966783801009,165.656430789656,-5.895182919627728e-06,-165.66100608675274,0.0004966718583371,0.0019849604437658,-0.0019849186405755,-0.0342683676555413,-8.587911395457523e-09,82.86084366247947,-78.05477610581752,7.552860158892653e-08,14.181574659105747,6.283184931267895,-1.2405481328834945e-06,4623.806305717809,0.0,-0.0024167980895104,-1.6184981410252976e-08
-3.7606544493417643e-07,0.00241683898929,-0.0005795355932878,0.0,-0.0004722857955385,0.0,-2.99103188769595e-07,199.8274894223277,14.181581351542196,-1.7694271691940713e-06,-78.05418340977049,-199.8323031911524,4.6917806172727925,2.2922036289688067e-05,0.8507428670671647,14.167820631520865,0.0647825137483278,-4852.948185262357,-0.0004722859493313,14.167839838449718,82.86013541345702,0.0004966774050758,165.6564329585532,-5.895002983813274e-06,-165.66100860214215,0.0004966708810246,0.0019849604885564,-0.0019849186815689,-0.0342683800647563,-9.123813745496037e-09,82.86067953969206,-78.0547738411387,7.48867725112866e-08,14.181575340377522,6.283184931114142,-1.2412268614739645e-06,4623.85319598462,0.0,-0.0024167980819192,-1.4312928063944341e-08
-3.762126461717434e-07,0.0024168389770299,-0.0005795348479662,0.0,-0.0004722857774852,0.0,-2.9919750896260386e-07,199.82749012495512,14.181582029320532,-1.7701208076608714e-06,-78.05418093420865,-199.83230392351985,4.691780845589451,2.2721070652122117e-05,0.7220602055677091,14.167821317384824,0.0647825019428436,-4852.94979276318,-0.0004722859314519,14.167840534083348,82.85997254808613,0.0004966764386812,165.65643491561383,-5.895330478922365e-06,-165.66101128777518,0.0004966699121337,0.0019849605350343,-0.0019849187200072,-0.0342683924807421,-9.6895458691173e-09,82.86051686174757,-78.05477160146829,7.424156173750033e-08,14.181576015723266,6.28318493096694,-1.2419025395038712e-06,4623.900086253701,0.0,-0.0024167980716562,-1.2409871742343407e-08
-3.763544097949989e-07,0.0024168389663592,-0.0005795341091126,0.0,-0.0004722857595855,0.0,-2.992976046821316e-07,199.82749058087103,14.18158270115631,-1.7707889023975632e-06,-78.05417847371241,-199.8323047831937,4.691781071904406,2.2521865562947637e-05,0.5898408935471227,14.16782199720546,0.064782490240947,-4852.951400264673,-0.0004722859137247,14.16784122367011,82.8598110953329,0.0004966754808453,165.65643665955744,-5.896166996135887e-06,-165.66101413910584,0.0004966689515994,0.0019849605831245,-0.0019849187559091,-0.0342684049034669,-1.0275327981206628e-08,82.86035561687345,-78.0547693863508,7.35935722876595e-08,14.18157668518814,6.283184930825176,-1.2425749687944572e-06,4623.946976525033,0.0,-0.002416798058725,-1.0500809094486765e-08
-3.7649184761619803e-07,0.0024168389572762,-0.0005795333767511,0.0,-0.0004722857418375,0.0,-2.9940362443989985e-07,199.82749079032345,14.181583367108844,-1.7714366687123542e-06,-78.05417602794407,-199.8323057716526,4.691781296235207,2.2324407198127523e-05,0.454732541128731,14.1678226710332,0.0647824786416749,-4852.953007766831,-0.0004722858961476,14.167841907263416,82.85965104393797,0.0004966745314974,165.6564381918372,-5.897507203011736e-06,-165.66101714937557,0.0004966679993571,0.00198496063273,-0.0019849187893221,-0.0342684173328975,-1.0871774419800089e-08,82.86019579319758,-78.05476719540154,7.294346782094386e-08,14.181577348816749,6.283184930687739,-1.2432440045907049e-06,4623.993866798595,0.0,-0.0024167980431727,-8.609020163360765e-09
-3.766260532504249e-07,0.0024168389497602,-0.000579532650899,0.0,-0.00047228572424,0.0,-2.995156255181216e-07,199.82749075691484,14.181584027236562,-1.77206923702306e-06,-78.05417359667558,-199.8323068882378,4.691781518599259,2.212868190867013e-05,0.3173969089542675,14.16782333891812,0.0647824671440897,-4852.954615269653,-0.0004722858787198,14.16784258491607,82.85949238288484,0.0004966735905639,165.65643951644736,-5.899339093519335e-06,-165.66102030984814,0.0004966670553444,0.0019849606837348,-0.0019849188203199,-0.0342684297689993,-1.146999120130748e-08,82.86003737886944,-78.05476502806852,7.22919589014428e-08,14.181578006653204,6.283184930553533,-1.2439095530756516e-06,4624.040757074368,0.0,-0.0024167980250777,-6.756114545478576e-09
-3.767580887163506e-07,0.0024168389437751,-0.0005795319315662,0.0,-0.0004722857067947,0.0,-2.996335793994132e-07,199.82749048696948,14.181584681596998,-1.7726915898800686e-06,-78.05417117985867,-199.832308130694,4.691781739013836,2.193467581662977e-05,0.1785066668805265,14.167824000909942,0.0647824557472523,-4852.956222773142,-0.0004722858614419,14.167843256680358,82.85933510124667,0.0004966726579739,165.65644063969563,-5.901644984029793e-06,-165.6610236100644,0.0004966661194981,0.0019849607360066,-0.0019849188489993,-0.0342684422117372,-1.2061668615248717e-08,82.85988036201417,-78.05476288392174,7.163978998883259e-08,14.181578658741282,6.2831849304214975,-1.2445715699144292e-06,4624.087647352335,0.0,-0.0024167980045443,-4.9616493087394485e-09
-3.768889721550752e-07,0.00241683893926,-0.0005795312187552,0.0,-0.0004722856894973,0.0,-2.997573780466738e-07,199.8274899895644,14.181585330246712,-1.773308504643696e-06,-78.05416877727905,-199.8323094949946,4.691781957496065,2.1742375338782545e-05,0.0387420992428006,14.167824657058206,0.0647824444502488,-4852.957830277296,-0.0004722858443099,14.167843922607974,82.85917918838342,0.0004966717336528,165.65644156998934,-5.904401740408883e-06,-165.66102703807994,0.0004966651917598,0.0019849607893996,-0.0019849188754784,-0.0342684546610758,-1.26391566214033e-08,82.85972473069212,-78.05476076242037,7.098772652286024e-08,14.181579305124473,6.283184930290614,-1.2452300586759077e-06,4624.134537632472,0.0,-0.0024167979817111,-3.2432541975230193e-09
-3.770196663890169e-07,0.0024168389361339,-0.0005795305124605,0.0,-0.0004722856723475,0.0,-2.998868407858651e-07,199.82748927659375,14.181585973241262,-1.7739244990911157e-06,-78.05416638898477,-199.83231097514957,4.691782174062943,2.1551766485373904e-05,-0.1012122271773629,14.167825307412253,0.0647824332521588,-4852.959437782114,-0.0004722858273249,14.167844582749932,82.85902463359385,0.0004966708175273,165.65644231755755,-5.907581294872536e-06,-165.66103058074927,0.000496664272068,0.0019849608437582,-0.001984918899892,-0.0342684671169801,-1.3195513667761231e-08,82.85957047283904,-78.05475866311436,7.033654269242125e-08,14.18157994584611,6.28318493015992,-1.245885064293383e-06,4624.18142791476,0.0,-0.0024167979567433,-1.616352168547816e-09
-3.771510692200425e-07,0.0024168389343226,-0.0005795298126693,0.0,-0.0004722856553449,0.0,-3.000217216576761e-07,199.8274883614252,14.181586610635163,-1.774543786804682e-06,-78.05416401507443,-199.83231256440712,4.691782388731323,2.1362835492329905e-05,-0.2406708161600819,14.167825952021037,0.0647824221520858,-4852.961045287597,-0.0004722858104839,14.16784523715688,82.85887142640709,0.0004966699095203,165.6564428941485,-5.911152041872525e-06,-165.6610342240271,0.0004966633603651,0.0019849608989199,-0.0019849189223889,-0.0342684795794156,-1.3724558396448156e-08,82.85941757648834,-78.05475658539025,6.968701026249669e-08,14.181580580949394,6.283184930028517,-1.2465366704197693e-06,4624.228318199183,0.0,-0.0024167979298057,-9.41669026845026e-11
-3.772840069517034e-07,0.0024168389337204,-0.0005795291193608,0.0,-0.0004722856384872,0.0,-3.001617172810624e-07,199.8274872592509,14.18158724248185,-1.775170245831956e-06,-78.05416165565254,-199.8323142547949,4.691782601517917,2.1175568478068147e-05,-0.3789505996071909,14.167826590933393,0.0647824111491426,-4852.962652793744,-0.0004722857937881,14.167845885878826,82.8587195563286,0.0004966690095633,165.6564433128247,-5.915079447355595e-06,-165.66103795317918,0.0004966624565924,0.0019849609547169,-0.0019849189431306,-0.0342684920483491,-1.4220910192165453e-08,82.85926602967912,-78.05475452878567,6.903988817055439e-08,14.181581210477574,6.28318492989558,-1.247184998810774e-06,4624.275208485721,0.0,-0.0024167979010987,1.3121759464028515e-09
-3.774192269117045e-07,0.0024168389342192,-0.0005795284325068,0.0,-0.0004722856217751,0.0,-3.003064749099112e-07,199.82748598696347,14.181587868833695,-1.7758073842819403e-06,-78.05415931095838,-199.8323160370782,4.691782812439307,2.0989951324664744e-05,-0.5153742832093844,14.16782722419796,0.0647824002424467,-4852.964260300555,-0.000472285777235,14.167846528965237,82.85856901292219,0.0004966681175749,165.65644358768844,-5.919325760191656e-06,-165.66104175303198,0.0004966615606898,0.0019849610109797,-0.0019849189622865,-0.0342685045237486,-1.4679997320918378e-08,82.85911582022713,-78.05475249278415,6.839591278820763e-08,14.181581834473825,6.28318492976036,-1.2478302017683437e-06,4624.322098774357,0.0,-0.0024167978708275,2.5938883799486447e-09
-3.775573928080362e-07,0.0024168389357064,-0.0005795277520719,0.0,-0.0004722856052073,0.0,-3.0045560058369946e-07,199.8274845623024,14.181588489741983,-1.7764583178421654e-06,-78.05415698115705,-199.8323179015036,4.691783021511921,2.080597027381862e-05,-0.6492736638334584,14.167827851863116,0.0647823894311407,-4852.965867808029,-0.0004722857608238,14.167847166465103,82.8584197858822,0.0004966672334858,165.65644373358828,-5.923851891601037e-06,-165.66104560823675,0.0004966606726011,0.0019849610675395,-0.0019849189800316,-0.0342685170055837,-1.5098067813510615e-08,82.85896693626243,-78.0547504768312,6.775578978323926e-08,14.18158245298148,6.283184929622194,-1.2484724586518643e-06,4624.3689890650685,0.0,-0.0024167978392032,3.744136327283321e-09
-3.776990814634825e-07,0.0024168389380641,-0.0005795270780139,0.0,-0.0004722855887822,0.0,-3.006086673228596e-07,199.82748300377065,14.181589105256968,-1.777125755169122e-06,-78.05415466648698,-199.83231983777085,4.691783228752056,2.062361124403781e-05,-0.7799929023809985,14.16782847397704,0.0647823787143571,-4852.967475316165,-0.0004722857445543,14.167847798426964,82.85827186487464,0.0004966663572165,165.65644376589762,-5.928617417816393e-06,-165.66104950348551,0.0004966597922697,0.0019849611242304,-0.0019849189965441,-0.0342685294938262,-1.5472186599591175e-08,82.85881936563716,-78.05474848042196,6.71201860802623e-08,14.181583066043924,6.283184929480504,-1.2491119724295724e-06,4624.415879357839,0.0,-0.0024167978064423,4.7583070735828835e-09
-3.778447811651401e-07,0.0024168389411701,-0.0005795264102842,0.0,-0.000472285572499,0.0,-3.007652232311797e-07,199.8274813303016,14.181589715427783,-1.777811989394563e-06,-78.05415236730052,-199.83232183522745,4.691783434175871,2.044286018381524e-05,-0.9068917360877627,14.167829090587714,0.0647823680912575,-4852.969082824966,-0.0004722857284246,14.16784842489886,82.85812523955393,0.0004966654886965,165.65644370026888,-5.93358166974077e-06,-165.66105342371085,0.0004966589196346,0.0019849611808912,-0.0019849190120027,-0.0342685419884497,-1.5800221670399334e-08,82.85867309642911,-78.0547465030637,6.648972392405305e-08,14.181583673704743,6.283184929334805,-1.2497489659889213e-06,4624.462769652649,0.0,-0.0024167977727639,5.633753939870052e-09
-3.779948908717246e-07,0.002416838944897,-0.0005795257488281,0.0,-0.0004722855563561,0.0,-3.009247993817127e-07,199.82747956117137,14.181590320302584,-1.778518894701271e-06,-78.0541500837601,-199.83232388286635,4.691783637799375,2.0263703128572675e-05,-1.029348614530589,14.16782970174292,0.0647823575610091,-4852.9706903344295,-0.0004722857124352,14.167849045928328,82.85797989960102,0.0004966646278507,165.65644355241534,-5.938703654507593e-06,-165.6610573542703,0.000496658054639,0.0019849612373676,-0.0019849190265844,-0.0342685544894304,-1.6080815609371795e-08,82.85852811671123,-78.0547445443382,6.58649751390724e-08,14.181584276007635,6.283184929184696,-1.25038367677749e-06,4624.509659949483,0.0,-0.0024167977383901,6.3696744985691e-09
-3.781497202904967e-07,0.0024168389491217,-0.0005795250935856,0.0,-0.000472285540353,0.0,-3.010869173498204e-07,199.82747771567645,14.181590919928505,-1.779247926720956e-06,-78.05414781623055,-199.832325969534,4.6917838396384415,2.00861260043388e-05,-1.1467637439808458,14.167830307490258,0.0647823471227965,-4852.972297844555,-0.0004722856965838,14.167849661562414,82.85783583471351,0.0004966637746031,165.65644333786162,-5.943942844445368e-06,-165.66106128114572,0.0004966571972251,0.0019849612935143,-0.0019849190404612,-0.0342685669967468,-1.6313346222789292e-08,82.85838441457712,-78.05474260375763,6.524645698482268e-08,14.181584872996488,6.283184929029866,-1.2510163512074791e-06,4624.556550248323,0.0,-0.002416797703535,6.967137100380021e-09
-3.783094919833009e-07,0.0024168389537269,-0.0005795244444919,0.0,-0.0004722855244907,0.0,-3.0125109635881574e-07,199.82747581254563,14.181591514351728,-1.7800001320649987e-06,-78.05414556504576,-199.8323280844216,4.691784039708805,1.991011471350204e-05,-1.258562025193989,14.167830907877027,0.0647823367757928,-4852.973905355344,-0.0004722856808708,14.16785027184782,82.8576930345599,0.0004966629288831,165.6564430717388,-5.949260236109164e-06,-165.66106519111355,0.0004966563473344,0.0019849613491965,-0.0019849190537986,-0.0342685795103799,-1.6497889034548036e-08,82.85824197817286,-78.05474068094789,6.463462880316254e-08,14.181585464715347,6.283184928870094,-1.2516472416166029e-06,4624.60344054915,0.0,-0.0024167976684025,7.4287389302378125e-09
-3.784743448450642e-07,0.0024168389585954,-0.0005795238014778,0.0,-0.0004722855087656,0.0,-3.014168600158314e-07,199.82747386992685,14.181592103617504,-1.7807761649040204e-06,-78.05414333049075,-199.83233021702853,4.691784238026055,1.9735655291021464e-05,-1.3641958702452903,14.167831502950316,0.0647823265192134,-4852.975512866797,-0.0004722856652973,14.16785087683078,82.85755148885738,0.0004966620906169,165.65644276863983,-5.954618427248083e-06,-165.66106907184823,0.0004966555049081,0.0019849614042903,-0.0019849190667547,-0.0342685920303133,-1.663517147910538e-08,82.85810079580588,-78.05473877556427,6.40298897320351e-08,14.18158605120844,6.283184928705241,-1.2522766033563211e-06,4624.650330851945,0.0,-0.0024167976331915,7.758632622300949e-09
-3.786443374698945e-07,0.0024168389636127,-0.0005795231644704,0.0,-0.000472285493177,0.0,-3.015837425190077e-07,199.8274719053723,14.181592687770197,-1.781576302756731e-06,-78.05414111277004,-199.83233235705333,4.691784434605646,1.9562733707073297e-05,-1.4631478846151749,14.167832092757044,0.0647823163522566,-4852.977120378911,-0.0004722856498592,14.167851476557084,82.8574111871553,0.0004966612597325,165.6564424424597,-5.959981732824363e-06,-165.66107291201746,0.0004966546698849,0.0019849614586837,-0.0019849190794777,-0.0342686045565331,-1.6726514685680866e-08,82.85796085573752,-78.05473688718956,6.343257764555051e-08,14.18158663252014,6.283184928535249,-1.2529046900443091e-06,4624.697221156693,0.0,-0.0024167975980918,7.962325679188662e-09
-3.788194526175122e-07,0.0024168389686767,-0.0005795225333941,0.0,-0.0004722854777249,0.0,-3.017512942472038e-07,199.8274699355397,14.181593266853376,-1.7824004669819133e-06,-78.05413891234198,-199.832334494669,4.691784629462891,1.9391335987981267e-05,-1.5549334013873657,14.167832677343824,0.064782306274137,-4852.978727891688,-0.000472285634557,14.167852071072144,82.85727211912474,0.0004966604361586,165.65644210623807,-5.965316771586691e-06,-165.6610767014058,0.0004966538422073,0.0019849615122788,-0.0019849190921046,-0.0342686170890279,-1.6773770688618564e-08,82.85782214644189,-78.05473501546413,6.284296858134921e-08,14.181587208694935,6.283184928360134,-1.2535317489956691e-06,4624.744111463375,0.0,-0.0024167975632749,8.046370978822309e-09
-3.789996031112993e-07,0.0024168389736947,-0.0005795219081704,0.0,-0.0004722854624078,0.0,-3.01919086778068e-07,199.8274679755368,14.181593840909809,-1.7832482508824271e-06,-78.05413672931441,-199.83233662111263,4.691784822612959,1.9221448389539448e-05,-1.6391028551472449,14.16783325675692,0.0647822962840951,-4852.980335405129,-0.000472285619388,14.167852660421042,82.85713427443945,0.0004966596198263,165.656441772039,-5.970593230946877e-06,-165.66108043096872,0.0004966530218155,0.0019849615649901,-0.0019849191047607,-0.0342686296277888,-1.6779270788191442e-08,82.85768465649465,-78.05473316005316,6.226127723183754e-08,14.181587779777452,6.283184928179983,-1.254158020833522e-06,4624.791001771977,0.0,-0.0024167975288957,8.018454407162926e-09
