FxFL,longslipFR,FR,roll,sideslipRL,yawrate,FyRL,ax,signal,gas,rollrate,brake,FxRL,steeringangel,y,FL,vx,FyFL,az,ay,FyFR,FyRR,sideslipRR,longslipFL,longslipRR,sideslipFL,signal,pitch,pitchrate,slip1,sideslipFR,RL,yaw,vy,slip,FxRR,FxFR,RR,x,longslipRL
-75.9753999374119,-0.0004721523784916,108.10217200107417,-1.1363390939913377e-07,0.0019570663871125,2.6699205182268077e-09,-162.38618330403318,0.0054422423252385,0.0,0.231615318720506,2.56913034087885e-08,0.0,312.7221501681115,0.0,-144.44545144401147,108.10217197676212,35.79877769538624,-193.3356113813784,-8.96685460023139e-06,1.415414522664288e-07,193.33561125170047,162.38637731940003,-0.0019570730999591,-0.0004721524301829,0.0018860417404128,0.0024016331254596,0.0,-0.0016634737135756,4.837254539281304e-06,6.2831853034030685,-0.0024016375767511,108.35732895992004,-0.0083583102889958,-1.283307956180238e-07,-3.776517672094864e-09,312.72233600310363,-75.97525026402404,108.35732950873522,11215.101404129617,0.0018860363862561
-75.975218281325,-0.0004721510139147,108.10233630886516,-1.1337738088132024e-07,0.0019570677372509,2.6395802438784972e-09,-162.38620174947263,0.0054274431731602,0.0,0.231611630738825,2.5621423715735238e-08,0.0,312.71082411335266,0.0,-144.44844359007527,108.10233628472696,35.798832054059304,-193.33577661828355,-8.942204119944456e-06,1.4032949597301804e-07,193.33577580626655,162.38639459068497,-0.0019570744246494,-0.0004721510654779,0.0018859744511823,0.0024016339731966,0.0,-0.0016634254133873,4.824104072765319e-06,6.283185303415928,-0.0024016384039893,108.3574862146449,-0.0083583102624635,-1.278872299898748e-07,-3.76365906748513e-09,312.7110094680486,-75.9750690112668,108.35748676191731,11215.459380196236,0.0018859691110189
-75.97503711902635,-0.0004721496530464,108.10250016985228,-1.1312155023616809e-07,0.0019570690837164,2.609322263875809e-09,-162.38622014462197,0.0054126842399449,0.0,0.2316079527858686,2.5551713880430828e-08,0.0,312.6995288273648,0.0,-144.45143574066142,108.10250014588742,35.79888626491397,-193.3359414057276,-8.917637833336598e-06,1.3912460790527006e-07,193.33593991322644,162.38641181486886,-0.0019570757457365,-0.0004721497044832,0.0018859073446815,0.002401634818624,0.0,-0.0016633772445068,4.810989373314909e-06,6.283185303428751,-0.0024016392289746,108.3576430416955,-0.0083583102362342,-1.2744486592627616e-07,-3.750835367974837e-09,312.6997137029734,-75.97488825099312,108.35764358742954,11215.817356805586,0.0018859020184728
-75.97485644942923,-0.0004721482958808,108.10266358524984,-1.1286641566866895e-07,0.0019570704265194,2.57914665750164e-09,-162.38623848960182,0.0053979654427682,0.0,0.2316042848344822,2.548218391450087e-08,0.0,312.6882642554495,0.0,-144.45442789575776,108.102663561458,35.79894032835214,-193.336105745034,-8.89311535530068e-06,1.3791691996738685e-07,193.33610357391916,162.38642899207855,-0.00195707706323,-0.0004721483471908,0.0018858404205833,0.0024016356617495,0.0,-0.0016633292065772,4.797910338827907e-06,6.28318530344154,-0.0024016400517135,108.35779944225314,-0.008358310210307,-1.27003700620204e-07,-3.738046487919712e-09,312.6884486532573,-75.9747079824647,108.35779998645296,11216.175333956186,0.0018858351082918
-75.97467627130739,-0.0004721469424085,108.1028265562697,-1.126119753279154e-07,0.0019570717656701,2.549052909017096e-09,-162.38625678456478,0.0053832866864007,0.0,0.2316006268573909,2.5412854101603254e-08,0.0,312.67703031940056,0.0,-144.45742005535206,108.10282653265035,35.798994244774754,-193.33626963743632,-8.86866914535346e-06,1.3671453900954726e-07,193.3362667895259,162.38644612243414,-0.0019570783771397,-0.0004721469935921,0.0018857736784272,0.0024016365025793,0.0,-0.0016632812992423,4.784866847291735e-06,6.283185303454294,-0.0024016408722118,108.35795541748163,-0.0083583101846811,-1.265637313606548e-07,-3.725292338576276e-09,312.67721424081964,-75.97452820425414,108.3579559601516,11216.533311646564,0.0018857683800125
-75.97449658320673,-0.0004721455926169,108.1029890841208,-1.1235822724615137e-07,0.001957073101178,2.519040982243438e-09,-162.3862750296577,0.0053686478338453,0.0,0.2315969788273213,2.534370016390323e-08,0.0,312.66582691298646,0.0,-144.46041221943213,108.10298906067348,35.79904801458166,-193.3364330840685,-8.844300180280911e-06,1.3551833372259425e-07,193.33642956118396,162.38646320606946,-0.0019570796874754,-0.0004721456436747,0.0018857071175542,0.0024016373411185,0.0,-0.0016632335221472,4.771858821017742e-06,6.283185303467014,-0.0024016416904749,108.35811096852032,-0.0083583101593557,-1.261249541181201e-07,-3.7125728141461883e-09,312.6660103591572,-75.97434891497393,108.35811150966458,11216.891289875255,0.0018857018329794
-75.97431738380007,-0.0004721442464982,108.10315117000768,-1.1210516968178428e-07,0.0019570744330533,2.4891107432389224e-09,-162.38629322498653,0.0053540488050104,0.0,0.2315933407175014,2.5274743015530452e-08,0.0,312.6546539776372,0.0,-144.46340438798586,108.10315114673185,35.79910163817145,-193.3365960862237,-8.820000420115443e-06,1.3432481023205225e-07,193.3365918902238,162.38648024311442,-0.0019570809942467,-0.0004721442974308,0.0018856407376839,0.0024016381773751,0.0,-0.0016631858749377,4.758886157394937e-06,6.283185303479699,-0.0024016425065103,108.35826609654534,-0.00835831013433,-1.2568736581506916e-07,-3.699887824339579e-09,312.6548369499644,-75.97417011331363,108.35826663616815,11217.249268640797,0.00188563546691
-75.97413867205239,-0.0004721429040431,108.10331281513278,-1.118528004848561e-07,0.0019570757613063,2.459261893338538e-09,-162.38631137075208,0.0053394894798909,0.0,0.2315897125005576,2.520600178175897e-08,0.0,312.64351142167243,0.0,-144.46639656100126,108.10331279202802,35.79915511594194,-193.336758645041,-8.795767714096465e-06,1.3313483503171658e-07,193.3367537776824,162.38649723367894,-0.0019570822974632,-0.0004721429548499,0.0018855745382034,0.0024016390113534,0.0,-0.0016631383572611,4.745948713385072e-06,6.283185303492349,-0.0024016433203216,108.35842080269484,-0.0083583101096031,-1.2525096503710432e-07,-3.6872373176342372e-09,312.64369392131977,-75.97399179829118,108.3584213408004,11217.607247941718,0.0018855692811923
-75.97396044621748,-0.0004721415652383,108.10347402069476,-1.11601117726726e-07,0.0019570770859463,2.429494191928761e-09,-162.38632946705684,0.0053249697299954,0.0,0.2315860941498714,2.5137431060178512e-08,0.0,312.63239914738307,0.0,-144.4693887384662,108.1034739977606,35.7992084482896,-193.33692076173355,-8.771589182799306e-06,1.319449050220127e-07,193.33691522481715,162.38651417791004,-0.0019570835971348,-0.0004721416159209,0.0018855085185617,0.0024016398430605,0.0,-0.0016630909687655,4.733046453736133e-06,6.283185303504965,-0.0024016441319167,108.35857508810928,-0.0083583100851743,-1.2481574755762024e-07,-3.674621180484893e-09,312.6325811757247,-75.97381396795036,108.3585756247018,11217.965227776578,0.0018855032752758
-75.97378270496118,-0.0004721402300759,108.10363478788852,-1.1135011962408847e-07,0.0019570784069833,2.399807492286333e-09,-162.38634751401543,0.0053104894846307,0.0,0.2315824856387137,2.5069064984816933e-08,0.0,312.6213170972955,0.0,-144.47238092036866,108.10363476512453,35.799261635609824,-193.33708243757945,-8.74749502798313e-06,1.307618985141571e-07,193.33707623293364,162.38653107593586,-0.0019570848932711,-0.0004721402806335,0.0018854426784396,0.0024016406725035,0.0,-0.0016630437090993,4.72017925465256e-06,6.283185303517547,-0.002401644941302,108.3587289539511,-0.0083583100610427,-1.2438171098854752e-07,-3.6620393350127294e-09,312.62149865563805,-75.97363662122743,108.35872948903474,11218.32320814391,0.0018854374488394
-75.97360544756124,-0.0004721388985486,108.10379511790671,-1.1109980379793367e-07,0.0019570797244283,2.3702012420828367e-09,-162.38636551186127,0.0052960486254485,0.0,0.2315788869398239,2.500094081042497e-08,0.0,312.6102651875703,0.0,-144.47537310669668,108.10379509531248,35.79931467829721,-193.3372436737368,-8.723446437907744e-06,1.2957729262587264e-07,193.33723680298337,162.38654792784604,-0.0019570861858812,-0.0004721389489811,0.0018853770172838,0.0024016414996876,0.0,-0.0016629965779133,4.707346948032642e-06,6.283185303530095,-0.0024016457484799,108.3588824013552,-0.0083583100372075,-1.2394885473091637e-07,-3.649491768466832e-09,312.6104462772019,-75.97345975744244,108.35888293493404,11218.681189042274,0.001885371801332
-75.97342867159054,-0.0004721375706375,108.10395501193833,-1.1085016863486494e-07,0.0019570810382883,2.340674726829425e-09,-162.38638346059088,0.0052816469959789,0.0,0.2315752980271521,2.4932927045380143e-08,0.0,312.5992432870575,0.0,-144.47836529743833,108.10395498951318,35.79936757674489,-193.33740447132487,-8.699489254259846e-06,1.2840187810917966e-07,193.3373969363762,162.38656473384708,-0.0019570874749758,-0.0004721376209472,0.0018853115343648,0.0024016423246184,0.0,-0.0016629495748579,4.694549612122584e-06,6.283185303542608,-0.002401646553462,108.35903543143262,-0.008358310013668,-1.2351717119159538e-07,-3.6369782541128932e-09,312.5994239091092,-75.9732833737131,108.35903596351092,11219.039170470229,0.0018853063320243
-75.97325237673284,-0.0004721362463428,108.10411447116792,-1.1060121246271049e-07,0.001957082348575,2.3112283319468696e-09,-162.38640136037398,0.0052672845628528,0.0,0.2315717188738805,2.4865121696650096e-08,0.0,312.58825138377995,0.0,-144.4813574925816,108.10411444891162,35.79942033134508,-193.33756483170345,-8.675571465733305e-06,1.272229365889345e-07,193.33755663440465,162.38658149401303,-0.0019570887605638,-0.0004721362965283,0.0018852462295922,0.0024016431473041,0.0,-0.0016629026995845,4.6817870440693566e-06,6.283185303555087,-0.0024016473562523,108.35918804536074,-0.0083583099904232,-1.2308665923170745e-07,-3.6244987652485763e-09,312.5884315396716,-75.9731074702901,108.35918857594264,11219.397152426336,0.0018852410408247
-75.97307656136591,-0.0004721349256495,108.1042734967788,-1.1035293345005166e-07,0.0019570836552973,2.281861787521093e-09,-162.38641921135255,0.0052529611759164,0.0,0.2315681494533124,2.4797481617344847e-08,0.0,312.5772893510368,0.0,-144.4843496921147,108.10427347469069,35.79947294248907,-193.33772475590916,-8.651745302984683e-06,1.2605363643510746e-07,193.33771589806983,162.3865982084872,-0.001957090042655,-0.0004721349757118,0.0018851811022146,0.0024016439677482,0.0,-0.0016628559517459,4.6690591875602346e-06,6.283185303567533,-0.0024016481568562,108.359340244243,-0.0083583099674725,-1.2265731395531685e-07,-3.612053163529146e-09,312.57746904203225,-75.97293204507957,108.35934077333268,11219.75513490915,0.0018851759269815
-75.97290122423452,-0.0004721336085501,108.10443208994982,-1.1010532969321513e-07,0.0019570849584656,2.2525749203167256e-09,-162.3864370136822,0.005238676746553,0.0,0.2315645897390332,2.4730035874152906e-08,0.0,312.56635712900464,0.0,-144.48734189602573,108.1044320680296,35.799525410566964,-193.33788424519372,-8.627971263881095e-06,1.2488442394963306e-07,193.33787472856991,162.38661487737136,-0.0019570913212586,-0.0004721336584894,0.0018851161518603,0.0024016447859586,0.0,-0.0016628093309955,4.656365915322451e-06,6.283185303579945,-0.002401648955279,108.35949202922012,-0.008358309944815,-1.2222913382642774e-07,-3.5996413865920014e-09,312.56653635633745,-75.97275709723363,108.35949255682166,11220.113117917244,0.001885110990125
-75.9727263638193,-0.0004721322950329,108.10459025185708,-1.098583994754271e-07,0.0019570862580888,2.223367322467369e-09,-162.3864547674604,0.0052244311574457,0.0,0.2315610397047507,2.466276201432276e-08,0.0,312.5554546230089,0.0,-144.49033410430286,108.10459023010434,35.79957773596779,-193.33804330073173,-8.6042735077366e-06,1.2372030835297978e-07,193.33803312713448,162.38663150081555,-0.0019570925963844,-0.000472132344849,0.0018850513780139,0.0024016456019407,0.0,-0.001662762836988,4.643707166107528e-06,6.283185303592323,-0.0024016497515282,108.359643401414,-0.00835830992245,-1.2180211422374154e-07,-3.587263314703923e-09,312.5556333878712,-75.9725826249462,108.35964392753154,11220.471101449188,0.0018850462297392
-75.97255197912696,-0.0004721309850888,108.10474798367324,-1.0961214107642126e-07,0.0019570875541769,2.1942391683834028e-09,-162.38647247282637,0.0052102243126234,0.0,0.2315574993240686,2.4595658309788355e-08,0.0,312.54458176295304,0.0,-144.49332631693434,108.10474796208749,35.799629919079536,-193.33820192369612,-8.580635502067868e-06,1.2255811027198284e-07,193.33819109496616,162.38664807893488,-0.0019570938680418,-0.0004721310347824,0.001884986780224,0.0024016464157005,0.0,-0.0016627164693784,4.631082845016315e-06,6.283185303604667,-0.0024016505456095,108.35979436195038,-0.0083583099003766,-1.2137625160232566e-07,-3.574918846741088e-09,312.5447600667055,-75.97240862728589,108.3597948865881,11220.829085503556,0.0018849816453723
-75.97237806872987,-0.0004721296787092,108.10490528656808,-1.093665526616036e-07,0.0019570888467398,2.165190015202497e-09,-162.38649012993335,0.0051960561046073,0.0,0.2315539685706731,2.45287499274062e-08,0.0,312.5337384676138,0.0,-144.4963185339084,108.1049052651488,35.79968196028919,-193.3383601152996,-8.557051675508453e-06,1.2139591522029706e-07,193.33834863316264,162.38666461184428,-0.00195709513624,-0.000472129728281,0.0018849223580158,0.0024016472272449,0.0,-0.0016626702278233,4.6184928260610846e-06,6.283185303616978,-0.0024016513375275,108.35994491194928,-0.008358309878594,-1.209515439097105e-07,-3.5626079156949573e-09,312.5339163115219,-75.97223510295942,108.35994543511126,11221.187070078926,0.0018849172365488
-75.97220463112782,-0.0004721283758808,108.10506216170808,-1.091216325245018e-07,0.0019570901357863,2.136220009919431e-09,-162.38650773888438,0.0051819264154056,0.0,0.2315504474185296,2.44619899390413e-08,0.0,312.52292463971975,0.0,-144.4993107552133,108.10506214045478,35.79973385998262,-193.3385178766512,-8.533555437720585e-06,1.202425488095645e-07,193.33850574296693,162.38668109968742,-0.0019570964009888,-0.0004721284253312,0.0018848581108243,0.0024016480365786,0.0,-0.0016626241119799,4.60593707462892e-06,6.283185303629256,-0.0024016521272904,108.36009505251792,-0.0083583098571015,-1.2052798610386448e-07,-3.550330381680618e-09,312.52310202487445,-75.97206205018477,108.3600955742082,11221.545055173889,0.0018848530027071
-75.97203166571734,-0.0004721270766014,108.1052186102562,-1.0887737866927797e-07,0.0019570914213276,2.1073290290143113e-09,-162.38652529987772,0.0051678351777582,0.0,0.2315469358412567,2.4395465681980792e-08,0.0,312.5121402380764,0.0,-144.50230298083736,108.10521858916852,35.79978561854477,-193.33867520900992,-8.510102354840735e-06,1.190869930587056e-07,193.3386624254556,162.38669754254494,-0.0019570976622969,-0.0004721271259308,0.0018847940383678,0.0024016488437092,0.0,-0.0016625781215065,4.593415388157745e-06,6.2831853036415,-0.0024016529149006,108.36024478479094,-0.0083583098358983,-1.2010557834067912e-07,-3.5380862397173982e-09,312.5123171659667,-75.97188946880036,108.3602453050136,11221.903040787023,0.0018847889435612
-75.9718591704922,-0.0004721257808539,108.1053746333732,-1.0863378919582133e-07,0.0019570927033718,2.0785163518037356e-09,-162.38654281301064,0.0051537822318009,0.0,0.2315434338129978,2.4329097279078728e-08,0.0,312.5013851321221,0.0,-144.50529521076888,108.10537461245065,35.799837236359394,-193.33883211343172,-8.486721119315775e-06,1.1793622871707893e-07,193.3388186817299,162.3867139405801,-0.0019570989201742,-0.0004721258300617,0.0018847301399052,0.0024016496486408,0.0,-0.0016625322560626,4.580927766453353e-06,6.283185303653711,-0.0024016537003657,108.36039410985003,-0.0083583098149836,-1.1968431541860956e-07,-3.5258753452724783e-09,312.50156160382204,-75.97171735641469,108.36039462860911,11222.261026916927,0.0018847250583736
-75.97168714451611,-0.0004721244886317,108.10553023221551,-1.0839086233190729e-07,0.001957093981929,2.0497819878594533e-09,-162.3865602784082,0.0051397675220033,0.0,0.2315399413078135,2.426292145472847e-08,0.0,312.4906592818066,0.0,-144.50828744499628,108.1055302114576,35.79988871380924,-193.3389885911814,-8.463410939514144e-06,1.167901488915257e-07,193.33897451310395,162.38673029390105,-0.0019571001746299,-0.0004721245377197,0.0018846664151898,0.0024016504513813,0.0,-0.0016624865153081,4.568474079218684e-06,6.2831853036658885,-0.0024016544836924,108.36054302882708,-0.0083583097943565,-1.192641954185012e-07,-3.5136976390979246e-09,312.49083529856216,-75.97154571213287,108.36054354612668,11222.619013562196,0.0018846613468965
-75.97151558614345,-0.0004721231999247,108.10568540793696,-1.0814859638642175e-07,0.0019570952570079,2.021125525052338e-09,-162.38657769617686,0.0051257909092113,0.0,0.2315364582998133,2.419690106758364e-08,0.0,312.4799625775857,0.0,-144.51127968350798,108.1056853873434,35.799940051276,-193.3391446433789,-8.440180273164276e-06,1.1565089598553364e-07,193.33912992071092,162.38674660265383,-0.0019571014256737,-0.0004721232488911,0.0018846028635742,0.0024016512519358,0.0,-0.0016624408989042,4.556054275851935e-06,6.283185303678033,-0.0024016552648862,108.36069154280769,-0.0083583097740163,-1.1884521375017253e-07,-3.501552989069754e-09,312.480138140532,-75.97137453470958,108.36069205865174,11222.977000721416,0.0018845978084836
-75.97134449443713,-0.000472121914722,108.1058401616881,-1.079069898358514e-07,0.0019570965286182,1.9925465907277287e-09,-162.3865950664323,0.0051118522997403,0.0,0.2315329847632655,2.4131024918386742e-08,0.0,312.46929495444675,0.0,-144.51427192629237,108.10584014125826,35.799991249140284,-193.33930027120184,-8.416992704815618e-06,1.1450944891800408e-07,193.3392849057466,162.38676286695647,-0.0019571026733147,-0.00047212196357,0.0018845394846662,0.0024016520503104,0.0,-0.0016623954065122,4.543668284247139e-06,6.283185303690145,-0.0024016560439539,108.36083965290116,-0.0083583097539623,-1.1842736646119993e-07,-3.489441280122626e-09,312.4694700649793,-75.971203822652,108.36084016729394,11223.334988393208,0.0018845344427394
-75.97117386810585,-0.0004721206330184,108.1059944946162,-1.0766604099577347e-07,0.00195709779677,1.9640459688555833e-09,-162.38661238932863,0.0050979516281171,0.0,0.2315295206722927,2.4065360536968884e-08,0.0,312.45865635679854,0.0,-144.51726417333782,108.10599447434984,35.80004230778177,-193.33945547581615,-8.393890913082552e-06,1.1337566254507855e-07,193.3394394693711,162.3867790869074,-0.0019571039175618,-0.0004721206817448,0.001884476278184,0.0024016528465113,0.0,-0.0016623500377949,4.531315939093959e-06,6.283185303702224,-0.0024016568209003,108.36098736022672,-0.0083583097341937,-1.1801065170774547e-07,-3.477362459216711e-09,312.45883101625344,-75.97103357521001,108.36098787317216,11223.692976576169,0.001884471249385
-75.97100370642394,-0.0004721193548029,108.10614840786693,-1.0742574737996145e-07,0.0019570990614737,1.935622696713726e-09,-162.38662966512726,0.0050840887483398,0.0,0.2315260660006032,2.3999922560242465e-08,0.0,312.448046681842,0.0,-144.520256424633,108.10614838776348,35.8000932275794,-193.339610258315,-8.370814517515589e-06,1.122368355160208e-07,193.33959361235657,162.38679526259136,-0.0019571051584239,-0.0004721194034099,0.0018844132433872,0.0024016536405431,0.0,-0.0016623047924169,4.518997084544287e-06,6.283185303714269,-0.0024016575957265,108.36113466585168,-0.0083583097147096,-1.1759506965847058e-07,-3.465316532236048e-09,312.44822089125165,-75.97086379123962,108.36113517735362,11224.050965268903,0.001884408227681
-75.97083400681349,-0.0004721180800599,108.1063019025808,-1.071861074475817e-07,0.0019571003227365,1.907276190852953e-09,-162.3866468937963,0.0050702635476871,0.0,0.2315226207235819,2.393462827625054e-08,0.0,312.43746583154115,0.0,-144.5232486801663,108.10630188263988,35.80014400891037,-193.33976461984037,-8.347822227910833e-06,1.1110401839323489e-07,193.3397473361991,162.3868113942087,-0.001957106395911,-0.0004721181285478,0.0018843503798731,0.0024016544324131,0.0,-0.0016622596700428,4.506711774314786e-06,6.283185303726283,-0.0024016583684451,108.36128157087391,-0.0083583096955094,-1.171806140318305e-07,-3.453303306591532e-09,312.43763959219814,-75.97069446825667,108.36128208093643,11224.408954470033,0.0018843453772218
-75.97066476922494,-0.0004721168087881,108.1064549798959,-1.069471193289447e-07,0.0019571015805693,1.8790067913736042e-09,-162.38666407553524,0.0050564759738081,0.0,0.2315191848151968,2.386954389584153e-08,0.0,312.42691377048834,0.0,-144.5262409399264,108.1064549601169,35.80019465215141,-193.3399185616614,-8.324904714263968e-06,1.09978143639686e-07,193.3399006420303,162.38682748183328,-0.0019571076300319,-0.0004721168571581,0.0018842876872923,0.0024016552221277,0.0,-0.0016622146703383,4.494459820431095e-06,6.283185303738264,-0.0024016591390592,108.36142807639622,-0.0083583096765922,-1.1676728370762692e-07,-3.441322758709717e-09,312.4270870835924,-75.9705256062376,108.36142858502332,11224.766944178173,0.0018842826976603
-75.97049599187743,-0.0004721155409747,108.10660764094776,-1.067087810518483e-07,0.0019571028349809,1.850814374567073e-09,-162.3866812104736,0.0050427258749157,0.0,0.2315157582498619,2.3804629443679955e-08,0.0,312.4163903842932,0.0,-144.52923320390175,108.10660762133044,35.8002451576781,-193.3400720847623,-8.30203722937144e-06,1.0885226680977545e-07,193.3400535308486,162.38684352560225,-0.0019571088607959,-0.0004721155892256,0.0018842251650037,0.0024016560096906,0.0,-0.0016621697929701,4.482241167809186e-06,6.283185303750211,-0.0024016599075738,108.36157418348624,-0.0083583096579572,-1.1635507557481681e-07,-3.4293747936920662e-09,312.4165632511402,-75.97035720354478,108.36157469068183,11225.12493439194,0.0018842201883549
-75.97032767330786,-0.0004721142766092,108.10675988686803,-1.064710910232993e-07,0.0019571040859802,1.8226981168514278e-09,-162.3866982986901,0.0050290131747535,0.0,0.2315123410026008,2.3739889097327782e-08,0.0,312.40589561229666,0.0,-144.53222547208105,108.10675986741184,35.80029552586478,-193.3402251903934,-8.27923925710965e-06,1.0773034350946153e-07,193.34020600393129,162.3868595256507,-0.0019571100882122,-0.0004721143247415,0.0018841628126795,0.00240165679511,0.0,-0.0016621250376056,4.470055744124317e-06,6.283185303762127,-0.0024016606739965,108.36171989324176,-0.0083583096396038,-1.1594398580191929e-07,-3.417459299585614e-09,312.40606803399305,-75.97018925863883,108.36172039900984,11225.482925109964,0.0018841578489783
-75.97015981262533,-0.0004721130156826,108.10691171878574,-1.0623404743228495e-07,0.0019571053335769,1.7946580934914324e-09,-162.38671534034458,0.0050153377597991,0.0,0.2315089330477091,2.3675316641244542e-08,0.0,312.3954293697599,0.0,-144.53521774445298,108.10691169949034,35.80034575708506,-193.34037787966972,-8.256495697348711e-06,1.0660977186526261e-07,193.34035806235775,162.3868754820813,-0.0019571113122898,-0.0004721130636965,0.0018841006297735,0.0024016575783906,0.0,-0.0016620804039131,4.457903452652497e-06,6.28318530377401,-0.0024016614383319,108.36186520673444,-0.0083583096215311,-1.1553401134881593e-07,-3.405576187697955e-09,312.395601347608,-75.97002177060624,108.36186571107896,11225.84091633088,0.001884095678983
-75.96999240897533,-0.0004721117581886,108.10706313782674,-1.0599764846500343e-07,0.0019571065777803,1.7666945295271304e-09,-162.38673233556747,0.0050016995460724,0.0,0.231505534359893,2.361093320489881e-08,0.0,312.38499159168776,0.0,-144.53821002100617,108.1070631186915,35.80039585171143,-193.3405301536928,-8.233816864501853e-06,1.0549303592038982e-07,193.34050970724795,162.3868913950101,-0.0019571125330378,-0.0004721118060866,0.0018840386159027,0.0024016583595379,0.0,-0.0016620358915618,4.4457841747000205e-06,6.283185303785861,-0.0024016622005858,108.36201012505074,-0.0083583096037384,-1.1512514985923409e-07,-3.393725392597092e-09,312.38516312691064,-75.96985473827195,108.3620106279756,11226.198908053306,0.0018840336779877
-75.96982545989108,-0.0004721105041137,108.10721414511384,-1.0576189259079641e-07,0.0019571078185989,1.7388064967536083e-09,-162.38674928443382,0.0049880984140683,0.0,0.2315021449142825,2.3546699223685237e-08,0.0,312.374582182596,0.0,-144.54120230172933,108.10721412613862,35.80044581011526,-193.34068201358005,-8.211217541708722e-06,1.0438260822751066e-07,193.3406609397589,162.38690726458518,-0.0019571137504656,-0.0004721105518922,0.0018839767705648,0.0024016591385584,0.0,-0.0016619915002218,4.43369788158468e-06,6.283185303797679,-0.0024016629607645,108.36215464926045,-0.0083583095862249,-1.1471739619067201e-07,-3.3819067635714284e-09,312.374753276247,-75.96968816002942,108.36215515076958,11226.556900275888,0.0018839718454906
-75.96965896539713,-0.0004721092534507,108.10736474176692,-1.0552677798459745e-07,0.0019571090560429,1.710994080455806e-09,-162.38676618713174,0.0049745342741621,0.0,0.2314987646853833,2.348265499826039e-08,0.0,312.3642010821451,0.0,-144.5441945866112,108.107364722951,35.80049563266711,-193.34083346053143,-8.188657254680365e-06,1.0326950027436614e-07,193.34081176099428,162.3869230908925,-0.0019571149645818,-0.0004721093011136,0.0018839150933281,0.0024016599154577,0.0,-0.0016619472295641,4.421644420319699e-06,6.283185303809466,-0.0024016637188729,108.36229878043856,-0.0083583095689898,-1.1431074927620029e-07,-3.370120269305178e-09,312.36437173552633,-75.96952203494676,108.36229928053592,11226.914892997262,0.0018839101810577
-75.9694929237299,-0.0004721080061926,108.10751492890276,-1.052923026644175e-07,0.0019571102901217,1.6832574309177546e-09,-162.38678304380576,0.0049610070365792,0.0,0.2314953936481757,2.341882719377105e-08,0.0,312.35384821491664,0.0,-144.54718687564068,108.10751491024592,35.800545319736464,-193.34098449559545,-8.166175631902108e-06,1.0216289226821452e-07,193.3409621719972,162.3869388740442,-0.0019571161753951,-0.0004721080537375,0.0018838535838007,0.0024016606902414,0.0,-0.0016619030792609,4.40962367542633e-06,6.28318530382122,-0.0024016644749156,108.36244251966136,-0.0083583095520325,-1.139052071993994e-07,-3.3583658490233203e-09,312.35401842924955,-75.96935636197742,108.36244301835076,11227.272886216071,0.0018838486842993
-75.96932733376342,-0.0004721067623243,108.10766470763546,-1.0505846462160704e-07,0.0019571115208439,1.6555957233252596e-09,-162.38679985458728,0.0049475165670894,0.0,0.2314920317776708,2.3355163342451836e-08,0.0,312.3435234802044,0.0,-144.55017916880638,108.10766468913717,35.800594871691814,-193.34113511989685,-8.14375024824101e-06,1.0105895223997278e-07,193.3411121738252,162.38695461417163,-0.001957117382915,-0.0004721068097543,0.0018837922413027,0.0024016614629149,0.0,-0.0016618590489856,4.3976355984051644e-06,6.283185303832942,-0.0024016652288984,108.36258586797074,-0.0083583095353521,-1.1350076694068097e-07,-3.346643414042346e-09,312.343693256612,-75.9691911394454,108.36258636525608,11227.630879930968,0.0018837873545354
-75.96916219360688,-0.0004721055218382,108.10781407907476,-1.0482526267749353e-07,0.0019571127482173,1.6280087052013194e-09,-162.38681661947115,0.0049340627663237,0.0,0.2314886790494963,2.3291608162239465e-08,0.0,312.33322680088526,0.0,-144.55317146609724,108.10781406073448,35.80064428890029,-193.3412853345909,-8.1213864097536e-06,9.995726873363185e-08,193.34126176790824,162.38697031144244,-0.0019571185871509,-0.0004721055691526,0.0018837310654649,0.0024016622334852,0.0,-0.0016618151384111,4.385680207992436e-06,6.2831853038446335,-0.0024016659808314,108.36272882643802,-0.008358309518948,-1.1309742177785493e-07,-3.3349527810963604e-09,312.3333961406013,-75.96902636569564,108.36272932232326,11227.9888741406,0.0018837261913959
-75.9689975028225,-0.0004721042847307,108.10796304432792,-1.0459269532728108e-07,0.0019571139722524,1.6004965840189311e-09,-162.38683333863494,0.0049206455922582,0.0,0.231485335438296,2.322824991208001e-08,0.0,312.3229581451315,0.0,-144.55616376750208,108.10796302614553,35.80069357172845,-193.3414351408697,-8.099102189834338e-06,9.886211716951468e-08,193.34141095532527,162.3869859659275,-0.0019571197881112,-0.0004721043319273,0.0018836700561008,0.0024016630019582,0.0,-0.0016617713472117,4.3737573040238665e-06,6.283185303856293,-0.0024016667307174,108.36287139615268,-0.0083583095028192,-1.126951696868551e-07,-3.32329388786531e-09,312.323127049338,-75.96886204074461,108.36287189064169,11228.34686884362,0.001883665194695
