FxFR,FyRR,longslipFL,vy,az,FxRL,signal,slip1,gas,y,longslipRL,FL,sideslipFL,roll,FxRR,FxFL,yawrate,RL,signal,FyRL,steeringangel,pitch,sideslipRL,vx,sideslipRR,ax,slip,x,FR,yaw,sideslipFR,pitchrate,FyFR,brake,longslipRR,FyFL,RR,longslipFR,ay,rollrate
-77.44619304727652,165.83324172503222,-0.000472646826097,-6.729463064400388e-05,-5.335353820055958e-06,157.54174908786274,0.0,6.283181825824024,0.1452019821639236,-4861.080381120635,0.0009456953368478,61.25114589829319,0.0023974316682283,-1.235854725745061e-05,157.5621934981809,-77.48500469363977,0.0001522572561217,61.33851400226976,-0.6188614162789919,-163.4297724159278,0.0,-0.000929059637444,0.0019611730370447,20.284021769598272,-0.0019905085085302,0.0061932017684511,-3.4813555618530552e-06,4867.253727882882,61.252655288950415,-0.0328846603372461,-0.0024295647872112,9.263011529898612e-06,199.15924496222928,0.0,0.0009460396976317,-196.62708150528977,61.33928393246511,-0.0004726649468768,0.0030819562433382,-9.016737122409072e-07
-77.44582084911897,165.83497157076755,-0.0004726446205005,-6.73349728319512e-05,-5.217708680375288e-06,157.5205568888004,0.0,6.283181823650272,0.1451980483694713,-4861.087050800395,0.0009455690430731,61.25133163308792,0.0023973957345029,-1.2368506038281388e-05,157.54097528108102,-77.48474285103781,0.0001524443133402,61.338692623259256,-0.52303541814967,-163.42816494356668,0.0,-0.0009289672209703,0.0019611553015818,20.2840835831052,-0.0019905316932553,0.0061665259278564,-3.4835293141660308e-06,4867.456458844538,61.25284327519853,-0.0328831367473843,-0.0024296026640686,9.224065587271505e-06,199.162708557232,0.0,0.000945913558536,-196.6241728142415,61.33946370924065,-0.0004726623402988,0.0030883663115607,-1.0745316326664616e-06
-77.445454771239,165.83670521073597,-0.0004726423911354,-6.735616893013226e-05,-5.085124796389966e-06,157.499443433001,0.0,6.283181822406978,0.1451941316066658,-4861.0937201916695,0.000945443196332,61.25151661211109,0.0023973653434825,-1.2380206144308915e-05,157.51986163162442,-77.4844781262663,0.0001526431553166,61.33887042751779,-0.4259021038664994,-163.42655332298196,0.0,-0.0009288751979581,0.0019611375878733,20.28414513034649,-0.0019905548352276,0.006139963454841,-3.484772608347126e-06,4867.65919043267,61.25303041177445,-0.0328816112184408,-0.0024296350023755,9.184379356929752e-06,199.16570218332663,0.0,0.0009457880627812,-196.6217336095908,61.33964276197312,-0.0004726597775561,0.0030940864936865,-1.2479360143123444e-06
-77.44509458201827,165.83842558799626,-0.0004726401338514,-6.736628346444345e-05,-4.949226848047555e-06,157.47841072061533,0.0,6.283181821700716,0.1451902317503458,-4861.100389293818,0.0009453178157688,61.25170083058268,0.0023973394476787,-1.2393597862309608e-05,157.49884968145938,-77.48420981873629,0.000152849660772,61.339047439405725,-0.327704256129218,-163.42495466282,0.0,-0.0009287835760604,0.0019611200661945,20.28420641246768,-0.0019905777640786,0.0061135153120738,-3.4854788702222565e-06,4867.861922644642,61.25321671037063,-0.0328800836558707,-0.0024296628516915,9.143922856224375e-06,199.16829000270403,0.0,0.0009456631855031,-196.6196992158672,61.33982107297436,-0.0004726572611235,0.003099186963004,-1.412424794093011e-06
-77.44473963428831,165.84012247242774,-0.0004726378512493,-6.737169913264223e-05,-4.819028034125789e-06,157.45746093966324,0.0,6.283181821220197,0.145186348691938,-4861.10705810626,0.000945192919679,61.25188428298631,0.0023973169569985,-1.2408555518905669e-05,157.47793628206375,-77.48393815374554,0.0001530605638594,61.339223678837314,-0.228687318416691,-163.4233791902068,0.0,-0.0009286923627137,0.0019611028349726,20.28426743061893,-0.0019906003808775,0.006087181791346,-3.4859593897423013e-06,4868.064655477826,61.25340218283724,-0.032878554001741,-0.0024296872935207,9.10275589564562e-06,199.17055630782787,0.0,0.0009455389028528,-196.6179840898953,61.33999862877425,-0.0004726547879427,0.0031037798054285,-1.5617967150115636e-06
-77.44438934078788,165.84179049755812,-0.0004726355472417,-6.737714168648736e-05,-4.700840426995406e-06,157.4365960962317,0.0,6.283181820734996,0.1451824823373637,-4861.113726628462,0.0009450685237297,61.25206696443683,0.002397296913701,-1.2424905615489207e-05,157.45711857612028,-77.48366359841285,0.0001532734678998,61.33939916111376,-0.1290987815061471,-163.42183222396233,0.0,-0.0009286015643926,0.0019610859417981,20.28432818595006,-0.0019906226372414,0.0060609628493199,-3.486444589608592e-06,4868.267388929604,61.2535868401936,-0.0328770222259338,-0.0024297092768683,9.061000352977276e-06,199.17258251971992,0.0,0.0009454151940771,-196.61650566212504,61.340175420363614,-0.0004726523542088,0.0031079800827703,-1.6923264605981848e-06
-77.44404285834567,165.8434277756023,-0.0004726332292131,-6.738591463604959e-05,-4.598500042418353e-06,157.4158177966381,0.0,6.283181820084084,0.1451786326030127,-4861.120394859922,0.0009449446403752,61.2522488711761,0.0023972785337633,-1.2442448144895766e-05,157.43639414234758,-77.48338700722452,0.0001534867295664,61.33957389747764,-0.0291875648752119,-163.42031557363003,0.0,-0.0009285111861334,0.0019610693977003,20.28438867960768,-0.0019906445211936,0.0060348582236417,-3.4870955017666878e-06,4868.470122997369,61.25377069232143,-0.0328754883180387,-0.0024297295809713,9.0188144110261e-06,199.1744386155379,0.0,0.0009452920420828,-196.61519326012024,61.34035144269924,-0.0004726499527779,0.0031118913342063,-1.8021526971240625e-06
-77.44369954533332,165.84503486318545,-0.0004726309029907,-6.740018808537926e-05,-4.513797099854741e-06,157.3951271887579,0.0,6.283181819161715,0.1451747994115487,-4861.127062800169,0.0009448212786911,61.252430001013416,0.0023972612206444,-1.2460972220595768e-05,157.41576101917343,-77.48310907999598,0.000153699307024,61.33974789593493,0.0707966054673213,-163.41882858791553,0.0,-0.0009284212312924,0.001961053188559,20.28444891273392,-0.0019906660458744,0.0060088674925414,-3.488017870843376e-06,4868.672857678526,61.25395374758564,-0.0328739522806382,-0.0024297488015821,8.976371362000306e-06,199.17618045589336,0.0,0.0009451694329857,-196.61399079301916,61.34052669389586,-0.0004726475780555,0.0031155989706809,-1.890749225997041e-06
-77.44335898375823,165.84661397140204,-0.0004726285721909,-6.74212798240455e-05,-4.4470996738624194e-06,157.37452503239936,0.0,6.283181817903719,0.1451709826898976,-4861.133730448746,0.0009446984451721,61.25261035307939,0.0023972445440975,-1.2480267163027448e-05,157.39521765728963,-77.48283030354696,0.0001539106037596,61.339921162097646,0.1706038211663458,-163.4173689567629,0.0,-0.0009283317014828,0.0019610372834685,20.28450888646536,-0.0019906872412714,0.0059829901526889,-3.4892758669400597e-06,4868.875592970488,61.254136013086,-0.0328724141241612,-0.0024297673708124,8.933844504143002e-06,199.1778499785922,0.0,0.0009450473558586,-196.612856429216,61.340701174452846,-0.0004726452266043,0.0031191691098977,-1.958534863440637e-06
-77.44302070754432,165.84816841722918,-0.0004726262419753,-6.744989182672659e-05,-4.397914001648612e-06,157.35401176643003,0.0,6.2831818162759685,0.1451671823671335,-4861.140397805211,0.0009445761438995,61.25278992741609,0.0023972281933344,-1.2500130445262113e-05,157.37476281580203,-77.48255121773724,0.0001541203332889,61.34009369983912,0.269984616161235,-163.41593326932937,0.0,-0.0009282425966326,0.0019610216402399,20.284568601932875,-0.0019907081487871,0.0059572256445899,-3.4909036176408475e-06,4869.078328870678,61.25431749506034,-0.0328708738632004,-0.0024297856026525,8.891397353080947e-06,199.17947780043065,0.0,0.0009449258017871,-196.61175985438396,61.34087488657449,-0.0004726428934247,0.0031226527355232,-2.0066107745908083e-06
-77.44268439961374,165.8497021865311,-0.0004726239153854,-6.748629009307426e-05,-4.36511551405916e-06,157.33358756331745,0.0,6.283181814265607,0.1451633983745877,-4861.14706486913,0.0009444543773097,61.252968725171534,0.0023972119557705,-1.2520373134169218e-05,157.35439552392427,-77.48227221234708,0.0001543284185168,61.34026551187005,0.3686905902209351,-163.41451745742583,0.0,-0.0009281539151171,0.0019610062105805,20.284628060261003,-0.0019907288161013,0.0059315733690352,-3.492913978963916e-06,4869.281065376534,61.25449819868037,-0.032869331513988,-0.0024298037132791,8.849177618762115e-06,199.1810857777705,0.0,0.0009448047639733,-196.61067960612425,61.34104783365762,-0.0004726405756055,0.003126088128645,-2.036513294658742e-06
-77.44234989493847,165.85121955500534,-0.0004726215940002,-6.753044383203011e-05,-4.347212067581743e-06,157.3132524063344,0.0,6.283181811874266,0.1451596306440164,-4861.153731640073,0.000944333146209,61.25314674824973,0.0023971956971198,-1.2540823184380233e-05,157.3341150142953,-77.48199353092717,0.0001545349111786,61.34043660013906,0.4664750298154863,-163.4131171789097,0.0,-0.0009280656539404,0.0019609909441994,20.284687262568298,-0.0019907492930926,0.0059060327056599,-3.495305319828688e-06,4869.483802485504,61.2546781284,-0.0328677870927602,-0.0024298218404131,8.807313514720524e-06,199.18268856031915,0.0,0.0009446842368259,-196.609601453995,61.3412200198459,-0.0004726382717015,0.0031295025576114,-2.050034116132608e-06
-77.44201709836463,165.85272484166066,-0.0004726192800956,-6.758212789278209e-05,-4.342509948933792e-06,157.29300614689913,0.0,6.283181809113073,0.1451558791084848,-4861.1603981176095,0.000944212450495,61.25332399887756,0.0023971793284338,-1.2561327419694226e-05,157.31392064823856,-77.48171534592436,0.0001547399311929,61.3406069661412,0.5630935247709975,-163.4117280662924,0.0,-0.0009279778089377,0.001960975790966,20.28474620996682,-0.0019907696296828,0.0058806030163082,-3.4980665132417237e-06,4869.686540195044,61.25485728838402,-0.0328662406148218,-0.0024298400761064,8.76591252455873e-06,199.1842957325669,0.0,0.0009445642158342,-196.60851622300476,61.34139144975813,-0.0004726359795633,0.0031329159442983,-2.0491263383673248e-06
-77.44168587828023,165.85422223989391,-0.0004726169749028,-6.764098836279553e-05,-4.3492575956024586e-06,157.27284849011988,0.0,6.283181805999449,0.1451521437020163,-4861.167064301314,0.000944092289073,61.25350047985189,0.0023971627923996,-1.2581752595409871e-05,157.29381187742172,-77.48143786301677,0.0001549436322106,61.34077661111489,0.6583045791679657,-163.41034589618232,0.0,-0.0009278903749852,0.0019609607029932,20.284804903562065,-0.0019907898737477,0.0058552836388424,-3.5011801368554258e-06,4869.889278502624,61.25503568225933,-0.032864692094071,-0.0024298584803386,8.725061011501761e-06,199.185913801206,0.0,0.0009444446973959,-196.60741778818164,61.34156212827482,-0.0004726336980503,0.0031363431474486,-2.035798262727148e-06
-77.44135618596418,165.85571564569128,-0.0004726146791761,-6.770658971880892e-05,-4.365542704800932e-06,157.25277915200587,0.0,6.283181802554814,0.1451484243584086,-4861.173730190759,0.0009439726605353,61.25367619431059,0.0023971460612748,-1.2601985434143343e-05,157.27378832445427,-77.48116120716922,0.0001551461766834,61.340945536234464,0.751870214955465,-163.40896676082647,0.0,-0.0009278033462125,0.0019609456365658,20.28486334445349,-0.0019908100691791,0.005830073994849,-3.504624772719161e-06,4870.092017405725,61.25521331334084,-0.0328631415428027,-0.0024298770829994,8.684824179977623e-06,199.18754659207315,0.0,0.0009443256789239,-196.6063026660488,61.341732060398165,-0.0004726314265295,0.0031397942651266,-2.012027420785328e-06
-77.44102812812318,165.8572085659237,-0.0004726123931218,-6.777845029646551e-05,-4.389600304718559e-06,157.23279771461543,0.0,6.2831817988028495,0.1451447210120017,-4861.18039578551,0.0009438535626266,61.253851145418736,0.0023971291213538,-1.2621932126839272e-05,157.2538495651639,-77.48088533778851,0.0001553477167378,61.34111374265689,0.8435565667719876,-163.40758715863896,0.0,-0.0009277167162072,0.001960930552635,20.284921533734316,-0.0019908302553645,0.0058049734259841,-3.508376736349037e-06,4870.294756901838,61.255390184943856,-0.0328615889717323,-0.0024298958994595,8.645247481115133e-06,199.1891960628073,0.0,0.0009442071577816,-196.6051691961827,61.34190125110344,-0.0004726291648569,0.003143276057039,-1.979736202900669e-06
-77.440701553324,165.85870409432442,-0.0004726101178288,-6.785606066362333e-05,-4.419630769821463e-06,157.21290374646674,0.0,6.283181794768609,0.1451410335974862,-4861.187061085136,0.0009437349926757,61.25402533660746,0.002397111961999,-1.2641517631341642e-05,157.23399526178858,-77.48061046868655,0.0001555483893172,61.34128123160491,0.933134466487348,-163.40620401626566,0.0,-0.0009276304782044,0.0019609154171746,20.284979472491568,-0.0019908504668086,0.0057799813106979,-3.51241097694988e-06,4870.497496988465,61.25556630013725,-0.0328600343901388,-0.0024299149415659,8.60635796069158e-06,199.19086360104865,0.0,0.0009440891319442,-196.60401624228808,61.342069705321,-0.0004726269120051,0.0031467940323315,-1.9407516153671744e-06
-77.44037659507872,165.86020485021788,-0.0004726078528415,-6.793889674615892e-05,-4.453944230083757e-06,157.1930968098223,0.0,6.283181790477866,0.1451373620496517,-4861.193726089201,0.0009436169480413,61.25419877135616,0.0023970945858181,-1.266068444115231e-05,157.2142251172382,-77.48033652185599,0.0001557483128413,61.34144800443955,1.020380016003526,-163.40481474797227,0.0,-0.0009275446252636,0.001960900201887,20.28503716180629,-0.0019908707324028,0.0057550970633469,-3.5167017201061028e-06,4870.70023766312,61.25574166195665,-0.0328584778060277,-0.0024299342074371,8.568165754607436e-06,199.1925495824034,0.0,0.0009439715998567,-196.6028436319123,61.34223742788076,-0.0004726246684789,0.0031503511548887,-1.8967691783535623e-06
-77.44005324187711,165.86171298801213,-0.0004726055982128,-6.802643106604763e-05,-4.490966113673754e-06,157.1733764453412,0.0,6.283181785956567,0.1451337063033398,-4861.200390797263,0.0009434994257311,61.25437145316055,0.0023970769943866,-1.267939129403925e-05,157.1945388487295,-77.48006355657783,0.0001559475854031,61.34161406264476,1.1050751468833588,-163.4034172438706,0.0,-0.0009274591504265,0.0019608848837577,20.285094602753755,-0.0019908910758436,0.0057303201060829,-3.5212230188308505e-06,4870.902978923326,61.25591627343229,-0.0328569192263344,-0.0024299536958069,8.530666047884798e-06,199.1942540329437,0.0,0.0009438545601184,-196.60165149506565,61.34240442348273,-0.0004726224342463,0.003153949431833,-1.849352568272148e-06
-77.43973148568575,165.86323021234844,-0.0004726033540592,-6.811813751923771e-05,-4.529251394364204e-06,157.1537421531416,0.0,6.283181781230596,0.1451300662933397,-4861.207055208884,0.0009433824223658,61.25454338554124,0.0023970591906828,-1.2697611771957024e-05,157.1749361589829,-77.47979162039307,0.0001561462877729,61.34177940783453,1.1870081654079474,-163.40200985251187,0.0,-0.0009273740468561,0.0019608694449533,20.285151796403568,-0.0019909115157084,0.0057056498427933,-3.525948990768424e-06,4871.105720766619,61.25609013757514,-0.0328553586571115,-0.0024299734036202,8.493841042435428e-06,199.19597682403324,0.0,0.0009437380112917,-196.60044007172655,61.34257069667291,-0.0004726202091839,0.0031575900670438,-1.7999191941859092e-06
-77.43941132728106,165.86475779374925,-0.0004726011203627,-6.821349609347566e-05,-4.567453483808013e-06,157.1341934639856,0.0,6.283181776325534,0.1451264419546835,-4861.213719323611,0.000943265934669,61.254714572019424,0.0023970411797936,-1.2715332786489905e-05,157.15541679716193,-77.47952074630608,0.0001563444861028,61.34194404178351,1.2659742817009647,-163.40059136295446,0.0,-0.0009272893079561,0.0019608538725949,20.28520874381973,-0.0019909320656598,0.0056810857288665,-3.5308540519610684e-06,4871.308463190544,61.25626325739275,-0.0328537961036862,-0.0024299933253645,8.457661814419696e-06,199.1977176130657,0.0,0.0009436219522936,-196.599209774042,61.34273625186358,-0.0004726179933095,0.0031612733772148,-1.7497324054560117e-06
-77.43909279196183,165.86629660166855,-0.0004725988972489,-6.831199744567525e-05,-4.6044203480353975e-06,157.11472991026284,0.0,6.283181771266443,0.1451228332223344,-4861.220383140998,0.0009431499594586,61.25488501603623,0.0023970229664249,-1.2732553056878797e-05,157.13598051426052,-77.47925093397448,0.0001565422340403,61.34210796641724,1.3417761215963886,-163.3991609695476,0.0,-0.0009272049274711,0.0019608381582328,20.28526544606088,-0.0019909527349467,0.005656627245712,-3.5359131434476567e-06,4871.511206192659,61.256435635967776,-0.0328522315707947,-0.0024300134556096,8.422090340413911e-06,199.19947591218505,0.0,0.0009435063822449,-196.59796112086124,61.34290109333005,-0.0004726157864641,0.0031649991611035,-1.6999074282947874e-06
-77.4387758247388,165.8678471419989,-0.0004725966846212,-6.841314587602217e-05,-4.639111040940217e-06,157.0953509761256,0.0,6.283181766077706,0.1451192400308621,-4861.227046660588,0.0009430344929113,61.25505472112536,0.0023970045564427,-1.274928160039383e-05,157.1166270331635,-77.47898225699673,0.00015673957707,61.342271183766016,1.4142242199712756,-163.39771823246642,0.0,-0.0009271208995676,0.0019608222975631,20.28532190418061,-0.0019909735286685,0.0056322738346182,-3.541101880508248e-06,4871.713949770532,61.256607276281045,-0.0328506650626852,-0.0024300337875076,8.387081298895541e-06,199.2012512370494,0.0,0.0009433912998835,-196.5966945930736,61.3430652251747,-0.0004726135886916,0.0031687667583885,-1.6514009305318043e-06
-77.43846040826982,165.86940957214003,-0.0004725944822142,-6.851646482936903e-05,-4.670611848181547e-06,157.07605616633563,0.0,6.283181760782763,0.1451156623158393,-4861.233709881923,0.0009429195315821,61.25522369081501,0.0023969859615949,-1.2765536094801112e-05,157.09735609984003,-77.47871474326038,0.0001569365536035,61.34243369602519,1.483137494310011,-163.3962630606322,0.0,-0.0009270372188963,0.0019608062902542,20.285378119227,-0.0019909944479283,0.0056080249723137,-3.5463968237303644e-06,4871.916693921738,61.2567781813,-0.0328490965831896,-0.0024300543081218,8.352583988562836e-06,199.2030427135909,0.0,0.0009432767043805,-196.5954110313804,61.343228651371966,-0.0004726114001991,0.003172574392814,-1.6050055470976809e-06
-77.43814664528055,165.8709837525757,-0.0004725922895433,-6.8621503059371e-05,-4.698205873132295e-06,157.05684504217595,0.0,6.283181755403806,0.145112100012071,-4861.240372804544,0.0009428050722546,61.25539192841035,0.0023969671920482,-1.2781341376549e-05,157.07816748684823,-77.47844829678387,0.0001571331937028,61.34259550552556,1.5483436973160094,-163.39479565854342,0.0,-0.0009269538806374,0.0019607901389814,20.28543409224338,-0.0019910154907858,0.0055838802014853,-3.5517757798493097e-06,4872.1194386438665,61.25694835419611,-0.032847526135801,-0.0024300750059519,8.318543906726352e-06,199.2048492351425,0.0,0.0009431625949202,-196.5941114836268,61.34339137576372,-0.0004726092214042,0.003176419709854,-1.5613823396934667e-06
-77.43783441083241,165.87256932672233,-0.0004725901068534,-6.872783370395359e-05,-4.721294895953324e-06,157.03771711296824,0.0,6.283181749961826,0.1451085530544038,-4861.247035427982,0.0009426911113584,61.25555943725199,0.0023969482513443,-1.2796728237290263e-05,157.05906091981487,-77.47818303960108,0.0001573295245808,61.34275661467978,1.6096798474405636,-163.3933164449534,0.0,-0.0009268708805281,0.0019607738486729,20.285489824268332,-0.0019910366529958,0.0055598390154595,-3.5572177607902577e-06,4872.322183934517,61.25711779808341,-0.0328459537237347,-0.0024300958760357,8.284904549374455e-06,199.2066701787895,0.0,0.0009430489704782,-196.59279649301644,61.34355340205941,-0.000472607051963,0.0031803010092418,-1.5210687248080008e-06
-77.43752365176682,165.874165733927,-0.0004725879343051,-6.883505448911788e-05,-4.739388273010888e-06,157.01867192026324,0.0,6.283181744476591,0.1451050213776177,-4861.253697751769,0.0009425776453807,61.25572622070364,0.0023969291490552,-1.2811732085024565e-05,157.0400361544183,-77.47791901981404,0.0001575255741216,61.34291702600874,1.6669926362515424,-163.39182603860195,0.0,-0.0009267882148765,0.0019607574266212,20.28554531633577,-0.0019910579278873,0.0055359009503845,-3.562702995848332e-06,4872.524929791299,61.25728651602333,-0.03284437934993,-0.0024301169072826,8.251608609798996e-06,199.2085047438616,0.0,0.0009429358300334,-196.59146676298863,61.34371473384584,-0.0004726048916345,0.0031842161187384,-1.4844641399734725e-06
-77.43721449177201,165.87577223648233,-0.0004725857706822,-6.894279364715553e-05,-4.7522318303992e-06,156.99970900509337,0.0,6.283181738966366,0.1451015049169743,-4861.260359775438,0.000942464671241,61.25589228198375,0.0023969098981363,-1.2826391646051284e-05,157.02109291961008,-77.47765610032206,0.0001577213684905,61.343076742148064,1.7201388116249063,-163.39032523011758,0.0,-0.0009267058805612,0.0019607408818786,20.28560056947486,-0.0019910793069591,0.0055120655537825,-3.568213219842707e-06,4872.727676211831,61.257454511192215,-0.0328428030170535,-0.0024301380851764,8.21859935178163e-06,199.2103517370142,0.0,0.000942823172738,-196.59012337562632,61.34387537460973,-0.0004726027415126,0.0031881618121215,-1.4518533676718665e-06
-77.43690676699853,165.87738799489327,-0.0004725836167756,-6.905071070037161e-05,-4.75955914013558e-06,156.980827937968,0.0,6.283181733447874,0.1450980036072792,-4861.267021498514,0.0009423521855964,61.25605762424118,0.0023968905029666,-1.2840748011784626e-05,157.00223096273814,-77.4773944308816,0.0001579169338611,61.34323576578397,1.7689855358001687,-163.38881490598624,0.0,-0.0009266238750199,0.0019607242243287,20.2856555847105,-0.0019911007808038,0.0054883323813645,-3.573731712520853e-06,4872.930423193747,61.25762178680279,-0.0328412247275159,-0.0024301594038009,8.185821766800372e-06,199.2122103543856,0.0,0.0009427109974802,-196.5887670146157,61.34403532773228,-0.0004726006007071,0.0031921358361961,-1.4234302321540924e-06
-77.43660042342624,165.87901208276108,-0.0004725814727023,-6.915849505588836e-05,-4.761330801368821e-06,156.96202824924717,0.0,6.283181727936355,0.1450945173837115,-4861.273682920516,0.000942240185141,61.256222250693526,0.0023968709733793,-1.2854843626531284e-05,156.98344999044963,-77.4771340439358,0.0001581122998625,61.343394099674654,1.813410717405789,-163.3872960330048,0.0,-0.0009265421962263,0.0019607074648949,20.28571036306308,-0.001991122338894,0.0054647009761956,-3.579243231842452e-06,4873.133170734684,61.2577883459636,-0.0328396444834465,-0.002430180851802,8.153223500939354e-06,199.21407973318736,0.0,0.000942599303085,-196.58739841650635,61.34419459649432,-0.0004725984689665,0.0031961357041796,-1.3992817155247726e-06
-77.43629556904068,165.88064349626373,-0.0004725793370239,-6.926587063069603e-05,-4.7575065080179385e-06,156.94330954368985,0.0,6.283181722445348,0.1450910461815593,-4861.280344040971,0.0009421286670229,61.256386164483125,0.0023968513246244,-1.286872126129639e-05,156.96474976426938,-77.47687481062663,0.0001583074967348,61.34355174666835,1.8533033166239508,-163.38576964842483,0.0,-0.0009264608426601,0.0019606906152434,20.285764905548685,-0.0019911439698809,0.0054411709378115,-3.5847342380514963e-06,4873.335918832293,61.25795419181933,-0.0328380622866711,-0.0024302024124504,8.120755499414716e-06,199.21595859285472,0.0,0.0009424880885848,-196.5860187326494,61.34435318409962,-0.0004725963476266,0.0032001578451497,-1.3794028686001505e-06
-77.43599204868738,165.8822812179531,-0.0004725772108159,-6.937259694660528e-05,-4.748235092949955e-06,156.92467138483997,0.0,6.28318171698664,0.1450875899359133,-4861.287004859396,0.000942017628149,61.256549368584736,0.0023968315626769,-1.2882423328896898e-05,156.94612997696356,-77.47661685957699,0.0001585025543046,61.34370870963477,1.8885636227322504,-163.38423679597642,0.0,-0.000926379813269,0.001960673686805,20.28581921317928,-0.0019911656625697,0.0054177418248155,-3.590192946049247e-06,4873.538667484235,61.25811932764605,-0.0328364781387192,-0.0024302240784015,8.08837289248066e-06,199.21784594108425,0.0,0.0009423773526121,-196.5846288265517,61.3445110936617,-0.0004725942354696,0.0032041997443223,-1.363732060193938e-06
-77.43568981494728,165.88392423545184,-0.0004725750940676,-6.94784655083695e-05,-4.7337109448803645e-06,156.90611337345658,0.0,6.283181711570436,0.1450841485821909,-4861.2936653753095,0.0009419070657026,61.25671186609014,0.0023968116969061,-1.2895991232782887e-05,156.9275903624192,-77.47636021111012,0.0001586975059236,61.34386499150148,1.9191035033286417,-163.38269850706558,0.0,-0.0009262991074248,0.0019606566910169,20.28587328696268,-0.0019911874056824,0.005394413243929,-3.5956091501001603e-06,4873.741416688183,61.25828375656165,-0.0328348920408028,-0.0024302458390088,8.056035357615079e-06,199.21974091876044,0.0,0.0009422670939836,-196.58322943181844,61.34466832823333,-0.0004725921323883,0.0032082589641285,-1.352135020185773e-06
-77.4353889257467,165.88557153469785,-0.0004725729854865,-6.958330208848942e-05,-4.714196721612036e-06,156.8876350867951,0.0,6.283181706205253,0.1450807220559468,-4861.30032558823,0.00094179697672,61.256873660069104,0.0023967917428376,-1.2909464645035558e-05,156.9091306171676,-77.47610477779038,0.0001588923860445,61.3440205952254,1.944846624616496,-163.38115580768766,0.0,-0.0009262187248759,0.0019606396393126,20.28592712790256,-0.0019912091878701,0.005371184764649,-3.60097433337098e-06,4873.944166441816,61.258447481666096,-0.0328333039937907,-0.0024302676775624,8.023707459771991e-06,199.22164230034932,0.0,0.0009421573111647,-196.5818216529131,61.34482489077497,-0.0004725900395389,0.0032123321574627,-1.3444111616873045e-06
-77.43508928715782,165.88722214498492,-0.0004725708860747,-6.9686967830833e-05,-4.690004356043042e-06,156.86923616035102,0.0,6.283181700897868,0.145077310293045,-4861.306985497672,0.0009416873587645,61.25703475336244,0.0023967717078995,-1.2922881069332107e-05,156.89075045729092,-77.47585062377843,0.0001590872273096,61.34417552380824,1.9657286421993567,-163.37960967358762,0.0,-0.0009261386656963,0.0019606225422494,20.28598073699846,-0.001991230998591,0.0053480560003098,-3.6062817189580816e-06,4874.146916742826,61.25861050624635,-0.0328317139982188,-0.0024302895856051,7.991359000614847e-06,199.22354900510632,0.0,0.0009420480028547,-196.5804064569609,61.34498078421458,-0.0004725879557977,0.0032164168382774,-1.3403331125643865e-06
-77.43479084414517,165.8888751629166,-0.0004725687957058,-6.978935412108537e-05,-4.661552770219847e-06,156.85091620483203,0.0,6.283181695653566,0.1450739132292223,-4861.313645103152,0.0009415782092677,61.25719514895866,0.0023967515998613,-1.293627553295012e-05,156.87244958297077,-77.475597773009,0.0001592820646615,61.34432978025988,1.9816973619083968,-163.37806100674362,0.0,-0.0009260589302331,0.001960605409676,20.28603411524608,-0.0019912528279492,0.0053250265583919,-3.611526020761728e-06,4874.349667588914,61.25877283340269,-0.0328301220542852,-0.0024303115544692,7.95896502376268e-06,199.22546027524777,0.0,0.0009419391675886,-196.5789844969901,61.34513601142011,-0.0004725858811612,0.0032205109570349,-1.339634152457384e-06
-77.43449359538701,165.89052973292524,-0.0004725667136134,-6.98903824021967e-05,-4.629233328715804e-06,156.8326748358742,0.0,6.2831816904761535,0.1450705308003553,-4861.320304404181,0.0009414695255602,61.25735484985433,0.0023967314325122,-1.2949680157681955e-05,156.8542276884658,-77.47534619603145,0.0001594769338317,61.34448336760173,1.9927128702607089,-163.37651065535758,0.0,-0.0009259795190547,0.0019605882509768,20.286087263637203,-0.0019912746664565,0.0053020960311855,-3.6167034326350784e-06,4874.552418977793,61.25893446618739,-0.0328285281618315,-0.0024303335695822,7.92650576140717e-06,199.2273750723608,0.0,0.0009418308036275,-196.5775567158983,61.34529057519095,-0.000472583816267,0.0032246118048273,-1.342006155683328e-06
-77.43419753928761,165.89218507082705,-0.0004725646402633,-6.99900052819485e-05,-4.593503565643209e-06,156.81451171077373,0.0,6.283181685367907,0.145067162942959,-4861.326963400275,0.0009413613055404,61.257513858815706,0.0023967112144255,-1.296312392772064e-05,156.83608447012168,-77.47509586423003,0.0001596718674225,61.34463628888626,1.998747634222168,-163.37495939077175,0.0,-0.0009259004328981,0.00196057107441,20.286140183159503,-0.0019912965057018,0.0052792640407861,-3.621811678615735e-06,4874.755170907182,61.25909540784149,-0.0328269323203582,-0.0024303556217524,7.893966678526801e-06,199.2292923404126,0.0,0.0009417229094475,-196.57612408536409,61.34544447830663,-0.0004725817605379,0.0032287171446411,-1.3471364562943104e-06
