slip,RR,signal,FyRL,roll,gas,vx,longslipFL,steeringangel,pitch,vy,sideslipFL,x,pitchrate,FyRR,signal,sideslipRL,slip1,FR,FxFR,longslipFR,yawrate,FxRL,sideslipRR,FL,az,rollrate,FxFL,RL,longslipRL,y,FyFR,ax,longslipRR,brake,FyFL,ay,FxRR,yaw,sideslipFR
-2.0288518106888767e-06,62.16663016002556,-4.84369613196106,-162.85231210512757,-1.886298860069284e-05,0.2205279876366626,20.514674605507636,-0.00051298183356,0.0,-0.0024746971907256,-3.917357098341064e-05,0.0023849729400901,4677.086317378667,0.0006133532818077,164.00556722082962,0.0,0.0019227520033223,6.283183278327775,61.94545512328507,-82.61183377773754,-0.0005129962322824,7.25367588934348e-05,515.2564417687743,-0.0019371388126907,61.94474464469768,-0.0010531961249273,2.324163584012046e-06,-82.65219865593423,62.16618671388576,0.0030443559625245,-4854.706092089441,193.42358073548905,0.4446991719953587,0.0030458125089286,0.0,-192.2156996464536,0.0014772385076624,515.2908100250271,-0.0334448593465183,-0.0024010704399353
-2.0385103957001885e-06,62.17957026479242,-4.732308724031085,-162.8566528831902,-1.883632752502336e-05,0.2202423562150544,20.51911381532322,-0.0005128127570417,0.0,-0.0024685767608195,-3.938084994036957e-05,0.0023851358803309,4677.291374435466,0.0006109747150983,164.0106772911377,0.0,0.001922934758143,6.28318326866919,61.95887261955758,-82.59042717799258,-0.000512829013228,7.268704250809553e-05,513.8294587668802,-0.0019373276343418,61.95816301999959,-0.0010491257314481,2.957297661952578e-06,-82.63043657263235,62.17912714646789,0.0030360953386568,-4854.712953087585,193.4370776489961,0.4429016967706123,0.0030375464756948,0.0,-192.2425194799182,0.0014676260273362,513.8640344787314,-0.0334441330960381,-0.0024010868010577
-2.052924944399676e-06,62.19245745359971,-4.592023393344132,-162.86106392122366,-1.8803066317242174e-05,0.2199578822670149,20.523535080594364,-0.0005126444970506,0.0,-0.0024624799814067,-3.968730133623738e-05,0.0023852728217225,4677.496475762765,0.0006086204550884,164.01567319109188,0.0,0.0019231173902477,6.2831832542546415,61.972236090966895,-82.56909038144033,-0.00051266237738,7.277907197845953e-05,512.4082275603197,-0.0019375151110512,61.97152691278416,-0.0010450265470767,3.62995981357949e-06,-82.60878240367961,62.19201519679249,0.0030278673736995,-4854.719815420265,193.452567003189,0.4411113762723156,0.0030293116970464,0.0,-192.2672414006441,0.0014609100832151,512.4428877839433,-0.0334434056797471,-0.0024011290132826
-2.070310599463924e-06,62.20529204197742,-4.423629527823743,-162.8654472560089,-1.8763105185670656e-05,0.2196745612082577,20.527938472755043,-0.0005124770900485,0.0,-0.0024564066193699,-4.00559603379519e-05,0.0023853875739881,4677.701621181615,0.0006062886904569,164.0206561008041,0.0,0.0019232989133569,6.283183236868987,61.98554572423476,-82.5478203888437,-0.0005124962820869,7.283204044063624e-05,510.9927170347326,-0.0019377022632833,61.98483657363334,-0.0010408732842737,4.291168597040222e-06,-82.5872387961937,62.2048509748718,0.0030196717847427,-4854.726679082017,193.46989866229023,0.4393281812259205,0.00302110821144,0.0,-192.29001405470729,0.001457026182363,511.0273563454433,-0.0334426775726847,-0.0024011932279533
-2.089190776053378e-06,62.21807432836059,-4.228091395633896,-162.8697399231331,-1.87167626208516e-05,0.2193923884694419,20.532324062948295,-0.0005123105333469,0.0,-0.0024503564597523,-4.045620267233448e-05,0.0023854849131669,4677.906810513781,0.0006039776040887,164.02569195271363,0.0,0.0019234787102408,6.28318321798881,61.99880169810435,-82.52661844306971,-0.0005123307236925,7.286197042786734e-05,509.58289329781246,-0.0019378897391476,61.998092259319904,-0.0010366427735733,4.906032663631223e-06,-82.56580406560646,62.21763460656978,0.0030115082986409,-4854.733544067148,193.4887395728145,0.4375520827677979,0.0030129360487403,0.0,-192.3111685900373,0.0014555746883533,509.61742955732615,-0.0334419490742574,-0.0024012746262092
-2.108440768681317e-06,62.23080459020522,-4.006543168411315,-162.87390484494313,-1.8664634612814555e-05,0.2191113594929241,20.5366919220306,-0.0005121448076504,0.0,-0.0024443293057147,-4.086466858649719e-05,0.0023855693751603,4678.11204358175,0.000601685391252,164.03082052369518,0.0,0.0019236564305745,6.283183198738818,62.012004191874055,-82.50548700582547,-0.0005121657150545,7.288104254721095e-05,508.1787227269018,-0.0019380779164698,62.01129422422068,-0.001032314133586,5.452144954285431e-06,-82.54447523250873,62.23036623745876,0.0030033766634486,-4854.74041036977,193.50872192912868,0.4357830524673887,0.0030047952187646,0.0,-192.33107048382013,0.0014560606673867,508.2130967621365,-0.0334412203447177,-0.0024013686262635
-2.127257995092752e-06,62.24348308497878,-3.760282864705189,-162.87792361661386,-1.86074870321984e-05,0.2188314697322212,20.541042120575757,-0.0005119798883519,0.0,-0.0024383249783169,-4.126466023097486e-05,0.0023856447765075,4678.317320208721,0.0005994102766161,164.03606263274995,0.0,0.0019238319154828,6.283183179921591,62.025153388875374,-82.48442880767573,-0.0005120012742685,7.289784453595479e-05,506.7801733089625,-0.0019382669782161,62.024442716803215,-0.0010278688859928,5.916532621647584e-06,-82.52324897761792,62.24304603176566,0.0029952766505457,-4854.747277983847,193.52951203173512,0.4340210622421617,0.002996685708643,0.0,-192.3500507189187,0.0014580107369799,506.8143458061479,-0.0334404914426875,-0.0024014713633337
-2.1451047488530586e-06,62.256110053283614,-3.490765241974393,-162.8817912062174,-1.854617509533284e-05,0.2185527146525119,20.545374728878244,-0.0005118157494673,0.0,-0.0024323433161383,-4.164496432079838e-05,0.0023857141055533,4678.522640218601,0.0005971505295496,164.0414254296625,0.0,0.0019240051431385,6.283183162074837,62.03824947747926,-82.46344664538238,-0.0005118374207717,7.291798808012269e-05,505.38721509378354,-0.0019384569669076,62.0375379785925,-0.00102329102739,6.293224516420272e-06,-82.50212185084818,62.25567416927071,0.0029872080535918,-4854.754146903238,193.55083541425049,0.432266084368625,0.0029886074847725,0.0,-192.36838070885247,0.0014610206488097,505.4211626691725,-0.0334397623578429,-0.0024015797991149
-2.1616470724458263e-06,62.26868572242517,-3.199593672298556,-162.88551205416752,-1.8481584167329023e-05,0.2182750897310354,20.5496898169564,-0.0005116523634333,0.0,-0.0024263841747539,-4.199859071000536e-05,0.0023857795863719,4678.7280034359965,0.0005949044777642,164.04690628948677,0.0,0.0019241761884841,6.283183145532514,62.051292650892485,-82.44254322689143,-0.0005116741755295,7.29448050541962e-05,503.9998200758711,-0.0019386478249504,62.05058024435893,-0.0010185670906609,6.581353591197111e-06,-82.48109043032179,62.26825084167961,0.0029791706854466,-4854.761017121728,193.57247990288167,0.4305180914075561,0.002980560495526,0.0,-192.38626929537853,0.001464767323669,504.0335315201282,-0.0334390330368374,-0.0024016916584499
-2.176701406466936e-06,62.28121021601946,-2.8885110436266235,-162.88909603703007,-1.841458733900732e-05,0.2179985922444565,20.55398745327309,-0.0005114896161341,0.0,-0.0024204474250201,-4.2321653929303485e-05,0.0023858428650462,4678.933409686219,0.0005926710164388,164.0524967037515,0.0,0.0019243451514186,6.28318313047818,62.06428310605376,-82.42171816473926,-0.000511511530135,7.298073975134621e-05,502.6169392600356,-0.0019388394621895,62.06356974168213,-0.0010135602760163,6.783579880896164e-06,-82.46014547419924,62.28077655301681,0.0029711693533132,-4854.767888633063,193.59428789401653,0.4287763300910197,0.0029725432081228,0.0,-192.4038707594739,0.0014688987445781,502.6513230636632,-0.0334383034007431,-0.0024018052544247
-2.190200092831589e-06,62.29368365776549,-2.559389734865912,-162.89254592448864,-1.8346023586021327e-05,0.2177232326668362,20.55826769833668,-0.0005113275569218,0.0,-0.002414532932855,-4.261267635973679e-05,0.0023859050203794,4679.138858795211,0.0005904514322109,164.05819231262328,0.0,0.0019245120607826,6.283183116979494,62.0772210211403,-82.40095707600634,-0.0005113494234318,7.302696510829013e-05,501.240018398809,-0.0019390318237968,62.07650665317968,-0.0010085780420891,6.903779478747727e-06,-82.43927411003874,62.29325245392764,0.0029632196331051,-4854.774761430969,193.61614959854768,0.4270413112758181,0.0029645545529358,0.0,-192.42129956141045,0.0014736606983213,501.273771964381,-0.0334375733451662,-0.0024019196251939
-2.2021211297657317e-06,62.30610793894802,-2.2142207193675647,-162.89589335115073,-1.827667406237048e-05,0.2174489984398573,20.56253062012932,-0.0005111661562845,0.0,-0.0024086405672988,-4.287122550215772e-05,0.0023859665330208,4679.344350589561,0.0005882443992407,164.0639609129546,0.0,0.001924677446745,6.283183105058456,62.090106572944606,-82.38026861323016,-0.0005111879138171,7.307958446148796e-05,499.8683775024334,-0.0019392243916357,62.08939121398985,-0.0010034141632352,6.949628672545263e-06,-82.41850167603214,62.30567719667942,0.0029552961767996,-4854.7816355091645,193.63801207005457,0.4253128537643055,0.002956621841327,0.0,-192.43860706414097,0.001478227708864,499.90137871780354,-0.0334368427926064,-0.0024020341590154
-2.212494286534711e-06,62.31848202119977,-1.8551018573463292,-162.89915911155825,-1.820723463683957e-05,0.2171758731035883,20.56677629180717,-0.0005110055511533,0.0,-0.0024027702162305,-4.309781470803607e-05,0.0023860283787075,4679.54988489656,0.0005860467247693,164.06978259597574,0.0,0.0019248413854481,6.2831830946853,62.102939981331645,-82.35969389894663,-0.0005110272838597,7.314069663605025e-05,498.502815293948,-0.0019394171139095,62.10222362804498,-0.0009981084855547,6.929755200475127e-06,-82.39782327360936,62.318051612009086,0.0029474086880161,-4854.788510861378,193.65978990800443,0.4235923409498019,0.0029487246926976,0.0,-192.4558710063634,0.0014830174509561,498.53560360777146,-0.0334361116669275,-0.0024021477533783
-2.2213997479133146e-06,62.330805894414034,-1.4842254434417192,-162.90235972024652,-1.8138314926746612e-05,0.2169038427010725,20.57100478885434,-0.0005108456496631,0.0,-0.0023969218086555,-4.329406481575725e-05,0.0023860902706646,4679.755461544259,0.0005838547750879,164.07564436869606,0.0,0.0019250041135925,6.283183085779839,62.11572148961033,-82.33920196313771,-0.0005108672845973,7.320923135230832e-05,497.1429103783829,-0.0019396097851061,62.115004141219615,-0.0009925663314546,6.852903414289351e-06,-82.37724460962166,62.33037560525607,0.002939551705456,-4854.795387481359,193.681457071342,0.421878931419703,0.0029408592873757,0.0,-192.4731013334551,0.0014877515953608,497.1755147482484,-0.0334353798889149,-0.0024022605020177
-2.228926215594101e-06,62.34307967919848,-1.103865080947016,-162.90551360242145,-1.8070435792595432e-05,0.2166329088640269,20.575216180808425,-0.0005106864161216,0.0,-0.002391095296476,-4.346176971249891e-05,0.0023861524922848,4679.9610803614205,0.0005816670449383,164.08152948178113,0.0,0.0019251658272723,6.283183078253371,62.12845130801775,-82.31879461976101,-0.0005107079405604,7.328452378193716e-05,495.7884389288149,-0.001939802211116,62.127732968521634,-0.0009868377693868,6.727888143501563e-06,-82.35675175591693,62.342649380312885,0.0029317248955963,-4854.802265362886,193.7029965413361,0.4201723466187446,0.0029330242202247,0.0,-192.49031069932903,0.0014924294397958,495.8208533972722,-0.0334346473877148,-0.0024023721400048
-2.2351742282943244e-06,62.35530357489928,-0.7163619591602124,-162.9086371898041,-1.800403198689573e-05,0.2163630716940349,20.5794105356405,-0.0005105278292021,0.0,-0.0023852906429584,-4.360297455324697e-05,0.0023862151561071,4680.1667411775,0.0005794825715144,164.087421979616,0.0,0.001925326705498,6.283183072005358,62.141129642428446,-82.29846944545757,-0.0005105492579993,7.336583429018922e-05,494.43934429786447,-0.0019399942126053,62.14041031774784,-0.0009809355840341,6.563178576799009e-06,-82.33634369567599,62.35487314301883,0.0029239280463177,-4854.809144499762,193.72439460118028,0.4184725356577103,0.0029252194503982,0.0,-192.50751180083185,0.0014970102723669,494.4715866099333,-0.0334339140998974,-0.0024024825448847
-2.2402517600292005e-06,62.36747777985708,-0.3241106148148317,-162.91174476638082,-1.7939455581236245e-05,0.2160943285156892,20.583587921036752,-0.0005103698756408,0.0,-0.0023795078202258,-4.371988258658162e-05,0.0023862782972418,4680.3724438226245,0.0005773005143825,164.0933076006231,0.0,0.001925486904293,6.283183066927826,62.1537566990422,-82.27822723597178,-0.0005103912475949,7.345247430760507e-05,493.0956170913799,-0.0019401856323343,62.153036393355954,-0.0009748644186262,6.366838728155212e-06,-82.31601916779145,62.36704710826272,0.0029161611132664,-4854.816024885824,193.7456432794567,0.4167794847614372,0.0029174449340413,0.0,-192.524710235266,0.0015014614714042,493.1277013021684,-0.0334331799691171,-0.0024025916456957
-2.2442689862875205e-06,62.37960249040053,0.0704557374096339,-162.91484820490558,-1.7876981937686723e-05,0.2158266753820702,20.58774840454084,-0.0005102125976729,0.0,-0.0023737468083339,-4.381474629126658e-05,0.0023863417726176,4680.578188127596,0.0005751201210665,164.09917414990414,0.0,0.0019256465512103,6.2831830629106,62.16633268498133,-82.25806382308653,-0.0005102338628745,7.354385096164536e-05,491.7572440046548,-0.001940376338781,62.16561139789648,-0.0009686299510838,6.146297504631021e-06,-82.29578167077275,62.379171488367405,0.0029084240274296,-4854.822906514947,193.7667435929796,0.4150931770215909,0.0029097005904312,0.0,-192.5419015983703,0.001505785697914,491.78918351064686,-0.0334324449454792,-0.0024026995435184
-2.2473360723941795e-06,62.39167790120917,0.4648802167457689,-162.91795774444398,-1.781681148836957e-05,0.2155601079744429,20.59189205350159,-0.0005100559474261,0.0,-0.0023680075942977,-4.388982078850384e-05,0.0023864057077616,4680.783973923896,0.0005729407440162,164.1050107449807,0.0,0.0019258057633151,6.283183059843513,62.17885780137622,-82.23798230844525,-0.0005100771460078,7.363951111322003e-05,490.42420695458304,-0.0019405662079873,62.17813553856836,-0.0009622402411993,5.909055305094396e-06,-82.2756271925028,62.39124649333476,0.002900716694929,-4854.829789381033,193.7876911858957,0.4134135902283136,0.0029019863173878,0.0,-192.55908674858705,0.0015099586273669,490.4560151158829,-0.0334317089841396,-0.0024028060740236
-2.249567065325531e-06,62.40370420615939,0.8566975389817494,-162.92108184470848,-1.7759073778401395e-05,0.215294621916501,20.5960189350331,-0.0005098999369529,0.0,-0.0023622901709911,-4.394744655093512e-05,0.002386470102393,4680.989801043667,0.0005707618479397,164.11080802028843,0.0,0.0019259646321325,6.283183057612521,62.19133225430164,-82.2179811212658,-0.0005099210788777,7.373900673939093e-05,489.09648640457135,-0.0019407551393208,62.19060901592447,-0.0009557053694794,5.661794861771504e-06,-82.25555627421434,62.40327233148403,0.0028930390182439,-4854.836673478031,193.80847858188204,0.4117406998872289,0.0028943020004602,0.0,-192.5762699058106,0.0015139642859058,489.12817555610656,-0.0334309720447564,-0.0024029112034385
-2.2510757164950924e-06,62.41568159885782,1.2434494358242587,-162.92422658219613,-1.7703836284687492e-05,0.2150302128465368,20.600129116000915,-0.0005097445672957,0.0,-0.0023565945360297,-4.398996181800333e-05,0.0023865348590716,4681.195669319729,0.0005685830082165,164.1165587994059,0.0,0.0019261232216396,6.28318305610387,62.20375624802302,-82.1980597352391,-0.0005097656543439,7.384194973981667e-05,487.7740623550415,-0.0019409430582454,62.20303203051345,-0.0009490369855165,5.410350389151497e-06,-82.2355683711182,62.415249209524,0.0028853908999716,-4854.843558799923,193.82910743124643,0.4100744809607587,0.0028866475224816,0.0,-192.5934464510127,0.0015178027507127,487.8056438107692,-0.033430234091182,-0.0024030149993538
-2.2519712375959355e-06,62.42761027277,1.622700134996624,-162.92739580602156,-1.765111268123511e-05,0.2147668764247729,20.604222663019307,-0.0005095898242506,0.0,-0.0023509206906865,-4.4019614160575166e-05,0.0023865998807444,4681.401578585566,0.0005664039064494,164.12225799535594,0.0,0.0019262815706819,6.283183055208348,62.21612998687136,-82.17821944936959,-0.0005096108805709,7.394803738594126e-05,486.4569149235509,-0.0019411299144701,62.215404780991335,-0.0009422480091789,5.1596658038846536e-06,-82.21566110416552,62.42717733255754,0.0028777722450874,-4854.8504453407295,193.8495819409672,0.4084149083892808,0.0028790227651102,0.0,-192.61060948507696,0.0015214780880141,486.4883987255959,-0.0334294950906624,-0.0024031175326866
-2.252356186446997e-06,62.4394904213375,1.9920518037635888,-162.93059134790684,-1.760087094686383e-05,0.2145046083302696,20.608299642452064,-0.0005094357312144,0.0,-0.0023452686388594,-4.403851556136023e-05,0.0023866650425771,4681.607528675322,0.0005642243250805,164.1279024417618,0.0,0.0019264397000321,6.2831830548234,62.22845367037039,-82.158455026619,-0.0005094567282577,7.405709106638036e-05,485.145024075108,-0.0019413156752845,62.22772746902163,-0.0009353523671806,4.914222121333107e-06,-82.19583864617925,62.43905690396832,0.0028701829568664,-4854.85733309451,193.86991143315248,0.4067619572351748,0.0028714276136625,0.0,-192.62774726334095,0.0015250112972834,485.1764195584835,-0.0334287550128618,-0.0024032189057278
-2.252330026428584e-06,62.45132223729127,2.349159857850529,-162.93381419333616,-1.75530352478946e-05,0.2142434042587136,20.612360120413648,-0.0005092822480231,0.0,-0.0023396383860935,-4.404871757231457e-05,0.0023867304746849,4681.813519423809,0.0005620441417867,164.13348975315375,0.0,0.0019265976229299,6.28318305484956,62.24072749920233,-82.13877183863359,-0.0005093032317349,7.416895602627849e-05,483.83837008211225,-0.0019415003153097,62.24000029333294,-0.0009283648324058,4.678074137976336e-06,-82.17609456261907,62.45088812607407,0.0028626229435038,-4854.864222055357,193.8900897008988,0.4051156026745147,0.0028638619502796,0.0,-192.64486385617715,0.0015283856386824,483.86968547488897,-0.0334280138288933,-0.0024033189693686
-2.251990277365209e-06,62.46310591336845,2.6917480376210934,-162.9370635880876,-1.7507495385199025e-05,0.2139832599222217,20.61640416277014,-0.0005091294155509,0.0,-0.0023340299386604,-4.4052235206878325e-05,0.0023867960090063,4682.019550666494,0.0005598633236167,164.1390192434067,0.0,0.0019267553290724,6.283183055189309,62.25295167349096,-82.11916371655478,-0.0005091503444168,7.428346756172936e-05,482.53693325867954,-0.0019416838327442,62.25222345146634,-0.000921300797072,4.454342245624817e-06,-82.15643398352731,62.46267119936643,0.0028550921116596,-4854.871112217405,193.91012143534195,0.4034758199525146,0.0028563256598547,0.0,-192.6619527148215,0.0015316227176861,482.5681757719007,-0.0334272715116289,-0.0024034178762764
-2.2514292956221214e-06,62.47484164155662,3.0176231538967477,-162.94033795056663,-1.7464110587756906e-05,0.2137241710490641,20.620431835140145,-0.0005089771948996,0.0,-0.0023284433026988,-4.40509792914792e-05,0.0023868617366857,4682.225622239499,0.0005576819207608,164.14449103587916,0.0,0.001926912805266,6.283183055750291,62.2651263896972,-82.09963471113785,-0.0005089980995693,7.44004976070035e-05,481.2406939013155,-0.0019418662289192,62.26439714290959,-0.0009141760736304,4.245925336786122e-06,-82.13685182894214,62.47440632327975,0.0028475903700461,-4854.878003574826,193.9300054894641,0.4018425844079028,0.002848818626709,0.0,-192.67901342837072,0.0015347171197759,481.2718699714432,-0.033426528035257,-0.0024035155235294
-2.250736454842808e-06,62.48652961353659,3.324689406953646,-162.943634701499,-1.7422715857098405e-05,0.2134661333842469,20.624443202895375,-0.0005088255919141,0.0,-0.0023228784834181,-4.404680270395612e-05,0.0023869275974168,4682.4317339796025,0.000555500060159,164.1499062542099,0.0,0.0019270700227937,6.283183056443131,62.27725184660518,-82.08018306160349,-0.0005088464857924,7.45198737327879e-05,479.9496325360749,-0.0019420475211186,62.27652156313458,-0.0009070067522931,4.054864080229509e-06,-82.11734885211382,62.48609369570644,0.002840117627829,-4854.884896121818,193.94974198903589,0.4002158714132975,0.0028413407355476,0.0,-192.69604461128947,0.0015376749980008,479.9807474724799,-0.033425783375537,-0.0024036119632024
-2.249994192472811e-06,62.49817002067244,3.6109621840130735,-162.94695011393028,-1.7383129787134686e-05,0.2132091426891101,20.62843833116149,-0.0005086746102645,0.0,-0.0023173354843674,-4.404141717883889e-05,0.0023869934854243,4682.637885724232,0.0005533179387341,164.1552671910845,0.0,0.0019272269406779,6.2831830571853935,62.28932824144167,-82.06080791401038,-0.0005086954939872,7.464143584342809e-05,478.6637297709775,-0.0019422277394848,62.2885969075049,-0.0008998089892077,3.882509571482e-06,-82.09792492375716,62.49773351305701,0.0028326737944774,-4854.891789852626,193.96933736258904,0.3985956564518492,0.0028338918723526,0.0,-192.7130388727909,0.0015405123890807,478.6947878419158,-0.0334250375099211,-0.0024037072963289
-2.249276059242477e-06,62.50976305393331,3.874581242951845,-162.9502797145189,-1.7345160331499194e-05,0.2129531947415876,20.63241728481878,-0.0005085242513926,0.0,-0.0023118143067736,-4.403635224599418e-05,0.002387059321638,4682.844077311468,0.0005511358166413,164.16057692455323,0.0,0.0019273835111555,6.283183057903527,62.30135577010455,-82.04150879232232,-0.0005085451173472,7.476505432770858e-05,477.3829662340759,-0.0019424069216958,62.3006233710779,-0.0008925988479193,3.729700897877477e-06,-82.07857955794975,62.509325970290725,0.0028252587791114,-4854.898684761519,193.98879824261977,0.3969819150382671,0.0028264719241717,0.0,-192.729988917936,0.0015432466852327,477.41397074456063,-0.0334242904172825,-0.0024038016006186
-2.248647329692182e-06,62.52130890382878,4.113823192988045,-162.9536186093424,-1.730860939934582e-05,0.2126982853365773,20.63638012850253,-0.0005083745126851,0.0,-0.0023063149489456,-4.4032967735651536e-05,0.0023871250536622,4683.050308580034,0.0005489540105275,164.16583900812273,0.0,0.0019275396827379,6.283183058532257,62.31333462726774,-82.02228564239304,-0.0005083953532053,7.489061420823326e-05,476.1073225623252,-0.0019425851100338,62.31260114852231,-0.0008853921578089,3.596848376528133e-06,-82.05931187209816,62.5208712609835,0.0028178724903838,-4854.905580842803,194.0081296817569,0.3953746227281154,0.0028190807791645,0.0,-192.74688932858467,0.0015458941846616,476.1382759669771,-0.0334235420776877,-0.0024038949303556
-2.248165827506438e-06,62.53280776035785,4.327113186734628,-162.95696168366837,-1.727327688298097e-05,0.212444410285897,20.640326926603617,-0.0005082253857579,0.0,-0.0023008374057471,-4.403247077500375e-05,0.0023871906491245,4683.256579369297,0.0005467728867153,164.1710572851896,0.0,0.0019276954021612,6.283183059013759,62.32526500646604,-82.00313841588824,-0.0005082462047385,7.501799920673496e-05,474.8367794154627,-0.0019427623495489,62.32453043405834,-0.000878204344942,3.4839856437885056e-06,-82.04012100442172,62.53236957740823,0.0028105148364419,-4854.912478090812,194.02733578822745,0.3937737551323556,0.0028117183269266,0.0,-192.7637359206788,0.0015484653934482,474.8676834354094,-0.0334227924723504,-0.0024039873228903
-2.247882289384057e-06,62.544259812960014,4.513035742243971,-162.9603037356196,-1.7238964289456136e-05,0.2121915654183838,20.644257743268987,-0.0005080768668005,0.0,-0.0022953816681366,-4.403592314306779e-05,0.0023872560728518,4683.462889519269,0.0005445928544648,164.17623576781494,0.0,0.001927850615511,6.283183059297297,62.33714710035795,-81.98406669032148,-0.0005080976706264,7.51470830628322e-05,473.5713174949252,-0.0019429386870266,62.33641142121809,-0.0008710503070143,3.390806244199736e-06,-82.02100649583485,62.5438211105974,0.0028031857250231,-4854.919376499912,194.04642053757317,0.3921792879185345,0.0028043844583801,0.0,-192.78052492317653,0.0015509717461116,473.6021731960892,-0.033422041583704,-0.0024040788212943
-2.2478404215584504e-06,62.55566525045878,4.670344618468683,-162.9636395865795,-1.720547797804193e-05,0.2119397465794299,20.648172642402308,-0.0005079289551721,0.0,-0.0022899477227753,-4.404424219129847e-05,0.0023873212858675,4683.669238870602,0.000542414359368,164.1813785369652,0.0,0.0019280052692919,6.283183059339165,62.34898110087212,-81.96506986216885,-0.0005079497464599,7.527772701338892e-05,472.3109175406031,-0.0019431141699919,62.34824430272263,-0.0008639443071106,3.3166947155997835e-06,-82.00196809856129,62.555226050374365,0.0027958850631617,-4854.926276064492,194.0653880582916,0.390591196795776,0.0027970790653696,0.0,-192.7972526814483,0.0015534250936439,472.3417253871106,-0.0334212893955192,-0.0024041694751737
-2.248076852614211e-06,62.56702426105549,4.797971672915403,-162.96696417870987,-1.7172631996448648e-05,0.2116889496318022,20.65207168766419,-0.0005077816521018,0.0,-0.002284535551698,-4.405819956611231e-05,0.0023873862462245,4683.875627264583,0.000540237876982,164.18648965373052,0.0,0.001928159311439,6.283183059102734,62.36076719924328,-81.94614737819174,-0.0005078024260243,7.540978106839407e-05,471.0555603387487,-0.0019432888457518,62.360029270466384,-0.0008568998141175,3.260764667845169e-06,-81.98300554282238,62.56658458541809,0.0027886127575574,-4854.933176778971,194.08424268758947,0.3890094575088346,0.0027898020409542,0.0,-192.81391558922127,0.0015558374796785,471.0863202369954,-0.0334205358930178,-0.0024042593396396
-2.2486211154852906e-06,62.57833703229058,4.895034636140953,-162.9702726624676,-1.7140250508481806e-05,0.2114391704548519,20.65595494247292,-0.0005076349582452,0.0,-0.0022791451320492,-4.4078420514902726e-05,0.0023874509113594,4684.082054543133,0.0005380639065057,164.19157307891084,0.0,0.0019283126922628,6.283183058558471,62.372505585940566,-81.92729897703664,-0.000507655703747,7.554308713865682e-05,469.80522672029366,-0.0019434627604891,62.37176651561112,-0.0008499294734636,3.2219013064167854e-06,-81.96411829848807,62.57789690328269,0.0027813687142326,-4854.940078637793,194.1029889039991,0.387434045856762,0.0027825532790618,0.0,-192.83051014202368,0.0015582211713208,469.8359380724704,-0.0334197810629632,-0.0024043484727357
-2.24949572658618e-06,62.5896037510292,4.960843744100895,-162.9735604725458,-1.7108169810355796e-05,0.2111904049453938,20.65982247000453,-0.0005074888705053,0.0,-0.0022737764358783,-4.410538520948003e-05,0.0023875152421967,4684.288520548809,0.0005358929649793,164.19663260230743,0.0,0.0019284653653136,6.28318305768386,62.38419645054472,-81.90852473674052,-0.0005075095778509,7.567748286878542e-05,468.55989750942535,-0.0019436359584145,62.38345622872644,-0.000843044966353,3.1988066551296662e-06,-81.9453055232803,62.58916319042988,0.0027741528384269,-4854.9469816354285,194.12163124494384,0.3858649376351634,0.0027753326745551,0.0,-192.84703300449067,0.0015605890295261,468.5905592916092,-0.0334190248937201,-0.0024044369311214
-2.250716395642606e-06,62.600824603473946,4.99490717617755,-162.97682338940072,-1.7076239941273383e-05,0.2109426490174877,20.663674333193185,-0.0005073433804049,0.0,-0.0022684294299934,-4.413943279565024e-05,0.002387579210128,4684.495025124795,0.0005337255814871,164.20167178480295,0.0,0.0019286172881944,6.283183056463191,62.39583998173313,-81.88982468227607,-0.0005073640519988,7.581280526913697e-05,467.3195535783855,-0.00194380848096,62.39509859982189,-0.0008362569661048,3.1900465959251807e-06,-81.92656645955012,62.60038363228151,0.0027669650347223,-4854.953885766367,194.14017433719616,0.3843021087160261,0.0027681401237543,0.0,-192.86348096372515,0.0015629492523702,467.3501644309758,-0.0334182673752826,-0.0024045247628612
-2.252292331787191e-06,62.61199977512588,4.996935253944602,-162.9800575851952,-1.7044325904103795e-05,0.2106958986018571,20.66751059473187,-0.0005071984840968,0.0,-0.0022631040758715,-4.4180767485265e-05,0.0023876427829137,4684.7015681149005,0.0005315622916984,164.20669391458966,0.0,0.0019287684228709,6.283183054887254,62.40743636746882,-81.87119844086608,-0.0005072191252725,7.594889307350695e-05,466.0841758161701,-0.0019439803664575,62.40669381817711,-0.0008295750704755,3.1940883980906004e-06,-81.90790077790358,62.611558413229474,0.0027598052067119,-4854.960791025117,194.1586229380459,0.3827455349935166,0.0027609755238594,0.0,-192.87985087013465,0.0015653110006547,466.1147341096921,-0.0334175084992736,-0.0024046120212877
-2.254226649962056e-06,62.62312945077723,4.966843363330324,-162.9832596618316,-1.701230849056413e-05,0.2104501496466354,20.671331317072447,-0.0005070541809021,0.0,-0.0022578003296198,-4.422946676104744e-05,0.0023877059276021,4684.908149363565,0.0005294036328498,164.2117019696784,0.0,0.0019289187359928,6.283183052952936,62.41898579510718,-81.85264544675263,-0.0005070747936324,7.608558861228591e-05,464.8537451312272,-0.0019441516497918,62.41824207224835,-0.0008230077694438,3.2093308397100183e-06,-81.88930837077321,62.62268771668506,0.0027526732572469,-4854.967697406216,194.1769817590911,0.3811951923814565,0.0027538387729728,0.0,-192.89613979565257,0.0015676832842265,464.8842490148784,-0.033416748258916,-0.0024046987618538
