steeringangel,RL,sideslipRR,FxRL,FR,pitchrate,FxFL,FyFR,signal,slip1,FxFR,roll,FxRR,rollrate,yaw,sideslipFL,FyFL,FyRR,sideslipFR,longslipRL,ax,ay,longslipFR,brake,x,sideslipRL,signal,yawrate,y,RR,longslipFL,longslipRR,vy,slip,az,FL,FyRL,gas,pitch,vx
-0.846443610531256,44.97744886352717,0.0013680506606127,221.80309383261877,44.356950245656975,-0.0080607177647951,-118.5923201173905,-1590.5743933750066,0.0,6.2794615212359295,-36.62607335360202,-0.0134817884603431,300.999930633594,-0.2045375471624487,0.3709009022294348,0.0284913328647724,-2667.1600471941256,-24.923326369281348,0.0273294878726365,0.0010766986547425,0.045085027559145,-3.049773215435524,-0.0003422709746185,0.0,4963.143281443056,0.0059041222689405,-0.846443610531256,-0.1481168318794889,-4854.520578146086,44.63126954974231,-0.0007061419217839,0.0022342680358767,-0.0567026522821089,-0.0037237859436564,0.2470752780651348,45.11390964363721,-509.9666427171022,0.1373570405733206,-0.0019967648994053,14.81199159800698
-0.9004161519251664,45.02724395384889,0.0027946840313579,221.33844578907832,44.31262966901768,-0.0059781193337919,-120.09782599097588,-1645.6228993654554,0.0,6.278898913698875,-34.98969023438871,-0.0154992857168112,304.40603659597826,-0.1993746544599284,0.3693240746516916,0.029643498847411,-2813.937830997612,-120.45260990257688,0.0292057979822128,0.0010593193144181,0.0310021408168899,-3.330795828453835,-0.0003463631266735,0.0,4963.2815944687545,0.0072372283396513,-0.9004161519251664,-0.1654673870233265,-4854.467564578086,44.592610409500544,-0.0007154361517468,0.0023360777676255,-0.0652231555148041,-0.0042863934807111,0.2541353030292098,45.1513572103556,-660.0651489273512,0.137623533773156,-0.002066027035983,14.812471932438784
-0.953578379558662,45.0766128079159,0.0042035964366856,221.1373816882716,44.2683448192742,-0.0037748906369385,-121.5804449768026,-1695.4561262751631,0.0,6.278321853496541,-33.4356178208865,-0.0174617741241107,307.8244870964562,-0.1936053439407745,0.3675752827410685,0.0307781998350797,-2959.945941729443,-208.6429106866256,0.0310961060122773,0.0010450923408286,0.016392636979617,-3.603627908104308,-0.0003511202567668,0.0,4963.420030286331,0.0085404419263151,-0.953578379558662,-0.1825381917248712,-4854.414859673312,44.55409203658968,-0.0007254677944627,0.002445485544733,-0.0739712578344625,-0.004863453683045,0.2583363246694286,45.18739570061183,-810.988087888896,0.1379044528236645,-0.0021137804688054,14.812833390276278
-1.005882451015114,45.12548082321483,0.0055956092782615,221.0398698078545,44.22413623656796,-0.0014747899374221,-123.05890073827226,-1740.2800900262898,0.0,6.277733033990745,-31.961514804848047,-0.019363505586689,311.1833024152492,-0.1872853782286277,0.3656573001696335,0.0318906603551926,-3103.620632568601,-289.59726461155736,0.0329927849491045,0.0010336179766795,0.0012395978052321,-3.8672878829167088,-0.0003564059870067,0.0,4963.55859674357,0.0098152501594496,-1.005882451015114,-0.1993328603988298,-4854.362489542434,44.51580489613689,-0.0007364676891901,0.0025633092359852,-0.0829094785496159,-0.0054522731888412,0.259369532231942,45.22207285475304,-961.86663054478,0.1382005096867091,-0.0021389483891985,14.813073554661958
-1.0572812961607063,45.173806208413296,0.006972620795272,221.1305911217125,44.180040591048574,0.0008965630802835,-124.49519845841256,-1780.2984984274417,0.0,6.277136563699201,-30.587803217140618,-0.0211991731331181,314.54114225158986,-0.1804522965302484,0.3635729183773437,0.0329895801929621,-3244.039412522386,-363.5971035587967,0.0348956687675782,0.001025416588115,-0.0142784552229156,-4.120910298541123,-0.0003624546794306,0.0,4963.697301155333,0.0110644486621788,-1.0572812961607063,-0.2158458003105995,-4854.310479497943,44.47782860764292,-0.0007480952101114,0.0026904479919723,-0.0919788075917051,-0.0060487434803857,0.2571926103848889,45.25542530664219,-1112.2546309170882,0.1385110132284778,-0.0021407017706917,14.81319064328812
-1.1077286595041005,45.22148581636832,0.0083350847029678,221.44231201961333,44.13613127327346,0.0033113558141863,-125.92954647736438,-1815.5574765584652,0.0,6.276535651103188,-29.31499064136328,-0.0229640107930382,317.94839022225585,-0.1731768860416406,0.3613249503979082,0.0340713686726576,-3383.138707925625,-431.0800249036627,0.0367971706661967,0.0010195224257897,-0.0301294235138274,-4.365897822228062,-0.0003687502882854,0.0,4963.836150293413,0.0122895468313682,-1.1077286595041005,-0.2320786769535499,-4854.258854006377,44.44020385812654,-0.0007604922438217,0.0028269079278325,-0.1011332234296659,-0.0066496560763984,0.2519688554400515,45.287507242180965,-1262.169673402812,0.1388338059231735,-0.0021184782621638,14.813184013120098
-1.157179141823382,45.268477654139936,0.0096835563679567,221.87827967895083,44.09245163725186,0.0057398363521286,-127.35291442377532,-1847.219097852998,0.0,6.275933391633418,-28.129356721996476,-0.0246540388309633,321.28313947639845,-0.1655392561618118,0.3589161567767572,0.035130005130225,-3519.2943494370143,-492.0170579455273,0.0386898974743289,0.0010164604159838,-0.0461084467101303,-4.6019342284783225,-0.0003751342336683,0.0,4963.975150424525,0.0134924050482501,-1.157179141823382,-0.2480395641111719,-4854.207636793195,44.40301803553989,-0.0007737878295468,0.0029740363690912,-0.1103279587501725,-0.0072519155461682,0.2427644995676101,45.31839981028228,-1410.3935546323346,0.1391689070395839,-0.0020720060923231,14.81305256795752
-1.2055882410222711,45.31408960208582,0.0110145015846451,223.87485743554976,44.04901692343413,0.0080847670678081,-128.8665166050922,-1875.3001691433687,0.0,6.275334238706965,-27.07373919940801,-0.0262665979363441,324.82963315239795,-0.1577471944339807,0.3563492554116089,0.0361700832271079,-3650.605194450122,-546.869517531372,0.0405738179337811,0.0010245996877153,-0.0616474695647175,-4.826843536177992,-0.0003825549684469,0.0,4964.114307272252,0.0146805557803859,-1.2055882410222711,-0.2637271054131541,-4854.156850740601,44.36656890675124,-0.0007885699320183,0.0031357038996787,-0.1194966474816705,-0.0078510684726207,0.2236511680500445,45.34826287482176,-1557.1389637094233,0.1395125281018247,-0.0020015951545735,14.812797526678416
-1.2529123921790053,45.35782432947404,0.0123250736422343,225.3713745965108,44.00599020138818,0.0102889567630523,-130.36730078576358,-1901.4113931478096,0.0,6.274741847426717,-26.271653584633302,-0.0278011496076116,328.81100557963333,-0.1499484077071923,0.3536269435615931,0.0371825526743742,-3779.0301574420178,-595.637211337158,0.0424298794940076,0.0010287378512806,-0.0782684556113423,-5.04221140981009,-0.0003920170108709,0.0,4964.253626040106,0.015851785712636,-1.2529123921790053,-0.2791507344044671,-4854.106517804998,44.330853353535325,-0.0008033792812107,0.0033098237195793,-0.1285837271850029,-0.0084434597528694,0.2040702498025048,45.37736980512986,-1701.51791032272,0.1398568704141106,-0.0019085091954613,14.812423534522908
-1.2991090067518276,45.40080502309854,0.0136171413808631,226.4089126943288,43.96351811255408,0.0123602350621992,-131.8990232671727,-1924.335438217364,0.0,6.274160155399935,-25.493656730545013,-0.0292581304435592,332.066741525904,-0.1422392751682489,0.3507517811841866,0.0381660565788984,-3903.679945111665,-638.5465617761256,0.0442431183623845,0.001032929782155,-0.0953841736841815,-5.24658579677442,-0.0003994880893377,0.0,4964.393111394663,0.0170000264020491,-1.2991090067518276,-0.2943237927750489,-4854.056659142403,44.29555955621892,-0.000819257346722,0.0034899448557404,-0.1375290793439336,-0.0090251517796517,0.1780597270293356,45.4058782185992,-1842.8762401763784,0.1402170305689098,-0.0017941139635098,14.811924780222167
-1.3441365109058006,45.44323182549248,0.0148940621526701,227.44301382727028,43.92148110701873,0.0142812336717946,-133.20870497368855,-1943.7589577645128,0.0,6.273594006071297,-24.74893212825864,-0.0306386914343758,335.1168768437953,-0.1346516241238189,0.347726258994574,0.0391364084587197,-4021.0253607071054,-676.1389221604451,0.0460178584619421,0.0010399311338254,-0.1123677317705512,-5.439235211157352,-0.0004069056876637,0.0,4964.532767394973,0.0181284671189907,-1.3441365109058006,-0.3092456660819481,-4854.007295013503,44.26095683696719,-0.000834806858209,0.0036824250426048,-0.1462588202645905,-0.0095913011082888,0.1494764576824901,45.433872611521664,-1981.0953627210376,0.1405934536853751,-0.0016598121632518,14.811298807826669
-1.387954382926451,45.48486379655879,0.0161595907812074,228.7848455560257,43.87990465609201,0.0160302052819925,-134.4526588939459,-1960.266230898265,0.0,6.273048437100221,-24.089592554084387,-0.0319440956385783,338.1969914685224,-0.127201587665259,0.3445529422771001,0.0401042186426839,-4134.384563997191,-708.6948061940521,0.0477635166726138,0.0010492704372882,-0.1291905853230416,-5.621937006080737,-0.0004146571127974,0.0,4964.67259752026,0.0192433941253397,-1.387954382926451,-0.3239096790547126,-4853.95844464687,44.227195375484136,-0.0008510324605472,0.0038897614464651,-0.1546960279084367,-0.0101368700793652,0.1186260722006298,45.46125599315872,-2116.4608744070683,0.1409750264943243,-0.0015072315436123,14.810549610242855
-1.4305231896865775,45.52546016097824,0.0174153466037085,230.4206440801292,43.83883039401988,0.0175916068439661,-135.67508589249073,-1973.5118042975264,0.0,6.272526334622358,-23.492257423080037,-0.0331760282770145,341.29654806576497,-0.1199475587324916,0.3412343613229565,0.0410533863959669,-4245.500417820376,-736.889730088394,0.0494696279578438,0.00106084018121,-0.1457938990591865,-5.79754994949615,-0.0004225849118613,0.0,4964.812604757868,0.0203491922295469,-1.4305231896865775,-0.3383236525334894,-4853.910126419912,44.19435643105164,-0.0008674196621744,0.0041131035838641,-0.1627955925969794,-0.0106589725572275,0.0859437394245636,45.48812759979328,-2250.039625976776,0.1413595770452787,-0.0013381814509775,14.809679924515342
-1.471804622133405,45.564845092267575,0.0186613749737006,232.24794133252263,43.798267511269394,0.0189546652114954,-136.8443866439502,-1984.1877298823624,0.0,6.272030191796314,-22.967621224575208,-0.0343367523270808,344.4090446790275,-0.1129420843477953,0.3377730361588341,0.0419771777946807,-4352.450114990736,-760.8845774220063,0.0511302226639549,0.0010743436769987,-0.1621060489742555,-5.96543784894678,-0.0004316389457738,0.0,4964.952791668724,0.0214478488347609,-1.471804622133405,-0.3524825694039006,-4853.862358037375,44.16252488389426,-0.0008834728095564,0.0043532212770904,-0.1705179559254583,-0.011155115383272,0.0519252607703224,45.51454843664875,-2382.6837841565257,0.1417451716005861,-0.0011546024843785,14.808693103432176
-1.5117615297641434,45.60290761234869,0.0198981985997446,234.2148860346498,43.75826938524808,0.0201130788030399,-137.9337962604066,-1991.7155685834125,0.0,6.27156277019678,-22.52044043938643,-0.0354289377761194,347.4830419859504,-0.1062155221495388,0.3341715730497318,0.0428819931921372,-4454.863252585911,-781.0301401676232,0.0527439112392479,0.0010896020705496,-0.1779926244810946,-6.124728769917944,-0.0004419229174627,0.0,4965.093160394194,0.0225411755303904,-1.5117615297641434,-0.3663761081489242,-4853.81515651258,44.13173857751983,-0.0008992463394691,0.0046098683607033,-0.1778194073995253,-0.0116225369828071,0.0168073099865984,45.54050480222945,-2513.566942832284,0.142129452283411,-0.0009585126101019,14.807593338477783
-1.550357954058936,45.63957773620505,0.021126315031315,236.23114975782792,43.71886853444321,0.0210616846857241,-138.9786480107644,-1997.1810691230717,0.0,6.271126421176466,-22.136221230976336,-0.0364555335596992,350.4631189413894,-0.0998007957232404,0.3304326671027592,0.0437626930913637,-4554.2936274638405,-797.9067924054237,0.0543080236931711,0.0011064377851632,-0.1936855693662669,-6.2776564686371845,-0.0004536871951109,0.0,4965.233712652096,0.0236306056352877,-1.550357954058936,-0.3799979566887517,-4853.768538135713,44.10206259457182,-0.0009149990269358,0.0048836009047025,-0.1846624049623179,-0.0120588860031207,-0.0188469393327767,45.56598855524823,-2643.142371042307,0.1425126581606821,-0.0007519909266037,14.806384021387553
-1.5875591608410982,45.67484171843834,0.0223454445702753,238.2263470624328,43.680103166620135,0.0217998322460318,-139.93496868695314,-2000.0890688257464,0.0,6.27072261739669,-21.816721743469323,-0.037419880531791,353.25339656381345,-0.0937332588888991,0.3265590516414958,0.0446136958590148,-4649.429226833096,-811.4012123494568,0.0558167387858639,0.0011251772289842,-0.2090152782992673,-6.423429843250346,-0.0004668642122149,0.0,4965.374449774936,0.0247163809658862,-1.5875591608410982,-0.3933438125199783,-4853.72251861009,44.07360429415623,-0.0009304721327214,0.0051759634644684,-0.191022450165197,-0.0124626897828954,-0.0548897075735204,45.59101757369452,-2771.3200108709125,0.1428970713720395,-0.0005371403862537,14.805067245064308
-1.6233316715355153,45.70864472487483,0.0235562003592767,240.36688049945093,43.64201600621312,0.0223227181827935,-140.78957552853055,-2000.957183918434,0.0,6.270353862704946,-21.563574851062537,-0.0383254941616632,355.9096444004512,-0.0880251567038725,0.3225535688265339,0.0454441076810097,-4738.425282912488,-822.0566506080099,0.0572745551789025,0.0011473983140349,-0.2235656979553285,-6.561021762905331,-0.0004814103297887,0.0,4965.515372699597,0.0258005045892375,-1.6233316715355153,-0.4063980964471912,-4853.677112985139,44.046486410933,-0.0009452815764632,0.005488621969803,-0.1968595758960372,-0.0128314444746402,-0.0943781078384093,45.61555886158417,-2897.457980869588,0.1432803112047117,-0.000316075751537,14.80364692487504
-1.657643293297184,45.74040055103108,0.0247568845372331,242.907601646494,43.60468945092963,0.0226033659424718,-141.63056630314324,-2000.24320829848,0.0,6.270022097630552,-21.399606530711576,-0.0391763177984696,358.57673709169546,-0.0827351194860877,0.3184191898411452,0.0462531161283325,-4823.391057263865,-830.1299817463639,0.0586781412666834,0.001171671377683,-0.2377566971107675,-6.691577417468048,-0.0004976422920718,0.0,4965.656481969515,0.0268872068388345,-1.657643293297184,-0.4191521172263421,-4853.632335585365,44.02101600767523,-0.0009600165673861,0.0058271129043799,-0.2021412435752407,-0.0131632095490345,-0.1329526929927317,45.63961742613988,-3022.097986829846,0.1436586196310605,-9.1103570061915e-05,14.80212847659244
-1.690463147982419,45.7707021905506,0.0259485095517913,244.7953965466839,43.56821271815223,0.0226453756873989,-142.4069376764517,-1997.4090957104252,0.0,6.269728149825523,-21.28202151876757,-0.0399764164741221,360.9598867265867,-0.0778401402776562,0.3141589587182288,0.0470297271489096,-4905.658561921214,-835.6350873478543,0.0600248861710829,0.0011954596837054,-0.2520298526710771,-6.817247957488412,-0.0005140396151641,0.0,4965.797777783563,0.0279709399284935,-1.690463147982419,-0.4315982726912976,-4853.588200150111,43.99696945836709,-0.000974345833549,0.0061856866964225,-0.2068532174459416,-0.0134571573540629,-0.1694296793601366,45.66316545482501,-3145.823318818395,0.144036849421121,0.0001353510263316,14.800513479874317
-1.721761699937325,45.79977036275953,0.0271307661537491,246.4310200710537,43.53259647245574,0.0224653466056244,-143.16077740540052,-1993.4590351119907,0.0,6.269472183562924,-21.18444154953691,-0.0407297928557821,362.8149563395432,-0.0733511609028968,0.3097759730376214,0.047764661116445,-4984.885685054474,-839.242547245636,0.0613082147779546,0.0012195768767714,-0.2661647749023874,-6.937626246660541,-0.0005302074554135,0.0,4965.939259990033,0.0290493078402703,-1.721761699937325,-0.4437341606095695,-4853.544719951591,43.974599611876265,-0.0009878251936143,0.0065697764819283,-0.2109908651638438,-0.0137131236166619,-0.2054306547243607,45.68623156670324,-3267.5461285797905,0.1444227516955833,0.000360991464547,14.798800154743438
-1.7515107825777154,45.82758386754097,0.0283042397491531,248.0952668408887,43.49783022654849,0.0220786170610522,-143.82627201897176,-1987.3299873799488,0.0,6.26925496046525,-21.09955176637344,-0.0414404620310704,364.62229325849376,-0.0692532914979091,0.3052733670584657,0.0484614588910316,-5058.409920880733,-840.9283900924772,0.0625290403977597,0.0012455778270471,-0.279380061121256,-7.051615166850762,-0.0005462900181008,0.0,4966.080928103091,0.0301235455300558,-1.7515107825777154,-0.4555504494749674,-4853.501907791961,43.95409075038104,-0.0010001000744816,0.0069831993627756,-0.214540799876256,-0.0139303467143361,-0.2402216181794853,45.708788549304565,-3387.8291458359945,0.144811853569518,0.0005836816851317,14.796991119452809
-1.7796836237372171,45.854025667459545,0.0294689705829593,249.88951751868467,43.46391851113479,0.0215032251305982,-144.3429235666513,-1979.931495691756,0.0,6.269077479663853,-21.05454374673017,-0.0421121383077334,366.4795840857181,-0.0655141966376942,0.3006544705506021,0.049132955117723,-5126.882562281886,-840.9212723283126,0.0636935139820362,0.0012731463498144,-0.2916314087719503,-7.160432833018531,-0.000562969483794,0.0,4966.222781332092,0.0311942988629189,-1.7796836237372171,-0.4670235039312858,-4853.459775860214,43.93540207120871,-0.0010116765080504,0.0074234838652436,-0.2174863729463602,-0.0141078275157329,-0.2734313135815948,45.73069367117438,-3507.8475958198774,0.1451923576280759,0.0008014503754708,14.795094652463236
-1.806254869760396,45.87898522697817,0.0306234174028924,251.75103724666133,43.43091393620232,0.0207602132517195,-144.80229736956971,-1971.54691414078,0.0,6.268939132913588,-21.045981963619912,-0.0427483530235265,368.3450795950207,-0.0621235110717493,0.2959227974552743,0.049771540565421,-5191.829960473328,-839.6474353014792,0.0647971044023228,0.0013017971048192,-0.3030633362957706,-7.264503171660338,-0.0005797479205734,0.0,4966.364818636968,0.0322605768333403,-1.806254869760396,-0.4781402398306375,-4853.418335843787,43.91850047396309,-0.0010224260434333,0.0078886599060982,-0.2198351774949669,-0.0142461742659981,-0.305031334688559,45.75189183559293,-3626.538637413671,0.1455632262486733,0.0010125258021299,14.79311686348894
-1.831200608319336,45.9024039336429,0.03176747968233,253.61333625376443,43.39884377330429,0.0198710164299209,-145.19194644716546,-1961.5870572751137,0.0,6.268839507615777,-21.049306281630123,-0.0433524587470481,370.2022308485495,-0.0590554937206557,0.2910819497436006,0.0503709729350936,-5253.243373704829,-836.9155606219429,0.0658384194404128,0.0013310440671005,-0.3136220619570473,-7.364138827701914,-0.00059600004134,0.0,4966.507038744024,0.033322436163209,-1.831200608319336,-0.4888929981139693,-4853.377599004663,43.90334609414548,-0.0010325643550089,0.008377289862634,-0.2215923034316894,-0.0143457995638093,-0.3346268149867373,45.772329450996494,-3743.949682785343,0.1459242443980458,0.0012153484595018,14.79106362310371
-1.8544983899331215,45.92428521218504,0.0328998082856474,255.44732279053144,43.36770765347799,0.0188592630702954,-145.50555192035918,-1950.6822350125417,0.0,6.268777665278998,-21.065808182140582,-0.0439275568882818,372.0475054333796,-0.0562893028924579,0.2861356392549683,0.050927839173124,-5310.868332876787,-833.3309625670167,0.0668159766395063,0.0013607469762055,-0.3232954207521098,-7.460475035751831,-0.0006120629004498,0.0,4966.649440150941,0.0343781090184514,-1.8544983899331215,-0.4992678256786934,-4853.3375761630605,43.88986626295852,-0.0010414892398787,0.0088867587093418,-0.2227708559752283,-0.0144076419005879,-0.3622695904135314,45.791971302141874,-3861.157165642581,0.1462752197637573,0.0014085851942977,14.78894071013517
-1.876127248170844,45.944619261853965,0.0340182605991496,257.2819583336609,43.33752196121599,0.017761180058256,-145.71389530614965,-1938.9894678861303,0.0,6.268752362233866,-21.097958787257017,-0.0444766636294377,373.8965798945883,-0.0538273016812134,0.2810877460268509,0.0514436994991137,-5362.836841123945,-829.3973716022498,0.0677283930435955,0.0013909222744493,-0.3319069603012546,-7.551802236570332,-0.0006278172543178,0.0,4966.792021158695,0.0354240220984082,-1.876127248170844,-0.5092459413339945,-4853.298277768966,43.87797582577357,-0.0010495552404483,0.0094077084199977,-0.2233891549586769,-0.0144329449457204,-0.3852661067447656,45.81070753477083,-3976.97265914701,0.1466140261572269,0.001591192769417,14.786754977629087
-1.8960677185200216,45.963409154848,0.0351215701918262,259.1770369888861,43.30829374433568,0.0166042346325001,-145.8078460631526,-1926.08433131167,0.0,6.268763366000467,-21.13791615821328,-0.0450026463097886,375.8952500935551,-0.0516285302920406,0.2759423517566954,0.0519301659383179,-5409.154296896256,-825.5919931027828,0.0685808492558968,0.0014218015561581,-0.3391769084352731,-7.637897505863037,-0.0006432790516065,0.0,4966.934779864632,0.0364587777692524,-1.8960677185200216,-0.5188061343700622,-4853.259713777096,43.86744413166761,-0.0010563418516094,0.0099351219587947,-0.2234508157408083,-0.0144219411791187,-0.4072922846293494,45.82843749649378,-4090.710506062655,0.1469358584182301,0.0017624831140203,14.78451536514693
-1.914301855903245,45.98065766925921,0.0362065489099275,261.0612856528168,43.280038586731614,0.0154067996068213,-145.84133813757015,-1912.3090572656288,0.0,6.268809089835101,-21.20266833919281,-0.0455079203115504,377.9081260324846,-0.049659500697013,0.2707037460095219,0.0523816773477242,-5451.997127468586,-822.0317007067332,0.0693718436039091,0.0014527666385317,-0.3455446427988825,-7.720614263657358,-0.0006590529275722,0.0,4967.077714174758,0.0374797366508047,-1.914301855903245,-0.5279295128240468,-4853.221893643495,43.85806388755528,-0.0010625970909906,0.010469306557219,-0.2229792486240411,-0.0143762173444849,-0.4272417514540729,45.84506390474552,-4203.260745583564,0.1472409718178585,0.0019219645192966,14.782229333944873
-1.9308132508276632,45.996402631093645,0.037271456947884,262.86962668731815,43.25279306059792,0.0141882871264854,-145.85502186548393,-1897.873624552128,0.0,6.26888757859936,-21.28731566842032,-0.0459946415413,379.7928570884557,-0.0478903522696418,0.2653763456566294,0.0527878277053718,-5491.46324289325,-818.1061676168541,0.0700952042391568,0.0014841723294331,-0.3511087339019187,-7.798021197327985,-0.0006747670216781,0.0,4967.220821828008,0.0384848872993401,-1.9308132508276632,-0.5366099146008964,-4853.184826474007,43.84978820560326,-0.0010680021668159,0.01100897916177,-0.2220037204288883,-0.0142977285802265,-0.4453657995312711,45.86057720167905,-4312.263888469329,0.1475339925010333,0.0020693409004833,14.77990156590059
-1.9455870441523209,46.0106416650805,0.038318468679061,264.5499032872973,43.22656770997879,0.0129653552548748,-145.8418655405375,-1882.8100250471891,0.0,6.268997990415761,-21.373417938277857,-0.0464645145688793,381.5554914747371,-0.0462665404256031,0.2599645461717317,0.0531442291277636,-5527.267075245372,-813.5771336266678,0.0707476022915844,0.0015147118266145,-0.3558482878814429,-7.870716555671299,-0.0006897663210459,0.0,4967.364100360729,0.0394757248907859,-1.9455870441523209,-0.5448536280008643,-4853.148520918951,43.84265749513118,-0.0010723398882235,0.0115545883366048,-0.2205373055698034,-0.0141873167638258,-0.4616830305107453,45.87498776760445,-4417.3236670976175,0.1478169206615822,0.0022044946509179,14.777536466993975
-1.958609940460427,46.02347701595406,0.0393478930370012,266.1040918312342,43.20134297450158,0.0117536365666204,-145.77554134010674,-1867.0558808797168,0.0,6.269139000897449,-21.46265205885088,-0.0469187472293106,383.2178005194865,-0.0447463882047225,0.2544727253851312,0.0534495587719199,-5559.226391156723,-808.8164079286852,0.0713277805634611,0.0015446774795504,-0.3596927541855025,-7.939844329307011,-0.000704506995684,0.0,4967.507547106109,0.0404515082722114,-1.958609940460427,-0.5526566079315691,-4853.112985128276,43.836630534236605,-0.0010756083581303,0.0121041091094817,-0.218600210006097,-0.0140463062821374,-0.4762532894996201,45.88827078544392,-4520.56227402416,0.1480897877739257,0.0023274686190581,14.775138741223078
-1.9698702200243237,46.0349691581991,0.0403580296713868,267.5609925462491,43.17712379116512,0.0105667370570538,-145.67198376406287,-1850.671303568496,0.0,6.269308718725709,-21.570538571229992,-0.0473581975785517,384.7916887033295,-0.0432974464469507,0.2489053509069652,0.0537033409662322,-5587.247766986246,-803.5529404097911,0.0718355854546333,0.0015741061149876,-0.3626347446118641,-8.00479639691618,-0.0007194069830698,0.0,4967.651159234218,0.0414098360731837,-1.9698702200243237,-0.5600079544569639,-4853.078226845631,43.83167319777251,-0.0010776987518957,0.0126554008762676,-0.2162210324413137,-0.0138765884538774,-0.489181014981732,45.90038932589775,-4622.256360951843,0.14835148759864,0.0024384514972803,14.772713605409942
-1.9793577493524488,46.04515648337218,0.0413484707948378,268.94748384839284,43.15392639152547,0.0094150337576922,-145.53794402099058,-1833.9072228226376,0.0,6.269505581881038,-21.695562791954146,-0.0477833614974542,386.317930466741,-0.0418783293182852,0.243266964971599,0.0539049055985804,-5611.2597207780855,-798.234582333092,0.072269309566727,0.0016031800082945,-0.3646500309796946,-8.064822504432799,-0.000734531894948,0.0,4967.794933762462,0.0423501107462149,-1.9793577493524488,-0.5669046732551605,-4853.044253403886,43.827732954473376,-0.0010787133424302,0.0132068026486367,-0.2134236193453282,-0.0136797252985483,-0.5007637048176952,45.911320217953005,-4720.02212726594,0.1486010530743978,0.0025377521379429,14.770266449297004
-1.987063990308797,46.05406599438786,0.0423191043441736,270.25621029475934,43.131753897594095,0.0083069031117462,-145.37012138637982,-1816.835760418081,0.0,6.269728139016766,-21.84227116558495,-0.048194311360622,387.76455438478905,-0.0404508710758637,0.2375621204400801,0.0540535628130417,-5631.188336583326,-793.1767557846517,0.0726264409971791,0.0016314940781329,-0.3657714464289313,-8.121264756146156,-0.0007502569423662,0.0,4967.938867550781,0.0432719917820373,-1.987063990308797,-0.5733441371479361,-4853.011071660153,43.82475918827764,-0.0010784969865249,0.0137570483192077,-0.2102301950348145,-0.0134571681628203,-0.5108660926799508,45.92106406995406,-4815.23467948077,0.1488375287658409,0.002625768209979,14.767802853696915
-1.9929820077966625,46.061752691851545,0.0432678699343726,271.4816987180733,43.11063406774879,0.0072506877725077,-145.16276083452908,-1799.6211459405422,0.0,6.269974324124509,-22.02405079482146,-0.0485908274104652,389.1231788075296,-0.0389910579242479,0.2317954358867585,0.054148631348194,-5646.95344758713,-787.9353731561366,0.0729054208654247,0.0016590595539154,-0.3660139798867297,-8.17393848266072,-0.000766682344473,0.0,4968.08295732464,0.04417302040846,-1.9929820077966625,-0.5793179540772214,-4852.97868805284,43.82270798151225,-0.0010770847183497,0.0143043248682386,-0.206672066984944,-0.0132109830550769,-0.5195505641886612,45.929598392085616,-4908.646460338547,0.1490607777259977,0.0027029820757573,14.76532812130608
-1.9971064759997608,46.06825813295167,0.0441927808552554,272.6472924440117,43.09060433219725,0.0062529595472571,-144.92174188666598,-1782.3798121740117,0.0,6.270242068748577,-22.23914592580832,-0.048972461696493,390.3980793489645,-0.0374754848964408,0.2259716061518702,0.0541894826971597,-5658.477489640981,-782.681454485027,0.0731050769394662,0.001686046990024,-0.365350434829976,-8.221915374877799,-0.0007836337779699,0.0,4968.227199689362,0.0450510952735186,-1.9971064759997608,-0.5848200065287452,-4852.947108629813,43.82153848376946,-0.0010745237502555,0.0148470087621524,-0.2027806264888658,-0.0129432384310092,-0.527097169797571,45.93690855693951,-4999.071461125646,0.149270503926547,0.0027699517552935,14.7628475672761
-1.999433683175102,46.07360665422826,0.0450939468648315,273.7411132377843,43.0716922638655,0.0053161440558237,-144.66407431001792,-1765.214827203057,0.0,6.270529961186881,-22.481455316028292,-0.0493384667767087,391.6037432427179,-0.0358689138121013,0.2200953362224391,0.0541757791723931,-5665.719799162159,-777.8109620756571,0.0732243149501409,0.0017124503871443,-0.363845060611253,-8.26533362311042,-0.0008007991934611,0.0,4968.371591125599,0.0459065173047628,-1.999433683175102,-0.5898534011922545,-4852.916338987203,43.82121575684,-0.0010709314476978,0.0153845110938563,-0.1985776428102548,-0.0126553459927051,-0.533390432980057,45.94300298906664,-5085.005532288048,0.1494661846611203,0.0028272774701451,14.760366593712169
-1.9999615349933104,46.07784653268007,0.0459702922154914,274.74833568980955,43.05391346679568,0.0044435326525381,-144.37755831925608,-1748.2401931356665,0.0,6.270836291762805,-22.75271424398137,-0.049687807164726,392.7458778753889,-0.0341516521997018,0.2141713157443787,0.0541069680961327,-5668.627231009719,-773.1557585806111,0.0732617849525604,0.0017379962225896,-0.3614876309627398,-8.30492408749402,-0.0008183399521122,0.0,4968.516127990575,0.0467379590345473,-1.9999615349933104,-0.594416397268812,-4852.886384230488,43.82167959697757,-0.0010661736369165,0.0159150775440819,-0.1940892103973312,-0.0123490154167808,-0.5385463783077975,45.94790104570223,-5168.261390384018,0.1496472744548604,0.0028755850953687,14.757890661366382
