slip,az,RR,sideslipRR,steeringangel,signal,pitch,longslipRL,vy,x,y,FxFR,roll,longslipFR,vx,rollrate,ax,FyRR,FxRL,FxRR,FyFR,signal,RL,pitchrate,FR,sideslipFL,longslipFL,FyFL,ay,FxFL,sideslipRL,gas,FL,FyRL,yaw,sideslipFR,longslipRR,yawrate,slip1,brake
-1.1857446942199842e-08,-2.098599219789664e-05,92.85145420760249,-0.0019635167745745,0.0,-0.2002861030314852,-0.0014085583320242,0.0015628772159254,-3.508517940013742e-07,5156.695162288489,-4869.357706479693,-76.66864487395003,-2.830442205992513e-07,-0.0004732120131972,30.68590304622359,7.206350640685414e-08,0.0151229199413983,163.24364132720984,259.7116527321942,259.7121553309141,195.05911664557445,0.0,92.85145304590988,1.3593905135150464e-05,92.66258749372604,0.0024064916342861,-0.0004732121441054,-195.05870932600288,8.726027125312399e-07,-76.66906183370276,0.0019634937862303,0.1981598480263333,92.6625873451162,-163.2427160958316,-0.0292619100908586,-0.0024065090238073,0.0015628897312341,2.5010870602114757e-08,6.28318529532214,0.0
-1.1823081354721153e-08,-2.0926752190829347e-05,92.85189373142632,-0.0019635205172692,0.0,0.0396928053384742,-0.0014084225966619,0.0015626881930945,-3.498341211072606e-07,5157.001891087785,-4869.366684516487,-76.66814279556004,-2.82324666233402e-07,-0.0004732082391394,30.68605409578072,7.186708971117648e-08,0.0150817145821439,163.2436956291461,259.679847853034,259.68034910528826,195.0595701468478,0.0,92.85189257306646,1.3556885869820452e-05,92.66304401135508,0.0024064938346505,-0.0004732083697188,-195.05916456348152,8.69466267486507e-07,-76.66855862272412,0.0019634975981237,0.1981496021673771,92.66304386326628,-163.24277351509153,-0.0292619098412622,-0.0024065111691304,0.0015627006737494,2.4917770581541354e-08,6.283185295356505,0.0
-1.1788809093884625e-08,-2.08676787349439e-05,92.8523320574447,-0.0019635242497551,0.0,0.279635992862813,-0.0014082872309385,0.0015624996845941,-3.488191954488601e-07,5157.308621394613,-4869.375662597319,-76.66764208445858,-2.8160707314643544e-07,-0.0004732044753698,30.68620473377297,7.167120610728961e-08,0.0150406214532555,163.24374978101451,259.6481296016153,259.6486295111722,195.06002241049944,0.0,92.85233090240794,1.351996725332566e-05,92.6634992851148,0.0024064960289874,-0.000473204605623,-195.05961855870083,8.663353937236051e-07,-76.66805678214195,0.0019635013996206,0.1981393842267993,92.6634991375455,-163.24283077580623,-0.0292619095925953,-0.0024065133085742,0.0015625121306965,2.4824922360147438e-08,6.283185295390777,0.0
-1.1754629914103852e-08,-2.080879280889023e-05,92.85276918891113,-0.0019635279720601,0.0,0.5193275268683252,-0.0014081522338491,0.0015623116889179,-3.478070100518912e-07,5157.615353204865,-4869.384640722072,-76.66714273711848,-2.808914359221721e-07,-0.0004732007218627,30.68635496132135,7.147586167014606e-08,0.0149996402435779,163.24380378321476,259.6164977337902,259.6169963042044,195.06047343985912,0.0,92.85276803718804,1.3483148998200428e-05,92.66395331839306,0.0024064982173122,-0.0004732008517899,-195.0600713150052,8.632170688610694e-07,-76.66755630842042,0.0019635051907496,0.1981291941283106,92.66395317134187,-163.2428878784642,-0.0292619093448556,-0.0024065154421546,0.0015623241005661,2.4732325468893928e-08,6.283185295424956,0.0
-1.1720543551721213e-08,-2.0750066865941284e-05,92.85320512908214,-0.0019635316842118,0.0,0.758551701153439,-0.0014080176043914,0.0015621242046913,-3.467975572926941e-07,5157.9220865144425,-4869.393618890624,-76.66664474964969,-2.801777492320927e-07,-0.0004731969785874,30.68650477954365,7.128104869612298e-08,0.0149587706399289,163.2438576361761,259.5849520121842,259.5854492472332,195.060923238301,0.0,92.85320398066294,1.3446430851707096e-05,92.6644061145683,0.0024065003996417,-0.0004731971081894,-195.0605228357651,8.601032212641487e-07,-76.66705719756682,0.0019635089715391,0.1981190317961555,92.66440596803382,-163.24294482349185,-0.0292619090980405,-0.0024065175698879,0.0015621365819876,2.46399789541454e-08,6.283185295459043,0.0
-1.1686549779277077e-08,-2.0691529338394503e-05,92.85363988119992,-0.0019635353862381,0.0,0.997093230108105,-0.0014078833415658,0.0015619372304905,-3.4579083089618375e-07,5158.2288213192605,-4869.402597102853,-76.6661481183085,-2.794660076930976e-07,-0.0004731932455174,30.68665418955469,7.108677220544358e-08,0.0149180123445886,163.2439113403083,259.5534922019327,259.55398810518324,195.0613718092115,0.0,92.85363873607533,1.3409812541434738e-05,92.6648576770097,0.0024065025759927,-0.0004731933747951,-195.06097312439755,8.570023460402905e-07,-76.66655944600392,0.0019635127420172,0.1981088971547389,92.6648575309906,-163.2430016113454,-0.0292619088521474,-0.0024065196917908,0.001561949573533,2.4547882528675327e-08,6.283185295493037,0.0
-1.1652648300589436e-08,-2.063315349607373e-05,92.85407344849952,-0.0019635390781668,0.0,1.2347374424573352,-0.0014077494443753,0.0015617507649126,-3.447868215476544e-07,5158.535557615248,-4869.411575358646,-76.66565283916158,-2.7875620616843445e-07,-0.0004731895226225,30.68680319246611,7.089299847670218e-08,0.0148773650388452,163.2439648960512,259.5221180610542,259.5226126360692,195.0618191560461,0.0,92.85407230665994,1.3373293857309909e-05,92.66530800907702,0.0024065047463823,-0.0004731896515772,-195.06142218428053,8.539068495414408e-07,-76.66606304973477,0.0019635165022115,0.1980987901288036,92.66530786357184,-163.2430582424191,-0.0292619086071739,-0.0024065218078808,0.0015617630738007,2.4456035181768263e-08,6.283185295526938,0.0
-1.1618838873763849e-08,-2.057494210542049e-05,92.8545058342266,-0.0019635427600252,0.0,1.4712704744508556,-0.001407615911825,0.001561564806764,-3.437855223925989e-07,5158.842295398338,-4869.420553657882,-76.6651589092062,-2.780483394632471e-07,-0.0004731858098807,30.68695178938668,7.069975685731907e-08,0.0148368284568742,163.24401830379531,259.4908293854647,259.49132263602826,195.06226528216013,0.0,92.85450469566248,1.3336874499792754e-05,92.66575711412088,0.0024065069108272,-0.0004731859385122,-195.06187001882765,8.508175210983451e-07,-76.66556800560342,0.0019635202521506,0.1980887106430093,92.66575696912828,-163.24311471716024,-0.0292619083631176,-0.002406523918173,0.0015615770815969,2.436443674763172e-08,6.283185295560747,0.0
-1.1585121267777477e-08,-2.05169135037331e-05,92.85493704158432,-0.0019635464318408,0.0,1.7064794623249242,-0.0014074827429234,0.0015613793544887,-3.427869269338391e-07,5159.149034664481,-4869.429532000441,-76.66466632440934,-2.7734240217854014e-07,-0.0004731821072592,30.68709998142224,7.050706290204576e-08,0.0147964022745759,163.24407156395492,259.459625920679,259.460117850414,195.06271019073603,0.0,92.85493590628629,1.3300554171704971e-05,92.66620499548388,0.0024065090693426,-0.0004731822355692,-195.06231663131496,8.477394977481488e-07,-76.66507430976012,0.0019635239918629,0.1980786586220371,92.66620485100238,-163.24317103605526,-0.0292619081199759,-0.0024065260226817,0.0015613915953664,2.4273086611250152e-08,6.283185295594465,0.0
-1.1551495255243146e-08,-2.0459039465349664e-05,92.85536707378613,-0.0019635500936408,0.0,1.94015273386692,-0.0014073499366815,0.0015611944067475,-3.417910285816062e-07,5159.455775409636,-4869.438510386205,-76.66417508123142,-2.766383888474176e-07,-0.0004731784147337,30.68724776967549,7.031490530227885e-08,0.0147560861903971,163.2441246769382,259.42850743873777,259.42899805107913,195.06315388515804,0.0,92.85536594174492,1.3264332625816082e-05,92.6666516564984,0.0024065112219459,-0.0004731785427222,-195.0627620251168,8.446660333717405e-07,-76.66458195851189,0.0019635277213764,0.1980686339912807,92.66665151252673,-163.24322719955103,-0.0292619078777463,-0.0024065281214241,0.0015612066137665,2.418198395857932e-08,6.283185295628091,0.0
-1.1517960619644812e-08,-2.0401346805947617e-05,92.85579593403504,-0.0019635537454528,0.0,2.1720799989048167,-0.0014072174921131,0.0015610099621825,-3.407978206269283e-07,5159.762517629772,-4869.447488815058,-76.66368517579737,-2.7593629415441815e-07,-0.0004731747322736,30.687395155246115,7.012328249826896e-08,0.0147158799087199,163.24417764317238,259.3974737065466,259.39796300516554,195.06359636876584,0.0,92.85579480524125,1.3228209610243136e-05,92.66709710048808,0.0024065133686539,-0.0004731748599416,-195.0632062036108,8.416033270875004e-07,-76.66409094797189,0.0019635314407185,0.1980586366762638,92.66709695702484,-163.2432832080617,-0.0292619076364263,-0.0024065302144163,0.0015610221354409,2.409112783267036e-08,6.283185295661625,0.0
-1.1484517097451961e-08,-2.034383050576972e-05,92.85622362552026,-0.0019635573873042,0.0,2.4020525385547,-0.001407085408234,0.0015608260193857,-3.398072961694095e-07,5160.069261320871,-4869.456467286883,-76.66319660439537,-2.752361128209223e-07,-0.0004731710598519,30.6875421392308,6.9932179827098e-08,0.0146757831256931,163.24423046307606,259.3665244900203,259.3670124784446,195.06403764495,0.0,92.85622249996452,1.3192184878517155e-05,92.66754133076752,0.0024065155094828,-0.0004731711872003,-195.06364917013516,8.385508904233287e-07,-76.66360127452232,0.0019635351499169,0.1980486666025346,92.66754118781134,-163.24333906201522,-0.0292619073960136,-0.0024065323016755,0.0015608381589809,2.4000517523178737e-08,6.283185295695069,0.0
-1.145116438897414e-08,-2.0286483405906387e-05,92.85665015142648,-0.0019635610192225,0.0,2.6298633930535664,-0.0014069536840626,0.001560642577001,-3.388194455943715e-07,5160.376006478926,-4869.465445801563,-76.66270936348637,-2.745378398468023e-07,-0.0004731673974414,30.687688722723177,6.974156614923821e-08,0.0146357955353137,163.24428313708086,259.335659553982,259.33614623588693,195.06447771709884,0.0,92.85664902909942,1.3156258217834395e-05,92.66798435064182,0.0024065176444491,-0.0004731675244704,-195.06409092802068,8.355062189823665e-07,-76.66311293449513,0.0019635388489987,0.1980387236960454,92.6679842081914,-163.24339476179256,-0.0292619071565056,-0.0024065343832181,0.0015606546830313,2.3910152414841922e-08,6.283185295728422,0.0
-1.1417902281366533e-08,-2.022929640080297e-05,92.85707551494014,-0.0019635646412344,0.0,2.8553075480091383,-0.00140682231862,0.0015604596337839,-3.3783426313496904e-07,5160.682753099938,-4869.474424358979,-76.66222344991345,-2.738414700388485e-07,-0.0004731637450192,30.687834906814093,6.955148806807193e-08,0.0145959168728657,163.24433566556715,259.3048786972456,259.3053640761743,195.06491658844183,0.0,92.85707439583253,1.3120429303733004e-05,92.66842616340746,0.0024065197735689,-0.00047316387173,-195.06453148060436,8.324680784562901e-07,-76.66262592488084,0.0019635425379925,0.1980288078825808,92.6684260214614,-163.24345030787276,-0.0292619069179,-0.0024065364590585,0.0015604717063467,2.3820031795642923e-08,6.283185295761684,0.0
-1.1384730547330217e-08,-2.0172291242797494e-05,92.85749971922432,-0.0019635682533668,0.0,3.078182118898979,-0.0014066913109301,0.0015602771883338,-3.368517428827363e-07,5160.989501179923,-4869.483402959017,-76.66173885953233,-2.731469980522066e-07,-0.0004731601025519,30.687980692591385,6.936195695973278e-08,0.0145561468261303,163.24438804894254,259.2741816738278,259.274665753299,195.06535426217317,0.0,92.85749860332692,1.3084697863480417e-05,92.66886677235276,0.002406521896858,-0.0004731602289469,-195.06497083110693,8.294408939320604e-07,-76.6621402415391,0.001963546216926,0.1980189190882477,92.66886663090956,-163.24350570071394,-0.0292619066801942,-0.0024065385292117,0.0015602892275248,2.3730155211118923e-08,6.283185295794856,0.0
-1.1351648948730156e-08,-2.011542660138352e-05,92.85792276741934,-0.001963571855647,0.0,3.298286533652767,-0.0014065606600198,0.0015600952391013,-3.358718767665116e-07,5161.296250714903,-4869.492381601563,-76.66125558892885,-2.724544185113927e-07,-0.000473156470015,30.688126081139924,6.91729233180019e-08,0.0145164850696292,163.24444028762036,259.243568238453,259.2440510219368,195.06579074160945,0.0,92.85792165472292,1.3049063675725794e-05,92.66930618075628,0.0024065240143321,-0.0004731565960923,-195.06540898282955,8.264164757781837e-07,-76.66165588078118,0.0019635498858261,0.198009057239493,92.66930603981476,-163.243560940756,-0.0292619064433858,-0.0024065405936944,0.0015601072450175,2.364052206057553e-08,6.283185295827938,0.0
-1.1318657185947148e-08,-2.0058753179053675e-05,92.85834466269942,-0.0019635754481021,0.0,3.515422713154136,-0.0014064303649172,0.001559913785011,-3.3489465671826573e-07,5161.603001700915,-4869.501360286495,-76.66077363411613,-2.717637266604275e-07,-0.0004731528473797,30.68827107354133,6.898438875589295e-08,0.0144769313498386,163.24449238204372,259.2130381876276,259.2135196787841,195.06622603022092,0.0,92.85834355319476,1.3013526519273683e-05,92.66974439188694,0.00240652612601,-0.0004731529731408,-195.06584593918203,8.234052720039356e-07,-76.66117283874252,0.0019635535447198,0.1979992222633984,92.66974425144572,-163.24361602832462,-0.0292619062074724,-0.0024065426525249,0.0015599257577484,2.3551131225343744e-08,6.283185295860929,0.0
-1.1285755017263748e-08,-2.000223103776112e-05,92.8587654081923,-0.0019635790307589,0.0,3.729395249497376,-0.0014063004246541,0.0015597328245641,-3.33920075503156e-07,5161.909754134005,-4869.510339013701,-76.66029299231073,-2.710749173080765e-07,-0.0004731492346229,30.68841567087476,6.879636934328733e-08,0.0144374853509805,163.24454433258933,259.18259128481367,259.183071487118,195.0666601311596,0.0,92.85876430187022,1.2978086085605636e-05,92.67018140900603,0.0024065282319049,-0.0004731493600707,-195.066281703368,8.203988267456714e-07,-76.66069111299322,0.0019635571936351,0.1979894140861641,92.67018126906362,-163.24367096392066,-0.0292619059724517,-0.0024065447057161,0.0015597447642195,2.346198258291271e-08,6.283185295893831,0.0
-1.1252942208215225e-08,-1.994588644246434e-05,92.85918500703916,-0.0019635826036439,0.0,3.940011581842799,-0.0014061708382645,0.0015595523565147,-3.329481258839434e-07,5162.216508010231,-4869.519317783065,-76.65981365933696,-2.703879853839113e-07,-0.0004731456317148,30.688559874216114,6.860885889602208e-08,0.014398146796044,163.244596139665,259.1522273108908,259.1527062278221,195.06709304765005,0.0,92.85918390389048,1.294274213385031e-05,92.67061723536544,0.0024065303320344,-0.000473145756847,-195.0667162786404,8.174033755155174e-07,-76.66021069865823,0.0019635608325989,0.1979796326351067,92.67061709592068,-163.2437257479606,-0.029261905738321,-0.0024065467532844,0.0015595642631831,2.337307525266268e-08,6.283185295926644,0.0
-1.1220218556912948e-08,-1.9889695415524528e-05,92.85960346235764,-0.0019635861667838,0.0,4.147082169707366,-0.0014060416047851,0.0015593723794519,-3.319788026121068e-07,5162.523263325658,-4869.528296594476,-76.65933563206922,-2.697029256276445e-07,-0.00047314203863,30.688703684638572,6.84218764067429e-08,0.0143589153805607,163.24464780366552,259.12194603526905,259.1224236704286,195.06752478288908,0.0,92.85960236237328,1.2907494367898288e-05,92.67105187420852,0.0024065324264133,-0.0004731421634488,-195.0671496682753,8.144135452217032e-07,-76.65973159321146,0.0019635644616392,0.1979698778371604,92.67105173526002,-163.2437803809071,-0.0292619055050781,-0.0024065487952439,0.0015593842532289,2.328440870229625e-08,6.283185295959368,0.0
-1.1187583796366542e-08,-1.9833665797081484e-05,92.86002077726415,-0.0019635897202053,0.0,4.350420663538844,-0.0014059127232554,0.0015591928920511,-3.310120976348695e-07,5162.830020076368,-4869.537275447817,-76.65885890654744,-2.690197328795557e-07,-0.0004731384553399,30.68884710321224,6.82354047723149e-08,0.0143197908111831,163.2446993250026,259.0917472294989,259.09222358625584,195.06795534016211,0.0,92.86001968043504,1.2872342558064332e-05,92.67148532876952,0.0024065345150584,-0.0004731385798468,-195.06758187550776,8.114308569938032e-07,-76.65925379244463,0.0019635680807826,0.1979601496199413,92.6714851903159,-163.24383486317353,-0.0292619052727206,-0.0024065508316117,0.001559204733032,2.3195982105219662e-08,6.283185295992002,0.0
-1.115503767769132e-08,-1.9777815908026543e-05,92.86043695486498,-0.0019635932639351,0.0,4.549844072417723,-0.0014057841927172,0.0015590138929742,-3.3004800389158257e-07,5163.136778258449,-4869.546254342972,-76.65838347935426,-2.683384021130844e-07,-0.0004731348818186,30.68899013100431,6.804943383257003e-08,0.0142807727979228,163.24475070409588,259.06163066640784,259.0621057483395,195.06838472274865,0.0,92.860435861182,1.2837286458587502e-05,92.67191760227377,0.0024065365979859,-0.0004731350060133,-195.0680129036135,8.084600635316989e-07,-76.65877729271334,0.0019635716900557,0.1979504479110564,92.67191746431376,-163.2438891951535,-0.029261905041246,-0.0024065528624035,0.0015590257012533,2.3107794978531416e-08,6.2831852960245484,0.0
-1.1122579962872504e-08,-1.9722114205255755e-05,92.86085199825958,-0.0019635967979997,0.0,4.745172928736687,-0.0014056560122149,0.0015588353809028,-3.290865138902972e-07,5163.443537868001,-4869.555233279828,-76.65790934690847,-2.6765892827442304e-07,-0.0004731313180388,30.689132769079126,6.786395764402156e-08,0.0142418610537846,163.24480194133133,259.0315961300831,259.0320699405464,195.06881293384544,0.0,92.86085090771374,1.280232581175948e-05,92.67234869793796,0.0024065386752109,-0.0004731314419229,-195.0684427558352,8.054942543997254e-07,-76.65830209090983,0.0019635752894858,0.1979407726383092,92.67234856047016,-163.24394337728657,-0.029261904810652,-0.0024065548876345,0.0015588471565742,2.3019846185277612e-08,6.283185296057006,0.0
-1.1090210399441548e-08,-1.9666583230820357e-05,92.86126591054638,-0.0019636003224253,0.0,4.936231449709352,-0.0014055281807952,0.0015586573546022,-3.281276211050979e-07,5163.750298901133,-4869.564212258274,-76.65743650596323,-2.669813064114477e-07,-0.0004731277639771,30.68927501849811,6.767899868299358e-08,0.0142030553023332,163.2448530371162,259.001643403666,259.00211594625324,195.0692399767143,0.0,92.86126482312864,1.2767460341468715e-05,92.6727786189698,0.0024065407467494,-0.0004731278875499,-195.0688714353508,8.025381778501822e-07,-76.65782818338324,0.0019635788791,0.1979311237296502,92.67277848199296,-163.24399740998012,-0.0292619045809361,-0.0024065569073203,0.001558669097761,2.2932135873746083e-08,6.283185296089376,0.0
-1.1057928789210853e-08,-1.961120656740951e-05,92.86167869479873,-0.0019636038372382,0.0,5.122847695562905,-0.0014054006975081,0.0015584798126585,-3.2717131885530857e-07,5164.057061353968,-4869.573191278193,-76.65696495293646,-2.663055312689389e-07,-0.0004731242196042,30.6894168803199,6.749455436231848e-08,0.0141643552376874,163.2449039918328,258.97177225321656,258.9722435313311,195.06966585439017,0.0,92.86167761050017,1.273268977615061e-05,92.6732073685691,0.0024065428126168,-0.0004731243428675,-195.06929894537456,7.995881325745828e-07,-76.65735556666579,0.0019635824589252,0.1979215011130758,92.67320723208184,-163.2440512937028,-0.029261904352096,-0.0024065589214741,0.0015584915233978,2.2844662978911377e-08,6.283185296121657,0.0
-1.1025734836333844e-08,-1.9555999271624185e-05,92.86209035408196,-0.0019636073424651,0.0,5.304853724272297,-0.0014052735614056,0.00155830275367,-3.262175992706993e-07,5164.363825222636,-4869.582170339472,-76.65649468384193,-2.656315979590482e-07,-0.0004731206848922,30.689558355600077,6.7310582974964e-08,0.0141257605603646,163.2449548059124,258.941982443794,258.9424524609213,195.0700905701942,0.0,92.86208927289354,1.2698013915562815e-05,92.67363494992608,0.0024065448728287,-0.0004731208078452,-195.0697252890936,7.966484953645037e-07,-76.65688423674811,0.0019635860289873,0.1979119047172997,92.67363481392718,-163.2441050288147,-0.0292619041241294,-0.0024065609301142,0.0015583144320845,2.2757426727075916e-08,6.283185296153851,0.0
-1.0993628273922052e-08,-1.9500955616723505e-05,92.86250089147688,-0.0019636108381322,0.0,5.482085742696728,-0.001405146771542,0.0015581261764969,-3.2526645433688825e-07,5164.67059050328,-4869.591149442003,-76.65602569555689,-2.649595017628642e-07,-0.0004731171598167,30.68969944539135,6.712708664145679e-08,0.0140872710131652,163.2450054797438,258.9122737793526,258.9127425388606,195.07051412740248,0.0,92.8624998133896,1.266343250299029e-05,92.67406136622212,0.0024065469274019,-0.0004731172824634,-195.0701504697939,7.937175676585048e-07,-76.65641419079182,0.0019635895893129,0.1979023344708691,92.6740612307101,-163.24415861570662,-0.0292619038970338,-0.0024065629332558,0.0015581378226795,2.267042644279001e-08,6.283185296185958,0.0
-1.0961608885749664e-08,-1.9446069867700587e-05,92.86291031003827,-0.0019636143242653,0.0,5.654384253982418,-0.0014050203269745,0.001557950079808,-3.2431787750782945e-07,5164.977357192052,-4869.600128585671,-76.6555579847481,-2.642892377838527e-07,-0.0004731136443524,30.689840150743738,6.694409897908581e-08,0.0140488863017403,163.2450560137129,258.8826460332972,258.8831135386914,195.07093652910584,0.0,92.8629092350433,1.2628945241786754e-05,92.67448662063067,0.00240654897635,-0.0004731137666905,-195.07057449053855,7.907937589204977e-07,-76.65594542494027,0.0019635931399294,0.1978927903024072,92.67448648560443,-163.24421205483085,-0.029261903670807,-0.0024065649309127,0.0015579616938512,2.2583662462750124e-08,6.283185296217978,0.0
-1.09296764664594e-08,-1.939132507555813e-05,92.86331861280786,-0.0019636178008901,0.0,5.821594201098932,-0.0014048942267631,0.0015577744622208,-3.233718632237955e-07,5165.284125285116,-4869.609107770363,-76.65509154795332,-2.63620800817138e-07,-0.0004731101384733,30.689980472704416,6.676162193151907e-08,0.0140106061322095,163.24510640818806,258.85309898145266,258.8535652360416,195.07135777830428,0.0,92.86331754089632,1.2594551853131726e-05,92.67491071631667,0.0024065510196899,-0.0004731102605052,-195.0709973545826,7.87873648332614e-07,-76.65547793610371,0.0019635966808637,0.1978832721407011,92.67491058177474,-163.24426534665935,-0.0292619034454465,-0.0024065669230983,0.0015577860442176,2.2497133113814248e-08,6.2831852962499095,0.0
-1.0897830763681906e-08,-1.9336758326785056e-05,92.86372580283204,-0.001963621268033,0.0,5.983565106380433,-0.0014047684699703,0.0015575993225032,-3.224284035765588e-07,5165.590894778648,-4869.618086995969,-76.65462638156943,-2.629541858803589e-07,-0.0004731066421524,30.690120412317548,6.657964863818216e-08,0.0139724302334118,163.24515666357811,258.8236324079091,258.8240974152004,195.07177787824656,0.0,92.86372473399506,1.2560252096031675e-05,92.67533365643588,0.0024065530574365,-0.0004731067638778,-195.07141906502227,7.849661589303516e-07,-76.65501172034693,0.0019636002121417,0.197873779915141,92.67533352237696,-163.2443184915737,-0.0292619032209499,-0.0024065689098293,0.0015576108725468,2.2410838024946423e-08,6.283185296281755,0.0
-1.0866071568474318e-08,-1.9282347048146005e-05,92.86413188313288,-0.0019636247257196,0.0,6.140151206944641,-0.0014046430556613,0.0015574246592524,-3.214874929460973e-07,5165.897665668828,-4869.6270662623765,-76.65416248183068,-2.622893879193028e-07,-0.000473103155361,30.6902599706245,6.639816993928725e-08,0.0139343582998771,163.2452067802773,258.7942460798922,258.7947098433391,195.07219683209053,0.0,92.86413081736164,1.2526045724564632e-05,92.67575544413576,0.0024065550896048,-0.0004731032767817,-195.07183962502515,7.820662354397306e-07,-76.65454677434707,0.0019636037337898,0.1978643135550549,92.6757553105586,-163.24437148999502,-0.0292619029973151,-0.0024065708911212,0.0015574361774346,2.232477728633081e-08,6.283185296313515,0.0
-1.0834398635734452e-08,-1.92280918988094e-05,92.86453685674772,-0.0019636281739761,0.0,6.291211585870302,-0.0014045179829036,0.0015572504713236,-3.205491240346505e-07,5166.204437951852,-4869.636045569475,-76.65369984578832,-2.61626402043206e-07,-0.0004730996780774,30.6903991486638,6.621719222731075e-08,0.0138963900725668,163.2452567586807,258.7649397986358,258.76540232152166,195.07261464298912,0.0,92.86453579403344,1.2491932477996483e-05,92.6761760825547,0.0024065571162115,-0.0004730997991936,-195.0722590378016,7.791731878596962e-07,-76.65408309472781,0.0019636072458343,0.1978548729900792,92.676175949458,-163.24442434230903,-0.0292619027745396,-0.0024065728669882,0.0015572619577366,2.2238949601111405e-08,6.283185296345188,0.0
-1.0802811752933485e-08,-1.917399080538793e-05,92.8649407266788,-0.0019636316128279,0.0,6.4366102990128615,-0.0014043932507675,0.0015570767572797,-3.19613290754809e-07,5166.511211623923,-4869.645024917151,-76.65323846972858,-2.609652231402348e-07,-0.0004730962102732,30.690537947471267,6.60367134539633e-08,0.0138585252492839,163.24530659916783,258.7357133300405,258.73617461575355,195.0730313139664,0.0,92.8649396670127,1.2457912084464392e-05,92.67659557482348,0.0024065591372701,-0.0004730963310858,-195.0726773064169,7.762877979569519e-07,-76.65362067810901,0.0019636107483016,0.1978454581496842,92.6765954422059,-163.24447704896778,-0.029261902552621,-0.0024065748374448,0.001557088212015,2.2153354205767008e-08,6.283185296376774,0.0
-1.0771310700323245e-08,-1.912003033438653e-05,92.86534349594712,-0.0019636350423008,0.0,6.576216497344335,-0.0014042688583258,0.0015569035159869,-3.186799863499144e-07,5166.817986681259,-4869.654004305298,-76.65277835032961,-2.603058463477449e-07,-0.0004730927519234,30.690676368079718,6.585673064137232e-08,0.0138207635654959,163.24535630213748,258.7065664728458,258.7070265248123,195.07344684824648,0.0,92.86534243932051,1.2423984303861563e-05,92.67701392406344,0.0024065611527968,-0.0004730928724326,-195.0730944339807,7.734057205846746e-07,-76.65315952081231,0.0019636142412177,0.1978360689640689,92.67701379192378,-163.24452961033884,-0.0292619023315572,-0.0024065768025068,0.0015569149391355,2.2067991108316972e-08,6.283185296408275,0.0
-1.0739895221996629e-08,-1.9066248353998852e-05,92.86574516753052,-0.0019636384624207,0.0,6.709904544709564,-0.0014041448046537,0.0015567307459276,-3.177492039886445e-07,5167.124763120085,-4869.662983733805,-76.65231948416222,-2.5964826663966815e-07,-0.000473089303001,30.690814411519334,6.567722953526853e-08,0.0137831047188971,163.2454058679728,258.6774989859872,258.6779578075735,195.0738612488237,0.0,92.8657441139346,1.2390148881964228e-05,92.67743113338824,0.0024065631628065,-0.0004730894232084,-195.0735104236504,7.705381640719633e-07,-76.65269961962393,0.0019636177246085,0.197826705363135,92.67743100172508,-163.24458202685827,-0.0292619021113457,-0.0024065787621878,0.0015567421375817,2.1982859020469548e-08,6.283185296439691,0.0
-1.0708565065680181e-08,-1.901261405189929e-05,92.86614574444448,-0.0019636418732129,0.0,6.837554130889522,-0.0014040210888288,0.0015565584460965,-3.168209358934605e-07,5167.431540936634,-4869.6719632025615,-76.65186186755581,-2.589924793582429e-07,-0.0004730858634815,30.69095207881723,6.549821012109648e-08,0.0137455484546261,163.24545529707322,258.6485106790237,258.64896827350697,195.07427451896567,0.0,92.8661446938706,1.235640559109074e-05,92.67784720590186,0.002406565167315,-0.0004730859833871,-195.0739252785372,7.676754572523643e-07,-76.65224097080824,0.0019636211984997,0.197817367277578,92.67784707471404,-163.2446342988671,-0.0292619018919842,-0.0024065807165052,0.0015565698063457,2.1897957491916765e-08,6.2831852964710215,0.0
-1.0677320026142598e-08,-1.8959136930981164e-05,92.86654522965796,-0.0019636452747029,0.0,6.959050379872737,-0.0014038977099316,0.0015563866150611,-3.158951759806168e-07,5167.738320127154,-4869.680942711455,-76.65140549765678,-2.583384795826198e-07,-0.0004730824333407,30.691089370998064,6.53196846690919e-08,0.0137080944829183,163.24550458980025,258.6196013264972,258.6200576972957,195.07468666163217,0.0,92.86654418209748,1.2322754136211162e-05,92.6782621447012,0.0024065671663361,-0.0004730825529449,-195.07433900170705,7.648216030237997e-07,-76.6517835715345,0.0019636246629179,0.1978080546374473,92.67826201398738,-163.2446864268191,-0.0292619016734705,-0.0024065826654709,0.0015563979439966,2.1813286063003373e-08,6.283185296502266,0.0
-1.0646159869228586e-08,-1.890581203798604e-05,92.8669436261424,-0.0019636486669161,0.0,7.074283953235875,-0.0014037746670449,0.0015562152515156,-3.149719176516789e-07,5168.045100687902,-4869.68992226038,-76.6509503704537,-2.576862623706805e-07,-0.0004730790125484,30.691226289083502,6.514163823147347e-08,0.0136707425152229,163.2455537465422,258.59077070543555,258.59122585592576,195.07509767988907,0.0,92.8669425815866,1.2289194284303843e-05,92.67867595287412,0.0024065691598854,-0.0004730791318538,-195.07475159622783,7.619752025740661e-07,-76.65132741785662,0.0019636281178885,0.1977987673736023,92.67867582263304,-163.24473841112044,-0.0292619014558023,-0.0024065846091007,0.0015562265492283,2.1728844130040557e-08,6.283185296533427,0.0
