brake,vx,longslipRR,FxRL,vy,FyRR,ax,yaw,RL,longslipFR,slip1,FyFR,FxRR,rollrate,y,FyFL,longslipFL,signal,steeringangel,pitchrate,sideslipRL,FR,pitch,FyRL,sideslipFL,signal,x,az,FxFL,ay,sideslipFR,sideslipRR,longslipRL,slip,RR,roll,yawrate,FL,gas,FxFR
0.0,9.836766045365843,1.4437455859108368,984.6623244750772,-0.7176824414235783,-54.733916661425546,-0.4123042595122457,0.0213272620080124,32.14284343798871,-0.0022434005145976,6.211438406307837,-1626.8189805579248,816.6326124936863,-0.0363235430779608,-4835.186534791161,-6642.127558396234,-0.001326423042545,0.0,-3.581304718191267,-0.0201582527996382,0.064121814374244,27.99990706482438,0.0047984087622944,-6360.184408907029,0.056384534298434,-3.581304718191267,4993.10079913454,-0.6492455374573114,-184.6259227346059,-9.011036230758092,0.0698046175473287,0.0691192940447216,0.0083759599627713,-0.0717469008717487,66.98902063193071,-0.0549955669209482,-0.91989888145731,32.4069304442364,0.4072556864137863,-61.62894615918695
0.0,9.84035870168468,1.4667872819091887,963.4629092565992,-0.7140629606634362,-54.84915812072614,-0.1524596605289978,0.0121178377284195,32.16233192057058,-0.0014657033785064,6.211812885938416,-1424.0720457549396,813.339481931931,-0.0273895069753092,-4835.191990118587,-5666.952924256472,-0.0008934446176573,0.0,-3.3651168891333096,-0.0221278552760482,0.0650885803554021,28.06087136351751,0.0045862687660802,-6393.916445551778,0.040668524244392,-3.3651168891333096,4993.199304459315,-0.6352998154710819,-164.45208356091982,-8.411725890218928,0.0512636081617827,0.0702605715512907,0.0083590433834052,-0.0713724212411698,67.61823991614222,-0.0553186407838342,-0.9210124634102956,32.46095719541547,0.4016484014463524,-52.27065959194519
0.0,9.846598403131878,1.4871626832430442,953.17276558331,-0.7034207513014387,-56.58061682313438,0.1245349042229251,0.0029288627408797,32.19066981943487,-0.0011442370700866,6.212908924269919,-1183.1613638910255,834.018605372725,-0.0069246216739957,-4835.198279436999,-4509.40053396601,-0.0006493435866763,0.0,-3.145900682013606,-0.0244279513819594,0.0664676074522047,28.10689911879475,0.0043526031033024,-6443.982645983849,0.0296073140363967,-3.145900682013606,4993.297805148647,-0.6030366157115326,-142.9889526476677,-7.6652714832663635,0.0364319151767538,0.0719180887661203,0.0085335075873242,-0.0702763829096671,68.208384484554,-0.055489545342736,-0.9162107327733576,32.47874962960271,0.3948357254886414,-47.57627486457474
0.0,9.855393327753786,1.5034711456828558,963.282591693615,-0.6859605229000809,-60.84407793798532,0.3883223694172177,-0.006177277047324,32.22847505923979,-0.0010752856070248,6.214703389803402,-930.0487589497748,891.3920494609171,0.0239372009475126,-4835.205327708672,-3471.859081648357,-0.0005264106025812,0.0,-2.92385337662191,-0.0270087535814584,0.0681317891759706,28.14973843783415,0.0040943248914566,-6508.338109585032,0.0220595683799436,-2.92385337662191,4993.3963207718,-0.5579865844935706,-124.26240145700024,-6.961967394015374,0.0246730815221455,0.0739244401418634,0.0089872284175278,-0.0684819173761842,68.72731489748826,-0.0553964257079128,-0.905124833607852,32.46708949795838,0.3876037696885457,-51.69976137129246
0.0,9.866547265734903,1.5142817390979502,1001.0748163477788,-0.6631639842882453,-68.34366557207112,0.6496342410190358,-0.0151405918699216,32.27542224716773,-0.0010326809947111,6.217043668890025,-686.0802677823453,993.311136678994,0.0620304529303757,-4835.213064728525,-2620.837758370966,-0.0004571810025326,0.0,-2.699174800545648,-0.0297909804691023,0.0698643671155377,28.20018506839016,0.0038090766562157,-6578.121672276339,0.0162318340073761,-2.699174800545648,4993.494871436383,-0.5118840074545029,-109.83430577747308,-6.364181576792094,0.014905046841129,0.0759955806486807,0.0097566346805427,-0.0661416382895614,69.1374343944628,-0.0549521221672756,-0.8883347745102727,32.435017508649615,0.3804394122591761,-57.27354535323687
0.0,9.880027118353109,1.5182118754565657,1068.6268568269409,-0.6364958516353542,-79.3765246240089,0.921856480709393,-0.0239076910735449,32.33007214345688,-0.001086277193129,6.219779305871905,-447.773446361994,1139.5341320758653,0.1042694418523981,-4835.221430724634,-1905.6646463663344,-0.0004106481447304,0.0,-2.472067149337622,-0.0327882259507067,0.0714749777868159,28.25959852623072,0.0034949437237923,-6644.830980691319,0.011082005774628,-2.472067149337622,4993.593478187115,-0.5048481277750302,-98.53369217377868,-5.835524704194083,0.0063913120992474,0.0778583280009013,0.0108425900076615,-0.0634060013076813,69.4002189668304,-0.0541019926370574,-0.8664737538012223,32.38964901919644,0.3732501559189223,-65.62906522642042
0.0,9.895860953758088,1.5146967693420663,1158.4733820873437,-0.6069547228663389,-92.9036022909618,1.1939986544467076,-0.0324303159933417,32.386199247311296,-0.0011398035537931,6.22280506336144,-204.59547501931297,1307.888619253886,0.1488698262396859,-4835.230373734957,-1275.6425169857464,-0.000375420912007,0.0,-2.2427348045547184,-0.0361459871727201,0.0728520819546013,28.33370765850983,0.0031488849104657,-6701.638024826807,0.0062939856294393,-2.2427348045547184,4993.6921638278745,-0.5136915102510747,-89.20385785691616,-5.345440893769584,-0.0011951334638432,0.0793261718566801,0.0120773343763595,-0.0603802438181467,69.4898946412444,-0.0528152448458158,-0.8399632372563393,32.33579517347913,0.3658902653427928,-75.87492002171663
0.0,9.913955967835484,1.503265833462289,1253.115404663975,-0.5752357813559699,-107.72306970915317,1.455521148855192,-0.0406636828574392,32.44022558243641,-0.0011938143753913,6.22604822241185,48.03258398382128,1485.2538825957795,0.1943985806893136,-4835.239845952717,-706.3216602356729,-0.000348267072609,0.0,-2.0113841498277734,-0.0399365968544643,0.0738694164433437,28.422952474249268,0.0027669814714247,-6745.211784993993,0.0017589593905448,-2.0113841498277734,4993.790952187427,-0.5005714823608721,-81.06010477753195,-4.871400002254233,-0.0079441950466101,0.0802836690991722,0.013298960792875,-0.0571370847677361,69.40047846796783,-0.0510764073258709,-0.8090975860332679,32.2760053234834,0.358513371291173,-85.75758191101808
0.0,9.934189648953089,1.4832759164722338,1351.8006597369738,-0.5418609064291108,-123.9469682278898,1.7107127228469885,-0.0485655190814754,32.49688120848114,-0.0012590554395096,6.229453853049482,311.6447004652659,1681.288822825888,0.2395424045010721,-4835.2498015979545,-186.7776409599305,-0.0003306662126479,0.0,-1.7782233851303404,-0.0441771307036699,0.0744436816578612,28.52762728465871,0.0023446433283119,-6757.323143339315,-0.0025918227946637,-1.7782233851303404,4993.889867017475,-0.4862432351545896,-74.67286589255825,-4.391660728795557,-0.0139470613905687,0.0806357079980421,0.0146660861332436,-0.0537314541301038,69.11832060656445,-0.0488833101209095,-0.7741111860008791,32.21231274356377,0.3512373382140617,-96.72948081629238
0.0,9.956553217851548,1.453921125463003,1468.331278749024,-0.5070811082893857,-141.4161703943426,1.973537524584016,-0.0560963701046502,32.563680222851886,-0.0013333277465547,6.232994313119872,588.4579874727057,1901.4582797174728,0.2833942203536581,-4835.260194942608,288.06422325869374,-0.000320352201271,0.0,-1.5434623394127676,-0.0488068514027792,0.0745599657614875,28.64868365769409,0.0018776619811404,-6707.3895407124,-0.0068122352625728,-1.5434623394127676,4993.988932499404,-0.4823927193927023,-69.4374424117334,-3.884076038158491,-0.0193338030313039,0.0803491785415221,0.0164386409556636,-0.0501909940597143,68.6173449147679,-0.0462454783471347,-0.7353448387248482,32.14715122327565,0.3439176224169024,-108.28342604720012
0.0,9.981130741550814,1.414872192901825,1597.3999373733743,-0.4710476341383599,-159.78406407353063,2.241112205795968,-0.0632205955405389,32.63513531838942,-0.0014171431021287,6.236652668514756,877.4768034333662,2142.3772468555385,0.3255472232928559,-4835.27097860647,720.2991134156255,-0.0003160659770043,0.0,-1.3073122817703058,-0.0537408794544844,0.0742341260250444,28.786823668268266,0.0013626798635221,-6595.97977252875,-0.0109762393659176,-1.3073122817703058,4994.088174446903,-0.4711627830691713,-64.96298713607145,-3.353753889407118,-0.0242332389814449,0.0794490867052224,0.0184206941301641,-0.0465326386648301,67.88001748546323,-0.0431781532169643,-0.6931910918428983,32.08240702318207,0.3363330169566835,-119.82932825480223
0.0,10.007898586031228,1.36619139822448,1733.6013989026285,-0.4339026914607313,-178.29321765290703,2.499810065995163,-0.0699065933799519,32.70987275981721,-0.0015175718780675,6.240413530970154,1177.4516731823005,2386.6823205333662,0.3654879744610636,-4835.282103498334,1112.2638631645093,-0.0003182228500397,0.0,-1.0699857313151822,-0.0588904700745762,0.0734666722075399,28.940889970015213,0.0007971004811701,-6432.181116578114,-0.0151834276788753,-1.0699857313151822,4994.187620025832,-0.4561864464964913,-61.14995629988712,-2.811566179641183,-0.0287046194355527,0.0779667004464967,0.0205179708561341,-0.0427717762094315,66.89848801770852,-0.039700854694144,-0.6480608227154391,32.01945591514125,0.3285836211876713,-130.88695154429362
0.0,10.03674172586505,1.308288575463348,1871.3543329728127,-0.3957929525324747,-194.3520642352708,2.742590795034612,-0.0761266413750024,32.78475903490464,-0.0016289890164408,6.244260347047087,1489.9619371195397,2629.039989170547,0.4024552951356098,-4835.293519030537,1465.567877740439,-0.0003255860041739,0.0,-0.8316962659237451,-0.0641807372977669,0.0722820049883251,29.110296374879425,0.0001791770076503,-6225.238206715317,-0.0195369427488897,-0.8316962659237451,4994.287296493739,-0.4400325052547712,-57.638336532298496,-2.2546169175602966,-0.0328477271335964,0.0759116892489055,0.0226904858267776,-0.038924960132499,65.67461092058255,-0.0358399101187168,-0.6003196805064628,31.95938389635769,0.3208668109586255,-142.21898495621608
0.0,10.06752003598065,1.241575434660316,2008.979303594506,-0.3568482014461536,-207.66291069696047,2.9707019192720603,-0.0818564679014731,32.85953532706132,-0.00174327100557,6.2481785248382495,1817.5853829374616,2871.287875344672,0.4358008744734146,-4835.305173249392,1780.36507417566,-0.0003392259406043,0.0,-0.5926583300309038,-0.0695175015173391,0.070686564402469,29.29451903875377,-0.0004919829031111,-5978.643092028441,-0.0241313893814585,-0.5926583300309038,4994.38723053315,-0.4221239115846288,-54.22974763620247,-1.6834498007644796,-0.0367647580062516,0.073300591691077,0.0249559207254582,-0.0350067823413363,64.2103260520044,-0.0316287329468796,-0.5502971924538212,31.90269613296312,0.3133064034547189,-153.46229760715298
0.0,10.100121417928,1.1663623800986678,2148.159223137144,-0.3171904945382571,-218.26294561181615,3.1872613770924,-0.0870749807668136,32.93504872561778,-0.0018599734026592,6.252154710749754,2161.868913343704,3115.926848976971,0.4649994208715627,-4835.317012892403,2055.040282391062,-0.0003612069673682,0.0,-0.3530870416440452,-0.0748118044111535,0.0686795854664872,29.49273257985485,-0.001216345901161,-5694.998935306595,-0.0290537259637066,-0.3530870416440452,4994.487448230207,-0.4019572569166766,-50.84910632580586,-1.1003201531072797,-0.0405480758987706,0.0701592225888259,0.0273401978426966,-0.0310305964298319,62.50477569113001,-0.0271065161676729,-0.4983052396264472,31.849671701379343,0.3059070626795113,-164.55510009126934
0.0,10.134472112374125,1.0828558152953738,2290.1794820951422,-0.2769493908385054,-226.14924888786155,3.396146641866664,-0.0917642061525758,33.01204297488987,-0.0019839353418083,6.256175153455772,2522.4204904052503,3367.065193963497,0.4896173864285365,-4835.328983618767,2286.3127415415343,-0.0003951346442345,0.0,-0.1131979987524805,-0.0799876012680829,0.0662624207272152,29.703826576884055,-0.0019930549839099,-5376.167945699105,-0.034387112922177,-0.1131979987524805,4994.5879752919445,-0.3795870091636865,-47.51888631974168,-0.509672524757204,-0.0442882272233676,0.0665214093331742,0.0298561792239833,-0.0270101537238147,60.55406480776687,-0.0223171844760736,-0.4446577804115376,31.80052104960822,0.2986099225176846,-175.34023512197157
0.0,10.170553425384302,0.9910421997622626,2437.468390675373,-0.236286163399506,-231.676299022932,3.6048933101901097,-0.0959093327394975,33.093242314973395,-0.0021209213822121,6.26022321787177,2896.834838555837,3633.4563598738455,0.5092876028962029,-4835.341030447507,2469.738390135903,-0.0004431889130587,0.0,0.1267929146972119,-0.0849921407807941,0.0634382630176616,29.92661149536641,-0.0028206097930614,-5027.498854454488,-0.0402149387309729,0.1267929146972119,4994.68883733767,-0.3544997325770457,-44.32495785299866,0.0794694252075751,-0.0480803802369743,0.062424391512082,0.0325726057406838,-0.0229620893078156,58.34787036679997,-0.0173085993899339,-0.3896707548286002,31.755541382387023,0.2913028842010882,-185.82002712163668
0.0,10.208443717341495,0.8905185631156682,2594.754754673965,-0.1954482471582058,-245.7748574270173,3.822554482822985,-0.099498622864196,33.18407610868599,-0.0022742601013596,6.264273958691402,3281.1199185799205,3923.764217404597,0.5236367643627535,-4835.353098655352,2599.035036329113,-0.0005074416059483,0.0,0.366669723081942,-0.0898117529301082,0.0602016197277693,30.160136677097903,-0.0036971850105655,-4652.369095500849,-0.0466292617857395,0.366669723081942,4994.790060475618,-0.3268063134328964,-41.38945275169129,0.6512510606002082,-0.0520325804832371,0.0578946771423904,0.0356366701467033,-0.0189113484881841,55.864488797943885,-0.0121322409005431,-0.3336418606052433,31.7151897278322,0.2837771391943973,-196.15408954216815
0.0,10.248276586179108,0.780904896578835,2762.964151122924,-0.1547932291522041,-270.0661489354145,4.048515032121068,-0.1025233334226888,33.28747268282857,-0.002438464831226,6.268291631098189,3674.645182493041,4233.951481846378,0.5322797584254013,-4835.365135205359,2664.523957714689,-0.0005885885829542,0.0,0.6062165534657026,-0.0944672760049814,0.0565384670424807,30.40369266443184,-0.0046210323588141,-4252.832280309977,-0.0537409238902425,0.6062165534657026,4994.89167186693,-0.2929024825544282,-38.71929201005272,1.1989316515927404,-0.0562680272257491,0.0529483999909763,0.0391147515346547,-0.0148936760813966,53.0822349402574,-0.0068434907142475,-0.2768853722835475,31.679998488308243,0.2758541534636565,-206.20414006958828
0.0,10.29014804101714,0.6621195077410569,2935.672031585781,-0.1147202604202792,-302.7595866159123,4.276121272487307,-0.1049781871917909,33.40477383330854,-0.0026154899185918,6.272236355559702,4077.4609795031015,4555.97017813802,0.5349120743823832,-4835.377089729655,2660.15388227159,-0.0006908392356728,0.0,0.8452178298693935,-0.0989790204576497,0.0524421988818329,30.65588498502704,-0.0055906337152256,-3833.910494276084,-0.0616628467339333,0.8452178298693935,4994.993699486602,-0.2496997686318734,-36.120012863106965,1.7144623277988753,-0.0609110869791187,0.0476138520318759,0.0430191563599747,-0.0109489516198842,49.9872195783536,-0.0015011555085339,-0.2197685601311021,31.65016445554798,0.2675247420543216,-215.4525297590907
0.0,10.334092261558682,0.5342179757792921,3105.231006288907,-0.0756359429332366,-346.3645433590267,4.499430368120274,-0.1068615792977991,33.541646391003496,-0.0028204798504966,6.276067460969255,4486.055810130671,4884.443921894811,0.5313508988141931,-4835.388915047492,2592.179694342998,-0.0008188804529482,0.0,1.0834584672766947,-0.1033526689280328,0.0479111930016016,30.914535310389223,-0.0066045941510311,-3398.741506033847,-0.070461992386804,1.0834584672766947,4995.096171356618,-0.1964349261667636,-33.79375988141678,2.1945050371028905,-0.0660726403302309,0.0419258717289838,0.0475000087882167,-0.0071178462103315,46.56876830777797,0.003833521130516,-0.1626477971525701,31.62549770566507,0.2588877851582925,-223.6097346842445
0.0,10.380087979943468,0.3972783417078587,3262.5579426622357,-0.0379220743340549,-409.9323394282367,4.7122707217880935,-0.1081750843238245,33.711220194894764,-0.0030702317246471,6.279746709857179,4893.359231581488,5215.829924808591,0.521582024675344,-4835.400567302648,2477.999269620618,-0.0009486312127307,0.0,1.3207240651950365,-0.1075761838970696,0.0429455842659706,31.17723618645181,-0.0076614855882884,-2948.877058381692,-0.0801487897900272,1.3207240651950365,4995.19911482462,-0.134793936830789,-31.802578308223183,2.635904363451544,-0.0718499005074174,0.0359189348470143,0.0529483948204357,-0.0034385973224079,42.81633703202539,0.0090983903366023,-0.105798778570827,31.606282230838296,0.2500736709830145,-230.65678031597105
0.0,10.42802548026317,0.2513742673807428,3391.2504968330663,-0.0019700495614802,-521.6540619751142,4.900071037612887,-0.1089222289962778,33.93872209923267,-0.0033639883646794,4.980612886861295e-05,5287.254050388675,5540.165578066488,0.5056904445485749,-4835.412006003949,2340.5468454782963,-0.0010924012966288,0.0,1.556801100600566,-0.1116046157899952,0.037530865530425,31.442008905506533,-0.0087595971661484,-2484.079469444284,-0.0906941093688403,1.556801100600566,4995.302555780694,-0.0692750068331909,-28.56973041334289,3.022630534010898,-0.0783429131849525,0.0296072511132834,0.0601529956081236,4.980612886861295e-05,38.71893048743141,0.0142318510111256,-0.0493361314478438,31.590970391760216,0.2412813636944675,-236.740668390566
0.0,10.477519954270084,0.0970745444800341,3459.1665102286684,0.031470243939442,-876.2725212078168,5.014763156103376,-0.1091057132128272,34.26639021281264,-0.0036644764999888,0.0032744879473179,5654.710226466302,5811.267974621955,0.4832223118647161,-4835.423195301591,2195.3774753754624,-0.0012137721879629,0.0,1.791477120096478,-0.1153566984986119,0.0315459388710121,31.70777601569021,-0.0098965210055813,-2002.3099707703225,-0.1020748098058046,1.791477120096478,4995.406516752119,-0.0237064562887903,-25.865743477366912,3.1722706130623948,-0.0856836465007907,0.0228801418253196,0.0705101114056355,0.0032744879473179,34.28042921655694,0.019171452516389,0.0070981229824105,31.57770356772744,0.2330476328072044,-241.9600774632121
0.0,10.52058376864902,-0.0064537873790093,3474.2972875721225,0.0595538828122287,-1548.607388359454,2.0077893601633843,-0.1087267569233651,34.09949983480719,-0.0030592041993927,0.0059728880147057,5985.981535817567,1208.8598128277372,0.4505308239109249,-4835.434114385468,2016.6169505065127,-0.0005245876058718,0.0,2.0245409311054927,-0.1163544693549738,0.0247347257249039,31.96943235994066,-0.0110639689492276,-1535.641045007553,-0.1147940400173577,2.0245409311054927,4995.510996379388,0.3928224992522436,-17.924129623124244,3.5660816953351127,-0.0946115666209817,0.0154752627509631,0.0662524225909817,0.0059728880147057,31.3241284990553,0.0238340349786682,0.0609777253626785,31.564834433106395,0.2373257397384794,-225.81477548440412
0.0,10.54158812673235,0.0048990709183596,1794.1433861588232,0.0834703860752574,-1390.168878268106,1.537936068955177,-0.1078548909948688,32.09218990029713,-0.0029202534948234,0.0082778548173319,6277.338737193355,2111.944477664,0.4079885583151715,-4835.444738103287,1823.590391812202,0.0015945838934479,0.0,2.2557827919290343,-0.1094777211135235,0.01782300077307,32.10524988413457,-0.0121910158589408,-1350.8686011797647,-0.1293370939310047,2.2557827919290343,4995.61579595914,0.3549575093635016,8.846872689321838,3.615703066792296,-0.1061441969447282,0.008552554222917,0.006259879537987,0.0082778548173319,31.89360151356621,0.0281091608932386,0.1099101389244301,31.52232161995304,0.2754018808003786,-157.91446116610044
0.0,10.548527309352677,0.0049843231961127,1055.833615177626,0.1065674199188738,-828.6164489857456,0.3052179145455518,-0.1064882056984259,31.991576555702974,-0.0026666695025944,0.0105043911398985,6500.6588699769045,899.5146678613295,0.3627304447971513,-4835.455021899571,1670.2533428710249,0.0040059676464188,0.0,2.484994600500392,-0.0969939386570473,0.0105846519661349,32.18725809627298,-0.0132215329664973,-1006.9957012958788,-0.1437927084250123,2.484994600500392,4995.720778776579,0.2963977754586009,33.236217408269695,4.219441077867855,-0.1182754403520806,0.0018716800567346,0.0073785478431784,0.0105043911398985,32.08387785590346,0.0319406133102352,0.1577197121823337,31.43202217317677,0.3135234185679132,-150.3845808077339
0.0,10.55172816423784,0.0043328354063948,1202.3602413987635,0.131195269397218,-170.64245129490985,0.3513315337750469,-0.1046696891003746,31.978062087058056,-0.0027249744668221,0.0128703580398651,6641.350085380379,938.741534848437,0.3193692732296961,-4835.46489850647,1559.3707102348872,0.0055095537396908,0.0,2.7119700816635124,-0.0824870496908623,0.0041970945877153,32.22339346612241,-0.014112222214804,-613.1382066099937,-0.1585751376881156,2.7119700816635124,4995.825841853947,0.3905286901139603,47.983520928631215,4.939815068275802,-0.1311865750245116,-0.003629566481948,0.0112446822580276,0.0128703580398651,32.2316408987092,0.035326773625522,0.2006554600416629,31.30221920145342,0.3340620271235988,-130.51179966907793
0.0,10.555863578353074,0.0044496208148715,1277.632503154083,0.1576847094268845,436.13202882827,0.3975529968517228,-0.1024532806102282,31.88338102930384,-0.0028826689420758,0.0154005868874515,6688.030217408722,1077.388314780072,0.2790600857209299,-4835.474305801323,1480.6021602195528,0.0062415993519804,0.0,2.936504972805729,-0.0675332604877144,-0.0010882641626975,32.236002206320826,-0.0148552533303763,-255.79879099840207,-0.1737690139106697,2.936504972805729,4995.9309893007,0.4908915074052539,51.62743431345498,5.477501708814193,-0.1448181009826498,-0.0079280518879823,0.0119310933128474,0.0154005868874515,32.38766804255715,0.038296538967141,0.2380267578945403,31.15565012620793,0.3398095922498941,-126.081060400421
0.0,10.56005427825374,0.0047414807611927,1301.956741332841,0.1854560238893394,942.1013813187756,0.3663280897912626,-0.0998913051705061,31.800188768854884,-0.0027874384620174,0.0180388405923358,6667.642344563393,1124.501113294622,0.2407898945845862,-4835.483190588122,1421.1010954700655,0.0068766418651765,0.0,3.1583972076803493,-0.0519661657821546,-0.0054383000188933,32.23427178145041,-0.0154454581545279,37.8953401974078,-0.1893589940510649,3.1583972076803493,4996.036229530942,0.5532577534903899,51.24939724150351,5.863309892555252,-0.159203991335652,-0.0112923272148608,0.012490992459933,0.0180388405923358,32.527872933873134,0.040875483517397,0.2703772666111042,31.0079041398245,0.341605073297539,-115.28158687458006
0.0,10.563961482580316,0.0048776714458371,1315.5079237617326,0.2138167101268652,1349.151909422485,0.3134377205570051,-0.0970298671405342,31.73605597745748,-0.0027213356849031,0.0207183493131123,6615.586914808783,1142.013876806504,0.2034957808484279,-4835.491510997708,1378.0386060512214,0.0076475848344496,0.0,3.3774470982535783,-0.0358649288693187,-0.009071639843965,32.20901115438522,-0.0158769337949949,268.5416203567696,-0.205370576150324,3.3774470982535783,4996.141561835361,0.5926546576938962,50.93162792877346,6.150093223414812,-0.1742472295892149,-0.0139593902666303,0.0132779172238398,0.0207183493131123,32.644316902624944,0.0430777531231239,0.2984567253032549,30.862332063753257,0.3425565932363755,-103.30752562500848
0.0,10.567490936511897,0.0049643938400036,1324.0142620901956,0.242241975153176,1673.2784711779452,0.2552730988987637,-0.093907734492662,31.683509378081435,-0.0026659864124068,0.0233888298567277,6553.0429449681305,1155.9457322950805,0.1666696205543586,-4835.499235538655,1350.6097300712718,0.0085660711518914,0.0,3.5934575144092187,-0.0194108575196406,-0.0121628663920462,32.16269269288851,-0.0161452950023625,446.2493362846908,-0.2217554230384969,3.5934575144092187,4996.24698225818,0.6097858843761638,51.69934629374977,6.360538303523383,-0.1897259830186884,-0.0160906629225152,0.0141389270042842,0.0233888298567277,32.74541666501431,0.044909907568525,0.3229860526752753,30.71711044731371,0.3433734422822999,-93.0784870874494
0.0,10.570588464288718,0.0050636018791864,1330.3047604533008,0.2703728393658407,1931.2973347785985,0.1970554611756509,-0.0905567982211234,31.639646716759607,-0.0025915714744778,0.0260163137335669,6486.064617314466,1167.6002680582878,0.130204410137562,-4835.506340681411,1340.8595493094183,0.0095853108296339,0.0,3.806234061352996,-0.0028490060528226,-0.0148435843007254,32.098583451813205,-0.0162482004400998,582.3861821955328,-0.2384265172639509,3.806234061352996,4996.352485160304,0.585993389350172,53.54188787995984,6.5229925713537495,-0.2054515818579867,-0.0178031079794778,0.0150523321400277,0.0260163137335669,32.83754646439856,0.0463754917443328,0.3446073584141526,30.56942382905916,0.3442520721531975,-83.7159437317905
0.0,10.573224745444104,0.0051768956873589,1337.5485697000292,0.2979922444776347,2138.9094917968,0.1294858035138915,-0.0870029192918468,31.6054721753779,-0.0025612834043875,0.0285816138887754,6434.493626871532,1183.9351988344597,0.0952109917744782,-4835.512808696376,1358.8787997298782,0.010630790152507,0.0,4.015585254554647,0.0131845137266433,-0.017155405242847,32.018793157604364,-0.0161879236005843,686.1620957505411,-0.2553123988484374,4.015585254554647,4996.45806371921,0.5557284275025435,56.77367249053607,6.645967671560635,-0.2211803582230754,-0.0192265549622833,0.0160831882135426,0.0285816138887754,32.91767809747494,0.0474834899410008,0.3639094540221906,30.41602061428451,0.3452242724400977,-75.96066465441551
0.0,10.575289138385996,0.0052691225433277,1345.4569490099652,0.3251716525068266,2306.80599586539,0.0481454197234857,-0.0832657343600454,31.577458425336065,-0.0026246500229218,0.0310934229832058,6419.008159755687,1195.8588152657294,0.0624477469607339,-4835.51862467933,1410.5167477741104,0.0115068519485834,0.0,4.221322692071072,0.0284606282730068,-0.0191373334602896,31.92724899957879,-0.0159713748530941,763.8942898225549,-0.272067026593755,4.221322692071072,4996.563710047609,0.4980853839043698,60.79647994582656,6.771296164166632,-0.2364717287046445,-0.0203619873348471,0.0171701638645863,0.0310934229832058,32.989995573533285,0.048253303737883,0.3815373304988764,30.25306180554539,0.3464422071263608,-71.3548360915452
0.0,10.576654676001867,0.0053823589677361,1352.6584948395034,0.3519320645787498,2440.6069030601725,-0.0422740935516114,-0.0793589592824934,31.555914728901836,-0.0027250268332235,0.033557032441371,6415.887972513367,1211.7386140683457,0.032826710178555,-4835.523774392893,1484.7163552557784,0.0121496203811956,0.0,4.423261224095366,0.0426522236659249,-0.0208134202168789,31.829142239354216,-0.015607681429704,820.0859828987765,-0.2885694734273032,4.423261224095366,4996.669414668142,0.4053315631338319,64.36188281526402,6.876877468783251,-0.2512037466452989,-0.0212680189132069,0.018370962548663,0.033557032441371,33.055318441710725,0.0487119658219821,0.3980147217710916,30.079685623180268,0.3479991497802966,-69.0053614678929
0.0,10.57727259510724,0.0054728750435087,1362.406580987329,0.3781375126227062,2546.392855727455,-0.1358310070629066,-0.0752920404719199,31.539948220938445,-0.0028000918161522,0.0359633156284315,6415.824682257408,1225.5518760614432,0.0065671248499646,-4835.528245226923,1566.3331823033825,0.0125707591974837,0.0,4.62121911957915,0.055654114483258,-0.0222281050846733,31.727029174785383,-0.0151086816449688,858.4642444172059,-0.304955854575006,4.62121911957915,4996.775167042297,0.292980365658946,66.67907485128032,6.95947051291949,-0.2654077371834795,-0.0219783680453348,0.0196920984051364,0.0359633156284315,33.114355274455214,0.0488930821373069,0.4136890053385771,29.8974422572023,0.349800647158288,-67.01608047508661
0.0,10.577138199518204,0.0055569366170881,1372.3788031861936,0.4035714622424368,2628.614222151859,-0.2276317515270954,-0.0710718309481898,31.526859004726106,-0.0028816011174508,0.0382945316511453,6415.105273486603,1239.7644897137925,-0.0163398552373782,-4835.5320270423545,1639.6347664827142,0.0129591897155388,0.0,4.815018229778246,0.0674245897834595,-0.0234363374276961,31.62119308678527,-0.0144863766144486,883.5624778767224,-0.3211680574620399,4.815018229778246,4996.880956047057,0.1931563404880714,67.7898964016703,7.014004404087522,-0.2792277790325063,-0.0225173961843171,0.0210497813866904,0.0382945316511453,33.17033416153755,0.0488300868962974,0.4287567957788248,29.709752501449262,0.3517368269009952,-65.24632311764223
0.0,10.57626457627627,0.0056373579192941,1382.3748056237166,0.4280278777405479,2690.471067157882,-0.3172877082416326,-0.0667037156396894,31.51492983626212,-0.0029541645579074,0.0405327330730611,6412.004965261092,1251.9732237524877,-0.0361920974824942,-4835.535112479786,1710.1208597998475,0.0134236272845618,0.0,5.004484148574432,0.0779882889191815,-0.0244905668757478,31.51215869021872,-0.0137530096418093,899.2310258168095,-0.3373257551050724,5.004484148574432,4996.986770310142,0.0969462778188922,69.04282483382215,7.050691605093203,-0.2927372004692007,-0.0229057825662665,0.0224159215466815,0.0405327330730611,33.226099692279554,0.0485550002215236,0.4433376439388151,29.51787038602868,0.3537354416364797,-63.58991814515935
