FxFL,vx,ax,signal,pitchrate,y,slip1,x,RR,vy,az,longslipRL,longslipFR,gas,FxFR,sideslipRL,longslipRR,signal,FyFR,FyRL,FR,longslipFL,pitch,slip,sideslipFL,FyFL,RL,sideslipRR,steeringangel,FxRR,yawrate,sideslipFR,rollrate,brake,FxRL,yaw,roll,FL,FyRR,ay
-77.38195020120992,20.43532832682709,4.5130706144928747e-07,0.0,6.698758171238392e-10,-227.9776083036231,6.276088632151049e-11,11314.858460865958,61.79501289316099,1.4801959042069892e-09,-4.183897726899754e-10,0.0009225383433034,-0.0004720931129159,0.1340170303130833,-77.38195042823945,0.0019763454528376,0.0009225384637554,0.0,197.93058667021265,-164.63088606554138,61.708851812164326,-0.0004720931150935,-0.0009125671887964,6.276088632151049e-11,0.0024136795905139,-197.93070535144065,61.79501292006324,-0.0019763442858071,0.0,153.62077695066202,-6.9905335646093155e-09,-0.0024136781289467,1.5368486236273193e-12,0.0,153.62076984927916,-0.1115658803267369,-1.8259210771403178e-08,61.70885184556453,164.6307749881693,-1.4285071329200572e-07
-77.38195020290188,20.43532833133746,4.5068776333831174e-07,0.0,6.690350229424121e-10,-228.00035990044972,6.276134266780969e-11,11315.061543765316,61.79501290626546,1.4802035996178806e-09,-3.806147831360858e-10,0.0009225383346466,-0.0004720931128632,0.1340170299911847,-77.38195043006516,0.0019763454530184,0.0009225384550993,0.0,197.93058670364283,-164.6308860809142,61.70885182578859,-0.00047209311504,-0.0009125671821022,6.276134266780969e-11,0.0024136795905927,-197.9307053848653,61.79501293316773,-0.0019763442859866,0.0,153.6207754965696,-6.99053509535993e-09,-0.0024136781290242,1.5418058468211828e-12,0.0,153.62076839508435,-0.1115658803966422,-1.8259195397773125e-08,61.708851859188826,164.63077500352887,-1.428588946577959e-07
-77.38195020471741,20.435328335841685,4.500760838539381e-07,0.0,6.681701117642217e-10,-228.0231114972956,6.276173381982028e-11,11315.264626664715,61.7950129193426,1.480211232013351e-09,-4.2621413815813136e-10,0.0009225383258494,-0.0004720931128085,0.1340170296695906,-77.38195043184659,0.001976345453199,0.0009225384463002,0.0,197.9305867369755,-164.63088609632084,61.70885183939442,-0.0004720931149857,-0.0009125671754165,6.276173381982028e-11,0.0024136795906709,-197.930705418248,61.79501294624495,-0.001976344286166,0.0,153.62077403341027,-6.990536785350669e-09,-0.0024136781291011,1.5547527557398182e-12,0.0,153.6207669320812,-0.1115658804665475,-1.8259179964486035e-08,61.708851872794654,164.6307750188943,-1.4285008416157214e-07
-77.38195020642527,20.43532834033969,4.494367501579563e-07,0.0,6.673351696993632e-10,-228.04586309416072,6.276210324041401e-11,11315.467709564162,61.79501293239655,1.4802189246864983e-09,-3.8856646445596006e-10,0.0009225383169811,-0.0004720931127545,0.1340170293484781,-77.3819504335825,0.001976345453379,0.0009225384374315,0.0,197.9305867703151,-164.63088611172887,61.708851852981454,-0.0004720931149317,-0.0009125671687394,6.276210324041401e-11,0.0024136795907493,-197.930705451609,61.795012959298944,-0.0019763442863454,0.0,153.62077256274975,-6.990538737541449e-09,-0.002413678129179,1.5411721359459558e-12,0.0,153.62076546142544,-0.1115658805364528,-1.825916452083596e-08,61.70885188638169,164.63077503427516,-1.4285715014050477e-07
-77.38195020857331,20.43532834483157,4.48843693536641e-07,0.0,6.664591343034954e-10,-228.06861469104496,6.276253785533366e-11,11315.670792463648,61.79501294544409,1.480226767375976e-09,-4.223443277719903e-10,0.0009225383083095,-0.0004720931127054,0.1340170290277154,-77.38195043583252,0.0019763454535594,0.0009225384287583,0.0,197.93058680365857,-164.6308861271417,61.70885186654969,-0.0004720931148816,-0.0009125671620709,6.276253785533366e-11,0.0024136795908277,-197.9307054849639,61.79501297234657,-0.0019763442865245,0.0,153.62077111696593,-6.990540600755462e-09,-0.0024136781292563,1.551758344472729e-12,0.0,153.6207640157146,-0.1115658806063582,-1.8259149054154912e-08,61.70885189994996,164.6307750496554,-1.428506072484493e-07
-77.38195020992477,20.43532834931722,4.482140220988038e-07,0.0,6.656431754656321e-10,-228.0913662879485,6.276305939601525e-11,11315.87387536318,61.7950129584632,1.4802375571043611e-09,-4.3111572132446166e-10,0.0009225382994809,-0.0004720931126474,0.1340170287075379,-77.38195043706493,0.0019763454537388,0.00092253841993,0.0,197.93058683695332,-164.63088614254673,61.708851880099566,-0.0004720931148251,-0.0009125671554108,6.276305939601525e-11,0.002413679590906,-197.93070551826227,61.79501298536562,-0.0019763442867036,0.0,153.62076964491845,-6.9905428335183835e-09,-0.0024136781293345,1.5274328006376166e-12,0.0,153.62076254368708,-0.1115658806762637,-1.825913367410139e-08,61.7088519134998,164.63077506504857,-1.428488251929493e-07
-77.38195021222649,20.43532835379681,4.476019594898478e-07,0.0,6.6478686370232e-10,-228.1141178848711,6.276351574240798e-11,11316.076958262753,61.79501297147181,1.4802469699763382e-09,-3.611379320840085e-10,0.0009225382907807,-0.0004720931125985,0.1340170283875823,-77.38195043948552,0.001976345453919,0.0009225384112299,0.0,197.93058687028585,-164.6308861579596,61.70885189363068,-0.0004720931147751,-0.0009125671487591,6.276351574240798e-11,0.0024136795909841,-197.93070555158147,61.79501299837433,-0.0019763442868823,0.0,153.6207682024253,-6.990544671391826e-09,-0.0024136781294115,1.5211949792987825e-12,0.0,153.6207611011592,-0.1115658807461692,-1.825911836367468e-08,61.708851927030985,164.6307750804341,-1.4286200435344222e-07
-77.38195021367464,20.43532835827021,4.469935493218527e-07,0.0,6.639684655673675e-10,-228.1368694818129,6.276410247743396e-11,11316.280041162368,61.79501298445961,1.4802590043597974e-09,-4.2376058523031424e-10,0.0009225382820459,-0.0004720931125436,0.1340170280682203,-77.38195044095343,0.0019763454540976,0.0009225384024941,0.0,197.93058690358612,-164.63088617333244,61.70885190714339,-0.0004720931147206,-0.0009125671421157,6.276410247743396e-11,0.0024136795910625,-197.93070558484,61.79501301136212,-0.0019763442870611,0.0,153.62076673815506,-6.990546886239442e-09,-0.0024136781294901,1.5036034666664934e-12,0.0,153.6207596369729,-0.1115658808160746,-1.8259103255727943e-08,61.70885194054373,164.63077509583928,-1.4285032566456657e-07
-77.38195021612299,20.43532836273764,4.4640248037297277e-07,0.0,6.631010075803237e-10,-228.1596210787739,6.276460228673507e-11,11316.483124062028,61.79501299743597,1.480268532979899e-09,-3.853486189460126e-10,0.000922538273419,-0.0004720931124948,0.1340170277489964,-77.38195044341226,0.0019763454542774,0.0009225383938668,0.0,197.9305869368535,-164.63088618872678,61.70885192063777,-0.0004720931146715,-0.0009125671354807,6.276460228673507e-11,0.0024136795911403,-197.93070561811183,61.7950130243385,-0.0019763442872393,0.0,153.62076530692798,-6.990549066015516e-09,-0.0024136781295663,1.507709196349748e-12,0.0,153.62075820575544,-0.1115658808859801,-1.8259088259991697e-08,61.70885195403811,164.630775111222,-1.4285746863229434e-07
-77.38195021787364,20.435328367199084,4.457890879439791e-07,0.0,6.622389613115938e-10,-228.18237267575407,6.276512382749007e-11,11316.68620696173,61.79501301038375,1.480278253448723e-09,-4.1878879393389356e-10,0.0009225382646217,-0.0004720931124409,0.1340170274300962,-77.38195044526677,0.0019763454544566,0.0009225383850681,0.0,197.93058696995428,-164.6308862041838,61.70885193411442,-0.0004720931146171,-0.0009125671288545,6.276512382749007e-11,0.0024136795912174,-197.93070565127675,61.79501303728639,-0.0019763442874174,0.0,153.6207638438917,-6.990551389055548e-09,-0.0024136781296424,1.5075904052105388e-12,0.0,153.620756742804,-0.1115658809558856,-1.8259073152512595e-08,61.7088519675148,164.63077512660092,-1.4285077489043736e-07
-77.38195021949247,20.43532837165425,4.451731820167106e-07,0.0,6.61491819617251e-10,-228.20512427275344,6.2765732294007e-11,11316.889289861474,61.79501302331279,1.4802901550709314e-09,-4.3610781745251704e-10,0.0009225382558281,-0.0004720931123858,0.1340170271121456,-77.38195044673986,0.0019763454546338,0.0009225383762743,0.0,197.93058700325852,-164.6308862195294,61.70885194757199,-0.0004720931145641,-0.0009125671222363,6.2765732294007e-11,0.0024136795912962,-197.93070568450864,61.79501305021535,-0.0019763442875955,0.0,153.620762381056,-6.990554067537045e-09,-0.0024136781297227,1.4502919889421797e-12,0.0,153.62075528000503,-0.1115658810257911,-1.8259058360170592e-08,61.7088519809723,164.63077514199588,-1.428467374514794e-07
-77.38195022140985,20.435328376103342,4.445701078929415e-07,0.0,6.607415967556241e-10,-228.22787586977196,6.276653634346377e-11,11317.09237276126,61.79501303623803,1.480305866612326e-09,-3.7664497001587935e-10,0.0009225382472709,-0.0004720931123359,0.1340170267944744,-77.38195044880739,0.0019763454548111,0.0009225383677175,0.0,197.93058703668936,-164.6308862347967,61.70885196101088,-0.0004720931145119,-0.0009125671156255,6.276653634346377e-11,0.0024136795913747,-197.9307057177493,61.795013063140566,-0.0019763442877733,0.0,153.6207609433761,-6.990556239875019e-09,-0.0024136781298023,1.4050129590199746e-12,0.0,153.62075384230553,-0.1115658810956967,-1.825904410987916e-08,61.708851994411326,164.6307751573915,-1.42858748512419e-07
-77.38195022405874,20.435328380546668,4.44004546520668e-07,0.0,6.59892833485613e-10,-228.2506274668096,6.276723173575936e-11,11317.295455661091,61.79501304914277,1.480320922565681e-09,-4.2002234430313215e-10,0.000922538238663,-0.0004720931122876,0.1340170264766951,-77.38195045140978,0.0019763454549898,0.0009225383591099,0.0,197.9305870698589,-164.63088625015524,61.70885197443243,-0.0004720931144645,-0.0009125671090227,6.276723173575936e-11,0.0024136795914517,-197.9307057509272,61.79501307604528,-0.0019763442879503,0.0,153.62075951799378,-6.990558365945273e-09,-0.0024136781298774,1.4164170000328229e-12,0.0,153.62075241683587,-0.1115658811656023,-1.8259030038694845e-08,61.7088520078328,164.63077517274414,-1.4284992955713774e-07
-77.38195022612392,20.435328384984143,4.434007031027389e-07,0.0,6.590387806459562e-10,-228.27337906386637,6.276786193376553e-11,11317.498538560963,61.7950130620258,1.4803333264637596e-09,-3.76713829122332e-10,0.0009225382299914,-0.0004720931122364,0.1340170261592616,-77.38195045353218,0.0019763454551689,0.0009225383504375,0.0,197.93058710283293,-164.63088626560574,61.70885198783646,-0.0004720931144131,-0.0009125671024285,6.276786193376553e-11,0.0024136795915288,-197.9307057840112,61.7950130889284,-0.0019763442881268,0.0,153.62075807646997,-6.990560495264152e-09,-0.0024136781299522,1.429440547337862e-12,0.0,153.6207509754295,-0.1115658812355079,-1.8259015808392293e-08,61.70885202123687,164.63077518806324,-1.428582404451623e-07
-77.38195022782516,20.435328389415563,4.4278958200433334e-07,0.0,6.582473672748283e-10,-228.29613066094225,6.276853559466135e-11,11317.701621460878,61.79501307488238,1.4803471130236451e-09,-4.1852660323657814e-10,0.000922538221188,-0.0004720931121818,0.1340170258425498,-77.38195045525514,0.0019763454553462,0.0009225383416323,0.0,197.9305871358608,-164.63088628102656,61.70885200122241,-0.0004720931143585,-0.0009125670958426,6.276853559466135e-11,0.0024136795916065,-197.93070581711132,61.79501310178503,-0.0019763442883032,0.0,153.62075661320537,-6.990562792873298e-09,-0.0024136781300293,1.416715033310498e-12,0.0,153.6207495122584,-0.1115658813054135,-1.8259001521580243e-08,61.70885203462282,164.63077520338533,-1.4284969526870978e-07
-77.38195022957119,20.435328393840823,4.421815830744816e-07,0.0,6.575621799353454e-10,-228.3188822580373,6.276929618131864e-11,11317.904704360835,61.79501308772715,1.480361882983141e-09,-3.8850753238237554e-10,0.0009225382124941,-0.0004720931121307,0.134017025526627,-77.3819504570886,0.0019763454555218,0.0009225383329388,0.0,197.9305871691784,-164.6308862962933,61.70885201458932,-0.000472093114306,-0.0009125670892639,6.276929618131864e-11,0.0024136795916855,-197.93070585029503,61.79501311462973,-0.0019763442884799,0.0,153.62075516541464,-6.990565198941381e-09,-0.0024136781301102,1.3526614547222514e-12,0.0,153.62074806442848,-0.1115658813753191,-1.825898772551589e-08,61.7088520479898,164.6307752187311,-1.4285497859148304e-07
-77.3819502317755,20.435328398260143,4.416081133286088e-07,0.0,6.568708801049653e-10,-228.34163385515149,6.277018715660798e-11,11318.107787260831,61.79501310056621,1.4803794165411984e-09,-4.135507491591322e-10,0.0009225382039988,-0.0004720931120799,0.1340170252109064,-77.38195045925414,0.001976345455697,0.0009225383244427,0.0,197.9305872025201,-164.63088631148725,61.70885202793821,-0.0004720931142564,-0.000912567082692,6.277018715660798e-11,0.0024136795917636,-197.93070588345816,61.795013127468735,-0.0019763442886562,0.0,153.6207537362311,-6.99056745437802e-09,-0.0024136781301897,1.3026792965822437e-12,0.0,153.62074663533787,-0.1115658814452247,-1.825897453107092e-08,61.708852061338696,164.63077523407472,-1.4285069552879268e-07
-77.38195023450207,20.435328402673807,4.410452778857829e-07,0.0,6.560897266826394e-10,-228.36438545228472,6.277099120617158e-11,11318.310870160874,61.79501311338305,1.4803963977889386e-09,-4.2016840386455935e-10,0.0009225381954219,-0.000472093112033,0.1340170248950329,-77.38195046200367,0.0019763454558742,0.000922538315865,0.0,197.93058723559224,-164.63088632679535,61.70885204126999,-0.0004720931142099,-0.0009125670761275,6.277099120617158e-11,0.0024136795918405,-197.93070591654376,61.79501314028564,-0.0019763442888316,0.0,153.62075231911518,-6.990569353399773e-09,-0.0024136781302647,1.3030738893674372e-12,0.0,153.62074521819866,-0.1115658815151304,-1.8258961514946106e-08,61.70885207467047,164.63077524935866,-1.4284848753131288e-07
-77.38195023666616,20.43532840708172,4.404557312280347e-07,0.0,6.55278068799254e-10,-228.38713704943711,6.277183871862384e-11,11318.513953060958,61.795013126182674,1.480412169697958e-09,-3.8538202265719227e-10,0.0009225381868454,-0.0004720931119825,0.134017024579536,-77.3819504641549,0.0019763454560522,0.000922538307289,0.0,197.93058726846044,-164.63088634219832,61.70885205458467,-0.0004720931141592,-0.0009125670695711,6.277183871862384e-11,0.0024136795919175,-197.9307059495534,61.79501315308531,-0.0019763442890061,0.0,153.6207508875485,-6.990571301957657e-09,-0.0024136781303388,1.3290449187707518e-12,0.0,153.62074378658735,-0.1115658815850362,-1.8258948343093334e-08,61.70885208798515,164.63077526459912,-1.4285561292451842e-07
-77.38195023863929,20.43532841148371,4.398581649918554e-07,0.0,6.545425941749438e-10,-228.4098886466086,6.277259930535123e-11,11318.717035961085,61.79501313895443,1.4804286862390064e-09,-4.1623473875243735e-10,0.0009225381781088,-0.0004720931119295,0.1340170242647361,-77.38195046609759,0.0019763454562281,0.0009225382985517,0.0,197.93058730140768,-164.6308863575703,61.70885206788152,-0.0004720931141068,-0.0009125670630224,6.277259930535123e-11,0.002413679591995,-197.93070598256767,61.79501316585709,-0.0019763442891809,0.0,153.62074943704604,-6.990573269855519e-09,-0.0024136781304159,1.3143920665639785e-12,0.0,153.62074233620203,-0.1115658816549419,-1.825893510501656e-08,61.708852101282,164.63077527984208,-1.4284913243716918e-07
-77.381950241075,20.43532841587983,4.3928215417656754e-07,0.0,6.537970632366265e-10,-228.4326402437992,6.277331642922493e-11,11318.920118861251,61.7950131517239,1.480442266275833e-09,-3.636671473222224e-10,0.0009225381696218,-0.000472093111883,0.1340170239503848,-77.38195046861466,0.0019763454564044,0.0009225382900642,0.0,197.93058733443652,-164.63088637289138,61.70885208116028,-0.00047209311406,-0.0009125670564811,6.277331642922493e-11,0.0024136795920734,-197.9307060156441,61.79501317862658,-0.0019763442893552,0.0,153.6207480196603,-6.990575114691646e-09,-0.0024136781304924,1.31665972934691e-12,0.0,153.6207409188158,-0.1115658817248477,-1.8258921920706824e-08,61.70885211456076,164.63077529507308,-1.4285940382595686e-07
-77.38195024327398,20.435328420270228,4.387060300872941e-07,0.0,6.530537144400638e-10,-228.45539184100883,6.277401182168028e-11,11319.123201761464,61.79501316446575,1.4804569557400608e-09,-4.1072834250787134e-10,0.0009225381609679,-0.0004720931118304,0.1340170236362343,-77.38195047071527,0.0019763454565801,0.0009225382814104,0.0,197.93058736737933,-164.63088638821446,61.70885209442203,-0.0004720931140085,-0.0009125670499473,6.277401182168028e-11,0.0024136795921501,-197.93070604863124,61.79501319136846,-0.0019763442895293,0.0,153.6207465838646,-6.990576675782666e-09,-0.0024136781305685,1.319671514938178e-12,0.0,153.62073948300767,-0.1115658817947534,-1.82589087240229e-08,61.70885212782251,164.63077531030456,-1.4284990576946777e-07
-77.38195024552378,20.43532842465481,4.381267007303025e-07,0.0,6.523251098319686e-10,-228.4781434382376,6.277457682553919e-11,11319.326284661716,61.795013177198335,1.4804685614284586e-09,-3.630190595647338e-10,0.0009225381524503,-0.0004720931117829,0.1340170233226111,-77.38195047311828,0.0019763454567557,0.0009225382728917,0.0,197.93058740032404,-164.63088640352382,61.708852107665976,-0.0004720931139597,-0.0009125670434208,6.277457682553919e-11,0.0024136795922279,-197.93070608162225,61.79501320410112,-0.0019763442897032,0.0,153.6207451626041,-6.990578209810418e-09,-0.0024136781306447,1.3204620350089916e-12,0.0,153.62073806181425,-0.1115658818646592,-1.8258895488541325e-08,61.70885214106646,164.63077532552734,-1.428591452090378e-07
-77.3819502477699,20.43532842903365,4.3755537756654113e-07,0.0,6.51607250042216e-10,-228.5008950354854,6.277522875515818e-11,11319.529367562012,61.79501318990895,1.4804809614695275e-09,-4.066009901317848e-10,0.0009225381438567,-0.000472093111733,0.1340170230093139,-77.38195047541568,0.0019763454569306,0.0009225382642977,0.0,197.9305874332429,-164.6308864188057,61.70885212089266,-0.0004720931139095,-0.0009125670369015,6.277522875515818e-11,0.002413679592305,-197.9307061145745,61.79501321681177,-0.0019763442898768,0.0,153.62074373130227,-6.990579738402153e-09,-0.0024136781307208,1.3236982937344596e-12,0.0,153.6207366305115,-0.1115658819345649,-1.8258882276651628e-08,61.708852154293176,164.63077534074296,-1.4285051167879096e-07
-77.3819502502075,20.435328433406745,4.369809088203072e-07,0.0,6.509054704777371e-10,-228.52364663275227,6.27758589533588e-11,11319.732450462348,61.79501320260685,1.4804934970890123e-09,-3.60344282507226e-10,0.0009225381353373,-0.000472093111685,0.1340170226963637,-77.38195047782825,0.0019763454571053,0.0009225382557787,0.0,197.93058746616052,-164.63088643406934,61.708852134101896,-0.0004720931138615,-0.0009125670303893,6.27758589533588e-11,0.0024136795923822,-197.9307061475261,61.79501322950965,-0.0019763442900503,0.0,153.6207423137063,-6.9905813018359705e-09,-0.0024136781307971,1.3149126245143533e-12,0.0,153.62073521291688,-0.1115658820044707,-1.8258869087708144e-08,61.708852167502414,164.63077535594573,-1.4285927794073408e-07
-77.38195025251048,20.43532843777417,4.364137740043099e-07,0.0,6.501918657067857e-10,-228.5463982300382,6.277642395726968e-11,11319.935533362726,61.795013215281024,1.48050500308761e-09,-4.0686891434548966e-10,0.0009225381267137,-0.0004720931116343,0.1340170223837601,-77.38195048013452,0.0019763454572799,0.0009225382471537,0.0,197.9305874990075,-164.63088644933865,61.70885214729412,-0.0004720931138117,-0.0009125670238842,6.277642395726968e-11,0.0024136795924589,-197.93070618042412,61.79501324218393,-0.0019763442902233,0.0,153.62074088508982,-6.9905826366241285e-09,-0.0024136781308726,1.323105573366255e-12,0.0,153.62073378438114,-0.1115658820743765,-1.8258855858240644e-08,61.70885218069464,164.63077537113745,-1.4284967324850297e-07
-77.38195025477815,20.435328442135813,4.358320381007886e-07,0.0,6.495305965202903e-10,-228.5691498273432,6.277707588694065e-11,11320.138616263146,61.79501322794506,1.480517978874604e-09,-3.425928625273773e-10,0.000922538118207,-0.0004720931115864,0.1340170220716949,-77.38195048247802,0.0019763454574537,0.000922538238647,0.0,197.9305875319017,-164.63088646456387,61.70885216046872,-0.0004720931137627,-0.0009125670173859,6.277707588694065e-11,0.0024136795925365,-197.9307062133431,61.79501325484792,-0.0019763442903961,0.0,153.6207394646301,-6.9905843425885835e-09,-0.0024136781309494,1.3035209948146825e-12,0.0,153.6207323639213,-0.1115658821442824,-1.8258842714024685e-08,61.70885219386927,164.63077538631958,-1.4286214759640334e-07
-77.38195025722003,20.435328446491766,4.352786362905422e-07,0.0,6.488593935399335e-10,-228.59190142466724,6.277777127950009e-11,11320.341699163608,61.79501324059258,1.480531527790051e-09,-4.0036334531679447e-10,0.0009225381097121,-0.0004720931115369,0.1340170217599652,-77.38195048488666,0.0019763454576271,0.0009225382301516,0.0,197.9305875648,-164.63088647976244,61.70885217362616,-0.0004720931137139,-0.0009125670108943,6.277777127950009e-11,0.0024136795926136,-197.9307062462448,61.79501326749547,-0.0019763442905688,0.0,153.62073804527054,-6.990585890823666e-09,-0.002413678131026,1.3009876677594946e-12,0.0,153.62073094463676,-0.1115658822141883,-1.825882969984849e-08,61.70885220702671,164.63077540149112,-1.4285109791454298e-07
-77.38195025958717,20.435328450842068,4.3470393566099357e-07,0.0,6.482223679431011e-10,-228.61465302201037,6.277840147776969e-11,11320.544782064111,61.79501325322081,1.4805436696511144e-09,-3.600730781508135e-10,0.0009225381011814,-0.000472093111488,0.1340170214485703,-77.3819504872421,0.0019763454578,0.0009225382216209,0.0,197.93058759768263,-164.63088649493,61.70885218676651,-0.0004720931136652,-0.0009125670044092,6.277840147776969e-11,0.0024136795926904,-197.93070627910137,61.79501328012367,-0.0019763442907412,0.0,153.6207366261675,-6.990587523029469e-09,-0.0024136781311026,1.2750003238767042e-12,0.0,153.62072952550722,-0.1115658822840942,-1.8258816875971364e-08,61.70885222016706,164.63077541665874,-1.42858638163254e-07
-77.38195026225742,20.435328455186795,4.341560719952615e-07,0.0,6.47539417554112e-10,-228.6374046193725,6.277905340749178e-11,11320.747864964656,61.795013265835244,1.480556468466066e-09,-3.974452473751199e-10,0.0009225380927006,-0.0004720931114419,0.134017021137411,-77.38195049004683,0.0019763454579734,0.0009225382131398,0.0,197.93058763049524,-164.63088651012416,61.70885219988988,-0.0004720931136184,-0.0009125669979307,6.277905340749178e-11,0.0024136795927669,-197.9307063119356,61.795013292738176,-0.0019763442909132,0.0,153.62073521515148,-6.990588834646838e-09,-0.0024136781311778,1.284466062145033e-12,0.0,153.62072811446205,-0.1115658823540001,-1.825880407068776e-08,61.70885223329047,164.63077543180248,-1.4285122762777316e-07
-77.38195026470606,20.43532845952593,4.335870616820142e-07,0.0,6.46878063737681e-10,-228.6601562167536,6.277961841148826e-11,11320.950947865244,61.79501327843232,1.480568645503696e-09,-3.5307960752291977e-10,0.0009225380842114,-0.0004720931113934,0.1340170208266363,-77.38195049245904,0.0019763454581467,0.0009225382046503,0.0,197.930587663227,-164.63088652532767,61.70885221299651,-0.0004720931135699,-0.000912566991459,6.277961841148826e-11,0.0024136795928433,-197.93070634472596,61.79501330533527,-0.0019763442910849,0.0,153.62073380127947,-6.9905903532849125e-09,-0.0024136781312529,1.2781082736638306e-12,0.0,153.62072670064663,-0.1115658824239059,-1.8258791256648936e-08,61.7088522463971,164.63077544693306,-1.4285974615534637e-07
-77.38195026725906,20.43532846385948,4.330379752306834e-07,0.0,6.461999645384835e-10,-228.6829078141538,6.278018341550169e-11,11321.15403076587,61.79501329101196,1.4805794782567843e-09,-3.971890861654197e-10,0.000922538075714,-0.0004720931113455,0.1340170205162736,-77.38195049500654,0.0019763454583198,0.0009225381961528,0.0,197.93058769595729,-164.63088654053303,61.70885222608624,-0.0004720931135221,-0.0009125669849939,6.278018341550169e-11,0.0024136795929198,-197.93070637751245,61.79501331791492,-0.0019763442912562,0.0,153.62073238776068,-6.990591794914051e-09,-0.0024136781313282,1.2920414029086457e-12,0.0,153.62072528708313,-0.1115658824938118,-1.8258778400271263e-08,61.708852259486825,164.63077546204997,-1.4285101286747532e-07
-77.38195026972474,20.43532846818744,4.324718768156922e-07,0.0,6.455592851937906e-10,-228.705659411573,6.278070495666077e-11,11321.35711366654,61.79501330357604,1.480589701843579e-09,-3.5190458757130107e-10,0.0009225380672391,-0.0004720931112973,0.1340170202063176,-77.38195049746135,0.0019763454584921,0.0009225381876766,0.0,197.93058772869296,-164.63088655570877,61.70885223915905,-0.0004720931134743,-0.0009125669785355,6.278070495666077e-11,0.0024136795929963,-197.93070641027683,61.79501333047907,-0.0019763442914277,0.0,153.62073097633473,-6.9905932884206946e-09,-0.002413678131404,1.2776739606488498e-12,0.0,153.62072387578257,-0.1115658825637177,-1.8258765549621306e-08,61.70885227255964,164.6307754771725,-1.428596828028455e-07
-77.38195027210165,20.435328472509788,4.3191813137832453e-07,0.0,6.449301149022637e-10,-228.7284110090112,6.278122649783689e-11,11321.56019656725,61.79501331612123,1.4806008752941664e-09,-3.964534456409755e-10,0.0009225380587316,-0.0004720931112489,0.1340170198968234,-77.38195049990185,0.0019763454586638,0.0009225381791697,0.0,197.93058776146435,-164.63088657084182,61.70885225221492,-0.0004720931134256,-0.0009125669720834,6.278122649783689e-11,0.0024136795930728,-197.9307064430208,61.795013343024245,-0.001976344291599,0.0,153.62072955873398,-6.990594797576051e-09,-0.0024136781314804,1.2679470844464549e-12,0.0,153.62072245815156,-0.1115658826336236,-1.8258752834162492e-08,61.70885228561554,164.63077549230272,-1.428509357276847e-07
-77.38195027480904,20.435328476826623,4.313637783363197e-07,0.0,6.443027477003726e-10,-228.75116260646843,6.278181323333656e-11,11321.763279468005,61.795013328656005,1.4806120234451159e-09,-3.4791196490092367e-10,0.0009225380503267,-0.0004720931112029,0.1340170195875966,-77.38195050266364,0.0019763454588358,0.0009225381707629,0.0,197.93058779419624,-164.6308865859765,61.708852265254016,-0.0004720931133792,-0.0009125669656375,6.278181323333656e-11,0.0024136795931493,-197.9307064757719,61.79501335555908,-0.0019763442917699,0.0,153.62072815758458,-6.990596333243553e-09,-0.0024136781315559,1.2532709614346884e-12,0.0,153.62072105708404,-0.1115658827035296,-1.8258740196122748e-08,61.70885229865464,164.63077550740866,-1.4286024926226244e-07
-77.38195027745424,20.435328481137976,4.308245224826783e-07,0.0,6.436608612513665e-10,-228.77391420394463,6.278244343172403e-11,11321.966362368796,61.79501334116995,1.4806253567179606e-09,-3.966005676608883e-10,0.0009225380418531,-0.0004720931111563,0.1340170192786517,-77.38195050531897,0.0019763454590074,0.0009225381622886,0.0,197.93058782688175,-164.6308866011085,61.7088522782766,-0.0004720931133324,-0.000912566959198,6.278244343172403e-11,0.0024136795932252,-197.93070650846587,61.79501336807306,-0.0019763442919407,0.0,153.6207267510792,-6.990597875348194e-09,-0.0024136781316312,1.2498617935833822e-12,0.0,153.6207196506117,-0.1115658827734356,-1.825872768473456e-08,61.70885231167722,164.6307755225133,-1.428504687515258e-07
-77.38195028007019,20.43532848544384,4.302710247382454e-07,0.0,6.430122548295091e-10,-228.79666580143984,6.27830518986925e-11,11322.16944526963,61.79501335367189,1.480636705004215e-09,-3.6617719930424046e-10,0.0009225380334521,-0.0004720931111093,0.1340170189701293,-77.38195050797562,0.0019763454591794,0.000922538153888,0.0,197.9305878595099,-164.6308866162666,61.70885229128262,-0.0004720931132851,-0.000912566952765,6.27830518986925e-11,0.0024136795933012,-197.93070654113768,61.79501338057501,-0.0019763442921111,0.0,153.62072534732505,-6.990599375040529e-09,-0.0024136781317059,1.2544396799772272e-12,0.0,153.62071824685043,-0.1115658828433416,-1.825871513581528e-08,61.70885232468328,164.6307755375993,-1.4285670832197598e-07
-77.38195028273628,20.435328489744222,4.297297157697418e-07,0.0,6.423890514327652e-10,-228.81941739895404,6.278368209711313e-11,11322.372528170505,61.79501336615256,1.480649567186282e-09,-3.978527171860739e-10,0.0009225380249754,-0.0004720931110619,0.1340170186619524,-77.38195051060667,0.0019763454593505,0.0009225381454111,0.0,197.9305878921472,-164.6308866313942,61.70885230427205,-0.0004720931132386,-0.0009125669463383,6.278368209711313e-11,0.0024136795933771,-197.930706573792,61.79501339305568,-0.0019763442922815,0.0,153.62072394200777,-6.990600935767465e-09,-0.0024136781317814,1.238636728354096e-12,0.0,153.62071684153864,-0.1115658829132476,-1.825870267802217e-08,61.70885233767271,164.63077555268902,-1.4285006405860584e-07
