FyFR,FxRR,sideslipFR,RR,FyFL,FR,ay,az,longslipRL,vy,y,gas,pitch,FL,signal,longslipRR,yawrate,yaw,slip,FyRL,longslipFL,slip1,rollrate,steeringangel,brake,FxRL,RL,sideslipFL,signal,vx,ax,longslipFR,sideslipRL,FyRR,roll,pitchrate,sideslipRR,FxFL,FxFR,x
194.2295828848529,317.5886842639153,-0.0024025268773011,92.0371440060935,-194.217321160251,91.81776158682815,1.998090029333336e-05,-0.0001316301775215,0.0019059109966594,-4.091927123338438e-06,-4863.442581098552,0.2171537175408061,-0.0016551948107468,91.81776167074663,0.0,0.0019059858906782,-2.2896418912994877e-08,-0.0292624424277401,-1.3689122518467057e-07,-163.13095565570467,-0.0004801023756572,6.283185170288361,-1.1304275723176473e-07,0.0,0.0,317.5862570403724,92.03713741267444,0.0024023095534814,0.8129470249976011,30.406364408203345,0.0901526565414697,-0.000480101521802,0.0019564833123824,163.14871794732244,-1.4135195721587782e-06,7.601443536939506e-05,-0.0019567556003651,-77.58562219365767,-77.58336653538126,4954.610248228091
194.2319988326812,317.4050569832609,-0.0024025387996422,92.03977033624264,-194.21963743931755,91.82048299101596,1.956513879994492e-05,-0.0001368604209098,0.0019048254474798,-3.885795729867007e-06,-4863.451477671323,0.2170924353692324,-0.0016544359543515,91.8204832108685,0.0,0.0019049010759836,-3.6148894549579786e-08,-0.0292624427329001,-1.3009748832075896e-07,-163.131470940949,-0.0004800803180068,6.283185177082098,-3.380105937893307e-07,0.0,0.0,317.40259495222267,92.03976334906146,0.0024023203305079,0.90325924494071,30.407264902811644,0.089914621465608,-0.0004800795449591,0.0019565077004961,163.1486347920449,-1.4159137270337977e-06,7.578400781312099e-05,-0.0019567731197144,-77.58264527368416,-77.58039071774846,4954.914187065616
194.2343988679048,317.2219141536477,-0.0024025505667562,92.04238964328997,-194.22205077377876,91.82319719381368,1.903119133138968e-05,-0.0001419160424621,0.0019037426871936,-3.680891467507243e-06,-4863.4603745052245,0.2170313151648166,-0.0016536792665893,91.82319752147674,0.0,0.0019038191106651,-4.5523318597336514e-08,-0.0292624431490371,-1.2335187829374164e-07,-163.132023682832,-0.0004800583247862,6.283185183827708,-5.305048655281933e-07,0.0,0.0,317.21941299030385,92.04238228753944,0.0024023322569884,0.9913137871797884,30.40816301968172,0.0896772066651086,-0.0004800576285491,0.0019565324437464,163.14852525396907,-1.4203796443453174e-06,7.55781014881451e-05,-0.0019567903032112,-77.57967985141461,-77.5774235689826,4955.2181348908425
194.23678633968717,317.039253439105,-0.0024025622008622,92.0450019445729,-194.22455776003676,91.82590421462828,1.839248144851486e-05,-0.0001467575001022,0.0019026627154575,-3.479456690815815e-06,-4863.469271599616,0.2169703565605141,-0.0016529245077927,91.82590462307024,0.0,0.0019027399702084,-5.129636018451455e-08,-0.0292624436388734,-1.167273063888566e-07,-163.13260964273687,-0.000480036396844,6.28318519045228,-6.900613291259426e-07,0.0,0.0,317.03671013542504,92.04499425063186,0.0024023452816602,1.0768905612171582,30.40905876500072,0.0894404085609399,-0.0004800357726202,0.0019565574952477,163.1483948423456,-1.42658943210666e-06,7.53956797104651e-05,-0.0019568072072813,-77.57672620172475,-77.57446577635673,4955.522091680037
194.23916492892064,316.8570725681132,-0.0024025737292703,92.04760725844498,-194.227153797692,91.82860407284656,1.7663545963791263e-05,-0.0001513489126283,0.001901585531479,-3.2835104801336185e-06,-4863.478168953869,0.2169095591877249,-0.0016521714496694,91.82860453643568,0.0,0.0019016636314699,-5.37648523390651e-08,-0.0292624441680133,-1.1028931153054077e-07,-163.13322418037544,-0.0004800145348747,6.283185196890274,-8.16907575142128e-07,0.0,0.0,316.85448534652585,92.04759926063312,0.0024023593400481,1.159775669685271,30.409952144921323,0.0892042237448865,-0.0004800139772067,0.0019565828034578,163.1482493253505,-1.4342144259789396e-06,7.523552544951137e-05,-0.0019568238916963,-77.57378454820324,-77.57151797601324,4955.826057409528
194.2415385136969,316.6753693915041,-0.0024025851829031,92.05020560421104,-194.22983327349547,91.83129678783808,1.6859602114211096e-05,-0.0001556580984601,0.0019005111340078,-3.0948340616477348e-06,-4863.487066567365,0.2168489226754807,-0.0016514198769931,91.83129728260133,0.0,0.001900590072911,-5.324012156562522e-08,-0.029262444705114,-1.0409559855582125e-07,-163.13386239795014,-0.0004799927394222,6.283185203083987,-9.118821997583796e-07,0.0,0.0,316.67273760466253,92.0501973396158,0.0024023743566654,1.2397619429786175,30.4108431655637,0.0889686490239643,-0.0004799922423466,0.0019566083137958,163.148094580195,-1.4429316662219862e-06,7.509626202805091e-05,-0.0019568404179108,-77.57085506579807,-77.56858074926728,4956.130032055704
194.2439110414514,316.49414181747227,-0.0024025965948796,92.05279700201132,-194.23258974337824,91.83398237895852,1.5996200930747688e-05,-0.000159656820989,0.0018994395209129,-2.914961823427351e-06,-4863.495964439496,0.2167884466500782,-0.001650669589082,91.83398288279034,0.0,0.0018995192743299,-5.0042519430983277e-08,-0.029262445222,-9.819575881779584e-08,-163.13451927325383,-0.0004799710108721,6.283185208983827,-9.76351223031785e-07,0.0,0.0,316.49146583753713,92.05278850940186,0.0024023902471873,1.316649457070101,30.411731833017456,0.0887336813695538,-0.000479970568062,0.0019566339701394,163.1479364555721,-1.4524295494438637e-06,7.497637459262357e-05,-0.0019568568475289,-77.56793788197854,-77.56565461649676,4956.434015595016
194.2462864113589,316.31338789031275,-0.0024026079991963,92.055381472781,-194.2354161094984,91.83666086555078,1.508884590231898e-05,-0.0001633207306591,0.0018983706896748,-2.745177561717226e-06,-4863.504862569658,0.2167281307354885,-0.0016499204010612,91.83666135837248,0.0,0.001898451217465,-4.449623658769482e-08,-0.0292624456937245,-9.263116126090033e-08,-163.13518978019633,-0.0004799493494624,6.283185214548425,-1.0121235221938515e-06,0.0,0.0,316.3106689909239,92.05537279161896,0.0024024069205598,1.3902460332166895,30.412618153343317,0.0884993179836942,-0.0004799489543645,0.0019566597161896,163.14778064789215,-1.4624126379294e-06,7.487423184606415e-05,-0.0019568732409199,-77.565033079228,-77.56274003363549,4956.738008003973
194.24866836723905,316.1331057525766,-0.0024026194295111,92.05795903811826,-194.2383047893668,91.83933226694704,1.4152715267281052e-05,-0.0001666295113088,0.001897304636939,-2.586515509106321e-06,-4863.5137609572585,0.216667974551833,-0.0016491721449079,91.83933273081902,0.0,0.0018973858855947,-3.6924472438820736e-08,-0.029262446098581,-8.743499886393482e-08,-163.13586899595643,-0.0004799277552891,6.283185219744587,-1.0213671229503816e-06,0.0,0.0,316.1303459866257,92.05795020767351,0.0024024242810055,1.4603677183063335,30.41350213257555,0.0882655562746481,-0.0004799274012547,0.0019566854966871,163.14763259243293,-1.4726056262140558e-06,7.478810779767639e-05,-0.0019568896559947,-77.56214069820835,-77.55983739074108,4957.042009259147
194.25106040352804,315.9532936404532,-0.0024026309180656,92.06052972020336,-194.24124787562653,91.84199660246884,1.3202364735923554e-05,-0.0001695667922893,0.0018962413587138,-2.439765666125927e-06,-4863.522659601706,0.2166079777163263,-0.0016484246702773,91.8419970216569,0.0,0.0018963232637256,-2.7645021958302614e-08,-0.0292624464180686,-8.263247488346115e-08,-163.13655219357477,-0.0004799062283073,6.283185224547111,-1.006527977858885e-06,0.0,0.0,315.9504957170738,92.0605207787796,0.0024024422299196,1.5268392446450567,30.41438377672365,0.0880323938321033,-0.0004799059087047,0.0019567112584692,163.14749737025463,-1.482756483475227e-06,7.471620358443293e-05,-0.0019569061471538,-77.55926073841347,-77.55694700858959,4957.346019337168
194.25346568493345,315.7739499262819,-0.0024026424947458,92.06309354170426,-194.2442372840768,91.8446538914248,1.2251519198406638e-05,-0.0001721201782669,0.0018951808504114,-2.3054829096362182e-06,-4863.531558502413,0.2165481398423459,-0.0016476778451151,91.84465425242584,0.0,0.0018952633385923,-1.6966316108106384e-08,-0.0292624466368162,-7.82411112607857e-08,-163.13723492018232,-0.0004798847683494,6.283185228938475,-9.702523200510675e-07,0.0,0.0,315.7711170883552,92.06308452597564,0.0024024606676128,1.589494468034638,30.4152630917745,0.0877998284903543,-0.0004798844766769,0.0019567369513689,163.14737963093407,-1.492638802078671e-06,7.465666871457481e-05,-0.0019569227644085,-77.5563931626674,-77.55406914053555,4957.650038214725
194.25588698002184,315.59507303315274,-0.002402654186295,92.06565052565124,-194.2472648890893,91.84730415311036,1.13128714958583e-05,-0.0001742811558931,0.0018941231065932,-2.1839993331645995e-06,-4863.540457658791,0.216488460539968,-0.0016469315560571,91.84730444463808,0.0,0.001894206098312,-5.183953874291444e-09,-0.0292624467424689,-7.427116173532299e-08,-163.13791306048878,-0.0004798633751193,6.283185232908425,-9.153140048200128e-07,0.0,0.0,315.59220893881286,92.0656414701102,0.0024024794949069,1.6481767830468843,30.4161400836942,0.0875678582185576,-0.0004798631050953,0.0019567625289486,163.14728353133756,-1.502053396434099e-06,7.460762205262471e-05,-0.0019569395526777,-77.55353789640297,-77.55120396971668,4957.954065868572
194.2583266097037,315.4166615198749,-0.0024026660156807,92.06820069537932,-194.25032264546172,91.84994740680182,1.0397934205322844e-05,-0.0001760449890454,0.0018930681214401,-2.075439281929695e-06,-4863.549357070255,0.2164289394157073,-0.0016461857086254,91.84994761973871,0.0,0.0018931515327359,7.422265166390947e-09,-0.0292624467255431,-7.072611153980172e-08,-163.13858288615725,-0.000479842048219,6.283185236453475,-8.445473239254461e-07,0.0,0.0,315.41377012892565,92.06819163189328,0.0024024986145565,1.7027395144553574,30.417014758429897,0.0873364812191821,-0.0004798417938627,0.0019567879490788,163.14721268975802,-1.510829204770044e-06,7.456717182805277e-05,-0.0019569565512544,-77.55069483321968,-77.54835161301887,4958.258102275513
194.26078640924703,315.2387140145277,-0.0024026780016098,92.07074407440544,-194.2534026958689,91.85258367175317,9.516941265532997e-06,-0.0001774106468178,0.0018920158884797,-1.9797365302066346e-06,-4863.558256736217,0.2163695760725305,-0.0016454402272276,91.85258379907222,0.0,0.0018920996330271,2.0590794686874253e-08,-0.0292624465792547,-6.760324610099091e-08,-163.13924109162863,-0.0004798207871464,6.283185239576341,-7.607862575222447e-07,0.0,0.0,315.2357994820003,92.07073503187772,0.0024025179325007,1.753046283847319,30.41788712191164,0.0871056958582345,-0.0004798205428496,0.0019568131743628,163.1471701549595,-1.51882355391229e-06,7.453343487611952e-05,-0.0019569737934359,-77.54786383497472,-77.5455121215409,4958.562147412422
194.2632677043606,315.061229273257,-0.0024026901581936,92.0732806863782,-194.2564974643152,91.85521296719016,8.678747716193778e-06,-0.0001783805533073,0.0018909664010756,-1.8966530883775053e-06,-4863.5671566560895,0.2163103701098211,-0.0016446950549711,91.85521300384974,0.0,0.0018910503919818,3.408028781034092e-08,-0.0292624462993254,-6.489427156070065e-08,-163.13988481721108,-0.000479799591322,6.283185242285315,-6.668103624668831e-07,0.0,0.0,315.05829585090027,92.073271690508,0.0024025373589402,1.798971350498504,30.41875718005416,0.0868755007125372,-0.0004797993518986,0.0019568381724208,163.1471583891054,-1.525921852975134e-06,7.450455467871071e-05,-0.0019569913063081,-77.54504473566992,-77.54268548402229,4958.866201256224
194.2657713002851,314.88420611254503,-0.0024027024947582,92.07581055495152,-194.25959973475847,91.857835312305,7.890818287469697e-06,-0.0001789605149801,0.0018899196520244,-1.8257991227610207e-06,-4863.576056829281,0.2162513211230468,-0.001643950153302,91.8578352551229,0.0,0.0018900038034447,4.76710517181381e-08,-0.0292624458837721,-6.258597051252494e-08,-163.14051166044734,-0.0004797784600846,6.283185244593616,-5.652978336083329e-07,0.0,0.0,314.8812580594838,92.07580162808549,0.0024025568092323,1.840399925659611,30.41962493875882,0.0866458945071101,-0.0004797782208195,0.0019568629160377,163.1471792636297,-1.5320367848037273e-06,7.447871831465378e-05,-0.001957009110674,-77.54223734320493,-77.5398716300294,4959.170263783905
194.268297483381,314.7076433892568,-0.0024027150157906,92.0783337037071,-194.2627027162143,91.86045072624844,7.1592058827292055e-06,-0.0001791594814169,0.001888875633651,-1.7666535164396155e-06,-4863.584957255201,0.2161924287047734,-0.0016432055014813,91.86045057375762,0.0,0.0018889598622068,6.11660262236527e-08,-0.0292624453326849,-6.066087759453766e-08,-163.14111967652525,-0.0004797573927089,6.283185246518709,-4.587858362896534e-07,0.0,0.0,314.7046848926666,92.0783248647746,0.0024025762046247,1.8772284594683328,30.42049040391472,0.0864168760798755,-0.0004797571493785,0.001956887383189,163.14723406687804,-1.5371070683872337e-06,7.445417232903833e-05,-0.0019570272211126,-77.53944144121589,-77.5370704323769,4959.474334972514
194.27084603397532,314.5315400793926,-0.0024027277210048,92.08085015613077,-194.26580009437916,91.86305922812052,6.488561577885305e-06,-0.0001789892930056,0.0018878343384063,-1.7185846519823857e-06,-4863.593857933246,0.2161336924446729,-0.0016424610959103,91.8630589804128,0.0,0.0018879185644088,7.439132078399259e-08,-0.0292624446479974,-5.9097960994049794e-08,-163.14170736944834,-0.0004797363884216,6.283185248081625,-3.496376981714443e-07,0.0,0.0,314.528575184723,92.08084142065466,0.0024025954728218,1.9093648997700556,30.4213535814002,0.0861884444653237,-0.0004797361373226,0.0019569115569621,163.1473235220125,-1.5410958623799175e-06,7.442923689084897e-05,-0.001957045646152,-77.53665679208352,-77.53428171356624,4959.778414799153
194.27341624844905,314.35589520348725,-0.002402740605514,92.083359935508,-194.2688860700824,91.86566083696498,5.882196607878066e-06,-0.0001784645185309,0.0018867957585046,-1.6808710047729488e-06,-4863.602758862818,0.2160751119291053,-0.0016417169493234,91.86566049552422,0.0,0.0018868799069724,8.719633897985756e-08,-0.0292624438332538,-5.78732969601556e-08,-163.1422736750854,-0.0004797154464068,6.283185249306289,-2.4001722063969546e-07,0.0,0.0,314.35292775563687,92.08335131568155,0.0024026145483885,1.9367289222003707,30.422214477084367,0.0859605988158672,-0.000479715184354,0.0019569354253821,163.1474478139637,-1.5439888797771946e-06,7.440231865276509e-05,-0.0019570643885448,-77.53388313964072,-77.5315052484124,4960.082503240988
194.27600697059904,314.1807078334765,-0.0024027536601037,92.08586306486929,-194.2719553862288,91.8682555717595,5.342141513638447e-06,-0.0001776021826143,0.0018857598860284,-1.6527212080574423e-06,-4863.611660043308,0.2160166867415039,-0.0016409730898589,91.86825513929034,0.0,0.0018858438875123,9.945352811425756e-08,-0.0292624428933772,-5.696072591161626e-08,-163.14281793721776,-0.0004796945658233,6.28318525021886,-1.3186959711989457e-07,0.0,0.0,314.1777414282303,92.08585456969006,0.002402633373018,1.9592521309541104,30.42307309682836,0.0857333383994667,-0.0004796942901522,0.0019569589811573,163.1476066239967,-1.5457922822483196e-06,7.437192208452166e-05,-0.0019570834456279,-77.53112021140119,-77.52874077070048,4960.38660027524
194.27861663036575,314.0059770876831,-0.0024027668715896,92.08835956695202,-194.27500334362077,91.87084345140724,4.869219584862984e-06,-0.0001764214801477,0.00188472671314,-1.6332932843018356e-06,-4863.620561474105,0.2159584164631374,-0.0016402295600257,91.87084293166204,0.0,0.0018848105043555,1.1105779795444089e-07,-0.0292624418344421,-5.633248053651801e-08,-163.14333987789726,-0.0004796737458036,6.283185250847105,-2.6908657636238346e-08,0.0,0.0,314.0030150328492,92.08835120240316,0.0024026518956617,1.9768782297392549,30.423929446486177,0.0855066625836206,-0.0004796734543625,0.0019569822213583,163.1477991705314,-1.5465304190453998e-06,7.433665936119855e-05,-0.0019571028097537,-77.52836772008821,-77.52598797676316,4960.690705879191
194.2812432882241,313.83170211256174,-0.0024027802232358,92.09084946413832,-194.27802580717807,91.873424494729,4.4631558807642456e-06,-0.0001749435519687,0.0018836962319381,-1.6217127825468636e-06,-4863.629463154592,0.2159003006729256,-0.0016394864155794,91.87342389233504,0.0,0.0018837797562151,1.2192564508568872e-07,-0.0292624406634544,-5.5959777344130234e-08,-163.143839563525,-0.0004796529854769,6.283185251219809,7.33901148504617e-08,0.0,0.0,313.82874739910125,92.09084123340888,0.0024026700725413,1.9895631624883228,30.42478353190577,0.0852805708161734,-0.0004796526766022,0.0019570051470465,163.14802425475702,-1.5462434702197024e-06,7.429525859840282e-05,-0.0019571224687756,-77.52562536719465,-77.52324653136353,4960.99482003018
194.283884684609,313.6578821162411,-0.0024027936952325,92.09333277845732,-194.2810192029556,91.87599872045432,4.12267902997276e-06,-0.0001731912036886,0.0018826684349313,-1.6170896261768994e-06,-4863.638365084148,0.2158423389479591,-0.0016387437243247,91.87599804074584,0.0,0.0018827516424984,1.3199403282614032e-07,-0.0292624393881414,-5.5813365411843736e-08,-163.1443173677074,-0.0004796322839698,6.283185251366221,1.677913202312977e-07,0.0,0.0,313.65493739830333,92.0933246821919,0.0024026878670504,1.9972752234756412,30.425635358929764,0.0850550626594452,-0.0004796319564639,0.0019570277628639,163.14828030977102,-1.5449850496730809e-06,7.424657052730905e-05,-0.0019571424065729,-77.52289284460537,-77.52051607272566,4961.298942705606
194.2865382920892,313.48451630745734,-0.0024028072652044,92.0958095315,-194.28398050762752,91.87856614721495,3.845637608307424e-06,-0.000171188614361,0.0018816433144773,-1.6185334931864331e-06,-4863.647267262146,0.21578453086324,-0.0016380015648603,91.87856539607152,0.0,0.0018817261625829,1.412190671068229e-07,-0.0292624380167542,-5.586402664060484e-08,-163.14477393217956,-0.0004796116404183,6.28318525131556,2.552965523673645e-07,0.0,0.0,313.48158389115497,92.09580156807054,0.0024027052495625,1.9999951365650972,30.42648493339643,0.0848301377050903,-0.00047961129352,0.001957050076597,163.14856545199163,-1.5428198173374705e-06,7.418957365449988e-05,-0.001957162603604,-77.52016983797397,-77.51779621834247,4961.603073882926
194.28920137030423,313.3116039027396,-0.0024028209087547,92.09827974443846,-194.28690723141645,91.88112679353658,3.629120778913536e-06,-0.0001689610972261,0.0018806208632872,-1.6251676116341234e-06,-4863.656169687954,0.2157268759931744,-0.0016372600252781,91.88112597722996,0.0,0.001880703316185,1.4957450863460341e-07,-0.0292624365578847,-5.6083023792823226e-08,-163.14521012635183,-0.0004795910539677,6.283185251096563,3.3513714516457854e-07,0.0,0.0,313.3086857427173,92.0982719102286,0.0024027221971647,1.9977161033904731,30.42733226113966,0.0846057955863545,-0.0004795906873157,0.0019570720987235,163.14887753376763,-1.5398211463312355e-06,7.412337809582289e-05,-0.0019571830374725,-77.51745602670086,-77.51508656828327,4961.907213539656
194.29187102110583,313.13914416272456,-0.002402834600007,92.10074343799916,-194.28979739559847,91.8836806778323,3.469580072821497e-06,-0.0001665347989882,0.0018796010743328,-1.636140908407902e-06,-4863.66507236094,0.2156693739106694,-0.0016365192018353,91.88367980288338,0.0,0.0018796831031404,1.570501687751806e-07,-0.0292624350202974,-5.644249426583192e-08,-163.14562700722368,-0.000479570523798,6.283185250737092,4.067635508355836e-07,0.0,0.0,313.13624186509486,92.10073572769596,0.0024027386933174,1.9904438203478056,30.42817734798993,0.0843820360069609,-0.0004795701373947,0.0019570938419613,163.14921419586244,-1.5360688810333791e-06,7.404722756984536e-05,-0.0019572036834942,-77.5147510899518,-77.51238671339856,4962.211361653369
194.29454424347625,312.96713633410536,-0.0024028483121543,92.10320063244798,-194.2926495050404,91.88622781839848,3.362949980027954e-06,-0.0001639364522543,0.0018785839408236,-1.6506384537615597e-06,-4863.673975280464,0.2156120241879811,-0.0016357791976124,91.88622689144611,0.0,0.0018786655232712,1.636502221473027e-07,-0.0292624334127781,-5.69157880359361e-08,-163.1460257798005,-0.0004795500491054,6.283185250263799,4.698316120451861e-07,0.0,0.0,312.96425116611545,92.10319303933356,0.0024027547274632,1.978196464357373,30.42902019977428,0.0841588586716186,-0.0004795496432762,0.0019571153208191,163.14957291917986,-1.5316472193563785e-06,7.39605002967242e-05,-0.001957224515256,-77.51205470526975,-77.50969623660632,4962.515518201696
194.2972179875001,312.7955796788053,-0.0024028620179939,92.10565134759234,-194.29546251792908,91.8887682334084,3.3047666163960325e-06,-0.0001611931072798,0.0018775694562913,-1.6678902067807598e-06,-4863.682878445882,0.2155548263969712,-0.00163504012117,91.88876726109098,0.0,0.0018776505763814,1.693914756988498e-07,-0.0292624317440004,-5.747774990484564e-08,-163.14640775906278,-0.0004795296291269,6.283185249701837,5.241865822415299e-07,0.0,0.0,312.7927125835595,92.10564386382974,0.0024027702945971,1.961004647430851,30.42986082231667,0.0839362633113647,-0.0004795292044818,0.0019571365511629,163.14995107466603,-1.5266427449792482e-06,7.38627083792359e-05,-0.0019572455051566,-77.50936655315499,-77.50701472038563,4962.81968316233
194.299889205678,312.6244734305915,-0.0024028756904399,92.10809560276172,-194.2982358124434,91.89130194091008,3.290279526500574e-06,-0.0001583318746969,0.001876557614377,-1.687178085644548e-06,-4863.691781856551,0.2154977801093882,-0.0016343020852194,91.8913009297594,0.0,0.0018766382619651,1.7430162518256065e-07,-0.0292624300224081,-5.810494685508896e-08,-163.1467743339799,-0.0004795092631336,6.28318524907464,5.698452542518161e-07,0.0,0.0,312.621625045939,92.1080882196702,0.0024027853948032,1.9389113401572295,30.430699221437894,0.0837142496242349,-0.0004795088205205,0.0019571575498027,163.1503459708146,-1.5211426302400652e-06,7.375349607073075e-05,-0.0019572666249207,-77.5066863180463,-77.50434174901035,4963.123856513022
194.302554901986,312.4538168312937,-0.0024028893030111,92.11053341684242,-194.3009691518432,91.89382895882147,3.3145677641446334e-06,-0.0001553797258377,0.0018755484091618,-1.7078414183704233e-06,-4863.70068551182,0.2154408848975808,-0.0016335652053156,91.89382791517151,0.0,0.0018756285794825,1.784175344272376e-07,-0.0292624282561164,-5.877584252463552e-08,-163.1471269340458,-0.0004794889504405,6.283185248403743,6.069769331807648e-07,0.0,0.0,312.4509875123496,92.11052612515812,0.0024028000327733,1.911971764298714,30.43153540295541,0.0834928173223941,-0.0004794884909063,0.0019571783341068,163.1507548981079,-1.5152330247267965e-06,7.36326367628226e-05,-0.0019572878460814,-77.50401369062813,-77.50167691342828,4963.428038231575
194.30521217630235,312.283609130519,-0.0024029028302672,92.11296480827863,-194.3036626486044,91.89634930493057,3.3726170001382243e-06,-0.0001523631685701,0.0018745418350553,-1.7292808531373483e-06,-4863.70958941104,0.2153841403340378,-0.0016328295985891,91.89634823483895,0.0,0.001874621528198,1.817835576207153e-07,-0.0292624264528292,-5.9470921423288915e-08,-163.1474669990519,-0.000479468690407,6.283185247708665,6.358837179677993e-07,0.0,0.0,312.28079897513504,92.11295759839749,0.0024028142173153,1.8802532547651143,30.43236937268344,0.0832719661042345,-0.0004794682151594,0.0019571989216511,163.1511751698082,-1.5089976380935395e-06,7.350002877209275e-05,-0.0019573091404213,-77.50134837045785,-77.4990198156391,4963.7322282958585
194.3078582652424,312.1138495241428,-0.0024029162482149,92.11538979505842,-194.3063167281175,91.89886299689456,3.4594357846921158e-06,-0.0001493081352502,0.0018735378864851,-1.7509608248764434e-06,-4863.718493553561,0.2153275459920866,-0.0016320953825227,91.8988619060782,0.0,0.0018736171068473,1.8444993150771324e-07,-0.0292624246197734,-6.017276603805337e-08,-163.14779595189125,-0.0004794484824365,6.28318524700682,6.569803188477469e-07,0.0,0.0,312.1110583998664,92.1153826572576,0.0024028279608599,1.843835091311549,30.433201136432515,0.083051695596939,-0.0004794479928046,0.0019572193298982,163.15160415897645,-1.5025165229586105e-06,7.335569037698598e-05,-0.0019573304803743,-77.49869006673465,-77.49637007090273,4964.036426683795
194.3104905786288,311.94453721336987,-0.0024029295346637,92.11780839476826,-194.30893209305697,91.90137005223916,3.570123809523741e-06,-0.0001462397393228,0.0018725365583038,-1.7724106866292377e-06,-4863.727397938726,0.2152711014465379,-0.0016313626737847,91.90136894602252,0.0,0.0018726153140248,1.8647125565360453e-07,-0.029262422763648,-6.086609050648514e-08,-163.1481151747965,-0.000479428325982,6.283185246313495,6.707741475582578e-07,0.0,0.0,311.9417647860666,92.11780131940591,0.0024028412789783,1.802808300380456,30.43403070000905,0.0828320054134813,-0.0004794278233782,0.0019572395759179,163.15203933127802,-1.495865058788261e-06,7.319975379927101e-05,-0.0019573518393803,-77.49603850037319,-77.4937273110473,4964.340633373367
194.31310673039937,311.775671386656,-0.0024029426695221,92.12022062459438,-194.3115096881556,91.90387048836128,3.6999409875520127e-06,-0.0001431820699384,0.0018715378455515,-1.7932246404052166e-06,-4863.736302565885,0.215214806273207,-0.001630631587126,91.90386937163764,0.0,0.0018716161479454,1.8790507707809882e-07,-0.029262420890589,-6.153773532043599e-08,-163.1484259893477,-0.0004794082205445,6.283185245641851,6.778458751291295e-07,0.0,0.0,311.7729171490451,92.12021360228434,0.0024028541899052,1.757275427582849,30.43485806921506,0.0826128951202811,-0.0004794077064367,0.0019572596761472,163.15247827339184,-1.4891131321727272e-06,7.303245835798e-05,-0.001957373192192,-77.49339340618786,-77.49109118780275,4964.644848342614
194.3157045649029,311.6072511841606,-0.0024029556350509,92.12262650133692,-194.3140506663286,91.90636432253127,3.844377018432973e-06,-0.0001401580724373,0.0018705417433663,-1.8130605860457116e-06,-4863.745207434382,0.2151586600498112,-0.0016299022343492,91.90636319973513,0.0,0.0018706196063559,1.8881059152959603e-07,-0.0292624190061467,-6.21766268029306e-08,-163.1487296397796,-0.0004793881656733,6.28318524500296,6.788306924675241e-07,0.0,0.0,311.60451448499174,92.12261952309994,0.0024028667140848,1.70735028138761,30.43568324984749,0.0823943641999096,-0.0004793876415453,0.0019572796461863,163.1529187171353,-1.4823245082073968e-06,7.285414312326899e-05,-0.0019573945151355,-77.4907545334679,-77.48846137381325,4964.949071569634
194.31828217788092,311.439275755195,-0.0024029684160544,92.12502604145156,-194.31655635649173,91.90885157189584,3.999189505860843e-06,-0.0001371893345535,0.0018695482471314,-1.8316380434690405e-06,-4863.754112543565,0.2151026623556045,-0.0016291747233561,91.90885044698716,0.0,0.0018696256867072,1.8924747023833105e-07,-0.0292624171152758,-6.277370670865077e-08,-163.14902728001772,-0.0004793681609717,6.283185244405879,6.744007962879483e-07,0.0,0.0,311.43655582731697,92.12501909884112,0.0024028788737386,1.65315764865977,30.436506247697785,0.0821764121017598,-0.0004793676283032,0.0019572995006386,163.15335855909046,-1.4755563824077916e-06,7.266523872615135e-05,-0.0019574157863204,-77.4881216487275,-77.48583756642704,4965.253303032584
194.32083793214437,311.2717441952521,-0.0024029810000215,92.12741926105517,-194.31902823301468,91.91133225348344,4.1604577642422e-06,-0.0001342960218634,0.0018685573522443,-1.8487352680914603e-06,-4863.763017892779,0.2150468127721501,-0.0016284491572773,91.91133112994127,0.0,0.0018686343859443,1.892748155060535e-07,-0.0292624152223369,-6.332183558656682e-08,-163.1493199638724,-0.0004793482060805,6.283185243857751,6.652489616542575e-07,0.0,0.0,311.26904018267,92.12741234625896,0.0024028906924595,1.594832982758109,30.437327068551088,0.0819590381776816,-0.0004793476663205,0.0019573192529833,163.15379587608217,-1.4688591022840389e-06,7.2466258993248e-05,-0.0019574369858053,-77.48549453422103,-77.48321948698722,4965.55754270968
194.32337046864737,311.1046556013288,-0.0024029933772168,92.12980617597516,-194.32146788742827,91.91380638420824,4.324603631759403e-06,-0.0001314967176451,0.001867569054334,-1.86418571528231e-06,-4863.771923481375,0.2149911108832276,-0.0016277256336892,91.91380526503312,0.0,0.0018676457007537,1.8895025484546409e-07,-0.0292624133311068,-6.381567531143557e-08,-163.14960863855836,-0.0004793283006981,6.283185243363911,6.520737236496257e-07,0.0,0.0,311.1019665851777,92.12979928189333,0.0024029021948332,1.532522064972549,30.438145718185588,0.0817422417333088,-0.0004793277552421,0.0019573389154882,163.1542289364121,-1.4622760442673792e-06,7.225779196485925e-05,-0.0019574580957168,-77.4828729923128,-77.48060688385938,4965.8617905791925
