FyRL,FxFR,pitchrate,RR,sideslipFL,signal,ay,sideslipFR,longslipRL,FL,FR,gas,yawrate,vy,slip1,az,FyFR,slip,x,signal,FxRL,sideslipRR,steeringangel,sideslipRL,rollrate,vx,roll,FxRR,RL,longslipFR,FyFL,longslipFL,pitch,yaw,FxFL,ax,y,brake,longslipRR,FyRR
-164.9115371662948,-77.56287916107254,7.594324723626413e-07,53.65262690692301,0.0024147939971573,0.0,-3.5393795962825495e-05,-0.0024144347962933,0.0008141819044185,53.58363259068732,53.58360695775899,0.1274749813842252,-2.368567437718927e-06,-8.98279600915085e-08,6.283185304720035,-3.625881487858497e-07,198.415812676408,-2.459551657071998e-09,4921.200852576337,-0.7739256456011735,135.64569814821544,-0.0019783378211979,0.0,0.0019787111413897,-3.23292835878874e-07,17.744602969447257,2.8256321810474805e-07,135.64506012853465,53.65263861046711,-0.0004721882513324,-198.44321078850007,-0.0004721882529141,-0.0008277047357865,-0.0343137333759661,-77.56204734146893,0.0004986342047053,-4863.156289508502,0.0,0.0008141732826113,164.88134500402174
-164.9115034724854,-77.56284428231231,7.561182865275898e-07,53.6526415190958,0.0024147962255147,0.0,-3.558708840809589e-05,-0.0024144327232471,0.0008141713017252,53.58364762842658,53.58362200679624,0.1274746659516391,-2.3503836682217537e-06,-2.742885895292624e-08,1.035802132068616e-09,-3.617840795782466e-07,198.4156935105713,1.035802132068616e-09,4921.378194238977,-0.6807873241989887,135.6439296063476,-0.0019783384205109,0.0,0.0019787109960055,-3.989354302740368e-07,17.744607946013854,2.788980669930421e-07,135.6433231759907,53.65265297541646,-0.0004721880188765,-198.44337515761268,-0.0004721880890728,-0.0008276971597083,-0.0343137569603665,-77.56202969191209,0.0004964385988781,-4863.1623771548775,0.0,0.0008141630063082,164.88138924659947
-164.9115057017938,-77.56281138455586,7.528258172842191e-07,53.65265604836906,0.0024147989811586,0.0,-3.591400348401004e-05,-0.0024144301224839,0.0008141607455578,53.58366260703708,53.58363698245852,0.1274743519097845,-2.333879857733745e-06,2.9224754247752832e-08,4.20849188916477e-09,-3.609108645081933e-07,198.41551269274137,4.20849188916477e-09,4921.555535951107,-0.5859473890335175,135.64216850411137,-0.001978338614517,0.0,0.0019787112538929,-4.555051350761614e-07,17.74461290066683,2.7458209424469494e-07,135.64159420632458,53.65266729564638,-0.0004721878021349,-198.44360100562403,-0.0004721879112551,-0.0008276896166513,-0.0343137803719605,-77.56201029362751,0.0004942525495477,-4863.168464806531,0.0,0.00081415277535,164.88139751359452
-164.9115390530687,-77.56277995146975,7.495535131196235e-07,53.65267049478993,0.0024148019985624,0.0,-3.6327111128816334e-05,-0.0024144272594969,0.0008141502410751,53.58367752348404,53.58365188836208,0.1274740392532123,-2.3191980985753186e-06,7.945197454187944e-08,7.020441576092657e-09,-3.599435225396344e-07,198.4152974300716,7.020441576092657e-09,4921.732877712512,-0.4896428905509639,135.64041552747966,-0.001978338462727,0.0,0.001978711855569,-4.941163665089925e-07,17.744617833501657,2.698002819774969e-07,135.63987251900917,53.65268157168688,-0.0004721875964918,-198.44386112399195,-0.0004721877240769,-0.0008276821064068,-0.0343138036285019,-77.56198966243109,0.0004920760299349,-4863.17455246349,0.0,0.000814142584522,164.88137460802807
-164.9115981931663,-77.56274959989625,7.462998264160309e-07,53.65268485933997,0.0024148050981324,0.0,-3.6790864575801066e-05,-0.0024144243138418,0.0008141397916721,53.58369237576802,53.58366672708643,0.1274737279760055,-2.3063137423944856e-06,1.2295579853826534e-07,9.455032541074297e-09,-3.58912427631078e-07,198.41506665434844,9.455032541074297e-09,4921.91021952297,-0.392114539843093,135.63867110273145,-0.0019783380285948,0.0,0.0019787127376075,-5.162415661129298e-07,17.744622744613437,2.647243553286848e-07,135.6381576046804,53.652695803106,-0.0004721873984248,-198.4441365787509,-0.0004721875310478,-0.0008276746287817,-0.0343138267481803,-77.56196818011256,0.0004899089913419,-4863.180640125785,0.0,0.0008141324298999,164.88132586507842
-164.91167764709263,-77.56272005949357,7.430632137323958e-07,53.65269914360084,0.0024148081625617,0.0,-3.72790044240851e-05,-0.0024144214027873,0.0008141293997729,53.58370716268645,53.5836815004109,0.1274734180722159,-2.295106392163299e-06,1.597051886804959e-07,1.1510525908693532e-08,-3.578106928062433e-07,198.4148331167253,1.1510525908693532e-08,4922.0875613822645,-0.2936061069949469,135.63693551431402,-0.0019783373755976,0.0,0.0019787138365583,-5.235667029380823e-07,17.744627634096847,2.595100348251547e-07,135.63644914832054,53.65270998889053,-0.0004721872053415,-198.4444146162992,-0.0004721873347554,-0.0008276671835982,-0.0343138497483627,-77.56194611608849,0.0004877514140709,-4863.186727793456,0.0,0.0008141223089339,164.88125676177089
-164.91177207909024,-77.56269114813773,7.398422149492119e-07,53.652713349470005,0.0024148111181432,0.0,-3.7772311160011606e-05,-0.0024144186000011,0.0008141190665757,53.58372188363134,53.58369620951864,0.1274731095357267,-2.2854094978860835e-06,1.8984997856041666e-07,1.3195315162722968e-08,-3.566208516517584e-07,198.4146051217202,1.3195315162722968e-08,4922.264903290176,-0.194363811786418,135.6352088837173,-0.0019783365644647,0.0,0.0019787150917173,-5.178853657435102e-07,17.744632502046244,2.542955125208909e-07,135.63474691838277,53.652724127674034,-0.0004721870153835,-198.44468692937303,-0.000472187137043,-0.0008276597706939,-0.0343138726449256,-77.56192365105746,0.0004856032303844,-4863.192815466541,0.0,0.0008141122196378,164.88117263586653
-164.91187648682975,-77.56266274974865,7.366355074969828e-07,53.65272747901981,0.0024148139207541,0.0,-3.8256809474753775e-05,-0.0024144159495728,0.0008141087929691,53.58373653842378,53.58371085515943,0.1274728023606266,-2.2770431003912628e-06,2.1366118060922253e-07,1.4524594457784021e-08,-3.553357955579946e-07,198.4143878764173,1.4524594457784021e-08,4922.44224524649,-0.0946357082711396,135.63349128978388,-0.0019783356513125,0.0,0.0019787164469905,-5.010218170122989e-07,17.74463734855551,2.492008203248459e-07,135.63305081830657,53.65273821795231,-0.0004721868272697,-198.44494830837664,-0.0004721869391975,-0.0008276523899199,-0.0343138954519848,-77.5619009006204,0.0004834644334891,-4863.198903145078,0.0,0.0008141021610825,164.8810784914732
-164.91198632807297,-77.56263479414828,7.334418767209284e-07,53.65274153434303,0.0024148165457637,0.0,-3.872239994730177e-05,-0.0024144134760979,0.0008140985790539,53.58375112718786,53.58372543777934,0.1274724965407807,-2.269833986280768e-06,2.3148998837586883e-07,1.5518068189423353e-08,-3.539700880465097e-07,198.41418449072037,1.5518068189423353e-08,4922.61958725099,0.0053289352295208,135.6317827004283,-0.0019783346864782,0.0,0.0019787178520612,-4.747755935657396e-07,17.744642173718244,2.443278440362346e-07,135.63136076749393,53.65275225817008,-0.0004721866401389,-198.44519564078297,-0.0004721867420559,-0.0008276450411402,-0.0343139181818814,-77.56187793266852,0.0004813349640786,-4863.204990829109,0.0,0.0008140921325925,164.88097887244336
-164.9120975951034,-77.5626072433157,7.302602802086191e-07,53.652755517486014,0.0024148189809868,0.0,-3.916185136863055e-05,-0.0024144111917331,0.0008140884244927,53.58376565025022,53.58373995761769,0.1274721920701794,-2.263626854794726e-06,2.437399757826329e-07,1.619839588852892e-08,-3.525178191107025e-07,198.41399669294933,1.619839588852892e-08,4922.796929303462,0.1052802591673066,135.63008306147577,-0.0019783337138872,0.0,0.0019787192630208,-4.40882261604694e-07,17.74464697762766,2.397607983295188e-07,135.6296767517124,53.6527662468112,-0.0004721864534482,-198.4454271960094,-0.000472186546163,-0.0008276377242297,-0.0343139408453164,-77.56185478499992,0.0004792147858073,-4863.211078518672,0.0,0.0008140821338397,164.8808777878635
-164.9122068498357,-77.56258007846237,7.270898159297323e-07,53.652769430421415,0.0024148212219361,0.0,-3.957006511646759e-05,-0.002414409100941,0.0008140783290059,53.5837801080686,53.583754414779946,0.1274718889429431,-2.258289311820369e-06,2.508483076852633e-07,1.6590138890010723e-08,-3.510009578571207e-07,198.41382532542477,1.6590138890010723e-08,4922.974271403693,0.2049684372861299,135.62839230474592,-0.0019783327708163,0.0,0.0019787206426073,-4.009858976173229e-07,17.744651760376534,2.355670262846866e-07,135.6279988049108,53.65278018246908,-0.0004721862668766,-198.44564212971247,-0.0004721863518343,-0.0008276304390733,-0.0343139634515618,-77.56183147467115,0.0004771038901215,-4863.217166213798,0.0,0.0008140721651625,164.8807786769017
-164.91231123029334,-77.56255329263864,7.239296779061205e-07,53.65278327498076,0.0024148232687703,0.0,-3.994356590287846e-05,-0.0024144072035359,0.0008140682916926,53.58379450117937,53.5837688092923,0.1274715871527745,-2.253712845889288e-06,2.532728590784461e-07,1.6719036385039245e-08,-3.494078251550552e-07,198.41367067433816,1.6719036385039245e-08,4923.1516135514685,0.3041443010572363,135.62671030803168,-0.0019783318879419,0.0,0.0019787219601566,-3.566202587223336e-07,17.744656522057475,2.317980243387617e-07,135.6263269488773,53.6527940638355,-0.0004721860802554,-198.44584015370236,-0.0004721861592197,-0.0008276231855641,-0.0343139860086974,-77.56180800758617,0.000475002219314,-4863.223253914522,0.0,0.0008140622267405,164.8806844024477
-164.9124084360175,-77.56252688548578,7.207791953190933e-07,53.65279705287357,0.0024148251243932,0.0,-4.028013050395573e-05,-0.002414405496594,0.0008140583117236,53.58380883015691,53.58378314113919,0.1274712866935863,-2.24981136623226e-06,2.51483075958974e-07,1.6611489733570855e-08,-3.477431525728032e-07,198.41353268169323,1.6611489733570855e-08,4923.328955746582,0.4025599624709335,135.62503697139192,-0.0019783310895949,0.0,0.0019787231913481,-3.091965420263098e-07,17.744661262762758,2.2849061755195117e-07,135.62466125576813,53.65280788974836,-0.0004721858935376,-198.44602132431515,-0.0004721859683774,-0.0008276159636027,-0.0343140085238428,-77.56178438406563,0.0004729097639523,-4863.229341620873,0.0,0.0008140523191717,164.8805972656295
-164.91249669877962,-77.56250085678104,7.17637899905418e-07,53.65281076566316,0.0024148267933183,0.0,-4.0578531977152e-05,-0.0024144039755868,0.0008140483880265,53.58382309558706,53.58379741029177,0.1274709875595763,-2.246518391662014e-06,2.459531195077507e-07,1.6294174375949472e-08,-3.460220145698599e-07,198.413411077514,1.6294174375949472e-08,4923.506297988819,0.4999694336276848,135.6233721442156,-0.0019783303941572,0.0,0.0019787243178068,-2.59996030231694e-07,17.744665982584184,2.2566822920793573e-07,135.6230017651771,53.652821659176944,-0.000472185706729,-198.44618591013463,-0.0004721857792737,-0.0008276087730953,-0.0343140310033677,-77.56176060105575,0.0004708264668248,-4863.235429332877,0.0,0.0008140424430833,164.88051903511547
-164.9125747435647,-77.56247520731776,7.145053827531974e-07,53.65282441477167,0.0024148282810671,0.0,-4.083835499386427e-05,-0.0024144026349787,0.0008140385193897,53.58383729804789,53.583811616725846,0.1274706897446509,-2.2437836361149106e-06,2.371563583646758e-07,1.5793727200380283e-08,-3.442609765951821e-07,198.41330545702084,1.5793727200380283e-08,4923.683640277971,0.5961292415793868,135.62171569998122,-0.0019783298145477,0.0,0.0019787253266201,-2.10166301188104e-07,17.7446706816133,2.2334220345919314e-07,135.62134855127812,53.65283537122559,-0.0004721855198961,-198.44633431496635,-0.0004721855918461,-0.0008276016139522,-0.0343140534530687,-77.56173665837427,0.0004687523046978,-4863.24151705055,0.0,0.0008140325991527,164.8804509861645
-164.91264174334074,-77.56244993509002,7.1138137845337e-07,53.65283800149418,0.0024148295938873,0.0,-4.105987245282505e-05,-0.0024144014685122,0.0008140287046727,53.5838514380966,53.58382576043605,0.1274703932428398,-2.2415695029016216e-06,2.255606310159079e-07,1.5136477056774882e-08,-3.4242838234473445e-07,198.41321532133935,1.5136477056774882e-08,4923.860982613831,0.690799036885248,135.62006750984563,-0.0019783293587643,0.0,0.001978726209794,-1.607204434290525e-07,17.74467535994133,2.215131488881032e-07,135.61970169136046,53.65284902513827,-0.0004721853331312,-198.4464670368276,-0.000472185405998,-0.0008275944860874,-0.034314075878312,-77.56171255664313,0.0004666872448882,-4863.247604773916,0.0,0.0008140227882677,164.88039394587292
-164.91269727027102,-77.56242503461884,7.082657382078156e-07,53.65285152699767,0.0024148307386111,0.0,-4.1243917413378295e-05,-0.0024144004693484,0.0008140189426863,53.583865516261504,53.583839841443805,0.1274700980482075,-2.2398477729432773e-06,2.116239658766125e-07,1.4348201492640209e-08,-3.405768239463575e-07,198.41314009989645,1.4348201492640209e-08,4924.038324996193,0.7837421943600801,135.61842743783075,-0.0019783290304545,0.0,0.0019787269636833,-1.1253846424138429e-07,17.744680017659153,2.201722771791184e-07,135.61806125690643,53.65286262028479,-0.0004721851465357,-198.44658464577037,-0.0004721852216158,-0.0008275873894165,-0.0343140982841423,-77.56168829976697,0.0004646312653773,-4863.253692502989,0.0,0.0008140130113584,164.88034834197126
-164.912741245717,-77.56240049715645,7.051584140744573e-07,53.65286499231586,0.0024148317226444,0.0,-4.139182400667685e-05,-0.0024143996300768,0.0008140092319765,53.583879533037226,53.58385385980205,0.1274698041547686,-2.2385966560200584e-06,1.957906245617441e-07,1.3453901727472818e-08,-3.386694405335528e-07,198.4130791597009,1.3453901727472818e-08,4924.215667424848,0.8747264045140822,135.61679533393928,-0.0019783288294886,0.0,0.0019787275884192,-6.63704205711856e-08,17.744684654857352,2.19302718017648e-07,135.61642730387894,53.65287615614029,-0.0004721849602159,-198.4466877745141,-0.0004721850385842,-0.0008275803238562,-0.0343141206753595,-77.56166389573515,0.0004625843048783,-4863.259780237779,0.0,0.0008140032691406,164.88031425286528
-164.9127738904568,-77.5623763108754,7.020594763504764e-07,53.65287839838299,0.0024148325539923,0.0,-4.1505328985106426e-05,-0.0024143989426947,0.0008139995713378,53.58389348888132,53.58386781559725,0.1274695115568636,-2.237798301297706e-06,1.7848739961761073e-07,1.2477592768579071e-08,-3.367601583897668e-07,198.4130318080035,1.2477592768579071e-08,4924.3930098995925,0.9635242542054536,135.61517106692207,-0.0019783287525248,0.0,0.0019787280873432,-2.284099894016167e-08,17.744689271626005,2.1888079451439705e-07,135.6147999026172,53.65288963230321,-0.0004721847742842,-198.4467771159343,-0.0004721848567863,-0.0008275732893232,-0.0343141430565694,-77.56163935497214,0.0004605463429326,-4863.265867978292,0.0,0.0008139935625837,164.8802914573882
-164.91279567622084,-77.56235246053734,6.989691000211723e-07,53.65289174602298,0.0024148332412414,0.0,-4.1586529150212855e-05,-0.0024143983986179,0.0008139899594552,53.58390738421424,53.5838817089512,0.1274692202486563,-2.237436781054072e-06,1.6012019370031177e-07,1.1442109512935212e-08,-3.3481701846061134e-07,198.41299729498496,1.1442109512935212e-08,4924.570352420222,1.0499137950550923,135.6135545043559,-0.0019783287935546,0.0,0.001978728466463,1.7544685307875047e-08,17.744693868054945,2.1887724580503366e-07,135.6131791166792,53.6529030484681,-0.0004721845888434,-198.44685342023345,-0.0004721846761086,-0.0008275662857327,-0.0343141654322111,-77.56161469152771,0.000458517334725,-4863.271955724532,0.0,0.0008139838925353,164.88027948329793
-164.91280727954197,-77.56232892852294,6.958874438731172e-07,53.65290503597399,0.0024148337935533,0.0,-4.1637793037197246e-05,-0.0024143979886888,0.0008139803952366,53.583921219419786,53.58389554001987,0.1274689302242045,-2.237496520311372e-06,1.4107093274162814e-07,1.0368932244925264e-08,-3.328811810916476e-07,198.4129748166441,1.0368932244925264e-08,4924.747694986534,1.133679098201627,135.61194554463617,-0.0019783289444168,0.0,0.0019787287339392,5.439451562621414e-08,17.744698444233684,2.1925838722273985e-07,135.61156503253432,53.6529164044345,-0.000472184403992,-198.44691749199345,-0.0004721844964588,-0.0008275593129981,-0.0343141878065674,-77.56158992311092,0.0004564972835061,-4863.278043476502,0.0,0.0008139742600155,164.88027765349997
-164.9128095384713,-77.5623056948115,6.928147421514186e-07,53.65291826886863,0.0024148342206559,0.0,-4.166172502973112e-05,-0.0024143977031828,0.0008139708773071,53.58393499484816,53.58390930899253,0.1274686414775133,-2.2379611458405984e-06,1.2169485163156126e-07,9.27803340690992e-09,-3.3092660843349213e-07,198.41296351748227,9.27803340690992e-09,4924.925037598327,1.2146107940112718,135.61034404368547,-0.0019783291952772,0.0,0.0019787288996055,8.74219679525233e-08,17.74470300025151,2.1998720015454522e-07,135.60995768530037,53.65292970007192,-0.0004721842198166,-198.44697018721635,-0.0004721843177309,-0.000827552371031,-0.0343142101837621,-77.56156506800811,0.000454486120356,-4863.284131234197,0.0,0.0008139646656929,164.88028512939903
-164.9128034122619,-77.56228273740793,6.89751371583945e-07,53.65293144526748,0.0024148345327665,0.0,-4.1661085237896216e-05,-0.0024143975318967,0.0008139614045297,53.58394871081494,53.58392301608822,0.1274683540031325,-2.2388127152702502e-06,1.0231820132081883e-07,8.1877485018696e-09,-3.289976372367243e-07,198.41296249661863,8.1877485018696e-09,4925.102380255398,1.2925065953930075,135.60874988207044,-0.0019783295350718,0.0,0.0019787289745232,1.1643808312283008e-07,17.744707536197133,2.210243441767227e-07,135.60835712445208,53.65294293533852,-0.0004721840363957,-198.447012407896,-0.0004721841398429,-0.00082754545974,-0.0343142325677467,-77.56154014692304,0.0004524838154951,-4863.290218997616,0.0,0.0008139551103764,164.88030095106825
-164.912789944695,-77.56226003319611,6.866977341338312e-07,53.65294456565178,0.0024148347404936,0.0,-4.163875609430696e-05,-0.0024143974642328,0.0008139519757229,53.58396236760601,53.58393666155445,0.1274680677953506,-2.2400312490717254e-06,8.323642432638864e-08,7.1146734680579505e-09,-3.27054447468213e-07,198.41297081625112,7.1146734680579505e-09,4925.279722957546,1.3671718034106404,135.60716294278234,-0.0019783299519078,0.0,0.0019787289705836,1.4134313114120486e-07,17.74471205215896,2.223290871356257e-07,135.60676339102872,53.65295611025946,-0.0004721838537934,-198.4470450931213,-0.0004721839627188,-0.0008275385790295,-0.0343142549622827,-77.56151518194088,0.0004504903159987,-4863.296306766749,0.0,0.0008139455947263,164.88032407401914
-164.91277023108762,-77.56223755914533,6.836542275698308e-07,53.65295763045143,0.0024148348547616,0.0,-4.15976639049929e-05,-0.0024143974892808,0.0008139425900729,53.58397596547977,53.58395024566276,0.1274677828485761,-2.241594520009684e-06,6.471282467200132e-08,6.073590408864561e-09,-3.251628536355123e-07,198.41298751023848,6.073590408864561e-09,4925.457065704576,1.4384197939290997,135.6055831479647,-0.0019783304334218,0.0,0.0019787289001489,1.6211803103003256e-07,17.744716548225032,2.2386015030137478e-07,135.6051765534304,53.65296922494154,-0.0004721836720753,-198.44706921053788,-0.0004721837862981,-0.0008275317287999,-0.0343142773709194,-77.56149019587596,0.0004485056328575,-4863.302394541587,0.0,0.0008139361196445,164.88035340220728
-164.91274538906362,-77.5622152917087,6.806211793318089e-07,53.65297064001779,0.0024148348866743,0.0,-4.1540764364045744e-05,-0.0024143975959442,0.0008139332464945,53.58398950467144,53.58396376870891,0.127467499156648,-2.2434780656278447e-06,4.697772131435173e-08,5.0774203326576544e-09,-3.2326102353960065e-07,198.4130115936952,5.0774203326576544e-09,4925.634408496288,1.506072484077244,135.60401039580347,-0.0019783309670985,0.0,0.0019787287757354,1.7881551554269445e-07,17.744721024483326,2.2557646657503026e-07,135.60359664335073,53.652982279532885,-0.0004721834912877,-198.44708574622757,-0.0004721836105248,-0.0008275249089482,-0.0343142997969713,-77.56146521187881,0.0004465297106628,-4863.30848232212,0.0,0.0008139266856198,164.88038781742833
-164.912716532459,-77.56219320667577,6.775990709721149e-07,53.65298359464467,0.0024148348473825,0.0,-4.147095773967706e-05,-0.0024143977730909,0.000813923943928,53.584002985394186,53.58397723100657,0.1274672167141601,-2.245655354731619e-06,3.02281155838829e-08,4.137205292592624e-09,-3.21409162812444e-07,198.41304207579944,4.137205292592624e-09,4925.811751332482,1.569960777362621,135.60244456878115,-0.0019783315405492,0.0,0.0019787286097305,1.9155116686762126e-07,17.744725481021202,2.2743784912123885e-07,135.60202366410422,53.65299527423078,-0.0004721833114644,-198.44709569260175,-0.0004721834353517,-0.0008275181193673,-0.034314322243497,-77.56144025181274,0.0004445624949718,-4863.314570108337,0.0,0.0008139172930276,164.880426205236
-164.91268474911217,-77.56217128124275,6.745883909692129e-07,53.65299649459072,0.0024148347479687,0.0,-4.139108147107838e-05,-0.0024143980096574,0.0008139146816533,53.584016407842974,53.58399063288415,0.1274669355158539,-2.2480980670100983e-06,1.462783605822288e-08,3.262117248494734e-09,-3.195843350989096e-07,198.41307797106887,3.262117248494734e-09,4925.989094212967,1.6299249863243404,135.60088558745332,-0.0019783321417479,0.0,0.0019787284141602,2.0049476535279226e-07,17.74472991792554,2.294055721841572e-07,135.6004576438951,53.6530082092924,-0.0004721831326377,-198.44710003715016,-0.0004721832607395,-0.0008275113599449,-0.0343143447132793,-77.56141533778732,0.0004426039500241,-4863.320657900219,0.0,0.0008139079424269,164.8804674771441
-164.9126510822256,-77.56214949406936,6.715895459497252e-07,53.65300934007188,0.0024148345993168,0.0,-4.130385470222328e-05,-0.0024143982947741,0.000813905459015,53.58402977219775,53.58400397468396,0.1274666555560132,-2.250776472466031e-06,3.0812930534084216e-10,2.459492186717779e-09,-3.178016040873966e-07,198.413118309348,2.459492186717779e-09,4926.166437137542,1.685815231668773,135.59933339490652,-0.0019783327592297,0.0,0.0019787282004912,2.058616774336287e-07,17.744734335283034,2.3144286558485947e-07,135.59889862012528,53.65302108501526,-0.0004721829548314,-198.4470997519115,-0.0004721830866698,-0.0008275046305646,-0.0343143672088101,-77.56139049137558,0.0004406540674416,-4863.32674569776,0.0,0.0008138986342844,164.88051058939112
-164.91261651479888,-77.5621278243622,6.686029274429941e-07,53.65302213126127,0.0024148344119767,0.0,-4.1211852687590135e-05,-0.0024143986179051,0.0008138962753205,53.58404307862767,53.58401725675828,0.127466376828865,-2.253659853793833e-06,-1.2631328799205312e-08,1.7348878211587467e-09,-3.160722376298406e-07,198.4131621480143,1.7348878211587467e-09,4926.343780106017,1.7374918168896485,135.59778791472482,-0.0019783333822548,0.0,0.0019787279794657,2.0790449060776306e-07,17.74473873318011,2.3351532423170006e-07,135.59734659763092,53.65303390172566,-0.0004721827780594,-198.44709578120708,-0.0004721829131155,-0.0008274979311058,-0.0343143897322779,-77.56136573221879,0.0004387128061166,-4863.332833500935,0.0,0.0008138893688748,164.88055455853603
-164.9125819571439,-77.56210625245728,6.656289558511736e-07,53.65303486829723,0.0024148341960697,0.0,-4.111748789893122e-05,-0.0024143989689481,0.0008138871299044,53.58405632729177,53.58403047946612,0.1274660993290754,-2.256716959459511e-06,-2.4121048950710068e-08,1.0921624665867274e-09,-3.1436179645250175e-07,198.41320858150047,1.0921624665867274e-09,4926.521123118195,1.7848255774365314,135.5962490665783,-0.0019783340009362,0.0,0.0019787277609736,2.0690501467768746e-07,17.744743111702682,2.355912361227768e-07,135.59580156447618,53.653046659776045,-0.0004721826023232,-198.4470890325512,-0.0004721827400652,-0.000827491261444,-0.0343144122855609,-77.56134107839715,0.000436780102059,-4863.338921309735,0.0,0.0008138801463482,164.88059847388337
-164.9125482372987,-77.56208476139015,6.626680283578983e-07,53.65304755129713,0.0024148339611773,0.0,-4.102296827685995e-05,-0.0024143993383388,0.0008138780222803,53.58406951834269,53.58404364317041,0.1274658230512627,-2.259916463253704e-06,-3.412001483596666e-08,5.335720998402452e-10,-3.127132954674109e-07,198.4132567505962,5.335720998402452e-10,4926.698466173884,1.8276982035590152,135.59471680262703,-0.0019783346063369,0.0,0.0019787275539552,2.031667052529941e-07,17.74474747093628,2.376418324943309e-07,135.5942635282488,53.65305935954839,-0.0004721824276273,-198.44708036722503,-0.0004721825675116,-0.0008274846214504,-0.0343144348702238,-77.56131654667435,0.000434855939472,-4863.345009124142,0.0,0.0008138709668731,164.88064150704147
-164.91251609421607,-77.56206333514746,6.597204749920407e-07,53.65306018035724,0.0024148337162553,0.0,-4.093030398703908e-05,-0.0024143997171365,0.0008138689520357,53.5840826519291,53.58405674823664,0.1274655479899387,-2.263227412216886e-06,-4.2613699794440976e-08,5.988288097538548e-11,-3.1110613901509546e-07,198.4133058501814,5.988288097538548e-11,4926.875809272894,1.8660025360194263,135.59319107206105,-0.0019783351905379,0.0,0.0019787273663351,1.970075770121637e-07,17.744751810966143,2.396414648663736e-07,135.5927324818729,53.65307200144428,-0.0004721822539643,-198.44707059230893,-0.0004721823954565,-0.0008274780109929,-0.0343144574875201,-77.56129215226149,0.0004329402777193,-4863.35109694414,0.0,0.0008138618305504,164.880682918822
-164.91248617325687,-77.5620419601422,6.567866374337659e-07,53.65307275555627,0.0024148334695651,0.0,-4.08412784494658e-05,-0.0024144000970971,0.0008138599188198,53.58409572819788,53.58406979502947,0.1274652741397365,-2.266619648750337e-06,-4.9611856335961816e-08,6.283185306850083,-3.095671693670571e-07,198.4133551361005,-3.2950383755548803e-10,4927.053152415032,1.899642833935133,135.59167182763477,-0.0019783357466788,0.0,0.0019787272049785,1.887535917927799e-07,17.74475613187708,2.415677137388489e-07,135.59120841011315,53.65308458587914,-0.0004721820813275,-198.44706045394565,-0.0004721822239007,-0.0008274714299357,-0.0343144801383973,-77.56126790784413,0.000431033083266,-4863.357184769714,0.0,0.0008138527374027,164.88072206368025
-164.9124590240656,-77.56202062430482,6.538667771428305e-07,53.6530852769574,0.0024148332286091,0.0,-4.075745751341647e-05,-0.0024144004707322,0.000813850922288,53.584108747296,53.58408278391183,0.1274650014952659,-2.2700642002489813e-06,-5.514614017432167e-08,6.283185306543169,-3.0805820062693615e-07,198.4134039302194,-6.364171545372571e-10,4927.230495600107,1.928535014080848,135.59015902632058,-0.0019783362689754,0.0,0.001978727075677,1.787326578721605e-07,17.74476043375356,2.434014348280187e-07,135.589691290925,53.65309711327556,-0.0004721819097,-198.44705063217816,-0.0004721820528518,-0.0008274648781402,-0.034314502823508,-77.56124382459808,0.000429134306794,-4863.363272600847,0.0,0.0008138436873233,164.88075839192308
-164.9124351001196,-77.5619993174647,6.509611775894343e-07,53.65309774461899,0.0024148330000858,0.0,-4.068016720938631e-05,-0.0024144008313597,0.0008138419622348,53.58412170937189,53.58409571524229,0.1274647300513907,-2.273533621821032e-06,-5.9267603408844375e-08,6.283185306315811,-3.0660263992786604e-07,198.4134516250784,-8.637749873920271e-10,4927.407838827931,1.952606861052996,135.58865262719183,-0.0019783367527164,0.0,0.0019787269831485,1.6726914675308046e-07,17.74476471667957,2.451267475892136e-07,135.58818109456894,53.65310958406618,-0.0004721817390592,-198.44704173644044,-0.0004721818823218,-0.0008274583554651,-0.0343145255432229,-77.56121991150405,0.0004272439086915,-4863.369360437527,0.0,0.0008138346802221,164.88079145004224
-164.91241476039443,-77.56197803240032,6.480699986105807e-07,53.65311015859396,0.0024148327898753,0.0,-4.061050990853066e-05,-0.0024144011731115,0.0008138330384833,53.58413461457815,53.58410858937353,0.1274644598025221,-2.277002287918513e-06,-6.204412790602869e-08,6.283185306164147,-3.0518127198468405e-07,198.41349768603396,-1.0154392489269806e-09,4927.585182098313,1.9717982077705047,135.5871526231307,-0.001978337194239,0.0,0.0019787269310647,1.5467917586197657e-07,17.744768980738925,2.467309735283309e-07,135.58667781585893,53.65312199868536,-0.0004721815693961,-198.4470343032532,-0.0004721817123315,-0.0008274518617668,-0.0343145482976481,-77.56119617666207,0.000425361875168,-4863.375448279737,0.0,0.0008138257159276,164.8808208791531
