FxFR,longslipFR,yaw,sideslipRL,FyFL,sideslipFR,FyFR,y,FxRR,vx,yawrate,brake,rollrate,ax,slip,RR,longslipRL,FyRR,FyRL,gas,longslipFL,slip1,pitch,sideslipRR,sideslipFL,az,ay,FxRL,pitchrate,RL,signal,signal,FR,steeringangel,x,roll,FxFL,vy,FL,longslipRR
-483.4506876261659,-0.0120588866283173,-0.0496485775369273,-0.0180993685756168,2452.636943651827,-0.1632050855433468,6900.073308718308,-4840.150472250422,1177.2361629882323,6.699595872289273,0.4619389433824145,0.0690470040723441,-0.0221287856545611,-0.942520572778768,0.0871658241399785,21.490685407574617,0.0242822828075261,1695.948335626509,550.9044231094673,0.2,-0.0245689674237341,0.0871658241399785,-0.0028747917565751,-0.0154937787022643,-0.1823429785958297,-0.2278889658763493,6.824484169101955,1320.391204647953,0.0656983225784912,19.541898010653505,0.0,4.51076665640048,21.00024464931689,4.51076665640048,4725.976023449956,0.0429551435731296,-339.0807930222891,0.5886164238318904,18.5622094280558,0.0053456478342718
-472.1897023904933,-0.0124033733102083,-0.0448845501637856,-0.0190899219368979,2482.0505503184936,-0.1712992216643106,6821.13756310894,-4840.147574610828,1191.6442373964758,6.692662809689959,0.4880703940906444,0.0676500668494206,-0.026252062022231,-1.0076813117366157,0.0925829024204342,21.540090067165966,0.0255724573325116,1775.8423986347857,569.4364002646125,0.2,-0.0248620820555868,0.0925829024204342,-0.0022252866576199,-0.0162920615451474,-0.1911021769797398,-0.2633071596130648,6.8044832137524764,1331.0480797278751,0.0642725256518984,19.474472275045564,0.0,4.7069184483010655,21.04277847585109,4.7069184483010655,4726.0431972633805,0.0427104309629223,-332.0849966015494,0.6249177610617324,18.489028432969903,0.0054663498669087
-461.77422045633705,-0.012755206677222,-0.0398650462337371,-0.020027092152077,2529.9812935207583,-0.1795098661605976,6745.321052615911,-4840.143995386536,1205.834992522986,6.685399702772274,0.5131608194638531,0.0662369628796374,-0.0293612416142935,-1.0755996781264123,0.0977444124641858,21.584859288242843,0.0268599279497694,1854.9558119642516,586.5125726959025,0.2,-0.0251904971861886,0.0977444124641858,-0.0015922890977751,-0.0170749428997662,-0.2001359089516156,-0.2944078076774155,6.7940046213872005,1341.9379212885572,0.0624519498238383,19.40933566239957,0.0,4.898834331305735,21.080983274946608,4.898834331305735,4726.110300488671,0.0424298804151821,-325.4339238875553,0.6593951622515101,18.415815739332228,0.005590479949944
-451.95047325135096,-0.0130961068971018,-0.0345998033717505,-0.0209021992531054,2581.937273243954,-0.1877356319727753,6674.991561944381,-4840.139735410026,1220.8928289778307,6.677795416386086,0.53732227070805,0.0647814585095466,-0.0313251483528943,-1.141635386845333,0.1026725088274405,21.62540284603505,0.0281034341680447,1930.8610737671297,602.7496102541888,0.2,-0.0255306539482127,0.1026725088274405,-0.0009793333239282,-0.0178308553523152,-0.2093484871699538,-0.3247783602971682,6.787483864078689,1353.8632744190763,0.0603011114334618,19.34553093039596,0.0,5.0863415940734455,21.115705322436344,5.0863415940734455,4726.177323004112,0.0421245332639036,-318.9836605489167,0.6921951756742848,18.34271249253913,0.0057261844496488
-442.22770482094745,-0.0134089697956867,-0.029097957926182,-0.0217154482753482,2622.631136443364,-0.1959551636494821,6610.577700953126,-4840.134795412445,1236.1951524264891,6.66988805752042,0.5605710346421303,0.063359317469508,-0.0322242151614615,-1.2029696378406691,0.1073727557559945,21.66181934156154,0.0293069160629029,2003.0371909120036,617.8231328548535,0.2,-0.0258519271961726,0.1073727557559945,-0.0003896518135238,-0.0185615423065055,-0.2187509897948874,-0.3500327265430719,6.775112184438191,1366.3383584478463,0.0578306942721527,19.28275849510483,0.0,5.269271492724338,21.147353583456265,5.269271492724338,4726.244254664201,0.0418055089472917,-312.55663396819887,0.7233573880930408,18.269806551163427,0.0058642114486146
-432.539775529155,-0.0137007316827951,-0.0233686193368615,-0.0224737274308439,2657.9772423096,-0.2041736577409321,6551.003026847828,-4840.129176731887,1251.4213865662657,6.661717696106087,0.582914603962528,0.0620049543342719,-0.0321712065803805,-1.2613978541527142,0.1118478964227857,21.694265651428285,0.0304725247407972,2072.190639603551,631.7486710160968,0.2,-0.0261549150123395,0.1118478964227857,0.0001736646878739,-0.0192708793934948,-0.2282665725934936,-0.3712137151626212,6.759877371307236,1378.7280821771403,0.055063127431697,19.221096153816035,0.0,5.447459402696933,21.1756673163136,5.447459402696933,4726.311085582582,0.0414828157914109,-306.21331401845094,0.7529037423114712,18.197018518590088,0.0059992130924951
-423.1022737812481,-0.0139790182927481,-0.0174207414554253,-0.0231850466093207,2689.758971916877,-0.212376475625114,6497.29570836353,-4840.12288114604,1266.1918943190924,6.653308851343281,0.6043715187195787,0.0607064383061835,-0.0312739294169658,-1.318123908147966,0.116103578660513,21.723072663270838,0.0315955397464134,2139.017952937576,644.3709781595151,0.2,-0.0264332173405947,0.116103578660513,0.0007078357701248,-0.0199624855918602,-0.2379291316852471,-0.3886236619971072,6.743330157022653,1390.7976694921826,0.0520341813701883,19.16050788543513,0.0,5.620744966899579,21.200427892336293,5.620744966899579,4726.377806035663,0.0411653763031183,-299.7493702082041,0.7808748544397535,18.124049035289808,0.0061361449156392
-414.5979223677138,-0.0142715184446237,-0.0112628923312663,-0.023847870503151,2719.10419826391,-0.2204203445130952,6468.310114668874,-4840.115910508836,1280.4982517670264,6.644649826158114,0.6250066983687208,0.059398140827204,-0.0295299578499417,-1.3786573132219997,0.1201562476774061,21.748233239789283,0.0326841285884065,2203.8941143322763,655.7680964053079,0.2,-0.0266999542898445,0.1201562476774061,0.0012104964349261,-0.020631923559418,-0.2477330347605005,-0.4021364825385171,6.736918255816855,1402.6261863885284,0.0487914725231704,19.101054504699444,0.0,5.78897224002092,21.22168080699465,5.78897224002092,4726.444406284267,0.0408615040803199,-293.2619040391768,0.8073809502857517,18.05033728077538,0.0062689767885081
-407.0670801433949,-0.014541635424859,-0.004902841813687,-0.0244576089037784,2746.161845377638,-0.2282034766768421,6453.17042175023,-4840.108265974136,1294.7172264248882,6.635708240147644,0.6448957945214046,0.0580177131757037,-0.0269325002706366,-1.440061202405531,0.1240271050114932,21.76990251202415,0.0337450222604774,2266.02757587012,665.948229489591,0.2,-0.0269479011141464,0.1240271050114932,0.001679798412728,-0.0212724920400139,-0.2576604574807918,-0.413004398503471,6.734745609244429,1414.3117536233008,0.0453864066938407,19.04260772175211,0.0,5.951989828870144,21.24081649500809,5.951989828870144,4726.510876197074,0.0405798194295404,-286.7654791080157,0.8325617670287123,17.975709082442183,0.0064010552206583
-399.431135697222,-0.0147582810951517,0.001652216555763,-0.0250233877176125,2770.6340588156318,-0.2357555970524198,6444.7480675049,-4840.099948368605,1308.338498317248,6.62648212803934,0.664084104916016,0.0565932138977528,-0.0235890410429139,-1.5003569838889854,0.1277272927374277,21.788214777878185,0.0347899178824328,2325.592441865581,674.5453919449012,0.2,-0.0271541240721676,0.1277272927374277,0.002114365688955,-0.0218887110418072,-0.2677480274338457,-0.4213129087663267,6.733169917419756,1425.8325243318325,0.0418634071641778,18.98518796017599,0.0,6.109651028620573,21.258455316696647,6.109651028620573,4726.5772054041445,0.0403283285823125,-280.0122542643135,0.8564923586446114,17.90008781376008,0.0065294905975785
-391.6569646313286,-0.0149385594930312,0.0083954376569909,-0.0255608086681031,2792.2674515335084,-0.2430625433594897,6440.092056841447,-4840.09095859799,1321.2169172420995,6.616983019951729,0.6825988789530516,0.0551588273620168,-0.0196762158109242,-1.5590998999623111,0.1312639685809271,21.80342559959655,0.0358248215107222,2383.394162154536,681.8977247686266,0.2,-0.0273046011915525,0.1312639685809271,0.002513276928698,-0.0224855174309201,-0.2781303286555902,-0.422080623465164,6.731220881572739,1436.948935912574,0.0382750350496337,18.92875810581949,0.0,6.261813954834462,21.2742408012398,6.261813954834462,4726.643383512409,0.0401136058742207,-272.7240975311873,0.8792230365649547,17.823041896334505,0.0066454202408424
-383.8519256358639,-0.0150791819014596,0.0153201536936507,-0.0260902081854829,2810.7996951778514,-0.2501039783173319,6437.827633968183,-4840.081297737641,1332.906538912831,6.607222923248325,0.7004500028568222,0.0537284909289615,-0.0154342801176283,-1.615586323647015,0.1346440123591238,21.816524871838958,0.0368379037225033,2440.753463399639,688.3361827508377,0.2,-0.0274454738099652,0.1346440123591238,0.0028763490386202,-0.0230609718384188,-0.2887282937469314,-0.4206114665410177,6.730416768765479,1447.2189004030138,0.034702200078223,18.87295978110085,0.0,6.408341671148688,21.288189455341037,6.408341671148688,4726.709400185092,0.0399399607348513,-265.09951983688194,0.9008040478780563,17.74390221575452,0.0067544008414867
-376.0293224900061,-0.0151845407042899,0.0224197376284973,-0.0266180496877855,2826.06893743792,-0.2568668658502483,6437.233069349288,-4840.070967004614,1344.2760495583348,6.597219198021898,0.7176380504528282,0.0523171514206699,-0.0110000145936346,-1.6695304743736437,0.1378745660475798,21.826743480562254,0.0378678535621298,2499.138238285107,693.8520152552529,0.2,-0.0276089104957778,0.1378745660475798,0.003203940124074,-0.023634229786079,-0.2993712108093889,-0.4170103935355329,6.730284659865304,1456.7437047940623,0.0311794845794642,18.81845042563642,0.0,6.5491023125089,21.30028321774878,6.5491023125089,4726.775245166169,0.0398099030901869,-257.662563719402,0.921286577333916,17.662769442226182,0.006852238887999
-368.28056426132895,-0.0152579737466294,0.0296875205998366,-0.0271469180701083,2838.1858558254103,-0.2633333047448661,6437.935812960541,-4840.059967716049,1354.906144714008,6.586991956825023,0.7341554787956337,0.0509360767086238,-0.0065057384169595,-1.7207444111434476,0.1409634394531425,21.83408625781809,0.0389239935896766,2558.997689043543,698.812630431367,0.2,-0.0277913332438412,0.1409634394531425,0.003496746855194,-0.024209863699122,-0.3099093678663648,-0.4114500193064579,6.7309988396825045,1465.853864910797,0.0277426317710744,18.76537426697034,0.0,6.68396920383913,21.310554383321225,6.68396920383913,4726.840908348077,0.0397246252585742,-250.6507734084158,0.9407269534738588,17.58045081272638,0.0069443946239439
-360.669929400292,-0.0153023102839154,0.0371167603052306,-0.0276784829048813,2847.387958738631,-0.2694833404435983,6439.750007758807,-4840.04830124731,1364.8983141731092,6.576561563881285,0.7499964938557233,0.0495908049330275,-0.0020756442416534,-1.7691881335494362,0.1439187398351157,21.838715346507207,0.0400097465318125,2620.09051720415,703.1704452609874,0.2,-0.027982798627481,0.1439187398351157,0.00375581643284,-0.024785713707792,-0.3202106104025867,-0.404400671295014,6.732616546809706,1474.273429892256,0.0244252901250984,18.713762565540307,0.0,6.812820974040224,21.31908144710552,6.812820974040224,4726.906379790737,0.0396840338361447,-244.10560725630944,0.9591838252841814,17.497892551905924,0.0070293745093561
-353.25901186195586,-0.0153204032636481,0.0447006795635002,-0.028213790840562,2853.9228854771345,-0.2752964365960735,6442.566320104445,-4840.035969019064,1373.646593122909,6.565945951891324,0.7651590582350993,0.0482802775102029,0.0021819969536948,-1.815339042828925,0.1467487389999207,21.840859427239355,0.0411379497053075,2682.4872756182026,706.6963532445393,0.2,-0.0281769373135465,0.1467487389999207,0.0039825099636454,-0.0253581387057305,-0.3301594423185149,-0.3963330664345518,6.735365251754564,1481.694345373559,0.021257083282375,18.66381285751325,0.0,6.935541665216245,21.32598024900952,6.935541665216245,4726.971649723373,0.0396868758933057,-238.02722114784444,0.9767167419946274,17.41596563516382,0.0071062623802466
-376.2125301158434,-0.0169713779116294,0.0524328091168232,-0.0287420632529211,2850.3968990283306,-0.2716917432371241,6443.713933857712,-4840.022972212559,1380.5169189114624,6.555265423842834,0.7797232952768729,0.0471789681468152,0.0063556983496416,-1.8351602969332903,0.1494696134620341,21.840917563857943,0.0423100245159285,2745.617878565595,709.6451776493653,0.2,-0.0322781741582373,0.1494696134620341,0.0041782549124317,-0.0259184156096626,-0.3257529103129273,-0.3960314123035403,6.751491259353046,1487.3744671841528,0.0182068540375667,18.6157937661288,0.0,7.052020837028596,21.35106906260761,7.052020837028596,4727.036708865615,0.0397315931953161,-256.03180867421025,0.9934534971551328,17.350245387127007,0.0071677807652554
-385.1632833152399,-0.0161185410617615,0.0603076894222563,-0.0292583946579697,2840.876340999845,-0.266588298912858,6445.12216396744,-4840.009311031851,1384.3169529316008,6.544686224304956,0.7937768256213922,0.0464330887188063,0.0104801906831618,-1.8444706263849564,0.1520938653521124,21.83945171952485,0.0435362139404459,2808.6658731564626,711.3891499294925,0.2,-0.0334600782617029,0.1520938653521124,0.0043439515206183,-0.0264640850646396,-0.3192257362005977,-0.3971941540220917,6.768304121713095,1490.0589899196473,0.0152496917349078,18.570174468563568,0.0,7.162153666084904,21.437420233000548,7.162153666084904,4727.101549699983,0.0398179519466174,-279.51114506138777,1.0095037726513083,17.34917147408382,0.007205443296789
-371.1270810803894,-0.0151478401175289,0.0683211023865695,-0.0297841172592802,2831.451053159604,-0.2616953610448838,6449.56202221827,-4839.994984827831,1383.9662289718765,6.5343726993929225,0.8074861857595158,0.0461125993507927,0.0144772321802405,-1.8383279054614516,0.154643435168829,21.83746196545734,0.0448481932682222,2872.318065990967,712.1183928027617,0.2,-0.0323874919111303,0.154643435168829,0.0044808132193028,-0.0270094865500915,-0.3128441839714636,-0.3993097161420803,6.807420069257552,1488.6293355908813,0.0124281647530404,18.527465404961163,0.0,7.265841040272449,21.524109886931623,7.265841040272449,4727.166166008447,0.0399448341407912,-283.6370726575039,1.0250426649363067,17.388486213227473,0.0072215728947659
-364.965155553916,-0.014786073453615,0.0764699303264771,-0.0303151009870189,2820.240618323363,-0.2569495431677139,6455.779424602268,-4839.979991522917,1379.6909781472282,6.5243759644058335,0.82088470522293,0.0460551742705915,0.0183226637774881,-1.8364062838827704,0.1571336614229518,21.8351867152116,0.0463030597572253,2936.494668737803,711.9546060495416,0.2,-0.0309795741689542,0.1571336614229518,0.0045902983125015,-0.0275489893632536,-0.3065479113363664,-0.3988861881737036,6.8495322860351004,1483.0712942852033,0.009763974805192,18.4887055456586,0.0,7.362989647953313,21.59595615881905,7.362989647953313,4727.230552661436,0.0401109190691809,-278.1600943503572,1.040185737612437,17.434095277965444,0.0072123165815003
-362.84877356076856,-0.0144044781660168,0.0847508615262554,-0.0308507286963261,2806.3652471288465,-0.2523136679097443,6463.156922355374,-4839.964328871663,1372.4581599579683,6.514638929974573,0.8339380776597806,0.0460112184017965,0.0219199247089288,-1.8389514880883384,0.1595670994420117,21.83272638856076,0.0479342818989928,3000.7922981517363,710.4124908684404,0.2,-0.0298716618679242,0.1595670994420117,0.0046741549571593,-0.0280801584669955,-0.3003758840965448,-0.3969324147928825,6.888805267879824,1474.5189529188442,0.0072880965712612,18.45429849909237,0.0,7.453512061938039,21.66648742201001,7.453512061938039,4727.29470414864,0.04031417421067,-271.9418200769172,1.054945282633125,17.473908680115947,0.0071915342568669
-359.6141589479136,-0.0139739506999914,0.0931603859727767,-0.0313965489839178,2790.264622417424,-0.247810350870791,6471.487447212249,-4839.947994907598,1363.3463545990155,6.505128827840608,0.8466384194398602,0.0459270207267062,0.0251834201083728,-1.8432236677413951,0.1619455032301513,21.83000716617276,0.0497501077618242,3065.5070995474894,707.684464992618,0.2,-0.0290290900031758,0.1619455032301513,0.004734395763226,-0.0286056927467526,-0.2943725195439765,-0.3939031633019071,6.927100352238375,1464.3393216837844,0.0050228456285385,18.42422674701732,0.0,7.537326818163866,21.736002961444605,7.537326818163866,4727.358614396698,0.0405516286569434,-267.4418784105219,1.0693315204616185,17.5080290478787,0.0071587339404769
-356.54645251530656,-0.0135935189652498,0.1016949590614629,-0.0319574204381583,2772.774534036702,-0.2434524668235207,6480.5185605653205,-4839.930987880731,1353.420731689571,6.49582796668428,0.8589823907663663,0.0458077736740346,0.0280445319093904,-1.8484654786170915,0.1642708630537467,21.82731520104697,0.051721578435747,3130.802630085548,703.6997522464108,0.2,-0.0283125838604247,0.1642708630537467,0.0047732201549767,-0.0291278107654833,-0.2885558600470763,-0.3902285927729784,6.964662884140715,1453.9552615126654,0.0029842452120673,18.39786871099024,0.0,7.614358489007647,21.802125153481047,7.614358489007647,4727.422277015114,0.0408195537865888,-264.20862798779507,1.0833582349906683,17.538760772139636,0.0071270311649721
-354.06325548176875,-0.0132422438033259,0.1103509788969976,-0.0325329757505263,2754.5700662248864,-0.2392382327828524,6490.088530399882,-4839.9133062422125,1344.3793844039787,6.486729796698454,0.8709631576753145,0.0456736352282444,0.030472627069545,-1.8527059873241245,0.1665453006980628,21.824692974965565,0.0537960666477824,3196.6533213403945,698.8068758326882,0.2,-0.027652664002843,0.1665453006980628,0.0047929267487398,-0.029648144640474,-0.282926856283272,-0.3894275750607093,7.001874326172092,1444.7771088278798,0.0011726877277269,18.37425968598664,0.0,7.684537751165139,21.865254073360862,7.684537751165139,4727.485685402989,0.0411136909931368,-261.5265669670598,1.0970413830231718,17.567354915557093,0.007104014043952
-351.8065283914025,-0.0129069838793632,0.1191247946235243,-0.0331155997927767,2736.062533810175,-0.2351626309698833,6500.111811018366,-4839.894948598406,1337.0291045700264,6.477846544272177,0.882577962901865,0.0455643177720441,0.0324940723084608,-1.8549018325512845,0.1687709137401405,21.82187146237236,0.0559113867486419,3262.646418639576,693.2958974032515,0.2,-0.0270364488867554,0.1687709137401405,0.0047956246433901,-0.0301696828156955,-0.2774795249686642,-0.3879618264798332,7.038093683395777,1438.150475215003,-0.0004391496516492,18.35237119850772,0.0,7.747801448037347,21.925799340201024,7.747801448037347,4727.548832912671,0.0414298820787305,-259.1101717959583,1.110398808437187,17.594203328781063,0.0070926698887648
-349.706962183675,-0.0125895813857461,0.1280127452712533,-0.033704375540089,2717.47566214398,-0.2312251935083756,6510.511951527742,-4839.875913676185,1331.7740856400972,6.4691995981929455,0.8938273836947371,0.0455111030158988,0.0340821468113377,-1.8541104829094623,0.1709496251609718,21.81967957004759,0.0579614310002411,3327.7195735768382,687.476785919496,0.2,-0.0264615769192357,0.1709496251609718,0.004783289484211,-0.0306790039168232,-0.2722109220700062,-0.3858312683848395,7.073507311877033,1434.5869523552317,-0.0018545861601347,18.33042427226023,0.0,7.804092646567173,21.98378228277898,7.804092646567173,4727.611712997058,0.0417639237593507,-256.90325942849927,1.1234500697587273,17.619450483532123,0.0070985342118949
-347.8396728473911,-0.012293170132524,0.1370112160264462,-0.0343007336775802,2698.8764238142217,-0.227425501182753,6521.180475088342,-4839.856200336148,1328.8199104543362,6.4608141535269965,0.9047193911546876,0.0455333649846518,0.0352181690786307,-1.8506187795973623,0.173082360983945,21.8182758934869,0.0598782285765582,3390.336681583111,681.9077632861124,0.2,-0.025929082657074,0.173082360983945,0.0047578352144656,-0.0311736396371777,-0.2671185262969285,-0.3832660136155213,7.107747974569459,1433.6175031602295,-0.0030836367464184,18.307321319436785,0.0,7.853360688475567,22.039238730291704,7.853360688475567,4727.674319276437,0.0421113708403066,-254.9026311473514,1.1362088569580278,17.643175309530083,0.0071150926974055
-346.23630365958525,-0.0120171037293477,0.146116670913169,-0.0349049835385083,2679.834247028016,-0.2237632829762277,6531.974860086693,-4839.835807614,1327.6593582817643,6.452710854450647,0.915259636085091,0.0456317628532373,0.0358973902557829,-1.8450759363619629,0.1751697118138919,21.81767617724132,0.061634283686623,3451.270158502695,676.9083064080696,0.2,-0.0254452044861224,0.1751697118138919,0.0047210587363603,-0.0316554816468118,-0.2622010081257269,-0.3801254275791256,7.141265419940361,1434.4309402741694,-0.0041383039847422,18.282681290301976,0.0,7.895561235850294,22.09228432241181,7.895561235850294,4727.736645537652,0.0424676620751384,-253.0987417228531,1.1486858532863296,17.665347313546093,0.0071417354006273
-344.89360705191655,-0.0117608303074833,0.15532560045292,-0.0355135196934874,2660.911869216822,-0.2202372252839431,6542.7340270299765,-4839.814734700363,1327.5935540248283,6.444901316070471,0.9254496678516096,0.0457921541357982,0.0361331584657835,-1.8387795624821328,0.1772131714683353,21.817616889667438,0.0632384244101574,3511.0124524766065,672.6715266469607,0.2,-0.0250108281257768,0.1772131714683353,0.0046746509759865,-0.0321240102032143,-0.2574556275381697,-0.376407162843466,7.174357589326452,1436.026225023147,-0.0050274864188522,18.25674949075047,0.0,7.930656311047114,22.14300924152317,7.930656311047114,4727.798685668717,0.0428282895660368,-251.63341173438735,1.1608962080561005,17.68603066362392,0.0071687478430948
-343.8111203218098,-0.0115235284665421,0.1646345174102001,-0.0361214050108977,2642.530857125392,-0.216843686531556,6553.298636083536,-4839.792980912063,1327.6776774769544,6.437383347149577,0.9352924941936228,0.045985935231318,0.0359504964650809,-1.8330286786283567,0.1792149977991402,21.8179791612923,0.0647171809034441,3569.5777513013286,669.2243814619669,0.2,-0.024617964085933,0.1792149977991402,0.00462024046756,-0.0325771463492961,-0.2528755432488334,-0.3722337018968312,7.207057603199131,1437.4129163242792,-0.0057553492439667,18.23002882460939,0.0,7.958614330867251,22.191491482325336,7.958614330867251,4727.860433536534,0.0431889493649831,-250.5149570378738,1.1728576416529566,17.70543922101075,0.0071943398365718
-342.9775127335073,-0.0113040414100609,0.1740399784813427,-0.0367238804031967,2624.9218890420675,-0.2135775158310837,6563.531216468002,-4839.7705457012025,1327.2591139500685,6.430143034125096,0.944793964930016,0.0461821057733347,0.0353803525386083,-1.82881286817761,0.1811777118619724,21.81858031966932,0.0661171085511652,3626.709298358519,666.4389481401117,0.2,-0.0242598861564343,0.1811777118619724,0.0045594337924421,-0.0330122702403454,-0.2484516269346003,-0.3677447617581419,7.239099539525831,1437.6560090776263,-0.0063227135813338,18.20331383673717,0.0,7.979410134979958,22.23779990569529,7.979410134979958,4727.9218828610765,0.0435456249903888,-249.70619043798948,1.1845873506119635,17.723739478375776,0.007213987020151
-342.3514469964829,-0.0110991954746465,0.1835386215197882,-0.0373177169563683,2608.237790979987,-0.2104325469448915,6573.3244801677,-4839.747428693346,1325.4014059696249,6.4231558270566405,0.9539639750357294,0.0463502200246291,0.0344553181496895,-1.827360463141758,0.1831036746662423,21.819196133419677,0.0675064384390093,3682.066662981851,664.1031885405209,0.2,-0.0239289538096006,0.1831036746662423,0.0044938425269558,-0.0334274373150827,-0.2441733572964639,-0.3630441132167025,7.270107492627984,1435.6898923116992,-0.0067280175655536,18.177713078868,0.0,7.993025008565209,22.282033548764364,7.993025008565209,4727.983027116573,0.0438946198024656,-249.1661907223687,1.196099280276427,17.741083936319274,0.0072213994210749
-341.8652665584784,-0.0109070483044503,0.1931272116085202,-0.0379010154281772,2592.6026765837046,-0.2073963753060971,6585.512890950313,-4839.723629738552,1321.0657866110682,6.416382914627928,0.962819074978272,0.0464540462988614,0.0332152584690059,-1.8311048889561383,0.1849955520556783,21.81961849624272,0.0689829616257217,3735.325703087874,661.9359320613714,0.2,-0.0236154833124566,0.1849955520556783,0.0044251096419752,-0.0338213893291007,-0.2400257633087018,-0.3579701495112164,7.301101762055585,1430.1403961343583,-0.006966297930325,18.15476572346052,0.0,7.999446699155754,22.324270744576413,7.999446699155754,4728.043859422215,0.0442325836710563,-248.83052797775824,1.20740645485813,17.757639374281403,0.0072121115861156
-341.7439717218042,-0.0107345608604749,0.2028028071519363,-0.0384691418387131,2578.1211886805195,-0.2044035581965751,6606.116508108607,-4839.699148831369,1313.1023866343817,6.409749944936941,0.9714008736370188,0.0464163755689527,0.0317494264270799,-1.8435533991406363,0.1868610334819828,21.81943161061219,0.0706956633276358,3785.719955258411,659.4873904363409,0.2,-0.0233123890444552,0.1868610334819828,0.0043549764659366,-0.0341905613095965,-0.2359618507816174,-0.3529339988860983,7.334586969578479,1419.5170207903864,-0.0070233263909538,18.13672075497845,0.0,7.998669427663511,22.36464786269268,7.998669427663511,4728.104372273071,0.0445568240842203,-248.66579735145743,1.218548347915934,17.7736066665986,0.0071762500966783
-341.78847184459755,-0.010559482402595,0.2125629359361515,-0.0390227581573062,2564.864161274407,-0.2014201984925947,6629.719819810034,-4839.673986036844,1300.096932887918,6.40316709863511,0.9797553490015468,0.0461779793660643,0.0301252140026382,-1.864472659031242,0.1887067868547973,21.818292406948075,0.0728268818053955,3832.662357780245,656.1701162753025,0.2,-0.0229982123732296,0.1887067868547973,0.004285346318284,-0.0345353284025686,-0.2319457240721742,-0.34837697887012,7.367401963091016,1402.4238689652802,-0.0068829721052897,18.12626509547388,0.0,7.990693893580365,22.40378228929993,7.990693893580365,4728.164557215695,0.0448654999870515,-248.56831077744417,1.2295539289217805,17.789334012290915,0.0071083026158819
-341.5103111003525,-0.0103721691255028,0.2224055526528383,-0.0395700050020876,2552.8929646698584,-0.1984518621315992,6654.131787088098,-4839.6481417537225,1281.958146453874,6.396552444222863,0.987923649957766,0.0457256655724757,0.0283727505339606,-1.8923358846817888,0.1905354525915419,21.81616618201101,0.0755194632053007,3875.974403309628,651.4574904117673,0.2,-0.0226483003556668,0.1905354525915419,0.0042182654007557,-0.0348614683798109,-0.2279619461065089,-0.3445626616296846,7.398511307960149,1379.7480267966416,-0.0065330291486709,18.1254002006043,0.0,7.975527274348642,22.44179474198424,7.975527274348642,4728.22440489707,0.0451572106971409,-248.30920188273095,1.2404260947422925,17.805112536317992,0.0070146890469504
-340.8490738929424,-0.0101759340763116,0.2323289946433616,-0.0401195973076443,2542.279866305696,-0.1955057319747788,6678.707714295012,-4839.6216168362935,1261.0946011193564,6.389850396303388,0.9959403009676384,0.0450952142747006,0.0265151065490523,-1.9226600053689555,0.1923478522854794,21.813438711163247,0.0787677935927196,3916.531917741286,645.1540809088872,0.2,-0.0222499173196059,0.1923478522854794,0.0041558492490983,-0.0351753640328223,-0.2239999093187982,-0.3418825522103478,7.428303865542429,1355.8233490046234,-0.0059725174298521,18.13370937504254,0.0,7.953183218901952,22.478560068270177,7.953183218901952,4728.283905258904,0.0454307964245389,-247.70766949337155,1.2511601417204898,17.821061493021787,0.0069173615608906
-339.7612127165263,-0.0099696738085364,0.242331881644696,-0.0406749629317291,2533.0917434118,-0.192585672857794,6703.324624613467,-4839.594412509055,1242.888340879607,6.383066943564906,1.003828454715148,0.04440268945182,0.0245851788783829,-1.9475619016564167,0.1941433427614535,21.81095680330433,0.082324648466272,3954.9771760826766,637.5708945524552,0.2,-0.0217982015948537,0.1941433427614535,0.004100098777998,-0.0354806330979874,-0.2200549070317909,-0.3406227855752902,7.457268056446157,1337.8973666883826,-0.0052251255035105,18.14696751743706,0.0,7.923681835382027,22.51424103408862,7.923681835382027,4728.343047984117,0.0456853752283533,-246.65914150319853,1.2617532773252371,17.83732737417099,0.0068522427219886
-338.3093261019922,-0.0097591131578825,0.2524130140960721,-0.041233651901577,2525.34170972682,-0.1896951751796963,6728.022809837041,-4839.566530146834,1232.8836270780705,6.376286574866766,1.0116028021312946,0.0438275111587811,0.0226295048458599,-1.9605019269751935,0.1959195408080165,21.809564392460768,0.0857878514058253,3991.620934577566,629.4266815405841,0.2,-0.021301426746919,0.1959195408080165,0.0040526061721633,-0.0357782871457758,-0.2161299306924488,-0.3404925488594903,7.485810287573575,1331.3018533128973,-0.0043452248720441,18.158703501854365,0.0,7.887049673042704,22.549093937670595,7.887049673042704,4728.40182321597,0.0459204697656473,-245.15531329371404,1.2722066821653302,17.854038969263154,0.0068455888620287
-336.7691930033904,-0.0095549750459694,0.2625713198476251,-0.0417901085640763,2518.9419719324565,-0.1868376013992706,6752.8454369992605,-4839.537971054628,1232.3440593405026,6.36963292625387,1.01927530187173,0.0435097409825181,0.020702656738271,-1.961678323562397,0.1976732276566326,21.809478248693964,0.0888587769284472,4026.5941419312976,621.4327432189987,0.2,-0.0207848783556589,0.1976732276566326,0.0040143146454257,-0.0360680773977706,-0.2122320707053595,-0.3407915280741654,7.514098236556448,1335.0974247510578,-0.00340246058812,18.164397469786195,0.0,7.843319698357541,22.583396151353288,7.843319698357541,4728.460222141496,0.0461361205835712,-243.3470614457245,1.2825242626152618,17.871130219433503,0.0068899103577096
